,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19961231,19951231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,239402545.64,107056088.61,49374483.80,552087908.80,480876935.17,335387246.84,162706678.56,1247939683.41,1142932722.65,563997109.67,236721837.66,2785053869.73,2505138771.48,1593397257.60,639301901.39,1076651547.45,644416538.52,382056483.98,166154435.96,1343165677.31,1154997326.90,732403316.88,356823514.80,1763903207.65,1710110315.47,1006036813.68,360852681.65,1841805596.44,1289457191.25,790125020.61,359106663.02,1676990129.71,1169826683.77,823036580.32,360192941.29,1618113451.82,1055906249.23,666307820.39,269114958.79,1525671551.49,1023967923.44,538326425.07,213691799.95,1474291659.20,1074100461.15,658387463.04,285928951.55,1030817691.57,697556708.78,443681573.25,138125381.77,848954645.71,473675006.13,285559930.09,108532772.98,711015557.83,548623159.94,371441734.04,164090680.52,644448021.21,470130011.98,291610712.21,132556785.27,467668544.91,321429141.60,198472123.94,69176310.98,367365982.71,261768346.59,169756565.74,78309212.64,373829822.27,183170123.23,339658242.42,141145917.33,242980822.68,122354048.35,217623501.10,106839263.29,208055438.23,180419545.99,160062587.53,0.0
2,营业收入,239402545.64,107056088.61,49374483.80,552087908.80,480876935.17,335387246.84,162706678.56,1247939683.41,1142932722.65,563997109.67,236721837.66,2785053869.73,2505138771.48,1593397257.60,639301901.39,1076651547.45,644416538.52,382056483.98,166154435.96,1343165677.31,1154997326.90,732403316.88,356823514.80,1763903207.65,1710110315.47,1006036813.68,360852681.65,1841805596.44,1289457191.25,790125020.61,359106663.02,1676990129.71,1169826683.77,823036580.32,360192941.29,1618113451.82,1055906249.23,666307820.39,269114958.79,1525671551.49,1023967923.44,538326425.07,213691799.95,1474291659.20,1074100461.15,658387463.04,285928951.55,1030817691.57,697556708.78,443681573.25,138125381.77,847751525.75,473199324.12,285148809.89,108188105.22,710776831.79,547971107.71,370857908.59,163286120.25,644426235.29,469836761.77,291632957.85,132836635.02,467133942.27,321152226.54,198296924.73,69353597.49,366900946.06,261532320.83,169658289.69,78507615.29,373154087.58,182578857.88,336526549.51,138383521.02,236704860.69,120223857.11,217560226.14,106611136.31,207454238.76,179950516.57,159160019.22,0.0
3,二、营业总成本,286459116.12,132583253.36,63118828.24,586270930.91,500152779.82,346727178.33,169233671.93,1373236089.85,1199623691.95,590612936.96,241115530.55,3905016719.15,2608818706.47,1665889807.45,669404454.46,1209389103.92,759178147.34,460534738.03,201064855.17,1556305947.40,1254254808.25,802723778.66,379181858.28,1784825018.59,1725988151.17,1017992696.77,369086148.47,1846593617.03,1292443494.00,795896594.95,366054132.35,1688194457.73,1190866017.54,840960291.25,372461906.98,1701714784.39,1133641433.58,712770548.04,297084769.34,1558282900.34,1051263471.03,570255953.16,240054061.40,1478988746.10,1075509644.33,658121175.39,287423769.08,1057949364.77,723135672.06,468210371.98,156217023.50,893845876.12,498698418.66,299197759.54,120218190.87,717687327.46,559900953.01,381322152.93,168048393.20,645052247.73,468328575.00,288407096.70,128494973.05,503423434.41,336272471.67,209578448.03,74362043.40,343265103.38,243767752.15,155733831.04,75305115.32,328502431.79,161683320.55,287859546.28,113901173.87,195251195.84,94778997.99,187815485.59,96297715.76,179307834.40,156582783.96,138498285.90,0.0
4,营业成本,229101222.60,94165470.84,43512941.96,505433352.04,444710733.73,311686558.09,152331407.02,1156357414.31,950617625.08,428124367.63,165370231.73,2644674601.11,2384838836.73,1521509218.73,607272683.65,973360868.62,592757511.39,352038480.63,153598553.24,1262881250.55,1075763922.91,680350198.65,327141416.40,1556120919.56,1565368272.80,917516682.23,329016383.35,1653495467.09,1162204460.01,711452232.23,327453743.68,1497242434.74,1045461786.50,737508866.87,319380347.97,1478494607.21,961625015.51,603712105.31,243338148.57,1375266500.87,930738843.77,494221397.25,203921676.14,1311303370.57,970188550.08,595702546.44,262128044.25,936658000.67,642549527.15,415858212.18,133087357.65,773292535.16,431889655.29,257943945.67,97152569.43,611051679.37,489597205.00,332453987.24,146931155.81,550900380.31,406354856.06,249661628.71,113664272.47,407231626.50,274873044.85,170250018.58,58567911.47,281913500.26,206712310.66,130929215.63,63358314.78,279446800.05,139699471.15,249830088.85,106758427.06,170559626.47,87777213.57,168036434.61,84501870.66,156217423.63,137564120.66,122119496.89,0.0
5,营业税金及附加,3052627.02,2486081.73,1176862.00,4678192.93,2839891.66,1868182.36,922884.17,10848523.22,9468826.10,6840356.68,2453621.90,9051671.53,3270191.04,1736337.11,749709.38,5325102.02,3030243.93,1811624.31,206685.31,5572903.27,3748125.82,3151102.16,982820.71,5012528.20,3368953.91,1816040.78,204525.21,6115250.32,2779167.53,1162141.19,692523.35,6603024.41,5282578.55,4372901.26,1829559.80,9836264.68,5850479.52,2980168.53,1017733.75,10594694.42,7268312.67,3116208.88,662059.19,5012789.69,2432766.17,1810597.93,1041095.35,2764993.01,1260219.48,654140.84,332308.76,2656792.75,1235157.55,683233.44,178606.83,2459560.71,1466722.18,891060.76,128910.98,3125837.26,1717829.86,804935.68,314620.41,2760839.90,1134845.35,677196.15,121314.34,2594554.71,792549.70,403580.38,322860.09,2765929.84,186841.04,2203947.35,680976.23,1484385.31,675774.55,987639.23,344625.36,610139.69,414555.71,373321.55,0.0
6,销售费用,9614673.19,6853499.95,4091971.05,14511171.76,10547790.71,6880279.71,3576512.64,57049332.85,92176608.09,59899851.39,30213440.72,126897765.72,73868132.37,44460725.96,20975039.97,72523144.27,55359450.72,32315293.31,13423187.61,89988439.85,67305315.15,44210517.43,20243894.67,96419346.20,66592009.84,38674002.28,14747945.03,75103166.46,54738113.99,32393796.40,13070818.54,76964701.85,57537491.66,38526909.37,20744905.87,95193943.91,73055070.29,48059689.96,24470176.97,76596957.19,46590472.26,27167232.96,11269240.05,64688618.83,34349338.25,21051209.59,9181807.40,45288812.89,21072968.18,13579876.65,6090143.12,42423136.77,20255828.69,13687693.96,6886479.23,39518533.79,21265282.33,14610768.05,6795258.07,36626600.11,20392347.25,11525693.06,4778563.87,25703330.76,16216849.82,10207801.76,3304374.14,13622974.34,8392463.01,5516825.33,2533029.70,14443251.89,6873892.85,10219890.33,3286017.73,7590251.44,3766786.37,5162081.77,2520043.46,3863700.69,3167710.76,906286.63,0.0
7,管理费用,17346056.93,11286375.65,5716832.07,30471451.90,20592293.46,11391986.25,4113835.88,39651946.21,52111451.84,34393457.88,14886602.85,91050002.56,65754193.75,38855676.14,16975799.73,64710555.59,46632872.11,31230323.68,14385855.83,72184676.91,52592020.54,36589969.86,14948431.83,66732651.10,49365359.84,31223579.47,15095740.45,60088785.57,45001656.75,29083840.96,14953446.06,58540780.90,45349113.64,29603059.09,15318708.99,65373587.13,51465956.05,34005908.07,17836760.51,52414871.54,35268374.44,23151644.89,13030184.96,44383501.98,36418653.23,20518090.03,6776159.97,34494837.34,32760427.21,21062885.93,9595648.32,45644965.05,24991291.21,14683740.65,9859288.81,40807315.92,30204977.77,20684632.45,8363214.85,29500756.70,21279415.71,14050785.61,4095564.64,43329294.75,26961669.65,17599507.11,7583109.47,23478561.55,13100794.70,9392279.99,5509345.98,15985543.76,10253170.54,15606594.54,89151.84,13860877.37,1555682.62,5500310.12,3502632.50,8983417.05,6922528.64,6873545.40,0.0
8,财务费用,26060711.58,17435113.52,8503458.92,27323487.18,20956214.85,14764395.79,8289032.22,88122952.10,74467164.53,53644025.79,27344685.99,90853733.45,69627783.78,48404288.02,23580833.67,83925684.22,59267443.57,40251518.96,19450573.18,88522114.96,52579795.60,36210309.84,15865294.67,55433705.01,39798893.88,27267731.11,10021554.43,48958689.01,29370785.19,23477376.94,9883600.72,42900937.40,36849884.13,30458239.23,15188384.35,46274175.76,34119056.59,22304674.62,10421949.54,43671901.13,32967040.94,23338609.01,11365030.16,42528646.63,31255443.50,18173838.30,8296662.11,35035520.45,25492530.04,17055256.38,7111565.65,29828446.39,20326485.92,12199145.82,6141246.57,23850237.67,17366765.73,12681704.43,5829853.49,24898673.35,18584126.12,12364053.64,5641951.66,24398342.50,17086062.00,10843924.43,4785333.98,21655512.52,14769634.08,9491929.71,3581564.77,15860906.25,4669944.97,8338967.66,2847607.62,1813715.81,1003540.88,8129019.86,5428543.78,9633153.34,8513868.19,8225635.43,0.0
9,研发费用,1283824.80,356711.67,116762.24,711509.39,370079.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,0,3141765.71,135776.13,135776.13,0,21205921.16,20782016.31,7710877.59,846947.36,942488944.78,11459568.80,10923561.49,-149611.94,9543749.20,2130625.62,2887497.14,0,37156561.86,2265628.23,2211680.72,0,5105868.52,1494660.90,1494660.90,0,2832258.58,-1650689.47,-1672792.77,0,5942578.43,385163.06,490315.43,0,6542205.70,7525855.62,1708001.55,0,-262024.81,-1569573.05,-739139.83,-194129.10,11071818.40,864893.10,864893.10,0,3707200.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1660057.55,238993.39,-57660.56,0,0,0,0,0,0,0.0
11,公允价值变动收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
