,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20071231,20061231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,3895878504.66,2478716733.60,1219084111.81,4929049262.27,3659312182.90,2434834873.39,1207181301.60,4553066950.98,3402396621.71,2391311704.50,1267329272.10,4059214645.61,3053905408.83,1983365101.94,984454956.95,3139978743.21,2256274834.13,1462315970.91,718932449.05,2433052627.91,1872919115.47,1227552682.25,573538866.91,2132697178.66,1593816780.36,1060051385.38,517165516.72,2103662919.11,718740061.34,451700711.68,250966530.08,1107245261.91,828773415.36,507085347.06,201618439.40,914357506.09,699442429.97,457297744.98,217902906.78,730484306.02,581584266.21,382348738.74,174749743.65,653842825.94,514919737.03,487688659.89,411853259.18,0.0
2,营业收入,3895878504.66,2478716733.60,1219084111.81,4929049262.27,3659312182.90,2434834873.39,1207181301.60,4553066950.98,3402396621.71,2391311704.50,1267329272.10,4059214645.61,3053905408.83,1983365101.94,984454956.95,3139978743.21,2256274834.13,1462315970.91,718932449.05,2433052627.91,1872919115.47,1227552682.25,573538866.91,2132697178.66,1593816780.36,1060051385.38,517165516.72,2103662919.11,718740061.34,451700711.68,250966530.08,1107245261.91,828773415.36,507085347.06,201618439.40,914357506.09,699442429.97,457297744.98,217902906.78,730484306.02,581584266.21,382348738.74,174749743.65,653842825.94,514919737.03,487688659.89,411853259.18,0.0
3,二、营业总成本,3611453707.10,2311189548.47,1160923278.23,4664689659.06,3463005748.11,2339589700.00,1149439416.18,4241304695.31,3166386770.21,2236423017.68,1163575772.87,3791247994.49,2833011206.99,1833263258.91,918146034.26,2880472778.66,2063259233.59,1342095077.02,674267540.34,2301422039.54,1742908759.47,1127766922.19,536772913.61,2033989936.95,1503072102.17,1014005214.07,487796959.10,1995181464.72,671754188.69,432610795.87,235710257.35,1001241765.94,719615107.84,440630256.68,181552339.38,791391729.03,594995621.17,399876163.48,191478658.88,613208423.95,483809316.15,324582591.74,147221971.03,572556626.57,431029127.67,424564784.73,374704755.32,0.0
4,营业成本,3122756159.19,1997218738.70,1001919718.19,3951900443.49,2971712916.41,2023806084.49,1004299653.16,3604474945.84,2720930034.83,1942527184.92,1035709060.48,3170323414.36,2394324918.51,1551010237.60,779345204.63,2333456974.23,1685647196.33,1089379218.75,532310404.51,1883393762.35,1440007739.34,961409766.43,458390902.63,1667380965.93,1263244360.03,854659973.56,418836876.39,1667004135.91,545298029.71,348736578.49,199371949.49,829886509.53,603530956.64,369508810.76,150409778.65,656026883.26,501781816.79,340779782.98,162461294.53,499808867.35,407144170.83,272530747.40,125876286.78,473318869.90,364076682.61,349529744.94,307682041.11,0.0
5,营业税金及附加,19676457.78,13832965.20,8083543.19,16603998.19,13086543.23,7941007.03,5450240.14,25422150.59,19641239.11,12311597.23,5026283.12,21534685.77,11655081.38,8944904.19,6457198.94,11435104.88,9343998.41,7085743.66,5030132.89,12675615.44,8672513.20,5778156.69,3098430.14,32123325.69,4466377.32,1211837.54,103538.20,1976026.23,629393.38,478825.23,456426.03,4303104.57,4303104.57,2743380.16,2317664.78,1295027.06,980472.48,723945.97,484551.13,3010712.99,2729025.37,2326955.59,1362150.57,2123455.70,1124671.86,1509974.48,973112.21,0.0
6,销售费用,109868557.30,70351644.20,32760467.14,136687419.85,99508920.62,56501151.20,23733880.13,114408571.39,82518710.81,53100830.84,28322139.52,132011997.73,91948204.57,58099643.61,33406788.72,134815331.31,80942378.20,61884857.52,37313650.71,72611620.78,48623032.49,31568265.17,14085929.82,65688269.59,44264209.62,29203573.80,13406962.45,72815413.83,25199561.81,17051442.01,7422438.79,39400802.96,26323874.53,16166439.86,7754472.94,36142192.51,24443423.93,14861331.38,7263026.95,27936802.79,17525883.35,11311205.33,4353235.28,25596910.74,17711591.52,21968277.87,14874457.02,0.0
7,管理费用,87849639.43,58395319.96,25723501.64,110609220.06,88729554.28,225295799.38,105962153.59,454969806.66,333474373.67,216022727.72,93313118.76,448058142.10,332160650.11,216723013.57,94549392.34,391816247.29,262151992.44,168251175.57,88173167.47,309736425.16,221445056.02,119798204.92,61754776.14,271902316.21,183657199.97,121688850.67,54249479.74,240387877.89,96102475.49,63859204.10,29391590.66,130712306.58,87034153.94,54129488.69,22057361.82,99366554.78,68932319.38,44074465.66,22434799.10,74324897.16,55184441.78,34462155.37,15781494.61,62371690.74,47567872.13,53390078.87,40461792.70,0.0
8,财务费用,-39939083.00,-6216913.69,10981847.78,-40165387.90,-42201285.99,-7251095.85,5188141.19,9049177.73,7587604.74,4041451.28,-322445.51,-28264673.48,-13275589.23,-9610340.44,-1415342.31,-28284871.38,-3888259.93,-7612235.24,-2164488.96,-3678956.16,-728961.98,-887738.93,-557125.12,-5128248.37,-310097.93,-509074.66,1066080.57,1728652.05,-770376.86,-1931250.83,-932147.62,-6433594.85,-3225626.31,-3566507.26,-1103439.08,-4086553.11,-2449425.19,-1870376.29,-1165012.83,725047.23,518587.59,3244320.82,-151196.21,2649396.33,548309.55,-1634699.19,2957829.16,0.0
9,研发费用,311241976.40,177607794.10,76968676.97,395309379.31,283387419.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
