,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20051231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,6671377897.66,4745408610.54,2086238374.30,8637575703.00,6302607810.51,4232239858.73,1943714496.21,8605286500.08,5974239310.16,3966282738.63,1769088365.30,6805205221.56,4716861350.96,2996915711.14,1348172409.94,4912229877.49,3546245833.43,2375228856.87,1065178449.96,4443313454.54,3327417759.80,2269192135.17,1022716185.76,3273123793.43,2515593239.62,1741855434.91,778431772.85,2769825349.27,2089949461.78,1453649698.07,605143003.21,2359348319.23,1801996661.08,1306366947.97,601937024.45,2187125366.55,1567466655.82,1076411446.68,464975632.62,1449302438.97,1065366827.59,743699279.89,360021512.45,1568583872.51,1335258344.23,1052703957.43,477201826.45,1566112497.91,1218903449.16,922542557.05,400362084.37,952666854.66,760438087.35,0.0
2,营业收入,6671377897.66,4745408610.54,2086238374.30,8637575703.00,6302607810.51,4232239858.73,1943714496.21,8605286500.08,5974239310.16,3966282738.63,1769088365.30,6805205221.56,4716861350.96,2996915711.14,1348172409.94,4912229877.49,3546245833.43,2375228856.87,1065178449.96,4443313454.54,3327417759.80,2269192135.17,1022716185.76,3273123793.43,2515593239.62,1741855434.91,778431772.85,2769825349.27,2089949461.78,1453649698.07,605143003.21,2359348319.23,1801996661.08,1306366947.97,601937024.45,2187125366.55,1567466655.82,1076411446.68,464975632.62,1449302438.97,1065366827.59,743699279.89,360021512.45,1568583872.51,1335258344.23,1052703957.43,477201826.45,1566112497.91,1218903449.16,922542557.05,400362084.37,952666854.66,760438087.35,0.0
3,二、营业总成本,6591987647.74,4671859412.21,2112362986.92,11248059060.63,6165926157.36,4124167256.01,1920087378.27,8272014935.96,5780901723.57,3801622669.54,1713726798.11,6224253113.79,4372255234.59,2758122349.98,1249728416.70,4541120929.16,3311324179.70,2221089893.44,989506925.88,4068133309.44,3060608181.22,2080274668.02,952939742.85,3025541488.32,2329173076.16,1592988420.90,730006071.80,2551121118.68,1935276038.20,1346099318.75,567596153.39,2094877910.43,1608367437.19,1150730887.19,533882767.93,1940332003.70,1390363755.26,948706999.24,410670351.36,1227058731.30,859149289.97,592787969.25,291395394.27,1436503976.21,1178639936.23,925742234.50,430882595.39,1395682225.87,1058575834.60,796851842.30,353651392.76,878761213.71,724026216.55,0.0
4,营业成本,5507399438.55,3945113345.68,1692233464.74,7087050819.91,5199643022.83,3485294811.95,1568652281.60,6860068026.29,4854494019.53,3188599419.49,1428216232.21,5194629204.46,3625247266.97,2296524997.66,1013889775.32,3839639155.40,2843312161.40,1917032589.78,851201026.87,3461440562.86,2604307963.02,1788044358.68,807355475.43,2669751443.87,2063855136.63,1413807233.62,629068651.08,2287124188.81,1749657051.45,1223479248.29,513767518.02,1879569336.06,1436906770.52,1018427851.82,469601542.88,1742893564.27,1269272049.16,874137387.04,378762239.33,1089783210.69,782704901.54,545802155.45,281071175.28,1306568937.49,1097503455.46,864777873.56,395765778.59,1275254788.77,994055628.49,748359149.90,327069972.99,798140014.02,676292939.44,0.0
5,营业税金及附加,40396931.12,29365278.51,14404311.63,53361942.52,38588514.38,27104899.37,14067997.86,53600012.60,40498722.65,24613284.09,9358287.70,47730793.14,23656699.16,15160353.01,7686214.35,25827337.86,16481273.54,11016600.64,4416287.65,22625692.60,16885536.82,8903892.53,2946772.12,17724758.21,11360029.95,8604384.74,3344055.37,13571582.51,11607260.78,7331196.93,3089891.86,10157055.67,7232971.57,4669562.26,2143695.72,6379665.69,3676852.57,1269101.32,706219.77,6630186.88,5730519.78,3096027.98,1259152.40,5230137.80,3467682.93,1671143.37,1118854.36,5162121.48,4160648.06,2638616.10,661331.78,2934222.55,2130179.09,0.0
6,销售费用,236829260.60,150906309.23,79416242.13,403902866.28,229207598.82,160583229.03,77817428.47,357752873.09,231175299.89,151807372.53,75988571.54,326686245.46,231174148.23,145924294.38,72287018.75,226571874.30,169074930.40,109517533.33,48690010.50,184383612.21,140433280.90,90552363.96,40333339.72,104900189.20,76588270.80,51806989.32,29742990.01,100362030.13,72003828.26,46686215.81,16392497.41,78293839.71,58666448.92,44147484.69,19965322.85,75382667.31,50052929.34,32696169.34,12667638.61,56498761.43,34361021.78,21797411.41,8402080.30,40144671.33,35424336.09,24522174.06,10101788.85,43334223.85,29057427.54,22907507.25,9406333.84,37423185.22,14886140.81,0.0
7,管理费用,500385418.95,332484542.70,165471956.17,603375934.33,421606013.86,420444841.85,210209656.12,756913302.87,582344154.62,385042641.19,176567517.82,660520836.73,488536295.29,303102196.04,142390495.41,442640577.66,305508560.69,201248999.43,94093343.73,390977427.19,288550675.67,192482207.82,96180983.23,261637688.13,184717707.33,117073387.46,63067759.91,183013091.35,126021875.02,79708217.79,37379652.86,142078962.31,105445898.85,74635765.50,35819176.06,114635284.19,76413162.06,49084399.73,21534439.84,67993702.39,48197366.14,31643048.55,13786261.58,55600575.34,41073377.60,28184102.37,13918361.44,40970414.23,32239927.92,19495674.78,8305948.40,33747088.46,24331119.55,0.0
8,财务费用,49166100.15,48967004.65,49679407.44,98841636.54,35486904.22,24157473.49,50463492.98,76337683.82,58955883.21,40963144.28,12472069.13,-42665300.78,-11167506.53,-12191982.38,7889827.95,-29196487.31,-28091072.36,-13047298.68,-6894362.93,-26591704.56,-8870596.55,-11031148.67,-6306816.75,-40129759.09,-11228410.38,-3062562.03,-3841826.41,-48703741.19,-26695901.88,-20996750.31,-9963993.89,-25937425.13,-7477345.78,-257000.66,1424378.79,-19598513.38,-16356613.24,-15896124.55,-8265240.51,-13114248.40,-10843958.45,-8065433.12,-4868325.33,7146409.32,-3825561.67,1242040.58,6506820.59,15868728.94,-1999396.11,1775715.74,5338723.12,8006917.53,2820689.06,0.0
