,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19971231,19961231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,9942152224.73,6761382314.43,3116860998.76,14420631394.33,9242827836.14,5789165825.02,2457777407.42,18300877678.87,12996415229.55,8145887007.56,3835732229.30,16018020957.59,10476088264.05,6886346107.80,3310985318.64,16875186765.77,11534333817.54,7801766553.30,3500896187.69,17471251823.09,12994223998.26,8962105156.18,4336693251.65,19305694174.24,14495881139.19,10079021802.10,4473352270.70,17699645354.22,13974268461.49,9958433005.14,5210588885.65,21393176080.01,16111914213.67,11113422191.83,5426733531.75,19800179458.67,14537541586.27,9680360751.90,4537389705.17,14311440851.12,10356005144.43,6590966471.40,2866641857.84,12431496585.78,12681154793.04,9224739907.74,4435492900.14,13392645858.03,9996269063.00,6858969463.47,2975519555.76,10131703005.63,7386463896.93,4916781929.00,2524995765.57,8832261872.95,6285522144.82,4487370301.19,2135126052.54,6108460893.35,4588748025.75,2910040376.88,1440286516.11,5860342999.88,5513014794.86,3507039938.27,1857466589.28,7013823005.80,5626069019.57,3613423394.67,1491411405.63,4435296207.34,1979734035.98,3450905437.76,1652090735.38,3088232726.02,1430361069.46,3461108921.94,2904809633.07,1902063466.02,0.0
2,营业收入,9942152224.73,6761382314.43,3116860998.76,14420631394.33,9242827836.14,5789165825.02,2457777407.42,18300877678.87,12996415229.55,8145887007.56,3835732229.30,16018020957.59,10476088264.05,6886346107.80,3310985318.64,16875186765.77,11534333817.54,7801766553.30,3500896187.69,17471251823.09,12994223998.26,8962105156.18,4336693251.65,19305694174.24,14495881139.19,10079021802.10,4473352270.70,17699645354.22,13974268461.49,9958433005.14,5210588885.65,21393176080.01,16111914213.67,11113422191.83,5426733531.75,19800179458.67,14537541586.27,9680360751.90,4537389705.17,14311440851.12,10356005144.43,6590966471.40,2866641857.84,12431496585.78,12681154793.04,9224739907.74,4435492900.14,13392645858.03,9996269063.00,6858969463.47,2975519555.76,10071248977.12,7342216660.02,4889966248.22,2514867543.98,8801057910.56,6261485988.94,4472649650.47,2127853306.71,6100132474.75,4580601874.81,2902046310.54,1437444520.92,5851438324.08,5506866513.80,3501209245.63,1854774125.56,7000588582.83,5618634064.10,3610026219.32,1489424714.30,4430827338.73,1977472224.31,3444582934.97,1649025828.97,3085534804.43,1429032233.75,3456933740.00,2904721308.57,1901500331.42,0.0
3,二、营业总成本,9945686634.63,6777217060.51,3124158870.93,14590707379.61,9337643926.57,5811390374.64,2443227207.55,18879881521.63,13581595096.87,8425558272.09,3964456791.44,16263743996.79,10609757779.21,6924395923.97,3300857525.03,17087787245.52,11624728907.76,7829483635.63,3535969117.28,17779406039.39,13100089342.03,9012512432.61,4378895218.02,19605840188.66,14643766849.10,10153137237.05,4594281226.86,18107121478.43,14148842786.49,9988477380.27,5252837118.49,21550855445.17,16113963210.40,11078713136.18,5390061521.22,19917330101.70,14540484908.90,9663412831.07,4502587424.00,14252169030.68,10225661222.90,6499243216.39,2880022608.80,12419276239.59,12077473883.79,8757097929.47,4255292167.63,12815138545.08,9554950782.94,6544272799.30,2915829725.44,9588392818.19,6978808941.34,4620830645.96,2381984297.68,8323690747.90,5819658244.14,4121205777.78,1965176108.00,5541293074.21,4128512545.58,2621429742.80,1339586178.85,5178516998.94,4775346038.68,3010961315.71,1585160604.58,6220773478.72,4942749889.74,3161400385.41,1258453855.81,3808073510.39,1659095573.57,3030227890.54,1417540582.53,2687284309.14,1273617359.89,3102518578.62,2682780061.04,1823756705.51,0.0
4,营业成本,8726984985.54,5933596546.09,2686853829.35,12769991060.98,8192033360.44,5071300973.26,2095897982.03,16343112840.97,11568704242.30,7244427346.76,3392224693.81,13775219338.94,8905121882.66,5794239698.54,2755761639.00,14256939094.26,9718054117.28,6577055619.46,2972302509.39,15005195612.46,11158661364.81,7702579754.96,3731058865.36,16802776602.44,12611192220.83,8783487869.44,3973988874.22,15704614254.61,12409459157.11,8868892310.31,4670083888.55,19157336693.47,14326690705.23,9899701558.48,4830627342.68,17480279779.62,12851074655.57,8517694730.89,3994754492.76,12446257962.65,9027248913.17,5800610963.47,2587872259.18,10848709724.14,10786066145.40,7841910672.18,3777905487.25,11224623869.10,8406333605.31,5829610507.78,2619952709.56,8442899862.13,6176937396.55,4102360111.22,2102881518.82,7481539203.06,5242456321.40,3720994667.89,1755534512.88,4970711905.47,3760253215.02,2398113147.32,1193451346.07,4777764843.74,4419632753.66,2753756679.72,1465016576.90,5596936939.99,4437762828.28,2854662620.47,1138248078.89,3487234921.72,1525878266.94,2800988811.15,1319333940.30,2614719306.41,1240685558.81,3037779053.25,2618073657.20,1770430561.67,0.0
5,营业税金及附加,39567015.98,26386298.79,12433562.45,61226256.88,42580417.11,27918519.44,11494185.48,222048946.32,186054439.13,131711064.48,78020882.38,292444436.06,174970634.56,100419307.99,49209439.68,288762165.29,205765784.35,145189038.77,66710169.02,338332529.70,244334775.66,171639864.06,95499977.56,350061913.28,256630948.09,167993879.24,78590408.07,285820570.42,229613849.38,171376447.06,87278622.17,340313565.73,256928460.44,177366713.66,97884337.33,303422755.81,206414882.48,129563570.02,62034609.48,196712424.43,143307926.72,90560646.21,29427906.76,213791502.85,169083387.73,119581373.79,60945938.84,203606337.12,147679563.23,93192954.05,47315370.83,132096836.97,76892962.89,43846328.25,25237617.27,59380205.36,46896136.02,29766295.10,11576333.93,14479527.47,11004188.30,5868212.18,3815577.60,30310887.50,30189338.01,16381454.74,9400437.36,28840804.57,26843500.21,18061143.99,7864959.07,22373196.79,9435663.63,14904447.60,8724828.76,8392123.79,1414600.00,5238000.00,4852981.95,2142079.25,0.0
6,销售费用,537530591.16,365885462.48,186408165.12,595864420.31,417515288.53,272415428.03,122952860.79,1018604596.37,765363284.37,424571694.99,196045463.49,900482611.12,611699158.96,431075389.31,185717132.37,1067568838.18,759276978.67,529813509.96,255128806.73,1153524000.96,884708798.81,610054126.00,280417381.23,1227592082.70,966723083.68,660685948.64,299096430.82,1079488912.06,843310306.17,591038571.40,354837290.33,1277874512.13,965208326.63,614278496.39,273742714.28,1142940885.44,798439268.91,553914841.40,248798237.35,920168201.18,616122784.25,361055615.06,181726046.87,741324439.30,714603718.69,526811837.79,236207010.06,795105695.78,512112213.76,295527855.80,123090880.11,572079532.55,378272003.05,259170165.79,147387302.17,524672012.26,334281760.20,246107970.55,143973620.08,252989809.40,151862329.43,107334459.81,74834088.86,256216290.26,193512847.20,130105890.52,82083944.22,349735393.25,311433897.06,158632509.07,51803476.77,157388368.31,45126799.16,102290664.95,28957903.96,19130633.45,9116159.29,32370795.62,21899291.47,10322587.68,0.0
7,管理费用,341940992.10,200564728.34,91972648.72,457241282.03,646651634.60,411439721.26,199652032.15,1101208023.51,881905609.41,577859063.99,265902234.96,1183325951.50,855147747.40,543656446.64,254596698.60,1252253103.52,927786951.95,564786726.26,264015939.61,1166027743.66,720042030.36,472403774.67,229420042.62,1173479350.55,749758939.64,479316298.53,214982590.36,1046677277.87,643473166.90,359444274.48,164503255.98,772744700.30,533857826.49,359966679.09,180591855.76,891436959.35,553309626.64,366997642.16,179639971.55,676471527.06,430907893.80,286050823.38,106424874.82,510949684.27,394660068.96,260207555.74,124089945.80,565777662.60,393916633.75,261226175.19,90201790.11,440851238.95,341933655.95,211175390.91,104489896.99,364816185.66,283508608.24,179769016.62,77697126.33,335984775.88,229321166.59,123909697.07,74178862.33,140937267.91,142555884.66,116265361.68,33401567.60,264000152.19,176279677.13,133051289.21,63775656.15,156632302.67,89178203.61,113376233.11,62123610.21,16223082.92,9101335.28,18318265.05,21383473.85,21595016.71,0.0
8,财务费用,-25234270.43,-10129804.67,-746331.02,-29035095.33,-19495077.08,-16089760.69,-3211561.89,-11417413.18,-7601981.79,-20193481.24,-9549609.14,1148414.59,-19551541.08,-6493518.51,-3736764.91,16441420.26,-31646534.36,-26905766.76,-6627272.08,-48399702.48,-26274798.10,-8974644.09,2161544.30,-6206480.77,-2200221.25,-4785996.66,-7065138.58,-28662820.79,-18803834.62,-15276290.85,-23410995.98,-33747919.90,-29697753.89,-27061838.01,-20856622.35,-27704424.47,-15098915.33,-19369489.83,-16170674.77,-59801496.94,-31832780.54,-39027464.52,-30060649.07,39580356.31,-21418748.10,-26902253.38,29177282.27,-30072810.85,-11034084.52,-19870335.95,-4129645.46,465347.59,4772922.90,4278649.79,1987962.43,-106716858.44,-87484581.72,-55432172.38,-23605485.22,-32872944.01,-23928353.76,-13795773.58,-6693696.01,-26712290.47,-10544784.85,-5548070.95,-4741921.50,-18739811.28,-9570012.94,-3007177.33,-3238315.07,-15555279.10,-10523359.77,-8894087.34,-1704136.49,24996949.18,13299706.51,8812464.70,16570656.57,19266460.20,0.0
