,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20131231,20121231,20111231,20100630,20091231,20081231,20071231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,4777810632.77,3358831497.96,1567637433.47,5772278517.70,4549252144.15,2329324452.11,1090360823.66,5380662496.25,3994011296.85,2224028765.41,735626268.51,3595007734.38,2569735532.39,1524726131.45,576067985.56,3710546151.79,2191869755.95,1373715362.78,568688228.19,3132578588.77,2031874766.34,1394446523.67,4413975283.96,4976572253.65,2679013267.75,620997327.52,1170666794.83,975087563.11,699818114.83,0.0
2,营业收入,4777810632.77,3358831497.96,1567637433.47,5772278517.70,4549252144.15,2329324452.11,1090360823.66,5380662496.25,3994011296.85,2224028765.41,735626268.51,3595007734.38,2569735532.39,1524726131.45,576067985.56,3710546151.79,2191869755.95,1373715362.78,568688228.19,3132578588.77,2031874766.34,1394446523.67,4413975283.96,4976572253.65,2679013267.75,620997327.52,1170666794.83,975087563.11,699818114.83,0.0
3,二、营业总成本,4709081051.92,3292117365.08,1528219560.73,5724812416.55,4507478243.95,2313108526.06,1068087786.55,5474330998.44,3968567461.33,2184412038.95,719767885.79,3708563441.38,2835709340.00,1767868041.72,612712877.45,3898438827.36,2300066257.53,1465325837.93,616439363.92,3508736932.60,2303759095.65,1564296268.55,4512162830.50,4938978141.36,2557485057.78,611572377.56,1154644175.43,940143930.04,677571392.10,0.0
4,营业成本,4336081965.09,3090783180.89,1484381511.38,5264328079.18,4142253353.04,2115709768.87,1004160914.96,5023437497.15,3724024347.65,2086713214.51,694018568.60,3369647405.82,2396447390.66,1413245270.17,530533158.27,3506130283.37,2057998018.97,1283255561.96,525652882.00,2963433860.02,1930014145.90,1327106306.08,4262958285.31,4845051269.17,2584204171.84,598720558.42,1136808440.49,945070080.28,681031491.25,0.0
5,营业税金及附加,1345581.15,935046.01,630437.24,2531946.68,2484688.25,2355217.84,383664.78,1497340.35,985241.95,643706.80,341141.54,990983.20,722505.49,522881.53,291782.60,693762.08,548165.87,325897.89,152069.53,701784.54,429997.96,223736.94,665721.03,1823945.42,1041944.71,214388.94,240728.54,264630.16,158569.02,0.0
6,销售费用,235105289.71,122923595.09,17084568.07,194150484.59,141756000.54,56557765.37,10818801.37,120926792.62,48077525.29,20607734.97,7381997.15,39530401.74,28193539.03,18962126.24,8280810.50,43755532.25,26892005.84,17238571.16,7419576.12,67434311.67,42993396.10,21539240.49,48436685.28,43517224.16,33304930.60,4480018.88,5514874.36,7770627.76,4892006.52,0.0
7,管理费用,84061825.52,55823003.28,26775457.70,95275264.16,58761447.70,56229531.06,25310259.27,126093152.26,79886346.56,49323710.75,23179320.30,107207247.00,63781668.36,39455373.74,19191052.96,86643096.00,57953029.43,38613333.22,21444412.79,62437598.06,39584875.81,25075137.40,42676544.34,35731468.31,24014480.70,8033341.51,9709135.58,6269339.90,3285856.55,0.0
8,财务费用,39510511.72,13012734.56,-8837607.43,130574314.17,135205643.94,74608519.85,25526385.54,58372533.75,53619674.87,24755060.46,-5736238.46,185224078.15,347122005.03,295356495.75,58566793.13,256258213.72,154841835.40,125601074.96,62228577.37,411558244.13,287806851.86,186740716.29,130177892.31,4514286.00,-87767266.11,-405497.74,2124044.01,-19419170.34,-12379204.44,0.0
