,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19951231,19941231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,7985773912.81,4868188900.55,2675293093.19,7673792068.38,5657854261.95,3777227475.28,2114125410.59,6375392503.94,4425551270.94,2544364276.36,1191606550.52,2364007200.40,1475225527.49,653317823.70,57485253.11,317583186.73,247338898.06,165705249.52,93680623.13,373075635.01,235101859.29,152491536.03,77514442.42,440411341.70,338869867.20,215133595.97,110776322.03,482816071.68,380387891.89,257120471.11,109576311.29,720365986.30,518797480.41,343056120.18,111815806.97,784050564.94,504028141.07,354892968.08,195621839.79,778065852.11,524055687.72,357626287.31,140115340.71,771989020.68,596726203.98,361992605.29,177594022.93,880335513.57,563487992.59,354362450.64,145718568.58,812665848.71,503616883.23,315757966.02,194240357.61,822070499.74,518221215.58,319485554.79,139883174.38,691420721.47,472191241.80,289654565.11,56597101.23,387996674.52,240105016.14,141345844.29,55082269.24,301175976.02,328329670.00,177223870.41,0,148841556.67,89214105.33,142737502.56,66739131.10,101711831.05,38643318.06,71021426.38,30694263.09,52102081.14,21044143.50,34723774.43,20309174.47,14298203.84,0.0
2,营业收入,7971770885.74,4859837699.07,2672198571.11,7659568013.04,5647813369.86,3771598545.18,2111744370.72,6373794918.71,4425551270.94,2544364276.36,1191606550.52,2364007200.40,1475225527.49,653317823.70,57485253.11,317583186.73,247338898.06,165705249.52,93680623.13,373075635.01,235101859.29,152491536.03,77514442.42,440411341.70,338869867.20,215133595.97,110776322.03,482816071.68,380387891.89,257120471.11,109576311.29,720365986.30,518797480.41,343056120.18,111815806.97,784050564.94,504028141.07,354892968.08,195621839.79,778065852.11,524055687.72,357626287.31,140115340.71,771989020.68,596726203.98,361992605.29,177594022.93,880335513.57,563487992.59,354362450.64,145718568.58,801737080.21,498083928.77,312819133.83,192794531.54,817468477.27,513176332.77,316457854.10,138247245.80,689198323.90,467197732.74,285159934.93,52590228.34,381730052.68,235412294.60,138982903.77,54948076.33,299660000.96,319466143.00,174963070.84,0,148338644.85,89115287.77,130305566.21,54883249.40,101017421.74,38422566.05,70721887.15,30601811.76,51717971.59,20979335.08,34156181.11,20097445.46,14175727.22,0.0
3,二、营业总成本,7580655862.91,4521948806.39,2498078226.14,6958576190.41,5063144272.20,3322310421.25,1922051036.24,5901532409.01,4132847496.60,2350092404.44,1071857395.56,2077041491.17,1346032639.64,604443283.89,65724232.81,365195608.12,268718471.11,190763152.52,99216935.22,456488743.30,271515195.02,175486795.90,90283362.82,463032130.75,348074421.66,223337097.71,120119776.50,640177468.00,430092885.39,279303256.01,127045089.40,814060757.73,546325249.79,365866390.34,133305694.76,758764548.23,527089292.46,369333767.05,208021966.00,883695862.03,578773899.96,385940490.40,159309910.31,803490723.06,584133002.57,353607143.13,175677048.71,839712671.74,552825168.02,345064078.64,143008513.30,771701828.76,493017150.99,309174421.73,192650740.70,782276530.99,505220184.81,311384124.71,136761441.59,643243353.70,446147178.98,273774381.03,54379262.95,349786825.05,219052336.91,126503233.60,53078728.79,251966821.73,294885124.00,158148976.95,0,108340944.25,53659031.16,108113298.75,46910151.14,77512634.36,32472956.96,48203128.49,22209976.28,30224033.26,0,18443010.11,9826280.11,6435497.84,0.0
4,营业成本,7034652169.50,4178015874.56,2317280098.19,6223870153.16,4678242041.66,3063673148.63,1781986357.09,5458778028.76,3860426222.85,2194630803.54,1020508312.80,1855566210.78,1186293595.47,518563094.95,31983010.85,207855009.41,160416382.35,113149169.52,64177346.06,248017785.13,152083246.84,95543245.78,50549762.16,308998101.19,236157989.76,155440117.30,85082485.63,366201191.17,278171887.01,189522777.79,82819375.28,562052594.02,410113782.04,272849379.49,94957764.21,587401357.29,409005160.14,293011380.25,169375845.33,661773336.73,446557984.40,301329380.18,117145066.72,613274529.86,474600549.78,281360665.81,139282573.92,699873835.92,461652821.81,287902302.68,118775257.00,628096762.77,398583385.16,245835449.73,157260381.17,652854441.68,424779900.91,260672500.42,113085506.30,527830439.69,370310966.41,221890471.11,35071132.64,252261522.03,157829729.34,89628795.21,37350494.26,188065260.76,230763745.00,124573249.65,0,74149236.43,38794353.92,76243395.86,31134836.12,51865887.54,19865869.47,30542246.25,16027469.44,22872021.82,0,13803124.94,6072426.89,4479019.01,0.0
5,营业税金及附加,6720401.55,5111267.55,3236023.20,9134757.77,5846309.61,3501450.99,2486698.34,8863593.41,5507606.05,2539033.46,1424612.94,10166883.17,5063716.55,3101672.34,1815396.98,3974690.35,2658436.08,2068187.02,1292609.59,4970647.81,4395037.29,3839654.41,2976010.51,2380464.03,1861430.12,1194575.13,615373.24,3876151.36,2725166.81,2322206.67,177865.07,4900347.90,3282641.94,1764559.94,344552.84,5215356.26,3014803.03,2450547.95,983045.64,2269665.84,1558831.00,700698.68,338766.30,3096980.94,2292264.95,1358025.95,730915.92,2369003.64,1155051.54,832079.91,287367.47,2692831.86,1462724.75,1031068.53,454682.81,2122634.75,972358.84,693879.08,308088.19,114168.39,-435609.96,43188.29,-525511.89,1776793.91,1414605.75,1300431.25,241977.35,172912.26,595432.00,668466.10,0,1668693.22,1693965.91,1240298.77,393404.27,838957.84,304190.04,855754.39,460205.23,543167.88,0,391157.70,217047.39,173203.51,0.0
6,销售费用,145414846.71,90312986.79,41577023.48,139072722.55,100116493.11,66637772.28,34021816.94,99172649.10,82442366.73,51546372.27,25647904.30,70257600.82,48695469.42,29112317.59,10832509.90,54002670.90,39534348.49,27090292.52,13127879.59,62898535.98,40304660.46,28441529.33,12855723.91,39428040.35,30300670.94,17112560.22,9211092.67,53822047.42,31489285.01,22134455.76,10880432.07,42607980.55,34847366.48,23166067.87,11124174.14,45516036.49,35723757.17,23424457.14,12941839.25,48692696.97,34983846.65,24441319.17,12888877.71,43603463.40,32127903.86,21323396.13,10870169.74,39296096.14,27418376.84,18550952.15,7328759.84,35618715.65,26441557.56,18383337.20,10388596.00,34158251.20,24434668.93,16420554.92,7571402.49,33187471.66,25086391.85,17098037.59,6671502.13,26247129.29,18423494.10,11763352.61,5965171.91,17531471.67,24746768.00,11259727.55,2216436.18,9603626.22,4567909.65,10926231.16,6659834.57,11421643.32,7179034.15,9264568.20,2328971.40,2760100.34,0,2539063.08,1666215.87,995464.80,0.0
7,管理费用,258302696.90,162013678.24,85278797.95,391381646.97,162091268.38,163907057.39,93343794.23,298248510.16,159985664.35,89647839.29,21226602.01,135374957.93,98549374.39,54647866.45,18465590.42,87049295.05,58873873.25,41666603.57,18129729.75,84030384.79,55891056.88,34734760.43,17335529.82,69717083.85,50112718.01,34586930.61,16687362.27,111676256.61,67613549.43,44776019.83,23725744.08,113206810.32,76576381.94,51236830.77,22278284.01,85474838.39,61260080.73,41988457.21,21379988.23,93877335.97,65539552.75,42923423.69,20692419.42,69789027.31,49202096.74,32811711.56,16097741.82,55104055.21,39929957.33,24741340.72,11597298.27,68572093.53,47110101.09,32022189.19,18195093.61,59447794.58,37594625.66,25090710.13,12744685.41,52875657.65,39963790.08,28491033.17,11960977.95,47070032.84,30772424.51,18588197.36,8471369.95,32649042.64,27976722.00,14937601.85,4487883.38,19361933.95,8889851.06,15148484.62,6570641.71,11027593.82,4392674.59,6537079.55,2649541.42,3136534.46,0,1865795.05,1298460.59,793628.72,0.0
8,财务费用,23022287.09,13790604.62,4032386.52,15065401.04,8754822.69,4241982.93,2850281.30,22131655.27,11982682.86,8408068.41,1178433.49,1755787.15,4700684.34,-786098.11,1837672.26,6757855.02,4622934.03,4535447.53,2197791.66,20083172.70,14565469.10,9528111.38,4384282.62,24373910.46,17652962.97,11498027.86,5870934.87,25175213.34,18326205.73,11070911.81,5764970.35,28037355.26,19004825.36,11286237.73,4610865.90,19203207.50,13790878.88,8023263.12,3512449.29,40945778.74,27605018.32,13861280.27,7097111.59,43275034.97,25890978.34,16546076.47,7485776.62,34933749.00,21216636.71,11791559.13,5029402.39,36721424.95,19419382.43,11902377.08,6351987.11,33693408.78,17438630.47,8506480.16,3051759.20,29235616.31,11221640.60,6251650.87,1201162.12,22431346.98,10612083.21,5222457.17,1049715.32,13548134.40,10802457.00,6709931.80,747715.28,3557454.43,-287049.38,4525880.34,2151434.47,2302216.00,731188.71,1003480.10,743788.79,912208.76,0,-156130.66,572129.37,-5818.20,0.0
