,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20051231,20041231,20031231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,23477597000.00,17284339000.00,11483560000.00,5307920000.00,22638957000.00,17436860000.00,11092899000.00,5152412000.00,13236840000.00,8183124000.00,4521727000.00,1654922000.00,4414902000.00,3685165000.00,2789412000.00,1408443000.00,8350022000.00,6721851000.00,4505619000.00,2274050000.00,12245057000.00,9356203000.00,6024856000.00,2926401000.00,17563446000.00,14011408000.00,9294698000.00,4993011000.00,18458776000.00,14267050000.00,10282042000.00,5299980000.00,23532945000.00,19376759000.00,13039290000.00,6710464000.00,16617840000.00,11194611000.00,6965240000.00,2734319000.00,10654115000.00,7964508000.00,5253842000.00,2461213000.00,16517443000.00,13438364000.00,8846607000.00,4089875000.00,12058453000.00,9041392000.00,5741852210.91,2765234884.93,9671561000.00,6977151000.00,8867048000.00,8557373000.00,5613018000.00,0.0
2,营业收入,23477597000.00,17284339000.00,11483560000.00,5307920000.00,22638957000.00,17436860000.00,11092899000.00,5152412000.00,13236840000.00,8183124000.00,4521727000.00,1654922000.00,4414902000.00,3685165000.00,2789412000.00,1408443000.00,8350022000.00,6721851000.00,4505619000.00,2274050000.00,12245057000.00,9356203000.00,6024856000.00,2926401000.00,17563446000.00,14011408000.00,9294698000.00,4993011000.00,18458776000.00,14267050000.00,10282042000.00,5299980000.00,23532945000.00,19376759000.00,13039290000.00,6710464000.00,16617840000.00,11194611000.00,6965240000.00,2734319000.00,10654115000.00,7964508000.00,5253842000.00,2461213000.00,16517443000.00,13438364000.00,8846607000.00,4089875000.00,12058453000.00,9041392000.00,5741852210.91,2765234884.93,9671561000.00,6977151000.00,8856126000.00,8551923000.00,5609309000.00,0.0
3,二、营业总成本,22777313000.00,16585191000.00,10885402000.00,5171614000.00,20915523000.00,15940829000.00,10317347000.00,4797827000.00,15053981000.00,9118256000.00,5524492000.00,2249537000.00,9799664000.00,7343555000.00,4696895000.00,2450946000.00,17634915000.00,9931246000.00,6728873000.00,3104231000.00,15190293000.00,11450552000.00,7478927000.00,3678135000.00,20063468000.00,15713311000.00,10414291000.00,5453475000.00,20874709000.00,15620300000.00,11110215000.00,5683026000.00,25413396000.00,19699973000.00,13235018000.00,6706694000.00,16781758000.00,11212629000.00,6972119000.00,2708740000.00,10582762000.00,7870910000.00,5218400000.00,2444133000.00,15908369000.00,12601963000.00,8350064000.00,3901314000.00,11564469000.00,8603091000.00,5450809470.62,2643802782.60,9360482000.00,6811342000.00,8574112000.00,7665526000.00,4580141000.00,0.0
4,营业成本,21718957000.00,15831774000.00,10342032000.00,4983100000.00,19681846000.00,14454700000.00,9344298000.00,4620307000.00,12811158000.00,7704503000.00,4412817000.00,1773046000.00,6162610000.00,4832047000.00,3432699000.00,1945028000.00,10509209000.00,8520328000.00,5599926000.00,2481108000.00,12673573000.00,9527774000.00,6324670000.00,3019799000.00,17884462000.00,14130910000.00,9394978000.00,4969714000.00,18402709000.00,13939607000.00,10022619000.00,5125681000.00,22571662000.00,18243196000.00,12332957000.00,6204007000.00,15328940000.00,10238714000.00,6364119000.00,2439375000.00,9479256000.00,7104914000.00,4719528000.00,2192300000.00,13865367000.00,11656324000.00,7699308000.00,3709812000.00,10418035000.00,8046878000.00,5080950274.45,2479743858.01,8787569000.00,6393953000.00,8129125000.00,7232222000.00,4216156000.00,0.0
5,营业税金及附加,168336000.00,123991000.00,92194000.00,41104000.00,127675000.00,90742000.00,52437000.00,29926000.00,82364000.00,60381000.00,39779000.00,19838000.00,51313000.00,201000.00,177000.00,117000.00,1108000.00,822000.00,478000.00,204000.00,2608000.00,1966000.00,1192000.00,523000.00,7296000.00,6447000.00,5075000.00,2656000.00,12268000.00,8829000.00,5675000.00,2737000.00,27105000.00,23995000.00,14835000.00,4429000.00,13735000.00,4117000.00,304000.00,215000.00,283000.00,191000.00,141000.00,66000.00,329000.00,244000.00,164000.00,92000.00,372000.00,262000.00,0,90827.56,350000.00,0,0,0,572000.00,0.0
6,销售费用,121521000.00,79865000.00,45161000.00,12991000.00,88057000.00,71025000.00,41986000.00,21891000.00,60628000.00,38564000.00,23681000.00,13134000.00,109062000.00,113561000.00,105105000.00,48420000.00,248554000.00,125914000.00,118000000.00,57812000.00,263506000.00,188585000.00,123488000.00,62576000.00,349210000.00,279702000.00,188125000.00,101798000.00,423351000.00,284473000.00,191924000.00,88998000.00,372449000.00,292989000.00,197373000.00,106801000.00,410858000.00,289487000.00,172357000.00,68963000.00,293790000.00,212156000.00,139233000.00,69911000.00,258939000.00,194392000.00,128949000.00,65895000.00,243611000.00,178049000.00,110932041.97,48428213.42,195785000.00,138466000.00,150380000.00,138936000.00,136283000.00,0.0
7,管理费用,597612000.00,437817000.00,330030000.00,113485000.00,795392000.00,1142030000.00,731376000.00,93734000.00,1294951000.00,791957000.00,532656000.00,186033000.00,1680799000.00,1024382000.00,601693000.00,208183000.00,1266607000.00,348930000.00,383116000.00,260832000.00,712157000.00,732349000.00,397711000.00,270333000.00,853930000.00,662437000.00,450092000.00,181404000.00,650617000.00,513385000.00,347334000.00,182460000.00,824288000.00,611996000.00,344381000.00,226631000.00,562959000.00,391283000.00,265352000.00,126314000.00,518056000.00,371094000.00,247873000.00,129287000.00,656453000.00,469446000.00,308234000.00,74782000.00,665132000.00,193544000.00,133828964.32,72278190.21,203919000.00,150980000.00,177598000.00,203433000.00,159058000.00,0.0
8,财务费用,170887000.00,111744000.00,75985000.00,20934000.00,183073000.00,182332000.00,147250000.00,31969000.00,512281000.00,522851000.00,515559000.00,257486000.00,1187573000.00,808996000.00,543734000.00,249198000.00,1264709000.00,935252000.00,627353000.00,304275000.00,1341579000.00,999393000.00,631866000.00,324904000.00,840593000.00,633815000.00,376021000.00,197903000.00,1006021000.00,874006000.00,542663000.00,283150000.00,750047000.00,527724000.00,345472000.00,164826000.00,429602000.00,289028000.00,169987000.00,73873000.00,275760000.00,182555000.00,111625000.00,52569000.00,254843000.00,186949000.00,118784000.00,52703000.00,206757000.00,161406000.00,104405748.42,43261693.40,180248000.00,130405000.00,117009000.00,90935000.00,68072000.00,0.0
9,研发费用,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,0,0,30728000.00,0,0,0,292599000.00,0,0,0,608307000.00,564368000.00,13487000.00,0,4344728000.00,0,0,0,196870000.00,485000.00,0,0,127977000.00,0,0,0,379743000.00,0,0,0,867845000.00,73000.00,0,0,35664000.00,0,0,0,15617000.00,0,0,0,872438000.00,94608000.00,94625000.00,-1970000.00,30562000.00,22952000.00,20692441.46,0,-7389000.00,-2462000.00,0,0,0,0.0
