,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19960630,19951231,19950630,19941231,19940630,19931231,19930630,19920630,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,11015510967.44,7280240743.79,3721650229.26,16331011948.33,12106231136.26,8070766931.13,4052839397.71,11125998826.26,6549719523.51,4153823696.91,2125276579.71,8675120930.40,6407619566.94,4099407763.53,2155245627.72,7706249375.15,5450196113.64,3359424043.52,1725624129.74,7018071120.95,5191109737.77,3357144918.23,1645998056.52,6951127793.46,5203531309.79,3289494084.91,1542768775.21,6817471228.96,5183921908.31,3241721940.72,1542395131.11,6645665672.61,4940697498.78,3115798064.62,1485702758.47,5956185814.91,4384003753.53,2686723666.15,1304843197.10,5167485681.02,3735727084.79,2346648217.21,1160599137.90,4829094287.32,3725133631.02,2421323679.11,1184564563.53,4926043291.74,3658399941.43,2266591728.79,1123666310.13,4788045593.10,3630461695.89,2267132116.89,1130358522.78,4964419187.54,3705451968.27,2252737832.83,1073553450.10,4881429836.17,3729765942.91,2344660197.36,1036683759.36,4978195726.62,3543276788.57,2151388570.49,1026927319.00,3855563245.97,2761780646.41,1662442240.45,751927748.03,3132900597.43,1527249512.90,2817398323.47,1242569059.58,2418441902.70,1116857876.59,1574099309.77,613894894.49,1132686028.22,528198804.20,1220255406.54,494499693.66,1565936823.40,815816405.25,1289598710.00,577104125.82,854585946.52,381598748.42,0,0.0
2,营业收入,11015510967.44,7280240743.79,3721650229.26,16331011948.33,12106231136.26,8070766931.13,4052839397.71,11125998826.26,6549719523.51,4153823696.91,2125276579.71,8675120930.40,6407619566.94,4099407763.53,2155245627.72,7706249375.15,5450196113.64,3359424043.52,1725624129.74,7018071120.95,5191109737.77,3357144918.23,1645998056.52,6951127793.46,5203531309.79,3289494084.91,1542768775.21,6817471228.96,5183921908.31,3241721940.72,1542395131.11,6645665672.61,4940697498.78,3115798064.62,1485702758.47,5956185814.91,4384003753.53,2686723666.15,1304843197.10,5167485681.02,3735727084.79,2346648217.21,1160599137.90,4829094287.32,3725133631.02,2421323679.11,1184564563.53,4926043291.74,3658399941.43,2266591728.79,1123666310.13,4779309780.36,3625165538.27,2262583198.44,1128931012.92,4957187293.52,3691845180.10,2240880491.50,1071586660.27,4864186024.79,3716152397.60,2334996843.00,1032420084.74,4961079435.45,3530920110.15,2143743539.25,1023487706.25,3842393591.92,2756253208.00,1659484754.08,750792277.90,3125233764.67,1523990029.23,2805826560.81,1236332651.17,2401629006.61,1104461480.72,1550431815.05,600888497.65,1115126452.42,522078533.53,1212404786.03,493894914.70,1558997489.72,814965366.11,1287665210.00,576231523.67,852901836.06,381233192.73,0,0.0
3,二、营业总成本,11318912079.72,7515684983.66,3810196335.29,16454536872.45,12044595594.00,8027003609.51,4031835503.80,11149038355.29,6578092727.35,4131344006.04,2112850603.47,8543109339.36,6301592689.28,4048136359.79,2117680644.00,7596871774.09,5346891099.05,3300019663.65,1694827809.73,6883822870.25,5083474069.91,3286958709.84,1617463540.51,6831634741.28,5115251981.92,3228340906.81,1515167103.42,6707678073.13,5111157646.45,3192084888.04,1521791579.96,6515846267.28,4837901263.12,3033910456.89,1447484495.02,5852598454.11,4293558540.42,2625874782.59,1280188186.77,5150271826.25,3689084120.54,2313070191.87,1149964211.47,4734262739.76,3643865810.16,2355641572.80,1161422873.29,4895047105.92,3624288430.00,2245299392.41,1113768354.50,4712664484.17,3561700843.18,2218939358.79,1113948195.79,4897045771.73,3641274306.21,2206811591.30,1058618809.80,4804859492.61,3656207792.66,2282620905.39,1017720534.91,4876701351.73,3458123357.31,2090247557.50,997218260.25,3766477840.64,2671004776.81,1598184312.98,722625796.92,3052605334.73,1469272301.14,2708949896.84,1178753351.11,2319060573.17,1063676532.80,1474072511.34,571385944.11,1118476358.71,0,1234009722.58,0,1557355572.56,0,0,0,816332936.91,360743091.82,0,0.0
4,营业成本,9930034307.65,6555057468.50,3379893363.50,14569810238.36,10749307365.82,7157760161.63,3654358190.97,9921126900.11,5861211043.31,3700916964.96,1885935137.06,7725699030.39,5721286437.61,3661649555.35,1922214325.89,7074695547.17,5055643425.39,3110737901.40,1596057638.67,6443546072.26,4764898030.70,3076895410.41,1492231304.27,6391241548.20,4790530718.16,3006657069.70,1395236527.75,6306309773.73,4815453482.97,3000690859.18,1426131312.39,6202132476.73,4597770454.16,2875051148.57,1363385044.42,5512985385.99,4038013810.16,2460763343.48,1190408387.00,4782908050.28,3481871015.92,2182037700.15,1075778974.69,4484082726.23,3440857536.10,2212313307.91,1085160388.85,4573109166.00,3392856674.88,2087168160.83,1028000797.36,4430783415.20,3346348978.23,2068825490.31,1026462310.82,4640091118.24,3464125938.19,2092947086.05,998638177.04,4522072616.93,3446935721.34,2146184443.70,940911574.39,4569072150.99,3226138938.84,1934390392.67,917567819.79,3492746406.56,2487025085.60,1481637882.04,663160954.48,2806456775.99,1350545527.63,2501993617.69,1084254152.29,2143482808.00,981529636.23,1356652852.87,528729169.89,1044579230.95,0,1134117926.44,0,1444562590.09,0,0,0,789143629.67,315193077.29,0,0.0
5,营业税金及附加,45969419.24,33624918.77,11451784.21,55458445.66,42431173.79,36155230.33,8101354.92,38239451.26,22506628.00,16564987.48,8381940.06,23585280.53,12269555.61,8181205.48,4496985.21,12953066.89,8610975.48,5342994.03,2540004.75,12380946.26,9447119.91,4376336.16,2175214.53,9370149.88,6407045.43,4350941.23,2092186.48,7479794.88,4408217.92,2749401.64,1451952.48,7207695.42,4669352.29,3110641.10,1733741.65,6176076.60,4469956.94,2956524.64,1524227.04,15005497.88,3241454.49,2465022.40,890752.32,7595011.59,5252702.33,2963827.40,729507.55,4565513.23,3299893.93,2141509.58,1358475.36,2115173.66,1610515.46,1277951.96,661056.51,6857925.06,5936586.75,4570400.02,2010420.85,2786098.19,2137442.59,1587549.64,655757.07,4276748.54,3170226.06,2161419.35,1011994.90,4144552.29,3438373.23,2373989.78,959493.91,4688787.14,2379195.60,4181602.60,1663959.38,3687334.24,1816337.60,3204947.60,1412625.40,2112950.32,0,2758596.66,0,2820319.73,0,0,0,44802756.31,21913447.00,0,0.0
6,销售费用,304606432.49,202668375.86,114317748.29,408127013.94,316634468.60,208506836.37,113818694.17,344299732.04,259825429.60,168381662.95,88718391.11,296115770.19,235708833.50,154397739.37,84031287.29,206996804.31,170896671.38,113706565.45,63189733.89,185818632.90,164511494.93,106822841.80,59135238.45,183954891.29,161410882.37,107985984.16,60768979.45,173635685.90,156904148.76,102243914.19,55507392.63,179192518.79,134986479.95,89058541.80,49127771.41,176686533.89,135769337.95,88215158.61,48400283.50,138371778.60,104730531.13,67779895.31,38491547.85,107347156.71,69644617.06,47156781.10,22287845.66,102027856.28,73726781.71,48172393.52,24301553.54,87070196.75,68354335.94,49015580.24,27875482.55,84023364.70,62930210.40,39565802.31,18733436.93,88179168.23,64764166.74,40211507.15,17817310.97,87968054.36,62199437.21,35436891.10,15989226.04,79602863.04,44063141.23,26316031.48,13554304.76,63593222.38,26743451.39,51591818.35,19739455.13,40777896.67,17978471.53,17860738.92,4882085.68,15106840.15,0,15296696.75,0,14421217.42,0,0,0,7725411.63,2868389.40,0,0.0
7,管理费用,732671878.09,509809716.66,246966590.99,937221641.15,672811167.44,548862834.19,282602673.02,725019096.17,367909732.38,205134069.65,105470173.05,463021599.51,286105416.90,189297604.46,96144751.10,296563328.50,142278882.84,85996974.63,41508607.75,229449546.53,128647941.07,83474318.16,41889148.80,221037813.46,128241250.81,86517710.44,41835948.22,227857078.91,132747817.51,88075276.40,41473001.91,163023629.97,115633122.06,80945110.55,34522474.30,142098876.23,95739015.08,63833991.40,31166483.82,129992791.68,87590926.63,57695402.30,32119958.80,130327798.25,122317048.08,87684719.43,49021275.04,167117706.75,117855124.97,78411280.50,40754752.30,175766280.03,132164431.36,92055554.79,55267318.35,152768097.42,97878893.13,62571464.02,36068250.07,172161431.89,127364500.64,84271684.67,53127037.37,189503497.33,145718972.27,105609814.21,57364004.29,167533015.93,118339326.39,75604905.88,39781346.48,151320638.34,73821199.96,123559438.37,58361424.14,104154998.54,47564096.11,84015697.08,36535400.77,64778631.03,0,64346121.97,0,63121267.37,0,0,0,29010715.98,12885443.16,0,0.0
8,财务费用,168694648.88,106952341.96,63752642.82,193358644.97,98735976.01,34086535.86,-29292422.09,92504837.38,52350887.65,30067244.60,15879510.05,18915950.20,28380203.77,20236812.60,6029933.09,-42212220.31,-46731155.22,-28381757.50,-14551081.04,-3436132.41,1036317.85,-613192.04,3147864.94,17883690.84,16371583.92,9991179.13,6057275.26,-11847471.78,-13087119.47,-11194817.71,-7736074.41,-29589981.68,-18123521.96,-10260578.20,-6378896.81,2434780.17,4097041.81,1557640.08,762030.44,8505370.90,7403523.38,4958130.09,2895107.78,3037218.21,3257195.13,2237200.64,1862453.20,18890766.46,16045297.95,10310753.51,4932325.15,16929418.53,13222582.19,7764781.49,3682027.56,13305266.31,10402677.74,7156838.90,3168524.91,19660177.37,15005961.35,10365720.23,5208855.11,25880900.51,20895782.93,12649040.17,5285215.23,22451002.82,18138850.36,12251503.80,5169697.29,26545910.88,15782926.56,26812576.19,14564972.26,23887422.15,12395509.49,11702309.74,-173337.63,-8101293.74,0,17490380.76,0,32430177.95,0,0,0,-54349576.68,7882734.97,0,0.0
