,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19981231,19971231,19961231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,37954629163.56,22873881060.49,12220323635.60,48305785916.62,34424764330.26,22443649645.38,10111752856.86,39071040894.34,27021855245.69,16877278456.60,7773613052.83,27709709064.34,17765325454.59,9267794591.08,3073834549.14,13349904816.16,9192327416.45,5694977118.17,2619262623.63,11144913830.48,7438634288.55,4450176775.46,2007817411.37,8520037292.29,5729228887.86,3458378125.58,1535985016.92,6533823431.64,4369943061.17,2687276371.05,1193735186.54,5315084588.89,3644404043.75,2368601687.86,1128358472.24,4355720854.94,3137878956.01,1978065932.11,935935368.03,4097649891.03,2855359424.35,1793613997.55,875487084.57,3867355385.89,2778932843.89,1847280201.81,905275283.73,4094322719.52,2780451577.75,1784014660.09,839006252.77,3510194546.28,2405897151.74,1532821059.13,762219090.82,3409680923.54,2530206606.18,1428894578.86,723576912.49,3099742173.73,2341340712.63,1538506295.44,743492907.24,2308669539.09,1367520627.38,784260305.91,347219827.41,1905616219.49,1018793700.38,594308463.84,219802748.95,1467785882.86,676434482.37,921322761.23,335669170.20,452162338.67,409140944.25,290514949.84,194819621.82,0.0
2,营业收入,37954629163.56,22873881060.49,12220323635.60,48305785916.62,34424764330.26,22443649645.38,10111752856.86,39071040894.34,27021855245.69,16877278456.60,7773613052.83,27709709064.34,17765325454.59,9267794591.08,3073834549.14,13349904816.16,9192327416.45,5694977118.17,2619262623.63,11144913830.48,7438634288.55,4450176775.46,2007817411.37,8520037292.29,5729228887.86,3458378125.58,1535985016.92,6533823431.64,4369943061.17,2687276371.05,1193735186.54,5315084588.89,3644404043.75,2368601687.86,1128358472.24,4355720854.94,3137878956.01,1978065932.11,935935368.03,4097649891.03,2855359424.35,1793613997.55,875487084.57,3867355385.89,2778932843.89,1847280201.81,905275283.73,4094322719.52,2780451577.75,1784014660.09,839006252.77,3501902068.18,2402186919.64,1530608066.29,761233557.75,3394856007.94,2525509900.34,1426510705.94,722109642.58,3090352684.38,2335743745.99,1534989937.35,741268689.12,2300805069.15,1362763894.85,780960635.01,346439666.14,1899056657.32,1018035037.25,592981746.50,219031080.02,1465349764.54,675841609.04,920132392.98,335400018.63,451514931.50,409140944.25,290514949.84,194819621.82,0.0
3,二、营业总成本,36292806996.20,21847580641.41,11799203782.40,46266329549.61,32859848821.18,21517225427.61,9750452664.75,37628019543.64,25698322236.99,16053793804.51,7358664910.61,27375986276.82,17419429171.38,9189164897.75,3064354840.31,13173171208.83,9088683333.76,5632752571.09,2589626707.91,10999065357.78,7343031540.19,4393208382.16,1980769342.56,8374629215.32,5651159370.82,3429745649.36,1519700717.48,6461893693.84,4325621096.00,2674427375.99,1181592358.65,5292360639.70,3629839989.02,2363270343.80,1123849439.09,4364280860.14,3142203904.28,1978770151.23,935737897.91,4147489582.45,2879740279.95,1793511580.89,870611335.97,3880166992.65,2792126120.63,1863699291.83,922414963.09,4088940039.11,2774785677.19,1776984872.24,834080711.47,3498819276.33,2397761981.56,1526014099.53,758251315.64,3385971550.18,2517700714.23,1418160027.56,724088372.52,3084232648.26,2328234605.41,1531091168.48,741116284.13,2285827726.27,1351411913.33,777394845.65,345641440.90,1888226825.60,1000225663.52,588163940.62,226698073.58,1488298805.54,677100728.80,842426886.41,292607686.40,389986813.50,353222700.98,256236229.91,183050643.79,0.0
4,营业成本,29897941316.86,17734794983.26,9801893579.71,38047542808.54,26931460373.38,17606313906.06,7952775312.20,30486639519.72,20818207429.49,12977583787.40,5938939489.70,22525182549.69,14636220541.90,8052646632.10,2953857939.83,12745578064.42,8786827075.74,5425358544.37,2497372717.90,10634976919.42,7116971431.88,4252025156.61,1909384367.82,8119625781.02,5467394200.19,3301374738.22,1463596179.04,6246072585.85,4187507714.61,2576464118.46,1142449584.60,5092349604.21,3496423833.49,2281431659.11,1086765510.77,4192161607.75,3027224299.72,1904425295.33,898326222.13,3914530503.63,2703498273.62,1684307902.64,816718515.03,3583783945.54,2592140941.59,1729143236.12,856940343.84,3817365624.76,2605347296.01,1677186115.69,785937945.91,3262893523.00,2254912870.48,1432514507.50,717280995.75,3183117764.71,2374012967.34,1325306157.78,680633320.90,2890312893.53,2185794137.09,1433425626.53,693519896.24,2108192865.50,1227759453.68,699515049.47,305954641.67,1732268492.57,906547425.42,516816186.50,196170603.85,1286123718.59,559219820.64,725724195.68,260544833.40,342586050.97,319144462.93,229757797.36,163662182.81,0.0
5,营业税金及附加,139501025.83,104903609.26,45673060.04,236838642.29,175038145.00,123886778.10,54511020.34,179826338.31,138128986.75,94394121.97,52848645.35,169981631.61,88332012.16,39925620.78,2762144.38,15367604.83,11860388.68,8887250.64,3054631.31,11800053.22,7341105.14,4501256.82,1864681.94,8066958.12,6549834.15,3830216.10,1659605.05,10344071.17,7137822.78,4653824.51,2760305.73,11897127.22,6700578.18,4341437.73,1903744.59,11201514.68,7587595.39,5741382.80,3643991.33,18699813.68,14834262.22,8029195.90,4162402.65,17099667.68,11003111.44,4156836.22,2359058.20,14952106.09,6821841.10,3474698.61,1943558.71,16394619.62,7635296.64,5533330.10,2587635.51,15177490.69,8694763.93,4112448.82,2010380.43,10006725.93,6709852.04,2663281.00,1617949.70,7315559.43,3145669.26,1589204.93,538690.12,5091936.36,3795861.24,2929341.90,1236768.77,6226382.19,4723604.26,8755143.64,2904320.84,3809916.27,2769098.18,1873111.02,1009265.27,0.0
6,销售费用,2490864048.58,1740856172.29,822574984.63,3084715306.51,2342093761.40,1581449021.58,718280626.15,2712089640.73,1904956607.77,1223021972.01,548547167.15,1857725132.94,1146762676.74,485394118.11,56467027.85,179459264.73,132105756.31,90103377.07,42552327.08,128077150.27,90998756.26,60936193.83,29284540.37,104347124.15,70764285.79,49571849.13,26526202.19,85903738.28,51572663.74,32608603.15,17591358.62,67433686.90,46906596.11,28327264.30,14605253.90,58065682.03,39542480.41,25564415.43,12895176.75,82090279.38,63993942.31,45568678.11,25174131.10,111258464.46,91555282.27,60198003.59,30109823.10,103027665.93,87369382.32,58723888.31,27106325.08,116191743.65,78514583.69,54660172.88,23634795.10,115526699.77,84504223.54,57961419.66,25483342.01,116157004.32,88111558.29,61398800.48,32414896.27,102073731.33,72424914.44,45131542.43,23083075.81,89252058.18,65894327.31,44108556.11,19469188.16,127831591.49,70613807.76,69299204.86,19820390.22,29191922.91,20380280.21,12994099.57,8608376.84,0.0
7,管理费用,566423783.47,367975946.52,181633911.25,686194515.85,503586163.94,1922099598.01,954034472.47,3700620610.71,2561909394.98,1598288057.68,756815321.60,2599322143.14,1475719059.94,584605297.82,43686909.03,155758917.26,101263208.03,64840358.23,32696696.02,118131898.15,76288944.07,47282118.13,23572105.73,79523487.28,61459925.67,42709224.38,18907217.51,58788455.79,41431295.10,29496933.83,10401899.20,52475571.65,40519489.80,26054929.89,10323448.57,45805276.30,36399180.68,24935602.51,10876932.45,71219342.33,44502780.97,30612131.85,17405660.28,72479228.79,50350085.49,36227493.54,13163525.18,81164603.75,44136096.38,22479332.25,10840767.75,67353949.51,34547918.65,21300586.61,9274452.10,46808896.25,31732965.51,20595346.85,11232812.69,46147734.93,33753956.95,23345547.33,9743085.28,49495486.41,34973417.03,23611215.02,12568014.75,56324758.78,22155579.08,22563271.17,8633614.82,60734564.93,39522492.96,36975403.21,8263054.12,12167078.79,7537581.10,6384704.73,5221340.11,0.0
8,财务费用,353125020.91,77263090.28,-1824705.66,397412940.18,244296120.82,114102744.78,18386448.54,119053288.40,95789149.75,40303491.71,31271910.63,-1289714.55,40255970.44,17416774.94,7275368.49,51475977.33,46361068.58,33748137.23,13547865.76,72566182.75,54107479.97,31279919.80,15905404.88,51193769.96,33152986.88,20314673.86,9011513.69,33642679.95,27760212.38,20185514.71,8996154.70,32989554.34,27750723.81,18288374.42,10253415.46,28703019.41,26454486.37,17674603.70,9982062.33,27871836.29,25679009.49,16529600.64,7467518.01,49994177.29,40552619.04,26109758.21,12596911.17,40587656.28,27015964.28,15685383.95,8408203.57,35985440.55,22151312.10,12005502.44,5473437.18,25340698.76,18755793.91,10184654.45,4728516.49,21608289.55,13865101.04,10257913.14,3820456.64,18750083.60,13108458.92,7547833.80,3497018.55,5289579.71,1832470.47,1746584.94,1187897.98,7382548.34,3021003.18,1847358.94,1075087.82,1442802.38,3391278.56,5226517.23,4549478.76,0.0
