,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20071231,20061231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,970678413.14,609757574.22,253751327.31,1213209064.74,856247807.79,542308302.55,227009592.79,1053150898.73,691539737.22,458288459.64,193891574.92,968353943.87,642315484.51,439869970.59,191143072.91,994727830.03,651174182.80,450731484.01,176896091.46,950105636.33,617557635.83,391984992.26,147835513.83,969466771.42,664088933.55,455499272.74,209993506.15,934274709.06,583318401.77,337838064.13,134607676.63,789225148.75,500673299.31,317270507.96,77914061.49,523645170.37,331912175.56,229214792.26,78512483.27,469298025.52,294119434.98,196756229.49,64277148.01,413480079.89,241579736.65,339273207.81,267916235.99,0.0
2,营业收入,970678413.14,609757574.22,253751327.31,1213209064.74,856247807.79,542308302.55,227009592.79,1053150898.73,691539737.22,458288459.64,193891574.92,968353943.87,642315484.51,439869970.59,191143072.91,994727830.03,651174182.80,450731484.01,176896091.46,950105636.33,617557635.83,391984992.26,147835513.83,969466771.42,664088933.55,455499272.74,209993506.15,934274709.06,583318401.77,337838064.13,134607676.63,789225148.75,500673299.31,317270507.96,77914061.49,523645170.37,331912175.56,229214792.26,78512483.27,469298025.52,294119434.98,196756229.49,64277148.01,413480079.89,241579736.65,339273207.81,267916235.99,0.0
3,二、营业总成本,686735330.61,402607838.62,164705241.44,916202738.35,605817142.94,349680905.25,143042221.27,759498331.23,471150876.51,281534820.20,117792027.05,719803700.15,440287645.55,271218018.75,120100392.15,745277600.94,456194632.06,295504187.15,118806514.11,719578631.61,459391152.76,275912192.90,104643811.48,749755980.60,513102084.48,350016242.77,175843954.11,727265286.44,461830784.68,233073252.42,103197908.16,593921270.16,387835123.33,219845789.99,49067302.76,369541824.82,232885923.31,147535961.35,54029764.91,319512522.06,199639570.91,123135195.34,42544251.47,280042778.96,153934867.45,247268610.43,172770094.40,0.0
4,营业成本,118248280.40,72823870.03,31526939.70,147956548.38,100866864.10,64641924.56,28864016.40,133123809.49,88543845.18,57235047.24,26955142.51,150031747.34,102488761.50,63094112.10,30544732.22,201047419.44,132367801.50,95017601.91,44576735.17,250051797.21,173650954.04,92307471.48,36226648.94,356379482.84,256951479.08,179729226.52,102566084.03,436586587.70,255962531.04,113348205.79,49425044.32,359252325.07,230256194.21,127487084.61,14125016.67,135926098.50,88583939.09,51521568.55,21419329.88,97248202.90,68128645.08,31422443.49,13503906.84,70633519.45,41595791.97,63278596.94,56749852.94,0.0
5,营业税金及附加,14980873.16,9239629.18,3808345.08,23582811.52,16885805.67,11112132.68,4799855.38,19130030.79,12804149.19,7863042.75,2382805.56,20771548.59,11846118.34,8578241.96,3894779.07,15850597.73,11018989.46,5826005.43,1954249.09,13411092.40,9119552.99,6089843.08,1117431.77,16911441.03,9028213.45,6710538.26,2572899.30,10499198.45,7263022.47,5157759.91,1984899.15,9038738.28,5926925.67,3727370.22,1119530.44,7087218.18,5177750.34,4429233.67,1100880.73,7942920.98,4849814.50,3352144.38,950996.18,6375119.74,3659793.85,5650326.29,4376061.24,0.0
6,销售费用,455473063.27,258299996.07,103156887.41,629986063.56,415927124.88,230632376.57,91320546.27,517507210.13,316462333.19,184060988.96,77442498.31,462967020.54,265511774.13,161025900.60,64285241.63,410079086.62,256467452.53,160915694.18,59325573.90,353435489.94,218649308.29,142802757.93,54713644.33,281704657.82,187020213.68,127842847.20,56231619.72,217778519.46,160539553.58,91069722.85,38263724.26,183952312.80,115723760.80,66809749.89,22744359.65,186480720.75,111254712.44,76002966.25,22696571.37,184808460.45,109804014.95,74005532.55,22005976.28,177863548.26,94685221.45,151072739.40,100510140.58,0.0
7,管理费用,74628053.67,46247466.60,20807555.90,70308725.01,43754360.24,38233415.27,14826619.18,81559193.26,53905981.78,33695585.86,11528536.60,82864064.04,57651960.32,36740616.82,20322831.59,116784895.49,57699890.85,34727265.87,13665234.99,98349088.16,54243030.09,33338239.20,11214450.72,90265982.43,58812944.90,39320811.28,15069303.75,70173349.78,43395438.77,27818038.73,13234188.92,52762541.50,40794537.69,26185273.90,11207565.58,49914061.69,32020571.16,19548505.87,9005720.95,39021271.60,21301137.08,14567452.44,6116054.23,33950085.20,19496087.59,30649909.03,16987860.76,0.0
8,财务费用,-6233725.04,-2166785.05,-601700.81,8088980.04,7537662.41,5402741.45,2567657.45,736823.93,-1466802.19,-1825233.24,-1050396.11,388326.96,286942.02,297672.18,5025.55,-3670165.98,-3268860.80,-2094087.04,-907434.83,-3784851.41,-3317453.55,-4097601.00,-2307508.50,-11131676.13,-8040715.69,-4555143.75,-789683.75,-10676066.52,-8147569.63,-5621461.25,-474629.67,-11045312.58,-5612436.34,-4853228.12,-461195.20,-10457264.39,-4709802.60,-4401009.16,-707707.62,-9960911.84,-4730451.83,-498788.65,-79839.41,-7824243.23,-4794423.77,-3709887.49,-6675775.08,0.0
9,研发费用,29638785.15,18163661.79,5824296.60,36813975.58,21310662.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
