,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,20000331,19991231,19981231,19971231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,1391411522.68,938419889.73,520037268.07,2204000845.00,1674077271.00,1153903361.97,570374039.34,2116173231.18,1386830450.97,906639672.99,404321982.13,1296457144.54,870374455.72,528117594.06,213263525.20,1031226324.42,661432793.11,421641045.52,180779560.91,157672935.55,84751588.00,79540968.00,13006705.00,729260135.10,22595515.10,22295515.10,20979623.10,84904481.27,55962150.27,44324875.00,22655279.00,105114953.00,34880123.00,23460163.00,11092183.00,78917601.35,46510713.68,34645507.14,7366039.00,362469677.00,260135014.00,126248592.00,9806265.00,493288925.60,120865994.60,50658649.60,23049104.00,250336079.08,41405035.44,36605920.92,25043954.29,232267936.59,173962488.36,117798137.68,77545674.13,411915864.15,276843651.05,160029907.67,77992237.37,499627949.13,363844367.40,263026034.71,122189492.29,143942766.24,46786145.12,33147918.34,5068561.31,36390715.01,160637122.34,14074103.52,5056027.46,144052490.71,92631609.08,293376811.28,147085413.47,89639901.06,294970705.05,300974183.02,248404181.32,0.0
2,营业收入,1391411522.68,938419889.73,520037268.07,2204000845.00,1674077271.00,1153903361.97,570374039.34,2116173231.18,1386830450.97,906639672.99,404321982.13,1296457144.54,870374455.72,528117594.06,213263525.20,1031226324.42,661432793.11,421641045.52,180779560.91,157672935.55,84751588.00,79540968.00,13006705.00,729260135.10,22595515.10,22295515.10,20979623.10,84904481.27,55962150.27,44324875.00,22655279.00,105114953.00,34741423.34,23460163.00,11092183.00,78917601.35,36638183.80,34645507.14,7366039.00,362469677.00,260135014.00,126248592.00,9806265.00,493288925.60,120865994.60,50658649.60,23049104.00,250336079.08,41405035.44,36605920.92,25043954.29,224276663.67,168069804.42,113967837.48,75601523.31,405375155.91,272524681.37,157273496.55,76845078.88,496816286.41,363834053.40,263026034.71,122189492.29,144249517.93,47126845.48,33424152.13,5408122.90,36341587.99,160637122.34,14074103.52,5056027.46,143867409.36,92461801.73,292859642.23,147085413.47,89639901.06,294970705.05,299224184.36,246679974.47,0.0
3,二、营业总成本,1394028011.03,933387042.92,460447266.99,2083405411.24,1447542804.66,972529737.91,452493102.58,1892952228.60,1204211432.44,780010368.02,350704308.92,1304770555.93,781237391.29,480803636.28,224465534.12,1044385160.30,649868062.36,417416757.05,176195331.33,194655187.79,93968566.71,83268805.99,17677367.87,615825042.34,26761708.91,23343616.47,19145116.77,77416885.27,48025134.49,36925712.90,20353778.27,91993205.32,28239481.77,19645282.02,9077788.49,62944474.49,36940311.61,27093284.79,5630646.52,235400284.48,164973167.48,84455654.52,8519017.81,378772331.24,92892596.89,34274531.17,16815259.85,196899818.12,59396601.26,46389796.16,29408078.20,213631782.41,158647061.27,131342553.44,84260371.23,432968392.35,288506517.78,167587769.48,77132780.53,481762031.83,350809789.62,254117833.82,120230964.42,228103956.21,40376648.56,29129556.42,8228735.06,68738736.79,167738400.97,19102402.96,5143406.06,147769653.76,81847871.82,246918055.68,129340528.62,77161333.28,250925725.86,261485287.22,215791316.16,0.0
4,营业成本,1101098759.43,717391414.37,362025500.85,1518378887.71,1065972210.81,708656685.18,329208234.60,1449105713.66,904630673.19,595505646.56,270379956.45,960470719.09,552816488.52,327055305.62,145957762.49,786823560.57,489366738.70,313930716.53,132443466.02,120230974.33,57160768.40,55574368.62,6528215.40,487015339.96,15356581.49,15356581.49,15175536.58,50827351.05,27939467.49,21459624.92,13408699.79,63377919.94,11198599.98,9333251.33,4235237.24,39434983.47,23551889.74,18262265.29,2476291.11,197552355.64,140911471.77,72381488.52,6121929.66,336410749.50,78106262.35,25222371.30,11627594.79,160787095.82,37236344.84,31880280.02,23119127.68,224831194.16,169753067.42,115028738.87,76978143.66,392430974.49,262951605.21,153406994.64,71606360.00,462992308.79,339028011.19,243564965.35,112280905.57,122563507.23,43275151.23,31611129.51,6253366.92,31929163.40,158189459.51,13093164.26,3328825.14,130755278.28,70537563.16,231170226.85,119936578.34,71970556.61,241879048.23,254397603.23,206041688.10,0.0
5,营业税金及附加,5353555.16,3206906.41,1401760.10,11278267.35,6755453.48,4636683.62,2606852.94,11576378.53,4647230.41,2975572.46,1267805.83,12978910.06,14681929.97,13012759.34,10489024.83,47375496.07,33351704.66,21825361.52,10091294.85,16458728.18,8753019.56,8001217.48,1148609.21,75983088.42,822488.79,796298.79,685421.94,7375123.27,4434143.83,3489348.58,1752424.15,10074682.25,2518571.92,1687832.81,789819.63,4895680.25,2539581.46,1753982.31,529111.98,24601788.03,17609822.51,8021147.66,622690.85,31513261.61,7837588.56,3201385.63,1456900.41,13374547.93,16299.47,970.76,0,103969.35,103969.35,83175.85,531.91,536501.06,389162.97,312035.14,135069.61,345141.77,197548.52,162749.59,106494.16,236111.74,59943.31,33430.07,6327.96,61992.04,50922.90,39946.71,1254.80,23142.16,15613.39,0,32368.56,18184.27,28188.61,23074.45,11682.04,0.0
6,销售费用,49185563.27,32562147.02,18655972.03,76062924.93,81132164.97,56828440.99,28638440.09,96960781.06,66161363.37,37267455.83,17534038.74,58650835.23,41155006.35,26584826.75,13811152.87,54170659.73,40910124.66,26897693.81,13419326.80,1355947.36,949205.67,500485.98,262370.69,9463749.80,876177.07,467598.38,71135.69,1239956.28,761489.20,666186.40,286820.40,2667864.38,1302607.16,775210.82,586171.32,2228995.12,1458723.34,943185.90,514668.68,4205306.11,1060646.98,559038.02,274523.66,1632094.68,1052933.54,679430.98,524436.04,713087.39,224477.28,191474.64,84577.73,1316013.71,1196736.46,1045255.52,752073.27,5922764.06,4052609.24,2756846.62,1135468.97,5880577.93,4381785.54,2835100.95,1499133.55,4227206.16,1818948.68,1190185.50,277648.35,1068793.65,762332.64,505172.03,255360.48,2595768.82,1273309.52,3643843.34,2793210.15,1365264.36,493503.05,772412.82,913223.91,0.0
7,管理费用,144516052.62,115024162.27,52254986.73,261594259.01,177596603.20,114421374.03,55479740.25,165015470.91,108077103.98,67576414.77,32598002.96,138053705.45,87197610.04,60491478.34,34207416.17,43338196.13,39036996.56,23715081.29,11109171.40,26462318.76,15783197.19,12079169.09,6242846.83,38871967.57,10474075.29,7227094.95,2901678.86,11051341.09,8103843.51,5844401.62,2268584.25,11535402.56,10951980.04,7109283.48,3520305.32,13686599.02,9602408.87,6770970.64,2573468.46,11317535.90,7831698.25,5171764.62,2169772.01,12065254.82,8239150.65,6620116.84,3969376.26,19069595.05,18226671.66,12532933.61,6332173.47,-13164946.09,-12502307.91,15055763.38,6444337.84,34331018.99,21712006.73,11574288.47,4683295.98,14814341.58,9826169.29,7908114.82,6604807.61,103426267.47,-2782775.97,-2561883.84,2185015.77,38490783.06,10957679.89,6868413.09,2200366.49,16010731.86,10373551.84,8668741.39,4673837.02,2859598.00,5379216.60,2420766.24,6448487.65,0.0
8,财务费用,93874080.55,65202412.85,25118645.89,140734034.03,93230178.10,72645494.53,32930630.69,137252129.68,100223387.16,66008354.16,33842999.25,125513720.26,73023838.17,45533125.07,17397521.56,67699903.60,41657723.97,25426235.91,9179152.97,29970444.21,12731481.47,8459999.06,4179410.20,1197209.59,-334740.19,-196169.57,-95436.96,7225800.66,7034346.73,5159788.35,2620335.81,3180772.41,2331637.95,1037000.35,3897.80,65552.71,-359174.48,-364232.37,-349509.61,-2893060.37,-2021583.35,-1364241.63,-669898.37,-3241185.81,-2426003.18,-1531438.55,-763047.65,-735531.65,82086.90,79155.49,-127800.68,545551.28,95595.95,129619.82,85284.55,-252866.25,-598866.37,-462395.39,-427414.03,-2270338.24,-2623724.92,-353096.89,-260376.47,-2349136.39,-1994618.69,-1143304.82,-493623.94,-2811995.36,-2221993.97,-1404293.13,-642400.85,-1615267.36,-352166.09,3435244.10,1904534.55,947730.04,3145769.37,3871430.48,2376234.46,0.0
