,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19960630,19951231,19950630,19941231,19940630,19931231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,1933711402.39,1407843079.92,755828955.92,2471770221.96,2050078345.49,1152875562.30,657320034.01,1824521594.58,1258130137.14,763202883.05,406547813.82,1543980380.34,1039386776.29,779611655.63,384895217.12,1678279324.62,1221779980.88,828221509.33,374458228.46,1384747362.37,1088182637.65,744935488.33,351900178.34,1052288030.14,834871002.66,571071314.93,345467930.10,951387533.59,644524187.37,427189152.24,208038331.50,721847493.42,514427365.51,322793942.41,148444131.89,613189625.97,440012932.45,294890305.31,145240524.71,517205207.64,433173863.72,279098344.79,142264542.61,386651529.58,299672423.48,197082906.66,95009980.62,241718975.91,194828940.27,122857941.21,47311984.97,216034819.32,161997569.72,96624863.79,43965236.97,210505958.96,154935925.88,94484426.73,41213235.61,227870607.70,158530521.44,97918276.28,45851894.64,241696659.69,177846747.82,119012080.17,52837880.76,182252484.99,121156128.00,76136501.63,35631888.45,193442481.87,77098590.47,175453745.15,86012975.28,135931920.15,76536543.40,121037148.36,54817647.03,64531284.14,79378887.44,173886682.03,100728000.00,143940481.90,81272000.00,181894519.87,82138689.01,313727863.10,0.0
2,营业收入,1933711402.39,1407843079.92,755828955.92,2471770221.96,2050078345.49,1152875562.30,657320034.01,1824521594.58,1258130137.14,763202883.05,406547813.82,1508953508.51,1013836371.93,761538224.56,374898472.34,1643822641.72,1200678828.89,811866612.33,369945634.46,1343216111.34,1059484451.65,726705836.33,342261587.34,1018483618.89,813662802.66,560379676.93,345467930.10,949887655.07,644524187.37,427189152.24,208038331.50,721847493.42,514427365.51,322793942.41,148444131.89,613189625.97,440012932.45,294890305.31,145240524.71,517205207.64,433173863.72,279098344.79,142264542.61,386651529.58,299672423.48,197082906.66,95009980.62,241718975.91,194828940.27,122857941.21,47311984.97,213587764.29,161644462.08,96473135.38,43783156.38,210271048.15,154671204.08,94453141.11,41059619.46,225421399.13,156110355.19,95659945.45,45555110.28,240952839.60,177792758.63,118866608.99,52976802.85,182466908.17,121102078.00,76018747.79,35858413.73,193337985.69,77047759.90,175486555.28,85886687.43,135880830.43,76539698.85,121049351.35,54817647.03,64095646.16,78843867.79,173836529.26,100377000.00,131933026.53,70667000.00,177179052.19,78138689.01,278751144.70,0.0
3,二、营业总成本,1753678010.82,1308905005.67,679768665.01,2437587870.61,1883264813.20,1081918851.19,567661334.00,1802639417.96,1114986045.43,682908652.03,337661989.57,1399232096.55,874396285.03,676792541.90,324449632.04,1480147803.52,980428611.32,705509295.87,308025606.85,1213318147.73,925912510.39,658229209.99,310543677.18,967579735.55,752378092.77,511319160.31,304388754.46,873516090.24,535190047.62,353709982.15,175319601.37,661583633.76,437267839.41,280185949.37,126146142.64,560163172.11,391103827.39,256612873.37,121010957.71,463844844.34,358790405.76,225458235.19,115676793.74,341066432.99,253278007.83,161971781.32,75295210.20,272228927.61,167855408.81,105571185.87,38405396.07,186531460.93,141317694.95,84951809.50,37209290.83,188599755.12,134101266.85,82242386.52,36144406.81,204363800.28,139458035.24,84735708.74,39055868.93,218564821.55,160049246.59,106057017.80,46863133.24,178925641.53,114756807.00,79564046.77,42345518.18,431149896.73,171576507.45,239207375.83,105224430.88,163165756.13,84725184.29,181064914.82,69061048.48,115894192.66,0,163589725.15,0,102813760.49,0,141221443.61,62352597.43,269308066.10,0.0
4,营业成本,782860842.39,621582208.85,395739922.15,1151950749.43,964623798.57,435450112.49,305010134.76,946760919.02,744104282.01,442903087.47,189497109.48,718568880.08,574915978.38,458084242.24,203223165.57,946751981.28,679995267.67,485605489.47,175239800.38,791986101.21,667117979.98,477337250.93,225135085.54,588666089.22,527566808.51,357679820.31,236545973.81,553196051.07,386972322.10,257877612.29,134121486.50,459657771.84,314480117.67,201960233.85,93131511.69,388891088.70,277698772.58,188060097.75,91100348.11,350918110.58,278944159.74,176309203.78,88136195.54,244230616.75,183286749.19,117933553.73,56384708.34,150857959.43,106674297.36,65029574.36,24009346.27,120699296.12,82848721.71,46681570.53,22498881.94,99949770.75,72113713.66,44804697.12,19484868.89,105772739.75,72507477.70,41824249.08,21447587.39,132345553.33,102232966.71,71125239.19,29542571.65,101651629.72,58752564.00,36030392.73,19116945.01,114805129.14,41433911.74,125587660.73,62249323.02,80912564.28,50803067.01,75952426.99,31830672.30,43559783.32,0,139573445.81,0,83314796.37,0,121464237.13,55750146.80,226975273.72,0.0
5,营业税金及附加,18886599.55,14026027.67,7688284.14,26574022.11,22589919.96,15905057.61,8769696.80,23459216.72,11203729.93,6574659.12,4400815.27,22724152.44,9997760.75,7579533.31,4947917.32,14492797.10,11093228.34,7491139.98,6608924.47,13889284.71,9537952.66,5483576.12,2381568.14,11898821.67,6067331.22,4273128.72,2570533.48,8076490.99,3192475.64,1548374.57,935244.81,3889743.96,1449505.00,935067.27,866801.83,3363094.68,1676876.16,1446721.68,1058993.62,2547857.74,1456110.78,1073150.57,423182.12,1560996.68,1106667.88,721876.02,410258.01,1826867.83,1050152.94,527996.04,119508.13,1207240.46,580772.46,376212.98,125045.85,1959925.93,1336431.64,824704.19,302802.77,2306976.78,1571260.59,973178.26,464309.64,1862729.38,1143108.31,561737.41,374231.38,1167935.07,927819.00,668471.21,212941.15,1355572.12,371137.05,633080.83,231022.08,540406.09,283681.96,367656.99,130393.53,521608.63,0,217790.92,0,1452819.30,0,488428.76,355001.18,3632008.23,0.0
6,销售费用,579168995.49,417843747.75,152437643.29,740209566.07,557943546.37,408234257.77,145251452.28,482120450.62,131946991.88,91289850.04,70662386.32,329345449.95,113348690.50,90824208.16,57542128.38,282204841.50,126417566.70,95143981.70,56820109.89,195423160.81,111973476.20,77704251.52,37341305.10,203747865.00,110711091.02,74069822.09,34546793.01,193286318.13,79080848.43,50642150.65,20689059.68,109296480.42,64655143.31,36397427.75,13223579.32,89418292.99,63012781.54,34993559.29,14638464.01,54382130.69,46617838.18,28228460.85,16998458.47,45241302.95,40979982.11,25193760.62,9717197.28,37728033.26,34872531.44,22672039.94,6657904.38,35813073.93,36562229.96,21895235.13,7901494.00,52362650.71,39727974.89,23041699.72,9815202.55,69581020.56,46858283.13,29857700.92,12524082.69,62339015.29,41237408.39,25464169.35,13346948.92,44676095.80,32779333.00,19478779.95,11199026.69,56883987.15,32777818.69,52984160.45,21653434.28,30243185.77,16722548.25,38947178.86,13191028.21,11139890.39,0,9889762.32,0,4602162.82,0,5602631.91,1934635.78,8175706.19,0.0
7,管理费用,194854366.42,117387981.18,61925098.40,241890777.55,160692413.98,122482424.37,58768350.86,206435136.53,138147579.59,87807218.41,43409065.20,172014793.78,105186622.68,69234381.05,33591881.05,135991974.92,90555106.10,60548676.07,29320648.10,119767228.85,77322736.44,52442960.81,27680168.48,104550993.35,64379811.45,42770182.42,22713310.76,86989610.79,47292752.32,30955717.68,14206055.55,49192861.25,31272810.56,23273480.79,11459607.97,49184076.53,29867086.18,18189893.59,9626536.05,37293299.32,21829939.24,13794461.63,7110366.70,39500037.59,18014717.88,11747143.46,5655120.31,78083984.06,17900951.23,13003018.28,6343623.44,25766099.04,16020291.13,12782542.99,5817280.26,29032301.50,15267195.43,9807644.10,5529463.87,18544359.83,12207841.87,7743739.75,3536958.81,18270071.28,12513411.80,6861626.62,2711052.77,25101894.37,14493590.00,6303465.59,3260470.57,219619755.01,77954430.47,23005407.35,8006693.27,14619205.86,3925676.57,18183600.72,6495175.42,30962824.26,0,12091735.30,0,12501146.56,0,9606622.89,3592730.66,14343220.10,0.0
8,财务费用,164259761.50,127198698.80,60113786.14,200924834.20,139769656.57,84940971.67,45718092.02,138437093.46,91285852.51,52147545.33,28280973.83,92934696.25,64847604.86,45364669.68,21732903.63,89242533.20,68288923.18,47736655.10,26109507.14,74825756.03,58456218.06,43004928.71,18005549.92,53023247.96,38484615.96,27357772.16,8012143.40,13991936.13,6889465.96,2428552.50,5367754.83,24169686.25,23582645.24,15906122.08,7464641.83,20317880.37,14971457.09,9991705.65,4586615.92,14136224.46,9942357.82,6052958.36,3008590.91,12780763.39,9889890.77,6375447.49,3127926.26,3802916.02,7357475.84,4338557.25,1275013.85,3045751.38,5305679.69,3216247.87,866588.78,5295106.23,5655951.23,3763641.39,1012068.73,8158703.36,6313171.95,4336840.73,1082930.40,3747452.27,2922351.38,2044245.23,888328.52,6328086.57,7803501.00,17082937.29,8556134.76,38485453.31,19039209.50,36997066.47,13083958.23,36850394.13,12990210.50,47614051.26,17413779.02,29710086.06,0,1816990.80,0,942835.44,0,4059522.92,720083.01,16181857.86,0.0
