,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20111231,20101231,20091231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,927738834.06,639947798.14,331508628.62,1354809410.78,1014279195.76,703137549.89,350405523.26,1460619152.90,1035350608.80,695948479.53,341827113.72,1112322006.48,702796957.12,426854819.71,129914683.26,543928637.93,397375525.91,294856850.09,146524877.40,622171217.02,460404106.08,324437341.30,159231001.90,580556133.38,410917400.00,291427592.94,137514379.19,555619106.38,423115000.00,547652404.32,562472689.30,380364153.09,0.0
2,营业收入,927738834.06,639947798.14,331508628.62,1354809410.78,1014279195.76,703137549.89,350405523.26,1460619152.90,1035350608.80,695948479.53,341827113.72,1112322006.48,702796957.12,426854819.71,129914683.26,543928637.93,397375525.91,294856850.09,146524877.40,622171217.02,460404106.08,324437341.30,159231001.90,580556133.38,410917400.00,291427592.94,137514379.19,555619106.38,423115000.00,547652404.32,562472689.30,380364153.09,0.0
3,二、营业总成本,936849034.66,639010017.28,340608536.80,1457546540.33,1000225925.24,686306055.85,342390137.48,1448886608.93,1013129773.64,678285847.95,323179163.39,1048514553.84,657170940.30,394312199.69,113740125.72,508837703.02,357604522.85,261308889.79,127116276.89,555401476.04,410253592.34,289298829.25,144695686.36,519679910.18,372639400.00,259545292.21,121877396.60,489684418.59,371643100.00,488594519.32,491220484.79,331600873.39,0.0
4,营业成本,756968257.24,515607423.88,273143714.38,1079694753.35,794788425.34,547905282.91,273692925.96,1115846799.92,790301247.92,524570265.46,250539728.03,822092077.72,508507707.48,302752064.89,87874898.61,376681360.39,275459980.82,201167416.29,101098308.55,417005774.30,307380350.58,213589248.77,104884070.96,391730858.91,279061400.00,195868185.80,92131551.10,372018781.45,287937700.00,378489188.71,381736268.81,256665175.78,0.0
5,营业税金及附加,12923478.39,9685434.20,3536887.64,13350110.61,8839362.53,5736822.42,2892135.58,14695203.03,12222473.34,7386950.85,2752422.35,11785608.47,4096679.41,2623031.02,991769.18,4181984.31,3236731.87,2705633.67,1264788.83,4003407.02,3176932.91,2435280.50,1227773.37,4757586.66,3242900.00,2370639.94,1176858.04,5221706.08,3979800.00,4024228.09,2346334.21,2396310.95,0.0
6,销售费用,32765066.85,18878076.60,14575521.20,42612432.46,38016380.83,22204755.55,12579780.51,49475696.88,41775651.63,28751862.05,15977863.30,36646543.24,28485814.16,15058416.27,5337823.05,20762937.67,16910531.80,11162778.42,6342658.13,26192278.54,20187937.24,13752049.22,6410268.14,25236557.20,16778900.00,10910026.82,4438075.57,22263955.56,16856600.00,23740229.16,27046795.94,16135315.75,0.0
7,管理费用,81865253.33,58495838.97,29162146.00,133570296.15,91013059.40,95166779.06,48104045.83,204522717.10,149702780.69,103316561.95,47847139.68,152883022.72,101509981.26,65132551.91,19795849.42,90199657.61,62963033.60,44885907.06,18647359.86,103525081.46,74987101.90,55295784.80,29134472.03,85923403.81,65373300.00,44659426.83,20669142.07,77737999.59,52006100.00,70110950.05,69546173.59,45714429.30,0.0
8,财务费用,10642395.01,8168545.01,5481674.87,24080725.54,15671688.49,13467284.34,6048311.17,27327835.04,16731199.98,14045866.01,5582807.34,22447400.47,13543850.18,7563558.67,130294.52,-1283316.38,-813669.13,-595217.00,66077.43,846816.20,1902623.73,1795514.44,1875941.06,9652434.33,7576600.00,5253295.14,2530584.66,12506887.64,9803800.00,12158549.51,9075521.49,6894613.44,0.0
9,研发费用,41684583.84,28174698.62,13353352.57,63243833.17,49352757.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,1355240.14,100994389.05,2544250.86,1825131.57,-927061.57,37018356.96,2396420.08,214341.63,479202.69,2659901.22,1026907.81,1182576.93,-390509.06,18295079.42,-152086.11,1982371.35,-302915.91,3828118.52,2618645.98,2430951.52,1163160.80,2379069.27,606300.00,483717.68,931185.16,-64911.73,1059100.00,71373.80,1469390.75,3795028.17,0.0
11,公允价值变动收益,562475.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12,投资收益,542576.17,0,0,-101622.30,0,0,0,-157913.96,0,-54758.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
13,其中:对联营企业和合营企业的投资收益,0,0,0,0,0,0,0,-157913.96,0,-54758.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
14,汇兑收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15,三、营业利润,2399148.71,1400584.25,-8796737.75,-92771983.00,23261458.53,19342245.72,10994553.79,15828688.10,24516084.19,19296262.38,18647950.33,63807452.64,45626016.82,32542620.02,16174557.54,35090934.91,39771003.06,33547960.30,19408600.51,66769740.98,50150513.74,35138512.05,14535315.54,60876223.20,38278100.00,31882300.73,15636982.59,65934687.79,51471900.00,59057885.00,71252204.51,48763279.70,0.0
16,加:营业外收入,2549977.01,2265577.35,2469199.62,5019043.99,2290073.56,1998058.63,1533335.73,9507028.14,4376454.45,1303010.85,1896287.49,16893268.22,15281325.23,6396751.97,308989.38,7681493.66,5834352.51,2862190.67,2721715.88,6928346.79,5602679.50,5370373.50,5230742.23,1852333.46,1118400.00,556585.17,21000.00,5373433.19,1622300.00,2657480.40,1995912.11,764330.64,0.0
17,减：营业外支出,590043.36,517732.50,15293.00,2749491.11,1882236.77,1285500.65,23926.01,1098429.70,1055914.31,886674.57,106902.26,1885397.72,2262241.36,1467753.91,33953.94,188622.92,54532.10,54532.10,57000.00,339317.23,212566.98,199466.98,0,204337.49,119300.00,4337.49,358.27,878586.72,760100.00,165971.50,2036883.11,225359.18,0.0
18,其中：非流动资产处置损失,0,0,0,0,0,0,0,0,0,553672.40,0,116239.43,0,5966.92,0,0,0,0,0,0,0,19466.98,0,0,0,0,0,190516.17,0,0,1195348.99,0,0.0
19,四、利润总额,4359082.36,3148429.10,-6342831.13,-90502430.12,23669295.32,20054803.70,12503963.51,24237286.54,27836624.33,19712598.66,20437335.56,78815323.14,58645100.69,37471618.08,16449592.98,42583805.65,45550823.47,36355618.87,22073316.39,73358770.54,55540626.26,40309418.57,19766057.77,62524219.17,39277100.00,32434548.41,15657624.32,70429534.26,52334100.00,61549393.90,71211233.51,49302251.16,0.0
20,减：所得税费用,121346.10,-1336814.75,262983.21,-98867.48,1414793.64,1415475.73,-700579.26,12180252.50,9055770.81,7368696.54,4266969.74,14450468.70,8939324.24,5761817.23,2233712.41,6079959.35,7455700.59,5632635.82,3923457.95,10377065.66,9563004.90,7028407.18,3397713.71,9135416.77,5682700.00,5329728.86,2222886.90,11491925.35,11449200.00,8414631.22,12573905.81,7865551.89,0.0
21,五、净利润,4237736.26,4485243.85,-6605814.34,-90403562.64,22254501.68,18639327.97,13204542.77,12057034.04,18780853.52,12343902.12,16170365.82,64364854.44,49705776.45,31709800.85,14215880.57,36503846.30,38095122.88,30722983.05,18149858.44,62981704.88,45977621.36,33281011.39,16368344.06,53388802.40,33594400.00,27104819.55,13434737.42,58937608.91,40884900.00,53134762.68,58637327.70,41436699.27,0.0
22,归属于母公司所有者的净利润,4237736.26,4485243.85,-6605814.34,-90403562.64,22254501.68,18639327.97,13204542.77,12057034.04,18780853.52,12343902.12,16170365.82,64509427.23,49991466.34,31790621.47,14215880.57,36503846.30,38095122.88,30722983.05,18149858.44,62981704.88,45977621.36,33281011.39,16368344.06,53388802.40,33594400.00,27104819.55,13434737.42,58937608.91,40884900.00,52314462.92,57533038.01,41124509.18,0.0
23,少数股东损益,0,0,0,0.00,0,0,0,0,0,0,0,-144572.79,-285689.89,-80820.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,820299.76,1104289.69,312190.09,0.0
24,六、每股收益,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,基本每股收益(元/股),0.009000,0.009600,-0.014100,-0.192400,0.047500,0.039700,0.028100,0.025700,0.040000,0.026300,0.034400,0.142000,0.110000,0.071700,0.030000,0.089300,0.200000,0.165300,0.100000,0.343800,0.250000,0.184400,0.130000,0.534100,0.340000,0.271200,0.130000,0.589600,0.410000,0.523400,0.680000,0,0.0
26,稀释每股收益(元/股),0.009000,0.009600,-0.014100,-0.192400,0.047500,0.039700,0.028100,0.025700,0.040000,0.026300,0.034400,0.142000,0.080000,0.071700,0.030000,0.089300,0.200000,0.165300,0.100000,0.343800,0.250000,0.184400,0.130000,0.534100,0,0.271200,0.130000,0.589600,0,0.523400,0.680000,0,0.0
27,七、其他综合收益,349822.18,18711.71,-229589.50,559186.26,589753.44,137445.01,-423526.40,-281248.17,-98616.23,-3106.70,-33663.19,-221418.24,75072.10,35519.61,976.26,21606.81,14097.55,-311.44,1349.82,1308.78,3349.91,3367.99,3325.81,-11362.85,0,-6434.45,-1000.10,536.54,0,0,0,0,0.0
28,八、综合收益总额,4587558.44,4503955.56,-6835403.84,-89844376.38,22844255.12,18776772.98,12781016.37,11775785.87,18682237.29,12340795.42,16136702.63,64143436.20,49780848.55,31745320.46,14216856.83,36525453.11,38109220.43,30722671.61,18151208.26,62983013.66,45980971.27,33284379.38,16371669.87,53377439.55,0,27098385.10,13433737.32,58938145.45,0,53134762.68,58637327.70,41436699.27,0.0
29,归属于母公司所有者的综合收益总额,4587558.44,4503955.56,-6835403.84,-89844376.38,22844255.12,18776772.98,12781016.37,11775785.87,18682237.29,12340795.42,16136702.63,64288008.99,50066538.44,31826141.08,14216856.83,36525453.11,38109220.43,30722671.61,18151208.26,62983013.66,45980971.27,33284379.38,16371669.87,53377439.55,0,27098385.10,13433737.32,58938145.45,0,52314462.92,57533038.01,41124509.18,0.0
30,归属于少数股东的综合收益总额,0,0,0,0,0,0,0,0,0,0,0,-144572.79,-285689.89,-80820.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,820299.76,1104289.69,312190.09,0.0
