,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19951231,19941231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,1559765396.43,942382769.25,402608877.77,2224328716.52,1512750821.81,1084677076.28,535850892.25,2807990425.98,2019236199.64,1219558816.65,545282150.77,2166666415.51,1379517068.61,852106878.87,428551117.92,2043878181.44,1406576919.13,941009149.64,485340828.91,2554492367.43,1841140492.08,1175939507.65,564370271.56,2997852847.16,1982667481.77,1308247987.81,727348655.00,3590312275.15,2682023579.62,1946207627.49,941616492.21,3943611192.54,2943908976.28,1895489096.69,1014291231.96,3226243812.41,2432378090.51,1622960845.53,832195921.29,2687839095.46,1968245385.76,1313295893.26,726562379.49,2618565388.49,1910361750.09,1147993273.86,549811617.80,1336323803.96,822059285.64,395928542.11,52933043.54,427048167.10,306510107.27,251237464.04,160713741.64,1821891983.43,1729585084.74,1149549052.50,522244233.03,2879301054.84,1717102037.37,865006576.42,431492434.71,2106906518.61,1341882193.11,775876233.72,388073836.20,1621745525.79,918354724.77,551246900.20,222349335.01,1191203778.61,523923388.45,998627504.27,455709808.98,998664028.42,468681364.39,807655715.57,312212064.07,500568703.70,185373149.80,332963663.04,237050347.00,88902543.00,0.0
2,营业收入,1559765396.43,942382769.25,402608877.77,2224328716.52,1512750821.81,1084677076.28,535850892.25,2807990425.98,2019236199.64,1219558816.65,545282150.77,2166666415.51,1379517068.61,852106878.87,428551117.92,2043878181.44,1406576919.13,941009149.64,485340828.91,2554492367.43,1841140492.08,1175939507.65,564370271.56,2997852847.16,1982667481.77,1308247987.81,727348655.00,3590312275.15,2682023579.62,1946207627.49,941616492.21,3943611192.54,2943908976.28,1895489096.69,1014291231.96,3226243812.41,2432378090.51,1622960845.53,832195921.29,2687839095.46,1968245385.76,1313295893.26,726562379.49,2618565388.49,1910361750.09,1147993273.86,549811617.80,1336323803.96,822059285.64,395928542.11,52933043.54,434755876.91,310819944.71,256374405.50,161768653.41,1823428787.86,1730033339.03,1148359822.96,521260695.66,2878289717.66,1717606747.57,865182614.49,432085564.44,2104150479.51,1345634778.89,779785548.79,389540485.28,1618091382.68,909704094.78,542722012.11,214884404.32,1192567188.13,525742557.34,994328492.36,455226007.72,997998523.93,464515792.90,804798837.05,309761978.41,499742193.71,185506224.55,331606902.29,226978358.00,84269515.00,0.0
3,二、营业总成本,1795436763.93,1129478939.76,582233047.84,2548000486.22,1594154203.05,1134756192.39,557496243.20,2494222360.46,1787867128.12,1087265020.23,570410564.33,2484565691.04,1771699776.10,1075926525.16,511972966.25,2438147657.73,1920727380.57,999039931.23,513621212.13,2484703484.97,1822840722.10,1189762569.83,539179653.80,2906800625.54,1931463321.69,1252755094.64,645198207.18,3090166652.59,2105665582.20,1456241785.60,707921613.18,2892651039.15,2211756492.95,1429369367.67,731920356.21,2464765611.86,1802985078.74,1194240710.16,625376854.66,2137766015.80,1493293614.38,979905567.51,502916172.62,1709748333.87,1435224790.52,904938114.87,459130999.83,1240635519.79,762839833.90,392810435.81,121836082.49,694950620.10,523365854.60,430195378.85,246093624.92,2301925196.50,1689580725.85,1126250859.78,514260254.29,2825077766.78,1674304435.80,839720097.17,422806305.13,2066233818.97,1303824725.65,750637731.21,375727793.28,1546156116.00,878274654.32,519299825.69,210274426.01,1137328804.36,495921276.98,965831502.13,415536184.31,909899351.52,396143616.43,730715259.62,272705645.57,435938899.28,0,283731289.35,204633606.00,66167374.00,0.0
4,营业成本,1181493229.86,720863350.43,339646252.24,1566532987.08,901803941.96,616673685.08,287055478.67,1557928558.05,1081883416.11,696280497.16,369403127.10,1863045545.11,1304746360.94,820745249.83,381989109.98,1750282985.23,1207532843.12,692894408.39,330168866.80,1879081514.21,1384662730.90,898887356.78,399447736.16,2259002285.60,1467768665.41,953422380.18,497646373.74,2466638162.04,1686400917.65,1164497774.33,554460538.02,2314957503.98,1829948589.32,1191362852.64,595655411.64,2013426362.79,1517249168.26,1040215900.50,546209543.08,1765129535.48,1285384167.27,838666132.44,428932850.93,1386013398.89,1176138392.01,737130167.76,373517943.60,963592459.05,519600075.56,251902566.79,49099250.85,433203039.52,317434884.89,257052766.10,160983253.22,1810390527.42,1378020698.60,912590984.23,393801486.54,2398527969.98,1379355648.03,644191234.81,314813790.31,1665748391.48,1070669834.90,607721252.28,301611228.85,1267594170.32,696503039.76,402097119.41,154878295.39,957757293.68,416733053.26,866579133.32,388105816.70,839359289.14,373474917.16,690646719.70,257922350.55,402505303.19,0,261450127.57,195074709.00,61037210.00,0.0
5,营业税金及附加,143578700.22,88852131.40,34278728.81,203003885.25,144549684.47,105033523.81,55758896.34,265109158.76,192715929.95,111727446.47,57009801.68,183280330.88,111216195.93,66735338.08,35767175.90,167885812.75,121196963.51,81917352.12,43075204.13,92800741.60,57265656.47,35844830.31,17166072.89,80480884.10,55251105.01,36163714.12,26728431.63,86569190.77,75572842.20,55679596.05,29774510.56,97617860.35,80270280.88,52157294.00,30486499.36,86428140.58,67089338.33,45966842.67,25508397.72,75656566.70,57467418.14,39149319.65,22287499.13,66547745.83,51093261.58,33917864.18,16421668.99,37245904.70,20908794.76,10619299.08,98079.12,1111451.67,1003204.93,711564.56,324394.87,1494597.49,1193346.91,826239.80,543940.07,1938554.69,1473293.84,1187829.99,419094.05,2429188.47,1941865.77,1550699.49,181591.96,5198998.41,939842.53,648160.79,440102.81,1411974.84,495277.30,848144.20,1194.03,1698299.80,0,1456606.46,0,343004.37,0,61255.32,96406.00,171024.00,0.0
6,销售费用,35503099.17,24214327.52,9908192.49,44559857.52,27588691.81,17411689.86,8162110.92,62484056.64,45233615.33,24930299.09,8650639.15,97658548.94,74438922.21,39641383.94,12526990.32,92359082.18,43639641.88,27926298.81,10113136.64,92099097.14,69025753.08,44711011.39,14935533.11,100732593.69,54788375.73,36985891.49,13834164.92,91850089.40,34877216.06,22436650.42,9216304.84,52316977.99,24671647.18,4356863.89,1548394.03,32586422.32,7394258.29,3746461.57,1881991.94,10654087.32,4543032.07,2713922.63,1079006.14,6088584.48,3575711.30,2116387.57,890035.06,9038091.29,5802809.87,5047035.77,5986606.57,72279626.72,68035346.36,51355804.53,26277127.51,192596212.54,138842442.58,99602294.92,62049919.07,205946175.35,131398675.65,94064948.27,56741635.97,160962475.34,99713119.34,61710147.75,31924017.39,117923464.84,74248934.02,49792225.47,23640822.04,77665672.05,26957656.42,15686852.88,4680199.53,14906616.55,6242044.88,7112611.33,2968189.00,6650487.39,0,4591011.32,1781604.00,274486.00,0.0
7,管理费用,469723042.98,311871780.46,163875805.31,734960951.22,536924710.30,386389882.33,182442475.32,611034720.09,464023232.18,237439592.07,117660122.85,386857545.64,271412052.31,173525101.68,91433250.16,413278517.54,268777901.94,176307288.76,86955272.16,423486526.64,281491888.59,178382178.24,81615266.85,444383446.90,313072702.48,210459078.54,80354110.23,444746443.32,290629843.72,193397143.66,90484644.10,450099531.84,260989831.27,156740529.86,80113759.43,357320122.37,212906275.02,103182546.05,45429682.05,277382631.10,125199323.36,75801062.35,33394797.53,223844324.59,171591784.72,103415983.29,44898975.15,161426296.15,144106051.54,65933985.36,22493756.65,101609771.50,63848205.13,68261450.56,30890139.09,221467721.07,115344168.02,73666225.20,36110042.46,142213439.84,100363589.83,55474124.52,30911871.57,160116061.31,77388515.45,49863394.98,25137814.41,96774050.63,65501241.31,40077551.03,20892557.73,73245776.19,37398385.60,76240378.27,26532171.26,48603974.60,14602261.39,27785872.27,11148522.38,20982024.89,0,9306892.41,4471729.00,3291606.00,0.0
8,财务费用,-34861308.30,-16322650.05,-1124996.71,-41530403.23,-40975517.26,-22461920.70,-1377989.32,-32026540.52,-27685953.62,-25565483.74,-4411087.14,-39475755.05,-35421586.81,-34304602.45,-5030099.57,-34428494.39,-29909068.05,-23901464.77,-1753118.72,-11615552.77,-9346797.79,-6891980.63,-3631043.41,-14985321.10,-11030701.50,-7912986.30,-4253618.33,-28199262.37,-21747874.39,-15517383.64,-8465234.32,-36651763.53,-23866314.18,-13334243.70,-7627854.01,-18983410.27,-12055732.92,-8670470.66,-7147620.78,-3255885.79,440731.29,4812556.46,3212667.99,31670513.96,28133615.34,19259196.65,9642409.64,70716654.85,61409218.11,52516153.80,43909940.56,86746730.69,73044213.29,52813793.10,27618710.23,75976137.98,56180069.74,39565115.63,21754866.15,76451626.92,61713228.45,44801959.58,19919913.23,76977702.37,54111390.19,29792236.71,16873140.67,58665431.80,41081596.70,26684768.99,10422648.04,27248087.60,14336904.40,8985704.47,-3537832.85,3893301.61,1824393.00,3713449.86,666583.64,5458079.44,0,8322002.73,3209158.00,1393048.00,0.0
