17,减：营业外支出,109254.04,24254.04,21699.09,160844.52,401279.81,398711.67,247242.11,57889.00,152247.71,149228.02,64258.69,595246.52,424348.30,117536.70,58.42,1171472.22,155876.42,0,0,197809.10,178622.49,178622.49,165227.93,2771791.52,2747613.93,2678594.47,14269.60,163694.11,162299.96,163899.02,165.92,40013.22,40013.22,20013.22,20000.00,15060945.57,169963.02,80000.00,0,91748.59,0,0,0,30142.85,12863.92,12764.51,2764.51,282209.75,18827.28,14748.11,1892.58,22770.70,21154.16,21154.16,35527.72,776483.90,89718.22,88718.22,37613.54,202237.31,108386.99,88312.46,75753.30,88377.69,23502.46,23502.46,11400.00,1072979.51,36008.45,13502.69,2424.04,207817.93,51972.02,30622.84,805484.59,26340.43,32186.89,0,1229913.15,571.09,236741.45,0,378462.47,0,575912.32,0,0,350322.44,894255.93,739450.00,2770847.00,2398640.00,0.0
18,其中：非流动资产处置损失,0,0,0,0,0,22762.80,0,0,24654.53,24654.53,0,65513.51,65513.51,0,0,107046.42,106346.42,0,0,191028.63,0,178622.49,165227.93,0,0,0,0,16765.19,2583.66,2583.66,0,0,0,0,0,709.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
19,四、利润总额,576921.82,-6709360.56,-1495228.30,-156257393.67,-3650594.58,2654684.98,2355669.47,15471749.55,2891398.75,-1063394.15,-1040675.62,-42715912.26,-1423755.16,-6806512.07,-2797114.63,-19856201.52,10094344.79,2730447.37,1127017.89,2749453.05,6564693.38,2471191.59,1093949.82,-13670474.81,-2107434.00,-1811020.95,575037.18,3485922.92,4004913.87,3659759.21,3138683.95,2527235.89,-340864.16,-1365400.48,-1112194.55,-14453860.05,-348193.67,-1069873.08,-1132029.86,2979625.78,4945017.08,3659589.59,1632056.90,-11661931.88,-4905710.72,-5106365.05,-3850743.81,12004937.10,-11950711.16,-8034920.36,-4340010.22,6798669.87,-5703179.00,-5467006.32,-2414283.27,-21927229.96,-11411395.09,-7439936.23,-3701902.63,1195398.97,-5378592.56,-4603837.51,-3968834.19,-15791073.50,-9042665.84,-6768265.90,-2948857.75,-25308340.03,104336.37,191547.68,35309.60,518716.34,2796056.58,3289019.76,6776025.64,117207.45,5832817.35,-5172362.85,-32010914.41,-5806392.08,-36939182.47,-2497454.77,1902475.16,-7456029.22,5030126.37,8534600.00,23072550.00,8245999.43,22946723.58,18321799.00,12530891.00,8276991.00,0.0
20,减：所得税费用,0.00,0,0,142653.04,147065.70,142653.04,0,0,0,0,0,0,0,0,0,-18144.34,34142.39,34142.39,79225.59,501537.74,320176.85,190096.66,0,0,0,0,0,0,0,0,0,0,0,0,0,75377.37,92822.33,5521.26,0,205329.96,32361.04,32361.04,0,0,0,0,0,0,0,0,0,158.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256720.07,0,802371.45,1280200.00,3446740.00,1236899.91,7189618.78,2748270.00,4135194.00,2896974.00,0.0
21,五、净利润,576921.82,-6709360.56,-1495228.30,-156400046.71,-3797660.28,2512031.94,2355669.47,15471749.55,2891398.75,-1063394.15,-1040675.62,-42715912.26,-1423755.16,-6806512.07,-2797114.63,-19838057.18,10060202.40,2696304.98,1047792.30,2247915.31,6244516.53,2281094.93,1093949.82,-13670474.81,-2107434.00,-1811020.95,575037.18,3485922.92,4004913.87,3659759.21,3138683.95,2527235.89,-340864.16,-1365400.48,-1112194.55,-14529237.42,-441016.00,-1075394.34,-1132029.86,2774295.82,4912656.04,3627228.55,1632056.90,-11661931.88,-4905710.72,-5106365.05,-3850743.81,12004937.10,-11950711.16,-8034920.36,-4340010.22,6798511.75,-5703179.00,-5467006.32,-2414283.27,-21927229.96,-11411395.09,-7439936.23,-3701902.63,1195398.97,-5378592.56,-4603837.51,-3968834.19,-15791073.50,-9042665.84,-6768265.90,-2948857.75,-25308340.03,104336.37,191547.68,35309.60,518716.34,2796056.58,3289019.76,6776025.64,117207.45,5832817.35,-5172362.85,-32010914.41,-5806392.08,-36939182.47,-2497454.77,1645755.09,-7456029.22,4227754.92,7254400.00,19625810.00,7009099.52,15757104.80,15573529.00,8395697.00,5380044.00,0.0
22,归属于母公司所有者的净利润,576921.82,-6709360.56,-1495228.30,-156400046.71,-3797660.28,2512031.94,2355669.47,15575220.07,2965078.90,-1097983.89,-1103209.26,-42700263.64,-1440405.25,-6906997.19,-2779899.37,-19812531.92,9973365.84,2572417.74,1024024.63,2213383.00,6148463.48,2224065.93,1094293.47,-13670474.81,-2107434.00,-1811020.95,575037.18,3748460.88,4213543.75,3904503.03,3191534.11,3504797.54,-145790.45,-1223741.15,-1049547.37,-13992134.16,-622196.23,-1272793.36,-1132341.93,2491737.34,4305839.64,3318252.95,1562811.96,-10786061.56,-3853824.85,-3908774.34,-3728655.88,12978989.03,-11871325.04,-7955534.23,-4260624.10,6798158.80,-5549054.07,-5467006.32,-2414283.27,-21927229.96,-11411395.09,-7439936.23,-3701902.63,1195398.97,-5378592.56,-4603837.51,-3968834.19,-15791073.50,-9042665.84,-6768265.90,-2948857.75,-25308340.03,104336.37,191547.68,35309.60,518716.34,2796056.58,3289019.76,6776025.64,117207.45,5832817.35,-5172362.85,-32010914.41,-5806392.08,-36939182.47,-2497454.77,1645755.09,-7456029.22,4227754.92,7254400.00,19625810.00,7009099.52,15757104.80,15573529.00,8395697.00,5380044.00,0.0
23,少数股东损益,0,0,0,0,0,0,0,-103470.52,-73680.15,34589.74,62533.64,-15648.62,16650.09,100485.12,-17215.26,-25525.26,86836.56,123887.24,23767.67,34532.31,96053.05,57029.00,-343.65,0,0,0,0,-262537.96,-208629.88,-244743.82,-52850.16,-977561.65,-195073.71,-141659.33,-62647.18,-537103.26,181180.23,197399.02,312.07,282558.48,606816.40,308975.60,69244.94,-875870.32,-1051885.87,-1197590.71,-122087.93,-974051.93,-79386.12,-79386.13,-79386.12,352.95,-154124.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
24,六、每股收益,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,基本每股收益(元/股),0.003800,-0.043800,-0.009800,-1.020000,-0.024800,0.016400,0.015400,0.100000,0.019300,-0.007200,-0.007200,-0.280000,-0.009000,-0.043700,-0.017900,-0.130000,0.063000,0.016300,0.006500,0.010000,0.039000,0.014600,0.007200,-0.130000,-0.023800,-0.020400,0.006500,0.040000,0.047500,0.044000,0.036000,0.040000,-0.001600,-0.010000,-0.010000,-0.160000,-0.007000,-0.010000,-0.010000,0.030000,0.050000,0.040000,0.020000,-0.120000,-0.043500,-0.044100,-0.042000,0.150000,-0.133900,-0.089700,-0.048000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
26,稀释每股收益(元/股),0.003800,-0.043800,-0.009800,-1.020000,-0.024800,0.016400,0.015400,0.100000,0.019300,-0.007200,-0.007200,-0.280000,0,-0.043700,-0.017900,-0.130000,0,0.016300,0.006500,0.010000,0,0,0.007200,-0.130000,0,0,0,0.040000,0,0,0,0.040000,0,0,0,0,0,0,-0.010000,0.030000,0.050000,0.040000,0.020000,-0.120000,-0.043500,-0.044100,-0.042000,0,-0.133900,-0.089700,-0.048000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
27,七、其他综合收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1226056.42,1226056.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
28,八、综合收益总额,576921.82,-6709360.56,-1495228.30,-156400046.71,-3797660.28,2512031.94,2355669.47,15471749.55,2891398.75,-1063394.15,-1040675.62,-42715912.26,-1423755.16,-6806512.07,-2797114.63,-19838057.18,10060202.40,2696304.98,1047792.30,2247915.31,6244516.53,2281094.93,1094293.47,-13670474.81,-2107434.00,-1811020.95,575037.18,3485922.92,5230970.29,4885815.63,3138683.95,2527235.89,-340864.16,-1365400.48,-1112194.55,-14529237.42,-441016.00,-1075394.34,-1132029.86,2774295.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
29,归属于母公司所有者的综合收益总额,576921.82,-6709360.56,-1495228.30,-156400046.71,-3797660.28,2512031.94,2355669.47,15575220.07,2965078.90,-1097983.89,-1103209.26,-42700263.64,-1440405.25,-6906997.19,-2779899.37,-19812531.92,9973365.84,2572417.74,1024024.63,2213383.00,6148463.48,2224065.93,1094293.47,-13670474.81,-2107434.00,-1811020.95,575037.18,3748460.88,5439600.17,5130559.45,3191534.11,3504797.54,-145790.45,-1223741.15,-1049547.37,-13992134.16,-622196.23,-1272793.36,-1132341.93,2491737.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
30,归属于少数股东的综合收益总额,0,0,0,0,0,0,0,-103470.52,-73680.15,34589.74,62533.64,-15648.62,16650.09,100485.12,-17215.26,-25525.26,86836.56,123887.24,23767.67,34532.31,96053.05,57029.00,0,0,0,0,0,-262537.96,-208629.88,5375303.27,-52850.16,-977561.65,-195073.71,-141659.33,-62647.18,-537103.26,181180.23,197399.02,312.07,282558.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
