,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19961231,19951231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,1154326955.60,738778742.10,353409662.94,1451353305.32,1050242241.29,696692993.99,338600129.35,1250921369.14,893458068.77,569778884.48,273833433.93,1198104193.76,858948662.51,554433783.37,264818088.17,1198673365.58,856180145.65,559270977.00,266517189.04,1178204960.04,887069242.47,564621611.98,269529236.12,1035142986.10,787569352.08,138721203.11,69893283.28,255933681.10,181976401.31,114447648.76,56792762.04,277253601.56,228349299.35,137706102.15,66150735.61,491947230.23,371203083.13,306925966.41,96924919.34,318980886.72,161887331.79,103345365.75,46393308.02,237463454.31,163360964.04,119109008.56,42595884.21,262805628.16,158534481.42,114448426.06,38823816.52,287499193.53,122794231.43,78943412.61,38257002.34,171246667.45,127346687.95,82170394.14,39553299.09,170246619.42,127714131.24,82297781.81,40401644.77,160503251.98,123008254.41,79783140.22,38894117.97,214934830.35,168541578.58,107265777.94,46169479.76,231474536.01,116131096.32,235110058.22,113243161.18,241102922.96,114731694.96,256534081.08,116198355.41,234977004.43,171598637.08,79503296.94,0.0
2,营业收入,1154326955.60,738778742.10,353409662.94,1451353305.32,1050242241.29,696692993.99,338600129.35,1250921369.14,893458068.77,569778884.48,273833433.93,1198104193.76,858948662.51,554433783.37,264818088.17,1198673365.58,856180145.65,559270977.00,266517189.04,1178204960.04,887069242.47,564621611.98,269529236.12,1035142986.10,787569352.08,138721203.11,69893283.28,255933681.10,181976401.31,114447648.76,56792762.04,277253601.56,228349299.35,137706102.15,66150735.61,491947230.23,371203083.13,306925966.41,96924919.34,318980886.72,161887331.79,103345365.75,46393308.02,237463454.31,163360964.04,119109008.56,42595884.21,262805628.16,158534481.42,114448426.06,38823816.52,287248702.05,122575326.04,78745050.19,38127197.53,170941670.85,127182835.87,82049445.47,39488692.72,170064399.34,127569892.79,82228568.53,40362939.65,160368101.91,122911903.30,79714307.63,38855399.63,214858644.95,168541578.58,107265777.94,46169479.76,231474536.01,116131096.32,235110058.22,113243161.18,241102922.96,114731694.96,256534081.08,116198355.41,234950662.57,171598637.08,79503296.94,0.0
3,二、营业总成本,987359600.42,599863645.01,275925917.93,1346004658.76,930264496.27,595286455.79,264626001.16,1105487094.76,743945696.43,485712511.86,240372030.03,1088904658.30,752031025.74,479965777.25,226675637.17,1031107881.67,686181286.98,428457998.42,195902629.06,967100096.06,633083250.47,414341767.27,200242860.77,891439761.88,631817791.54,191422969.06,98171656.90,394908543.15,275609166.40,179019889.76,89899269.13,405057614.43,308258624.50,190640806.97,91344918.61,542300165.29,400856259.78,308914985.52,118601173.23,432297428.23,268079112.87,178752038.73,39504465.38,196955570.59,129779332.69,89770110.74,35184629.74,223998894.99,121143767.76,88213847.28,31924878.61,206218357.20,80437866.77,45729332.23,32140741.82,151931204.30,100400163.65,64431540.54,34494127.47,121590630.49,90852636.72,58459893.76,30617060.77,106440903.18,80205570.24,51524909.21,29304146.13,122216821.45,91985266.97,62409664.61,30293540.81,109920760.40,56961699.16,115845709.78,60671172.68,112593906.15,55924088.46,109047707.65,44488493.54,83837184.99,68948298.01,52671032.51,0.0
4,营业成本,745065432.14,465224401.18,216832904.03,1031496041.96,703277065.51,463760097.64,228082934.77,932279705.14,627314733.20,407462408.94,200380633.41,869367926.60,610725127.51,390370195.75,195375894.05,822557601.63,540777427.54,351287649.78,171595720.22,773009966.37,509318205.15,332368451.23,165214929.01,704020721.39,487129184.46,141677277.47,72106922.69,296209200.90,201543791.39,130558336.49,64897386.05,295978462.51,221641731.06,137401218.98,67002454.00,419841006.48,312142508.73,244137393.95,87080243.22,309226830.31,183003768.69,121124346.57,34005480.35,166248337.42,108577384.05,75927801.42,29862616.91,183870564.98,107223514.55,78492134.33,26753745.89,194792372.85,77775816.23,50379652.72,25094079.19,121049807.59,87496903.92,58031161.41,29204798.81,109111483.35,79994709.87,52865455.05,26258433.94,96490125.47,72920753.84,48012573.61,24944344.29,108342297.59,82482894.35,54145798.70,27075072.24,103453780.03,53087834.91,106706119.26,53610510.36,103299458.54,51057835.59,101254284.82,41228189.48,73722851.05,56206472.39,43135640.68,0.0
5,营业税金及附加,15024336.03,10740047.86,3660163.72,22813181.71,16292882.39,10602121.10,4187363.68,21881526.39,16370658.34,11560779.87,5598643.12,21383573.40,10038704.66,7437270.93,4745918.60,13742468.88,6125104.91,640640.61,251205.14,2007772.52,906602.63,724712.55,368663.87,17975080.25,16715742.69,12098096.42,7827453.83,11324860.88,7110762.10,4517601.41,2181285.24,19143017.99,18649871.67,9001091.93,4024261.81,33834807.40,22362727.68,19658309.84,6759786.35,14846479.81,2089308.89,1284259.99,413101.36,6807060.32,3705403.13,3292990.57,392888.09,24068677.77,3427413.82,2954711.27,347540.67,7708157.45,738673.22,463983.48,224612.55,1016362.83,752100.25,483036.23,232339.09,983762.74,717743.38,461703.42,226343.65,962208.62,737471.43,478285.86,233132.41,3491168.15,3024621.35,1858841.91,534716.63,3913327.08,2083468.43,3953731.53,1854978.69,4195054.00,1953351.60,5107641.15,2342776.18,4597777.63,1283078.63,477019.78,0.0
6,销售费用,5285837.74,3455764.57,1702071.01,8049560.03,6390816.16,4379608.77,2086786.19,7696012.29,6356393.16,4117556.36,1976216.06,8037619.43,6147203.80,4655954.85,2298986.55,7723626.09,6627321.69,4226232.64,1934316.78,7934021.13,5933448.53,3855644.48,1853559.57,8892956.06,7074241.90,4391785.57,2003176.16,9721703.09,6329379.64,4067433.12,1966420.52,8646929.71,6145450.60,3867835.11,1849189.61,9778223.06,6330732.78,4324259.33,2266494.07,9307257.69,6475543.55,3935173.70,2065014.03,10484553.99,8338591.36,4488146.47,2510537.51,8113404.17,5775952.36,3801887.73,1919935.71,12019212.93,9017475.33,6082453.90,2781457.58,9069880.17,5383443.99,3238533.89,1484316.79,6446998.25,4874292.21,3138790.23,1541273.02,6414724.08,4916476.13,3188572.31,1554215.98,459000.00,375000.00,250000.00,125000.00,500000.00,250000.00,2332106.28,1143853.21,2350123.80,1141161.54,2170421.77,910149.67,1696674.16,3177112.29,2686724.09,0.0
7,管理费用,42729806.92,27556052.53,13606450.40,56756944.92,36762276.64,23182795.88,11124871.52,53720590.98,35213266.48,23635261.15,12161967.91,52991760.38,41843169.31,27518673.75,13240578.31,54326021.71,35805429.84,24448237.26,12206134.10,51348855.18,34229250.00,22689279.23,9744414.51,59535846.25,39193032.02,6820286.00,3085411.23,18928577.62,14322274.74,7299209.74,4089798.80,13074813.42,8988061.62,6065058.12,2316611.51,12855276.71,9153732.16,6019466.16,3264436.32,11573445.18,8770869.09,6102001.90,2865859.01,11254328.62,8191909.15,4731185.30,2272464.56,9448946.21,5975213.51,4156002.57,2068882.14,-5564559.88,-5111135.35,-10023801.13,4669094.14,22059217.18,7912058.53,3444741.74,4005805.75,7102162.54,6915321.02,3212182.31,3257392.42,4416600.51,2796657.00,414112.15,3019911.74,11697756.16,7426107.77,7154252.05,2937278.94,3909181.57,2699576.10,3112894.64,2546381.33,3686225.59,2053927.88,2469470.36,917390.49,3828698.37,8282054.00,6371647.96,0.0
8,财务费用,179254187.59,92887378.87,28789582.45,186462131.21,144207932.08,78606018.86,13906015.84,57814595.42,36774237.15,26383495.61,12220312.31,116769756.00,70226137.21,43755843.21,9300452.13,107957829.52,76430059.26,35469169.25,8049991.56,112158671.19,79037300.20,53257788.97,22178301.96,102023992.47,79553341.35,25255453.78,12495593.44,58876232.78,45487409.42,31596420.08,15963649.93,68260904.96,51285672.07,34168395.75,16657003.14,69446153.33,52775865.95,35165331.97,17487575.09,85483029.04,66961978.92,45132064.52,877494.33,-292498.94,-97790.85,196548.60,-272833.74,-2239369.51,-1810679.43,-1363086.21,-787248.43,-2736826.15,-1982962.66,-1172956.74,-628501.64,-1264063.47,-1144343.04,-765932.73,-433132.97,-2053776.39,-1649429.76,-1218237.25,-666382.26,-1842755.50,-1165788.16,-568634.72,-447458.29,-1773400.45,-1323356.50,-999228.05,-378527.00,-1855528.28,-1159180.28,-257284.12,1523228.33,-947614.83,-282188.15,-1954110.45,-910012.28,-8816.22,-419.30,0,0.0
9,研发费用,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,11334746.32,40426798.93,23333523.49,14755813.54,5238029.16,32094664.54,21916408.10,12553009.93,8034257.22,20354022.49,13050683.25,6227838.76,1713807.53,24800333.84,20415943.74,12386068.88,1865261.26,20640809.67,3658443.96,1445890.81,882991.85,-1008834.54,2152249.12,1180069.82,653099.55,-152032.12,815549.11,980888.92,800728.59,-46514.16,1547837.48,137207.08,-504601.46,-3455301.69,-1909307.52,-389775.73,1742638.18,1860386.20,777643.73,1174192.05,-722483.70,2453789.18,1063835.85,1133438.38,418956.41,736671.37,552352.95,172197.59,1622022.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1857.81,-7779.24,10659.05,0,0,0,0,0,0,0.0
11,公允价值变动收益,1301169.00,1301169.00,0,2288752.00,1109100.00,1109100.00,0,1986577.00,1013277.00,1013277.00,0,1877745.60,790618.00,825122.00,0,2074580.08,1221069.68,1221069.68,0,1524360.32,800695.00,800695.00,0,1579633.00,942434.00,584347.00,0,1040777.00,462244.00,462244.00,0,933212.00,398287.00,398287.00,0,549460.00,270133.00,270133.00,0,139546.00,11629.00,11629.00,0,223854.00,284905.00,284905.00,0,2049576.00,502945.00,502945.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
