,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19960630,19951231,19941231,19931231,19921231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,387985.68,258657.12,129328.56,12225355.53,468430.90,343864.24,219964.25,76542213.60,1416367.43,877670.28,463896.06,10833463.82,2740171.19,1848749.11,938259.45,15919322.11,2815180.31,1863967.62,934983.81,15357865.24,14532941.38,5952037.58,4829387.18,63621076.28,5947252.49,4148242.34,2284227.98,12541065.02,10689032.54,4033523.80,1846876.49,12544392.64,10218233.98,3319556.96,1702922.75,11014496.04,9359548.47,7861000.96,1747191.67,111493645.79,43598351.78,15312081.40,4966092.99,31604279.64,16448820.98,11525531.79,10616180.75,267920260.00,2484966.43,1625999.93,564433.83,23581087.14,22547838.73,17949329.07,3352386.04,451320129.61,57143359.27,56501019.58,40586795.66,929326281.81,41786324.92,41618673.92,41535520.42,609328259.94,362147521.11,239705759.25,68246279.43,194985063.16,165326683.21,125812635.28,57426301.14,310829644.68,163610338.94,378411595.96,242402653.59,371963139.06,196050552.46,610544239.28,339448820.34,804637032.49,433559167.13,745656884.85,302015103.56,842025083.75,693952166.32,424018000.00,181374900.00,0.0
2,营业收入,387985.68,258657.12,129328.56,12225355.53,468430.90,343864.24,219964.25,76542213.60,1416367.43,877670.28,463896.06,10833463.82,2740171.19,1848749.11,938259.45,15919322.11,2815180.31,1863967.62,934983.81,15357865.24,14532941.38,5952037.58,4829387.18,63621076.28,5947252.49,4148242.34,2284227.98,12541065.02,10689032.54,4033523.80,1846876.49,12544392.64,10218233.98,3319556.96,1702922.75,11014496.04,9359548.47,7861000.96,1747191.67,111493645.79,43598351.78,15312081.40,4966092.99,31604279.64,16448820.98,11525531.79,10616180.75,267920260.00,2484966.43,1625999.93,564433.83,22201401.00,21107063.00,16464503.00,2676003.00,448933800.00,56238142.00,56005082.00,41988141.00,928900094.92,41614699.00,41447048.00,41375329.00,607740365.52,360347189.78,238182787.43,66769204.17,192932440.13,164450812.37,125238292.90,57147546.09,308028984.98,160324133.19,363748401.96,227724766.73,362797445.70,187784828.78,593693322.03,327933189.62,786417049.98,420114833.71,728849128.62,296953184.97,835062311.60,684712031.64,424018000.00,181374900.00,0.0
3,二、营业总成本,21938972.74,14537566.42,9028308.71,53105130.52,32401107.52,20548837.09,8991174.52,74374791.13,25897394.29,18412827.74,8804921.43,56529724.54,21894954.56,19061805.11,9563772.38,33042711.91,20501236.48,14102905.39,5285114.14,38935978.17,32829877.08,19760285.67,9281117.77,56930218.43,17774945.54,11267196.58,4975419.30,29121454.58,19351102.84,13224782.61,6082295.45,16640549.38,27225689.55,17306932.50,8932921.76,34708040.69,25500450.84,18340163.39,8400260.98,64115718.46,53617515.69,20068500.99,8431207.11,56295462.65,27444089.33,20721241.33,14484838.80,285687804.09,27390993.46,16241368.83,7304920.43,24360073.81,32671796.06,19985552.30,8463292.68,465598693.08,67811868.49,59676805.88,44807412.17,929510305.65,48457560.90,44220490.05,33526675.46,532499092.69,326636441.45,222716281.59,60502366.45,302595344.19,216786182.90,156594717.59,71684947.37,294694431.52,122710192.28,359494576.59,233051248.80,344627295.79,184750156.61,585748152.98,333633518.86,726660123.74,0,685219036.06,0,753354070.75,638175147.31,0,0,0.0
4,营业成本,3594663.90,2402383.80,1089013.80,8378708.00,4120005.42,2417342.42,1297980.36,29576479.62,4789492.65,3192995.13,1521548.37,18558751.36,5284979.01,3523319.34,1761659.67,11705052.62,5660166.58,3839097.72,1811068.86,10891253.38,8992040.47,5601414.94,3747559.76,21345825.33,6256052.03,4251438.20,2246824.71,11740645.86,6267483.58,3255410.57,1990822.64,9053746.56,8727609.38,4864370.06,2490275.55,12145029.48,9170213.11,6850592.83,2504208.86,53737907.98,31128067.55,9121791.26,3467383.58,19961173.33,12518233.96,8362609.44,7634678.19,211017900.78,1487432.01,897421.46,37101.26,12370120.52,12391370.04,9138126.00,2521666.88,389058937.08,41217680.91,41217680.91,30990889.39,796474831.69,27105410.22,27080629.37,27018784.73,448708937.49,291781471.44,204473530.78,53937563.50,191898953.65,159002160.72,116669161.12,51616923.66,208041654.01,96666640.81,288931784.60,195815621.85,285349525.41,150508485.10,513685453.71,269594631.19,561610079.19,0,532819530.46,0,617927295.73,519774939.22,0,0,0.0
5,营业税金及附加,920296.92,616169.00,312654.90,4231884.28,1081229.98,688225.20,348260.73,14781426.64,1308853.13,886719.63,440229.33,1550079.99,419795.49,307476.32,171157.18,1619528.51,453975.55,300203.73,140197.62,3603445.97,3421953.72,817547.06,651830.05,19300841.61,823167.88,601734.82,352742.65,2331108.76,2036730.78,556857.10,228173.64,2480960.18,2127526.81,448188.36,175514.13,1729624.09,1820271.89,1374171.84,233816.86,10414031.95,7708540.26,1564083.67,272731.89,2473612.60,393719.23,346944.80,323119.12,19502338.83,0,0,0,1221077.05,1160888.46,905547.66,147180.16,24612763.30,3035910.41,3102033.91,0.02,51132957.60,2255993.42,2247072.61,2243128.09,32854026.39,19512020.94,12911096.74,3583162.71,10397949.62,8726729.22,6893611.60,3477234.94,14204092.81,7774503.19,30334759.67,20254951.65,35595373.61,18586469.71,59274541.78,27027258.49,71774609.31,0,72748913.30,0,80709184.72,76759772.59,0,0,0.0
6,销售费用,0,0.00,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91389.12,91389.12,0.00,0,249735.24,29283.00,29283.00,29283.00,10617.60,10617.60,0,0,124308.15,61308.15,0,0,80355.37,80355.37,80355.37,0,734451.36,559970.66,358269.70,53319.25,507170.24,221635.93,124028.00,41756.40,3542286.94,1098058.93,139059.32,119760.76,1819013.63,1766334.93,1635177.49,543934.07,7679986.67,6730606.02,5919628.21,5078686.73,11682640.26,9727751.79,8069265.79,1016882.61,14913819.49,6638051.46,775051.31,618293.97,36884736.93,19492171.09,12828411.56,5209764.20,27260717.15,7548462.25,10383035.15,3724990.19,6304003.70,3167797.07,2248044.00,24141149.62,58306401.81,0,53087416.90,0,32285580.08,23606241.26,0,0,0.0
7,管理费用,18625959.90,12353319.76,8067010.27,42096937.87,28465679.63,18236049.31,7851105.33,32317744.77,22235299.33,15290695.97,7460925.97,41704980.68,21325603.33,15872277.07,7663938.96,24539541.61,15550475.92,10809621.06,3773161.72,30280342.31,21531815.26,14247404.47,5632962.65,19783828.14,13841399.66,9097191.10,3765581.14,18314482.36,12925718.67,9814615.31,4053187.20,23707522.21,16051177.40,11256820.07,5239957.09,21087549.87,14647961.18,10239543.45,5777288.30,18671348.23,14259868.21,9040873.85,4636550.90,29390091.77,19794230.61,12919687.95,5840798.59,23510047.84,24770563.80,14971098.41,7059788.06,10242662.36,18517952.06,10665598.16,4803173.41,46944275.34,18100404.52,10417582.12,9275056.33,72180589.03,11920598.09,8453376.01,3957966.44,39729393.55,8497908.64,4437510.38,2131357.21,58287961.89,25734825.58,17454603.03,9979476.33,43578223.28,11498862.83,31295914.79,12482172.35,16528392.23,12901795.28,22970590.21,16669185.18,33437772.44,0,27034844.81,0,22142219.83,15586570.84,0,0,0.0
8,财务费用,-1201947.98,-834306.14,-440370.26,-1619523.03,-1265807.51,-792779.84,-506171.90,-1549245.82,-2436250.82,-957582.99,-617782.24,-1005452.49,-856788.27,-641267.62,-32983.43,-4821410.83,-1163381.57,-846017.12,-439314.06,-2224940.76,-1207321.49,-906080.80,-751234.69,-2597989.42,-2022934.56,-1560428.07,-266989.73,-3274895.58,-1879069.79,-391722.37,-189888.03,-2253689.44,-885842.79,-406356.59,-32289.07,-334450.83,-169034.21,-155183.60,-115053.04,901062.11,-38930.99,-16517.49,1221.49,1301876.96,923509.53,1025211.07,644486.50,-153796.97,-332750.97,-133900.05,88270.35,-1292799.75,-1164749.43,-2358897.01,447338.16,-2697269.31,-1272733.37,-980119.27,-537220.30,-1960712.93,-2552192.62,-1629853.73,-710086.41,-3707084.23,206988.97,119092.38,231989.06,5125742.10,3830296.29,2748930.28,1401548.24,1609744.27,-778276.80,-1506339.48,-301055.40,-606550.57,-414390.55,-12430476.72,-3798705.62,1531260.99,0,-471669.41,0,289790.39,2447623.40,0,0,0.0
