,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19951231,19941231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,1626840182.58,1463077031.00,1305254004.71,1633023636.63,1379450690.13,894393133.50,174256852.81,2473918205.16,1008208630.31,878288856.77,630272076.15,6704848495.99,4576608658.51,3995822264.89,2925433262.55,519502880.88,367419981.04,217567191.96,144601402.62,1270810233.05,893502435.90,679685555.04,301403886.21,2776957460.28,326513513.94,251933246.54,159552882.02,1886509459.79,362275701.71,92328849.57,38430091.48,911117929.51,2325028.98,719549.52,454838.86,1972005.12,2247045.88,1644331.61,118276.34,2319583.57,1059567.43,714108.94,317568.12,29625077.15,39690074.76,38358193.56,19981743.04,276226954.26,212112113.97,151644166.93,63063671.62,229176151.39,126125572.09,70840155.81,40009471.13,221745760.09,199810636.08,173086494.44,100146046.31,802031313.57,607294097.43,386725469.05,169912280.74,869817025.36,565880172.08,315347767.18,130281275.71,999050509.49,673254922.34,425651976.61,207852439.46,765263961.45,230558710.11,200713844.22,104052271.91,102280731.30,40263702.86,73300115.70,31045743.60,64591996.62,32156710.45,73487956.93,90320186.43,72534689.71,0.0
2,营业收入,1626840182.58,1463077031.00,1305254004.71,1633023636.63,1379450690.13,894393133.50,174256852.81,2473918205.16,1008208630.31,878288856.77,630272076.15,6704848495.99,4576608658.51,3995822264.89,2925433262.55,519502880.88,367419981.04,217567191.96,144601402.62,1270810233.05,893502435.90,679685555.04,301403886.21,2776957460.28,326513513.94,251933246.54,159552882.02,1886509459.79,362275701.71,92328849.57,38430091.48,911117929.51,2325028.98,719549.52,454838.86,1972005.12,2247045.88,1644331.61,118276.34,2319583.57,1059567.43,714108.94,317568.12,29625077.15,39690074.76,38358193.56,19981743.04,276226954.26,212112113.97,151644166.93,63063671.62,229176151.39,126125572.09,70840155.81,40009471.13,221398699.54,200305982.11,173464164.24,100452203.73,801751161.68,607574415.46,387005787.08,169994827.43,866672859.31,563313712.91,312828694.13,129824200.04,996144233.25,672287661.66,424822929.56,207516777.70,761826036.83,229750188.45,198550035.96,103771025.11,101468040.58,39700177.02,71986605.34,30318598.99,61924611.85,31098969.67,71088754.13,89207139.98,71981187.92,0.0
3,二、营业总成本,1408703747.62,1201318004.31,1030748803.74,2655017794.84,1251997190.64,846397501.47,265419957.84,2096851303.69,940161110.92,764696484.33,513397292.27,5440065912.19,3984495866.59,3368558159.41,2367727132.97,852460964.39,596068859.12,377856989.75,213694072.40,1255649270.60,876495832.68,657336282.51,274503678.25,2256219521.74,412124267.14,285658640.22,148537332.70,1548313255.36,341072472.87,122073136.90,61918694.70,712066494.13,41864082.13,28165848.77,12672188.56,28343582.65,42055452.09,29028100.93,12185640.00,42108373.85,43156636.59,28299061.21,14287926.17,92521878.74,101646999.97,84168360.76,38291314.74,274442703.51,260322197.99,181020294.39,79097264.53,679311512.00,189603479.71,120215088.46,58515880.95,656350036.22,272129488.26,228638292.15,119100336.57,960572365.78,610783971.65,382386885.12,167801905.12,848629369.02,552179092.41,306143515.84,128809122.93,978235745.00,659254302.78,413430841.73,205297918.62,736921774.79,213663878.78,159344367.93,84381984.47,87344894.85,35635372.84,56938341.91,23584131.68,50099255.74,25800630.21,60159983.33,72965145.83,57863154.84,0.0
4,营业成本,1035911341.80,934051974.37,840406946.13,973332072.12,875869449.65,587663634.25,134318623.53,1616027058.06,600153230.50,508306514.16,365987243.24,4539441199.67,3382976744.83,2928384287.76,2058609440.33,313954249.98,211737968.27,116658735.59,78663009.23,812740259.87,514968866.93,396215248.80,157583419.82,1671380022.00,175894801.06,126409864.45,75818115.94,1211372080.81,172648495.70,62530779.71,28367218.78,470449669.13,1705033.33,438811.08,315678.40,4099904.38,4345105.64,3915105.64,84000.00,3793869.56,635376.02,424581.18,152599.22,29569124.87,38786811.19,37424619.42,19857872.61,238984727.55,198543038.46,140102053.35,56881135.21,215780698.36,117329240.27,68868369.07,39466456.48,218314124.33,197131177.56,173158410.75,100427642.67,758309533.38,570889335.45,354856131.65,154647892.51,769721036.62,504092879.63,279952562.36,115370952.12,901152413.31,613747270.55,384726753.97,192820990.42,685163130.42,196652588.31,125981881.90,69117475.05,62179832.67,25515819.39,37705823.21,14688107.79,37626667.64,20236400.73,45078924.87,49854667.17,39443207.76,0.0
5,营业税金及附加,76125930.03,66915027.84,78495393.03,52724828.61,85371857.34,54936163.88,10569547.56,101451253.32,89424917.44,80628114.71,61589906.33,411298134.15,252840463.42,211189956.51,199741282.63,42561979.93,22746195.42,10482372.85,14774642.84,126295894.42,120726515.27,103259927.25,30094731.97,332091140.34,45330962.09,38447264.93,13049064.96,189907873.42,65520930.93,4236995.65,2758656.39,121683843.83,62306.68,43233.44,21616.72,64301.83,25308.78,10314.98,5157.49,52354.14,69241.78,56402.91,15511.07,133622.69,104800.80,103612.12,63806.25,729823.35,298035.80,186051.24,152345.28,245314.92,107675.08,39897.87,8788.30,502263.09,295089.95,230201.89,129787.77,625168.99,445319.09,339085.12,157619.75,1461794.33,898372.48,406107.11,83009.60,1869168.06,1417384.88,829062.46,666241.77,3218094.36,1944718.97,3463019.55,1539275.07,1402513.88,392976.86,1265989.26,488903.68,884093.29,226578.78,758737.16,692701.56,346846.66,0.0
6,销售费用,69018600.43,38015417.88,10357302.04,42766246.36,25329566.82,15858033.62,6256774.64,45955102.29,36096637.20,26352030.51,8610414.54,120514143.47,84617026.97,50856506.03,20227825.17,86926637.47,55320126.91,37191676.27,14289501.99,56386031.84,43546455.87,30709436.84,13580679.88,45246195.35,33414029.71,20895448.82,9207108.26,39961608.13,25851485.03,9644357.64,4074621.71,37176642.43,0,0,0,0,0,0,0,0,-208622.00,-402411.35,0,2322996.68,2822873.12,2386177.29,1239141.08,11116450.77,8876671.67,6574610.26,3574313.80,13747148.45,8095603.39,5208377.07,2597860.15,7668617.20,5574907.32,3227823.63,1658146.67,12128003.97,7326654.33,5140689.68,2572951.27,14507809.52,9700464.64,5154955.25,2697345.63,18616003.31,12723949.17,7435897.44,3775848.12,15503561.42,3845589.43,5632489.01,3064819.49,4980656.49,2431489.89,4165780.47,1997711.48,3325861.95,1540271.99,4877014.13,7272589.95,6196688.67,0.0
7,管理费用,142473132.10,98786548.02,65199120.34,168329428.91,131874369.54,90988246.15,57486396.73,148643860.25,122399732.97,88655676.86,47525779.29,182172498.37,144290524.96,93455186.05,51985543.40,193213484.40,135627590.82,97591166.96,49837232.19,148939850.91,118289185.34,77644059.79,50880135.57,108937690.45,80854760.34,54035052.05,32815401.47,84505484.94,69971405.08,41460248.13,24641457.49,78469227.82,2980805.51,1957592.03,945560.98,3608223.67,2746005.31,1552133.04,706222.42,2733963.15,2237359.42,1408576.38,506551.71,14063980.23,13401357.78,11333767.01,4663545.77,14676262.72,17641463.17,12292359.19,5701844.52,24892400.59,14382229.80,9547297.71,3296249.24,370569542.62,33707498.43,29891715.26,4891753.86,159327802.06,16591984.41,11976014.43,5770128.23,29244777.52,15903617.05,9246246.97,5246232.58,32355008.66,18694792.07,12261857.93,6093179.75,25381286.73,9694547.52,19561959.19,8496202.12,15025733.48,5627860.67,10642772.46,4713830.84,4535806.34,2150703.64,3276807.82,6850825.21,5438582.09,0.0
8,财务费用,85174743.26,63549036.20,36295149.66,173570757.08,132405325.75,96175735.53,57079051.91,133010164.51,91218383.95,59674206.77,29688314.84,180702801.62,119914436.59,84700003.18,37178824.32,214889991.12,170275102.06,115283397.93,55818953.71,110833108.98,78504472.43,49328185.32,22459256.87,97101975.52,75258285.29,45704366.39,17671218.65,21723515.82,7106142.91,4111479.10,2233963.22,6326568.69,35397490.26,24007765.87,11389332.46,26985812.25,34868054.05,23479568.96,11390260.09,32440983.25,40799550.64,27472833.15,13613264.17,33749652.83,37462416.90,23851444.74,12466949.03,22982577.60,38982126.56,25884358.02,12787625.72,67366465.07,39429861.75,26292277.32,13146526.78,59295488.98,35420815.00,22130140.62,11993005.60,30181857.38,15530678.37,10074964.24,4653313.36,33693951.03,21583758.61,11383644.15,5411583.00,24243151.66,12670906.11,8177269.93,1941658.56,7655701.86,1526434.55,4688294.22,2147488.68,3027137.15,1667226.03,3157976.51,1695577.89,3726826.52,1646675.07,6168499.35,8294361.94,6437829.66,0.0
