,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20051231,20041231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,21015889.55,19986691.63,16354084.18,144220034.77,105006980.06,67297851.30,33467400.75,590679551.42,492463051.56,309661589.18,190537087.80,657686783.29,407648639.94,226715616.17,104347528.00,182604587.89,77969373.94,50294376.27,22845638.27,115786391.28,85996941.42,54774811.23,22671294.42,160461581.29,128399191.75,80900180.10,35892277.43,222965026.42,183064646.44,129801155.64,68238888.08,337596701.37,272772350.80,161148884.44,67256026.50,363994465.44,279851481.88,178252735.45,83072810.18,279474954.49,200669859.85,131449293.90,58797643.70,238550663.23,196302425.75,121114907.20,52296777.24,283982774.81,211871769.95,137464608.08,62810565.81,289060078.56,220974577.17,190487527.13,179040773.45,0.0
2,营业收入,21015889.55,19986691.63,16354084.18,144220034.77,105006980.06,67297851.30,33467400.75,590679551.42,492463051.56,309661589.18,190537087.80,657686783.29,407648639.94,226715616.17,104347528.00,182604587.89,77969373.94,50294376.27,22845638.27,115786391.28,85996941.42,54774811.23,22671294.42,160461581.29,128399191.75,80900180.10,35892277.43,222965026.42,183064646.44,129801155.64,68238888.08,337596701.37,272772350.80,161148884.44,67256026.50,363994465.44,279851481.88,178252735.45,83072810.18,279474954.49,200669859.85,131449293.90,58797643.70,238550663.23,196302425.75,121114907.20,52296777.24,283982774.81,211871769.95,137464608.08,62810565.81,289060078.56,220974577.17,190487527.13,179040773.45,0.0
3,二、营业总成本,61182805.11,55225310.98,43295084.06,559779713.03,295757760.41,209478256.73,115544472.71,2252950752.90,465121739.26,315312150.21,184361056.66,536663675.71,364817419.66,210406590.73,93596126.93,176602764.65,100924335.99,66393071.75,30632973.42,149197223.20,104207459.05,66921703.98,28270494.69,199062618.81,149341312.02,96404176.21,45903814.89,240467401.10,179993990.39,125804462.92,67538360.35,341600690.82,274379591.02,165478528.86,68886513.31,361354867.85,266177834.13,170037312.31,78753371.16,256905051.40,182421318.10,121170578.41,54198386.20,226378894.28,182092577.53,112523531.29,47575752.50,254717005.29,185992006.89,122993589.54,55254321.63,249559653.81,196991429.55,167950539.33,156780200.29,0.0
4,营业成本,19130148.91,18438969.08,14679382.65,220516783.72,182021757.31,123402561.13,65824129.51,419010027.19,301235329.98,203412998.41,118485748.05,327973711.37,219454722.53,125251397.96,56246602.39,109033622.02,69402825.47,43888434.21,19445651.05,100355737.68,72584367.82,47154835.40,19888290.48,143862562.26,112424067.46,71700116.07,33605561.87,179977308.13,147059486.88,105662852.37,58309346.10,272512637.34,228009609.74,135396433.34,56738550.25,284490375.33,216973884.35,136506491.72,64284392.66,208614776.16,152226773.05,100832698.00,44943796.20,185417476.55,151890946.92,93158477.96,39194686.53,211235726.08,156070801.45,102927674.17,46289529.69,208038061.46,164318849.07,133579201.93,122284083.67,0.0
5,营业税金及附加,1042728.04,879394.92,662718.19,1665000.58,576180.05,435210.96,294073.59,11383625.38,9586306.10,5647086.02,3400414.97,13044014.63,8726069.85,5036124.55,2346264.27,2829203.80,705800.71,535577.35,318901.39,870276.39,622702.34,382071.38,202109.67,1516965.91,905316.67,630043.46,315166.05,2311576.80,1762298.07,1205763.68,786030.28,2548141.24,1578376.39,1137353.21,682713.19,1772436.92,1188496.81,860257.20,502581.62,1702298.93,1457675.06,827020.68,630476.36,1543164.36,1209545.78,788661.21,445701.00,1947056.08,1381533.15,1010427.65,518072.67,1621969.95,1203301.98,887540.38,399902.53,0.0
6,销售费用,372286.85,342320.52,299159.95,35097062.91,30840116.14,26949110.17,16771913.64,93761608.37,75966121.69,55868825.95,35422828.51,82800988.06,57324343.07,30757901.72,11305989.68,12381730.50,3817090.59,2533823.23,1303906.76,6527074.58,4594834.12,2825259.19,1301404.30,3660271.34,3297553.82,2338019.82,967106.93,5076562.60,3875266.40,2549995.69,1601003.05,10239217.94,8612692.75,5147194.78,1925648.91,9403434.45,5549946.97,3374016.26,1780487.67,4285929.27,3331186.24,1980962.48,865292.94,4439653.05,3108425.93,1881299.69,790877.14,5519781.91,3889740.71,2552022.21,1283401.81,5240131.74,4060275.75,2794273.32,3713117.85,0.0
7,管理费用,38213676.63,33397334.84,25818833.19,82750445.00,46724969.37,45959567.04,28007760.06,117739182.75,70182044.45,49359226.28,23127913.77,100097819.41,76857568.13,49548767.81,23384297.51,48261001.14,24873799.44,15260241.09,7390168.96,34759238.86,24856287.14,16364481.60,6797911.52,46036098.51,30700308.28,18965605.69,9509689.55,39006423.95,28983202.64,16719540.43,8363496.70,46922801.81,30499283.57,20503723.55,9711960.11,48973656.64,33315159.29,19771866.97,9136131.95,40073746.52,25455058.21,16692433.00,7387513.87,29048230.36,23224337.43,15450159.78,6959856.03,29461399.03,20018356.38,13019144.53,6121024.01,29464540.13,22739111.58,24407614.07,24852174.24,0.0
8,财务费用,2423964.68,2167291.62,2358821.49,864871.61,-2140060.64,198678.01,1353253.61,1916621.39,1362583.60,498541.93,526456.64,-5486980.30,-3424750.97,-2690005.42,-1029677.31,-402041.73,203176.28,2062754.01,2633795.04,2633274.29,1160270.63,-131651.08,-98556.15,1900.82,532928.25,1786926.41,1747188.15,-1025055.70,-1368374.34,-50001.96,-1291430.24,6178905.14,3696804.13,1107577.11,-172359.15,8575643.89,6945140.75,9283867.26,3558837.50,-2039.61,-1389660.24,-595732.74,190459.04,4497855.89,3396795.20,1507489.06,336324.74,7600798.12,5257441.14,3904867.52,1572906.47,5473360.04,4329289.36,3841409.55,3405416.92,0.0
