,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19981231,19971231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,4067543739.51,2930146330.13,1891894572.04,967007001.92,3676485752.56,2477423238.26,1489723731.64,710488617.13,3276826256.31,2197112136.79,1420374651.55,636445630.99,3261237663.84,2382703751.29,1619377917.64,790940416.29,3536137915.47,2655946492.50,1735966862.48,952713297.69,3484306126.17,2539400017.86,1791246893.33,763742988.63,3250635077.55,2106930333.31,1169281919.87,504263710.96,4789893562.57,3033561349.32,1979259028.83,993237310.75,3995849519.39,2883019363.08,1851565542.88,814692146.27,3255450810.69,2412358037.06,1606180726.53,753181304.52,2781932342.10,2029795424.81,1292868266.44,547851427.43,2198067280.29,1578468335.83,1102014899.92,566164018.59,2414980776.11,1778324826.36,1312309675.95,701288957.26,2324019186.61,1838710354.38,1156562637.47,499823598.78,1353993722.40,1010218723.08,676594276.65,311880064.03,690620256.40,398247724.55,221988670.10,130434357.70,397755466.23,289077180.15,195664710.85,84308409.82,405432607.70,275118986.39,186856246.49,93408835.37,315175739.13,92543412.26,278009305.16,168869253.68,302925335.65,294741640.71,254153978.11,0.0
2,营业收入,4067543739.51,2930146330.13,1891894572.04,967007001.92,3676485752.56,2477423238.26,1489723731.64,710488617.13,3276826256.31,2197112136.79,1420374651.55,636445630.99,3261237663.84,2382703751.29,1619377917.64,790940416.29,3536137915.47,2655946492.50,1735966862.48,952713297.69,3484306126.17,2539400017.86,1791246893.33,763742988.63,3250635077.55,2106930333.31,1169281919.87,504263710.96,4789893562.57,3033561349.32,1979259028.83,993237310.75,3995849519.39,2883019363.08,1851565542.88,814692146.27,3255450810.69,2412358037.06,1606180726.53,753181304.52,2781932342.10,2029795424.81,1292868266.44,547851427.43,2198067280.29,1578468335.83,1102014899.92,566164018.59,2414980776.11,1778324826.36,1312309675.95,701288957.26,2321214556.59,1836968742.95,1155200497.85,499606109.21,1351729010.41,1009301188.21,675888340.57,311582571.21,690083189.87,397929899.53,221804011.46,130342580.85,397313091.82,288648208.02,195391733.95,84287232.05,405196224.87,274737505.95,186506309.47,93166422.20,313817068.01,92542937.26,278009305.16,168869253.68,302925335.65,294741640.71,254079671.09,0.0
3,二、营业总成本,3925390022.31,2780811022.81,1821058411.04,925237948.05,3516050653.39,2352964322.64,1438624798.33,673917071.19,3143382450.84,2078403351.35,1376341887.96,597997179.40,3126240992.39,2256409826.21,1561757471.81,712666523.98,3308437804.77,2437139078.82,1618198898.71,856445780.24,3210936187.85,2280849205.39,1584116203.37,684455688.09,2899976417.68,1843403061.57,1045446785.73,447891168.44,4696885637.19,3000159302.75,1955037673.84,963939283.96,4022385208.41,2888394177.17,1853848678.13,811273821.32,3237529848.50,2375424284.90,1569045105.73,715879762.31,2753346740.97,1989779152.64,1270822235.61,522917991.08,2368280707.36,1652047872.63,1135801187.12,558909680.56,2335512987.01,1715215960.48,1221782134.79,645294164.98,2181576589.08,1699278075.99,1081965859.16,464983352.51,1297298494.62,966100427.70,638974576.18,290690148.84,629013740.56,342639189.08,174483841.08,101671508.34,319273765.93,229516340.41,148766812.51,64106204.03,322749863.18,209942993.28,135616750.86,62485399.60,246176759.12,93566506.30,192565923.28,113005088.68,220142577.88,225175754.41,220594799.28,0.0
4,营业成本,3441618160.84,2454757204.97,1601408792.32,808628955.99,3042314179.50,2014277937.83,1206749016.87,568525615.66,2691608433.17,1771913841.99,1171271234.14,502495468.88,2690737853.30,1962313978.41,1349906904.31,630813476.54,2914116550.28,2177486862.30,1447482270.18,776739635.78,2836881190.13,2055229966.33,1425695967.46,629931898.44,2648996577.70,1677938060.79,937409589.65,399814147.83,4324051764.15,2755983050.52,1794140347.77,884913423.33,3717816942.88,2670805273.60,1706622167.64,754046600.25,2988576233.78,2196262673.58,1452685589.46,656627147.97,2517478260.01,1815749873.34,1150108778.41,463979186.78,2090924519.76,1476605069.52,1022694850.60,503107515.71,2107855200.86,1561406596.10,1114467097.76,594442840.09,1989484847.08,1555224056.09,983509202.16,420518079.66,1153624927.03,875653980.90,577535403.16,261265453.18,543552167.59,298174014.97,154448670.49,92174493.92,279852657.52,203910201.75,133453542.31,57277126.95,278352237.72,180273475.55,115472340.45,53903582.55,219114658.36,87301678.26,166113878.89,98144737.84,178556993.63,171437689.72,157234778.42,0.0
5,营业税金及附加,28474205.64,18993120.94,12484747.62,5965276.88,30386894.60,20493032.97,13772930.07,5514506.23,31940261.45,23074987.29,14633503.70,6082119.13,28246276.05,16581656.00,12485243.09,5163292.02,31544410.47,19899754.62,18302168.97,4172877.93,19169047.94,12898589.12,9676119.39,2212375.39,18972697.65,13267564.57,8060791.09,2642236.39,17379098.58,7616183.83,5153782.75,2590707.52,10528492.35,7533848.98,6287935.79,3196686.64,13031554.76,9203852.26,6835385.34,4245531.93,16236833.81,11599254.05,7569728.61,5161261.05,18006258.28,13769298.45,8407813.18,5120045.84,19747577.42,13601851.40,9277463.37,4075686.91,17590570.80,14784659.46,9868633.44,4333888.13,10208295.51,7456999.67,4881930.36,2557543.45,8709416.26,5240939.24,2891263.16,1632275.17,6323899.28,3207092.21,2000142.19,985115.68,4937137.31,3316457.68,2337118.17,1164112.88,3835485.26,1048358.64,1541551.31,2481193.12,3304990.98,2727397.40,2981764.85,0.0
6,销售费用,44743956.19,28381990.99,16372692.00,8511612.48,44448000.67,35046976.82,26066440.36,7959769.06,41850658.67,30490179.10,21147887.84,8154438.82,41405273.15,21056295.98,12429123.49,8001825.70,42030242.84,31632915.26,21236289.28,5940038.96,55312056.59,40589869.11,31949224.01,6741969.77,43173897.33,28480625.65,16020022.86,5336202.49,31778972.82,19212316.54,13398968.29,6313358.29,28660047.98,17231631.48,10344244.84,3779636.07,21545600.19,13226177.90,8230156.44,5181863.90,14743752.52,10400077.04,6670776.28,2596531.98,11309543.51,7697928.06,4682928.35,2423143.84,9075272.93,5987140.13,4112550.50,1706280.89,7587290.23,5703677.38,4160955.70,2075166.14,6841292.61,4449771.06,3014918.44,1738429.19,3095176.33,1851434.30,1178624.22,525103.00,3200861.03,3311760.98,2027194.79,1029169.42,9534318.74,4387863.16,2742301.74,910579.73,3454934.31,254965.49,0,0,0,0,0,0.0
7,管理费用,284588090.08,201719155.68,137133113.56,73896662.75,294855676.14,195437282.44,141312184.26,76341487.44,306708840.45,204424725.60,132868893.64,69708589.90,272856674.85,178494708.76,119994746.19,57267480.76,250574991.17,170839802.03,109412641.39,54662271.31,215616089.48,113971383.99,72900379.52,36106915.56,142894722.56,89673760.53,59716498.18,30460424.70,140549407.98,89557830.74,59353458.98,29815938.95,106715663.86,72224717.06,47869864.77,23410875.01,100108693.59,66055268.01,43448722.79,22272482.68,89143125.34,51878332.04,36053071.00,19572728.73,81629348.69,50847818.65,33433839.81,15231365.98,66716513.61,41539045.57,28760491.86,15514079.22,68164558.70,50469152.02,35831692.27,14237420.01,67474454.31,36578487.98,25894741.57,11427408.86,46387308.78,23843254.21,15362982.40,6834945.26,28403346.87,18478786.91,11377202.03,4396154.63,27623308.86,20352742.73,13946341.57,5750157.42,17480750.22,4568270.85,10563994.38,3214926.90,8407888.50,4806615.44,2869256.36,0.0
8,财务费用,70832149.26,45987220.36,32443936.99,17447869.91,66826298.28,51425971.77,33979393.69,15580692.80,48156291.74,34680556.18,22566307.45,11556562.67,40529602.40,35069872.19,24048139.86,11420448.96,55881900.48,43995182.86,28480212.29,14930956.26,46066963.85,34019651.41,19883305.89,9511158.03,25670868.95,21753970.20,15519622.75,9638157.03,168591776.35,128689800.21,83890995.14,40450851.14,154248758.66,113900258.29,76253217.33,26840023.35,117594704.63,95944982.33,63103275.08,27575225.08,116196837.70,96412088.77,66680353.91,31608282.54,144069209.48,100791718.00,64245715.23,32992489.04,109458059.08,80549724.75,53065849.94,29555277.87,98749322.27,73096531.04,48595375.59,23818798.57,59149525.16,41961188.09,27647582.65,13701314.16,27269671.60,13529546.36,602300.81,504690.99,1493001.23,608498.56,-91268.81,418637.35,2302860.55,1612454.16,1118648.93,756967.02,2290930.97,393233.06,14346498.70,9164230.82,29872704.77,46204051.85,57508999.65,0.0
