,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20041231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,545960072.01,356187416.90,159819081.78,1035533828.46,801500404.55,576243530.81,258428182.61,935965359.52,626696261.12,405827770.12,184906939.53,798906480.91,571776724.14,367038566.99,203554780.10,418136133.60,256696485.06,193039489.20,115683916.65,546517722.00,346300066.86,197387725.77,100371826.48,618647930.91,515789759.34,333836937.49,154892335.59,1135537622.20,949550035.03,639470910.01,323538535.30,1724022511.55,1336096832.18,839176613.63,365215248.67,1329936192.05,984418612.14,568926767.75,236422292.99,616177173.89,400463131.27,204117808.29,72361957.73,883588041.07,669443163.98,377097816.47,184223441.53,1202703869.46,816610015.41,433215382.18,154191086.30,483290129.29,293228742.98,163807275.55,116619990.49,497744991.37,270584556.08,0.0
2,营业收入,545960072.01,356187416.90,159819081.78,1035533828.46,801500404.55,576243530.81,258428182.61,935965359.52,626696261.12,405827770.12,184906939.53,798906480.91,571776724.14,367038566.99,203554780.10,418136133.60,256696485.06,193039489.20,115683916.65,546517722.00,346300066.86,197387725.77,100371826.48,618647930.91,515789759.34,333836937.49,154892335.59,1135537622.20,949550035.03,639470910.01,323538535.30,1724022511.55,1336096832.18,839176613.63,365215248.67,1329936192.05,984418612.14,568926767.75,236422292.99,616177173.89,400463131.27,204117808.29,72361957.73,883588041.07,669443163.98,377097816.47,184223441.53,1202703869.46,816610015.41,433215382.18,154191086.30,483290129.29,293228742.98,163807275.55,116619990.49,497744991.37,270584556.08,0.0
3,二、营业总成本,523408054.91,343050128.45,157369474.24,1451314337.50,755084021.54,536800878.36,247874010.99,820550854.50,536534143.83,353034332.08,162259479.43,734738085.90,517616698.06,328581933.24,182734292.60,399557261.67,255240358.34,192112987.02,116628665.29,541261178.98,339882934.86,195933469.49,102810645.11,805009638.96,589078930.32,353411433.04,154007587.49,1119862681.22,924581670.55,615380705.99,309801237.10,1683225017.07,1298615100.12,808249285.20,348871416.26,1303769369.72,957594307.14,551848618.24,230871919.82,609310085.10,393409867.84,207551715.42,76573241.29,868381951.37,639811635.34,355608867.86,173104608.95,1142531399.33,775223819.42,409629326.97,147444675.17,439067731.53,263987138.85,147907968.49,106986889.97,462799902.56,261344972.26,0.0
4,营业成本,434117126.28,282789362.71,125336632.11,839135386.84,647204643.18,466617382.30,214670058.39,708217585.57,463302796.57,306906363.26,142984803.52,602058003.69,431437939.01,278889128.12,153901814.17,342338479.66,217099145.94,165828477.32,103878008.73,470677199.15,297226623.34,169016570.29,89260007.07,603373478.09,499594166.33,315146709.87,139988248.33,1050269526.71,876530907.44,585082370.21,298087853.14,1623922782.92,1256744114.71,786058548.63,338245110.92,1239231364.69,915814032.79,524961672.18,219017859.12,571897484.46,362770382.37,190263661.79,71737705.50,814893373.83,620018073.36,349115183.96,171901293.23,1088532991.96,738525364.13,389458040.67,139818438.88,410930044.97,246063464.92,137656360.03,101935201.89,447602627.30,249666551.05,0.0
5,营业税金及附加,2636930.28,1823196.37,600786.37,7254180.94,2729821.61,1655735.08,365819.06,7689419.42,3702160.76,2288706.27,929589.64,5102381.76,2664661.93,2136814.33,1482374.48,2292452.68,1286943.14,963537.82,694951.81,3348444.42,2274461.38,1849805.18,809328.72,2692786.58,1039610.55,1001155.58,882358.94,2368501.99,1308928.06,498178.91,268810.47,1478351.78,713448.75,415440.32,296392.26,724767.64,399813.45,246301.98,38709.22,56692.85,17414.83,9338.71,0,50073.70,54942.10,50190.72,24526.11,6452.74,1152.22,545.85,57.66,276113.36,274735.27,272655.62,94799.72,36710.57,12330.83,0.0
6,销售费用,24019921.50,15355310.56,8146992.44,38612544.11,27127353.39,18442480.68,8226296.28,27447515.31,19083186.08,14577820.00,6591468.52,28554787.54,20971262.36,13309862.53,6257709.96,11442553.35,8598356.72,6984379.05,3531601.96,18011822.27,14595010.17,9493790.79,4155163.88,25073157.07,17901850.13,11508818.77,5347414.26,24698532.08,17905363.66,10925328.99,4671705.59,18248960.52,12521203.51,6659107.36,3446475.70,11388272.32,8111174.71,4505836.51,2091327.13,5386501.67,3677829.60,1320376.32,716213.50,4482168.85,3307541.96,1865201.50,979125.27,1947202.05,1269236.22,730182.21,308924.15,913936.90,537124.81,268293.98,108679.01,337469.96,500271.26,0.0
7,管理费用,44747005.56,30451120.28,14119358.11,86330925.40,61604689.25,53141658.79,23380070.26,90814129.07,55825917.33,31615625.84,15361285.16,79959615.08,56399379.85,38959697.25,21821137.93,49411258.37,31960484.30,21411134.24,9096263.97,42469629.84,29475877.67,19443184.90,9116781.73,63680422.44,41994122.96,26228457.76,11343911.98,52838859.21,34070852.05,22889198.02,10580350.03,46671201.30,33270048.85,20430481.53,10136884.22,45730377.55,31486016.08,18837853.80,8317507.03,29127535.74,22875499.49,16257126.73,8491590.15,40412209.86,26951384.54,18190881.64,9845070.87,33995510.68,23195414.71,13879112.70,6581818.21,21563076.11,14500812.01,10062055.61,4592169.19,14115228.02,10209939.97,0.0
8,财务费用,-3749142.30,-487699.11,2039397.76,-5195461.23,-5409590.79,-11803996.90,462407.31,-14420985.36,-10132517.36,-5657310.92,-4274814.75,-15121964.49,-11633444.28,-7268001.36,-1164587.20,-10697885.47,-8225610.93,-2982550.94,-1633806.07,-6160745.00,-5722156.91,-4390321.22,-1187363.03,3140110.41,327494.81,561910.11,840631.72,-1694023.19,-695988.96,-834197.54,-935990.44,-5353636.84,-6009474.87,-3640457.07,-1983056.77,-2128780.45,-226985.35,315330.95,75395.26,-770971.30,2843588.43,2729048.45,656634.64,3773549.22,-7546295.15,-6034851.30,-399916.39,6476238.98,3216782.64,2043286.83,735436.27,2515826.11,1241946.08,257094.66,256040.16,707866.71,955879.15,0.0
