,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19960630,19951231,19950630,19941231,19940630,19931231,19930630,19921231,19920630,19910630,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,294218027103.08,201586896109.01,90469240275.50,348732404180.80,233325426155.21,158056353505.64,74834300643.78,290418222831.72,180592276620.06,126118641290.27,58848366962.97,247400154864.34,150612909041.02,108149058205.83,48924547264.28,207533784901.64,136273477026.12,86123460741.15,26812521.78,110279725.95,88488769.47,69325584.09,40549505.26,892419247.09,212763533.44,156142443.66,71237639.03,440257058.86,271830865.80,205348630.74,115805121.90,918538914.46,460443503.41,256294511.24,112810565.39,1359781552.22,820024832.20,637557929.69,228762716.10,645376551.89,400195614.92,294407246.37,101350257.43,583658380.46,435984481.78,324487229.13,219044882.96,1215791135.64,613612683.50,492502574.31,287550989.94,362757204.16,268172804.12,107205198.93,39444312.64,711747337.44,616896218.26,575207826.51,236117943.01,1061476063.56,653300938.04,416592292.44,267741192.71,802888897.96,508750041.45,398436708.99,142989269.34,1089729063.75,620020585.64,445189655.30,245341716.70,648261797.95,349485629.54,246797416.73,80699094.38,147844631.46,18961647.34,196849661.60,85333127.71,245817066.52,88605422.32,249596991.49,112002328.58,358468828.12,170198500.00,231769400.00,115685303.75,216216554.84,76726080.35,138140118.57,93727029.26,64486599.48,0.0
2,营业收入,294021423539.20,201445848660.55,90384677432.10,348426457458.58,233044703961.77,157886830682.47,74751876696.65,290174152035.60,180388761058.73,125975573871.67,58762775976.88,247160217138.69,150426205448.45,108021036049.93,48861990489.00,207256594799.38,136068096067.76,85986555434.57,26812521.78,110279725.95,88488769.47,69325584.09,40549505.26,892419247.09,212763533.44,156142443.66,71237639.03,440257058.86,271830865.80,205348630.74,115805121.90,918538914.46,460443503.41,256294511.24,112810565.39,1359781552.22,820024832.20,637557929.69,228762716.10,645376551.89,400195614.92,294407246.37,101350257.43,583658380.46,435984481.78,324487229.13,219044882.96,1215791135.64,613612683.50,492502574.31,287550989.94,362757204.16,268172804.12,107205198.93,39444312.64,682067352.56,602098691.45,562305544.67,224155663.17,1042054136.29,648297431.23,412639142.73,264915790.94,802207786.34,508279401.14,398154217.17,142849425.61,1083813001.32,613665111.77,439959853.27,244682991.33,640566916.05,348812328.75,240205482.12,77046839.72,140293623.34,18756057.80,190810535.65,85476516.48,245320030.51,88245777.31,249788395.48,111668579.93,358742332.59,170225300.00,231691750.00,115032606.91,214598781.76,76108191.40,138105461.76,93724258.76,64486599.48,0.0
3,二、营业总成本,276481478881.28,187509465875.29,83589996592.36,326739968516.94,218650850721.81,147713196741.51,70115788352.75,274671796898.76,170902402538.64,118470117695.70,55059410007.24,237256775310.06,143565181231.97,103124578632.97,46866754255.70,203488747415.23,131931557578.53,83582103237.86,69519444.63,646981419.12,433278079.48,365782900.10,84119084.22,886132378.84,274959573.27,179548862.16,91987515.81,466348213.81,331145311.89,221831943.67,112619224.86,858479013.69,418360901.32,235346677.06,132470821.71,1197538070.62,747772146.10,558255670.49,205417164.21,481842142.18,323853354.00,226379346.89,80542491.52,457317019.72,353829799.67,253286040.13,193864322.41,1045534931.55,542657189.44,433953514.28,279362038.67,397338934.45,308605831.91,151877965.77,51292891.32,679677011.54,582453518.05,522297984.94,212409028.18,976343122.33,623605950.13,407494409.17,268272713.79,723036341.06,467749389.40,355562588.52,131284449.20,1028814279.07,576525078.67,411508209.54,234857828.40,598806354.71,329008016.34,256319797.69,91990619.66,126405032.61,20576047.65,187568023.72,97436255.54,261663409.89,0,274692163.49,0,357614621.89,0,0,0,207738571.03,69913423.54,128164124.69,84867303.71,44332445.36,0.0
4,营业成本,251753210050.86,170964644071.17,76645616410.72,294933518510.56,198194044205.31,134393310871.40,63876426173.61,248551086513.20,155283483852.88,108014345552.01,50041520499.27,209806604608.80,127154899706.04,90929935600.65,41143067344.44,176673055996.43,116846566443.83,74033012774.10,1816230.10,-17019801.07,3966954.76,3140408.86,1753024.46,404126264.13,22013996.98,11110546.67,7616767.31,111152414.30,85559829.62,75294668.97,33954233.17,435302621.21,144014885.59,62100573.09,49875694.31,752563301.72,467984020.74,369788059.53,114183976.44,230021057.84,146093740.79,108915098.75,25148524.95,221528545.15,179436707.89,141671131.18,136588304.30,798203525.79,406574458.06,342335422.69,231712622.70,164071403.55,134735734.55,33953777.89,11424336.67,372344128.37,324676040.59,308348148.97,126136348.90,752449821.36,473111205.63,300798007.65,213890125.91,524644066.23,337684878.75,260001052.98,84344798.18,797068837.72,425156800.69,300560881.50,176460569.54,404581155.44,256988284.02,131545681.90,47078581.08,75911298.56,10113191.75,147943041.18,77028898.70,208863549.86,0,228541937.87,0,311867795.12,0,0,0,176732022.77,58891871.06,99460273.60,71085419.47,44332445.36,0.0
5,营业税金及附加,7772782336.40,5408515449.36,1674370026.33,9653843040.04,5893142048.98,3696091674.66,2056249985.84,9160806358.16,4854151553.48,3394667038.16,1709009696.11,12317296644.83,6971738002.52,5634342878.96,2668658481.04,11069433221.62,5800119172.10,3563117547.95,1491154.84,10732592.76,4929218.33,3846032.28,2256847.94,115659710.16,13140936.74,9932877.85,4761535.62,31848978.51,5296781.15,1428876.89,10622501.50,88154431.51,44569606.02,21437768.70,12631498.21,161650238.32,75890200.78,59181571.89,20587981.94,57635474.85,23811844.69,17674187.23,5887516.67,33019365.94,24524328.96,16110102.96,10249084.23,72031480.78,27376511.32,20302868.08,8399566.99,19727641.22,12937193.07,3936439.01,1637617.86,28861829.39,26110702.34,24667487.73,9060570.16,34875376.84,23891991.52,17993044.83,13050006.49,30781455.94,17891383.66,14731910.79,4758386.64,43853024.46,19751077.41,14675457.79,10503987.48,20355446.69,5897278.43,4128952.34,161657.94,2835464.17,461024.60,4867986.11,954096.58,3099889.09,0,2995061.82,0,8292287.11,0,0,0,20757509.94,9570295.82,15887854.46,11363393.50,0,0.0
6,销售费用,4225434217.21,2995021020.08,1525813698.95,7398256077.65,5226573911.18,3281929439.59,1670473420.74,5966892689.11,4250916883.08,2735638211.12,1399235209.37,4806836512.48,3424352916.03,2300931410.96,1142910429.19,4950683264.27,3332870889.68,2206215534.57,23502726.68,108287567.99,80313164.33,56429267.78,31696165.46,154804870.84,116438384.09,77109186.01,38018723.74,139615168.43,100416224.08,60432357.60,28278183.77,140045146.89,108237923.67,73198510.97,32968153.53,149875039.11,102812923.53,70463829.39,31956810.55,94470613.24,66597478.83,38094516.55,15379314.55,84677036.28,61055556.15,35239656.62,18907944.18,100530793.68,63154326.78,40242022.40,19038264.22,92769101.17,65116660.50,38921066.13,15299032.11,171039109.36,153271305.72,136803107.90,52053741.09,86239889.58,57257880.08,39901482.99,19419255.05,75973106.19,50013859.76,37029543.94,21591429.55,79329835.60,60124561.83,41988580.92,23021534.92,67880438.23,29108828.35,37938892.14,15622948.29,11019220.28,811798.13,3447779.64,1990572.50,5480837.35,0,7850713.68,0,7969711.31,0,0,0,5241528.42,1702548.08,4777054.20,2418490.74,0,0.0
7,管理费用,8246276014.50,5516779940.76,3072113975.06,9389953246.53,6804147872.35,4465235588.18,2258178050.77,7442003016.19,5230798181.50,3451922380.22,1771956325.31,6070857774.00,4690672025.70,3163405692.73,1605853197.25,5748749897.31,3937815630.64,2551551067.70,16909905.27,76854902.28,54308888.69,35633649.79,18989291.96,89025156.48,58453002.52,39257028.47,20200635.42,90550780.74,58935804.43,36649103.63,15488182.01,101005398.57,68055250.94,45831104.12,22750111.01,89931332.68,63286689.67,43027641.35,25491608.81,89331011.06,61395223.03,42079010.28,22720162.45,85593344.34,61345056.77,43858326.86,19785523.14,64602481.43,45955887.96,31635442.71,12991322.31,66421694.84,74500407.63,36265007.70,15241789.50,80852660.61,57333566.29,38021484.73,19759290.83,82425361.97,55872140.14,41895003.95,18931052.43,86897564.63,61371962.30,43180792.97,20544948.39,92821739.53,59611169.81,44268224.88,20817493.61,86794132.11,32049330.17,70633925.20,24057318.00,30809060.76,7299841.69,20793814.93,10102207.49,25943950.35,0,21391677.18,0,21082890.92,0,0,0,13422949.26,5024755.01,10220971.43,0,0,0.0
8,财务费用,3957102043.63,2351095489.56,605351408.96,4032016568.40,2439971462.86,1773268476.21,344138249.09,1560613730.09,1433148745.32,966920458.29,131341008.66,2784378064.15,1307640286.85,1077961129.56,315786938.95,3168174883.57,1847151169.69,1043419255.61,25791605.44,104833521.69,83019129.44,59799191.00,29423742.16,86364864.50,64840749.19,42066793.21,21390253.72,92282200.55,80624990.28,47719245.53,24207395.76,92553098.24,53452201.60,32751816.42,14239716.58,43198265.37,37031515.40,15027326.35,13230288.24,9535276.02,26208893.14,19869835.75,11310623.02,36458105.01,33279175.22,18776671.27,8319949.61,22982422.01,14599144.21,11421507.36,7261064.40,39800485.69,21216187.80,14034712.45,7690115.18,26579283.81,21061903.11,14457755.61,5399077.20,20352672.58,13472732.76,6906869.75,2982273.91,4740148.07,787304.93,619287.84,44886.44,15740841.76,11881468.93,10015064.45,4054242.85,19195182.24,4964295.37,9408957.33,4770040.25,5710417.13,1890191.48,10515401.86,7360480.27,18275183.24,0,13912772.94,0,8401937.43,0,0,0,-8415439.36,-5276046.43,-2182029.00,0,0,0.0
