,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19981231,19971231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,12367356604.62,9824905873.15,6790780066.71,3332118581.41,17371363700.02,13192884812.68,9138125356.98,4048569638.58,15746029613.50,11867338524.72,7069601035.37,2744189105.85,11047172938.92,6718788138.46,4462537540.71,1991470455.59,8056094424.18,5660053972.65,3826790940.55,1452535177.63,12010016489.42,9670921581.57,7245916892.60,3137730063.95,14392678933.88,9560093462.92,6881242682.53,3078414101.85,11051586121.30,8744816899.30,7026460482.48,3844305610.31,9536905004.82,8715902906.77,5300713274.31,2249340482.30,7943253860.15,5606864881.53,3741057994.00,1327012081.17,5627982982.24,3296837622.80,2006335810.48,642776876.64,2176628834.43,1517961234.35,990551180.91,461931658.54,1686471216.51,1229083953.17,775649614.03,353088635.13,1451840297.35,1008179324.86,675325020.00,312827626.39,1340032420.80,981436448.10,640432975.86,316961081.60,1341667087.04,787740674.46,508647465.86,244060178.84,970841442.94,756900749.28,512279946.73,150731361.58,560522775.64,326094979.65,170433154.89,47545523.84,228853280.55,93219313.62,210097106.98,91711813.17,184618383.95,117443911.88,91655557.71,0.0
2,营业收入,12367356604.62,9824905873.15,6790780066.71,3332118581.41,17371363700.02,13192884812.68,9138125356.98,4048569638.58,15746029613.50,11867338524.72,7069601035.37,2744189105.85,11047172938.92,6718788138.46,4462537540.71,1991470455.59,8056094424.18,5660053972.65,3826790940.55,1452535177.63,12010016489.42,9670921581.57,7245916892.60,3137730063.95,14392678933.88,9560093462.92,6881242682.53,3078414101.85,11051586121.30,8744816899.30,7026460482.48,3844305610.31,9536905004.82,8715902906.77,5300713274.31,2249340482.30,7943253860.15,5606864881.53,3741057994.00,1327012081.17,5627982982.24,3296837622.80,2006335810.48,642776876.64,2176628834.43,1517961234.35,990551180.91,461931658.54,1686471216.51,1229083953.17,775649614.03,353088635.13,1445540436.58,1003425466.15,671933553.72,311091380.16,1333965391.56,976670468.47,637489752.38,315447133.39,1336877670.00,783341672.79,505639012.01,242768081.73,962787681.78,750742820.73,508114445.64,149067903.49,559428261.44,325115444.69,169625254.42,47111453.43,226836440.86,93008605.24,208700774.10,90877742.86,182159655.37,113618654.60,88804261.93,0.0
3,二、营业总成本,11836134926.36,9441145345.44,6420384144.01,3114262399.95,16248676009.84,12500821206.31,8664036014.18,3821604830.57,14982144882.79,11468077548.87,6883955788.30,2646339774.91,10814274518.51,6598332631.80,4347139081.02,1956802580.78,8223224716.71,5644229113.13,3735602559.81,1450333206.26,12168792460.18,9724874022.59,7331415418.63,3132314606.15,14121845919.49,9334233536.41,6747762837.04,3046362866.54,10860103876.37,8679167294.00,6946405585.49,3810257140.68,8947839390.31,8445405185.90,5177791681.18,2225774563.64,7576758977.46,5511522561.42,3705860982.96,1305599750.41,5557135698.52,3327376251.80,2051515401.51,740545612.81,2225276472.81,1483500480.89,968609873.54,453667238.02,1635916506.29,1194388554.82,754564990.32,346652575.41,1412214909.84,985130792.24,656879243.92,306069995.77,1284842949.42,947132214.22,614889554.25,310428970.62,1286699363.01,758272799.51,487188179.38,238198479.16,935951750.91,724770356.80,489866539.51,144414624.84,514654888.62,296684355.69,152609196.38,42277242.97,193455609.84,78468154.11,165603900.00,75164063.36,149827976.16,90027438.10,71784464.33,0.0
4,营业成本,10195195063.54,8324652476.68,5703047951.82,2759535495.75,14451485060.96,11566681741.24,8057747107.78,3569261539.69,13730211540.12,10708775903.26,6387458398.55,2397200940.31,9811948155.19,5890703098.26,3861611325.61,1752778687.67,7285050513.73,4910596946.46,3217942955.80,1192754312.20,10904468377.47,8787375274.91,6661026414.64,2820110458.59,12886654643.36,8505545778.80,6192773711.52,2769746589.82,9737432813.90,7909412881.93,6443878537.40,3575037363.67,8009298459.69,7793059336.98,4817073532.46,2058117472.74,6944889007.44,5034765298.47,3410152995.70,1185914825.76,5005106570.88,2928073360.64,1796978885.68,612845798.83,1907145371.98,1336974081.75,872493954.97,411308531.96,1445487795.42,1064785059.66,670583779.11,309959663.95,1250032746.06,877128322.45,582255772.45,271774217.48,1110594488.27,832963191.76,538354650.01,276683606.13,1153082323.73,666758053.93,428598248.90,211556776.49,801491796.80,633565131.85,424592815.14,124728859.20,426966974.56,258328895.92,125831000.87,34366668.89,142413948.16,62928284.87,136683906.62,63315405.85,123627097.13,71159431.50,54439340.55,0.0
5,营业税金及附加,128346861.39,105114177.36,85298294.22,34873516.65,170017242.37,110199503.30,75280144.16,30965209.76,127124177.95,88210737.53,51539604.09,22347561.17,83639114.14,31398776.35,20153834.46,9910843.70,39498157.94,25002610.29,16138819.55,9129230.78,73150288.13,48071667.64,34125965.77,13856865.73,77760566.59,53509162.92,34253645.21,13294031.18,87338371.59,45490023.99,27418100.34,13933105.89,90615489.95,46488547.87,10351496.15,2795540.72,27122115.20,13233230.60,6348935.08,2033159.62,24664397.95,14750809.26,9113664.52,878178.51,14304321.33,7473609.29,4663940.59,1230872.47,9196070.28,5395579.74,2557160.88,854006.28,6197174.78,4727049.97,2883237.27,694953.00,8121244.27,4157864.61,2523768.92,947395.23,5941716.15,2769078.23,1413542.67,307805.29,4199087.15,2487045.66,1503818.84,433335.31,3505892.48,1080365.14,698152.57,214255.53,2434496.20,1061391.56,2032131.49,628410.77,1794713.93,1131123.02,663867.36,0.0
6,销售费用,455437473.53,300958035.00,193579583.88,110824880.39,565915019.00,219586803.11,147888715.70,68972943.49,300176590.88,184159422.57,118391561.52,59853131.96,228806605.14,178998829.43,132435703.94,45226434.17,235117853.61,180214297.40,123482926.18,67039118.13,255735636.16,204236196.78,158267132.46,68126160.01,261184454.92,161987225.97,114897491.51,56740959.34,217547305.74,140656090.22,103994756.51,47259510.09,214231794.13,181070971.98,114594537.04,47555324.21,224259789.89,160191050.76,98736297.57,37895515.31,132657713.33,91568000.23,51836378.78,19382074.65,56893193.31,41957253.31,24289482.43,9789865.72,56259245.10,32752222.35,22959480.16,9068040.87,40045421.52,27954654.67,19872615.69,7648902.80,39677763.84,28173995.96,18073340.06,7183606.53,34821567.20,25746219.76,14883671.44,6233066.83,62987586.30,44271229.51,34004916.74,9805222.09,43404807.40,15966757.00,11164962.53,3184623.96,22276048.00,7155492.36,11439362.55,5560796.80,8532594.69,5075816.17,2348938.12,0.0
7,管理费用,333359360.24,230954373.92,152610988.18,70354838.50,311799211.45,184149507.62,112714759.85,43034494.07,237135619.32,128028601.87,82325732.13,34876980.14,218090904.87,170933217.08,115691899.46,54949400.64,268927593.59,184287898.22,121999056.91,63545880.49,295354937.54,214482822.87,145427320.13,64840847.78,296515248.27,197722079.63,133080358.88,61224107.93,245281775.79,185680037.59,127525035.13,62663058.12,233536185.32,203681850.27,92353049.87,45051667.86,146764414.18,113761015.71,66618401.95,30048936.80,137494643.99,102615343.28,70599197.81,38584302.33,142446584.04,54178279.91,34734176.08,17087784.04,67697915.80,50490393.04,34549503.89,15692681.87,69771665.03,38964229.74,27034890.75,12790663.89,66020281.85,39571669.20,25834315.35,12859547.18,41617858.45,31442579.30,23432060.03,9355846.33,40967701.85,22996503.68,13738695.87,3989167.96,27624498.32,13850667.70,10294173.89,2528191.10,19267356.90,4692935.05,9812100.41,2374241.55,8478182.96,6297236.26,8132151.08,0.0
8,财务费用,586828684.83,442117826.64,264739218.48,126374792.98,802368170.93,411880070.20,263028716.14,117784505.24,570823108.22,375850111.31,258729365.26,142901954.47,413310722.16,330952449.43,201960419.59,94518425.32,381148576.73,329816811.76,246862294.97,123535614.51,621730947.69,455755833.98,322443317.86,163364040.64,590814692.99,416227376.26,273515717.09,145357178.27,563210745.40,395500366.00,241161261.84,111364102.91,392125168.90,221333571.51,143648158.37,72254558.11,231338085.65,183683608.76,117985740.65,49707312.92,239171739.16,185801941.84,125886632.71,68855258.49,95153956.23,40146245.60,29657308.44,14247999.83,57056733.33,41198404.90,24148171.15,11078182.44,46167902.45,36356535.41,24832727.76,13161258.60,60429171.19,42265492.69,30103479.91,12754815.55,51235897.48,31556868.29,18860656.34,10744984.22,26305578.81,21450446.10,16026292.92,5458040.28,13152715.86,7457669.93,4620906.52,1983503.49,7063760.58,2630050.27,5626427.42,3285208.39,7391665.68,6363831.15,6200167.22,0.0
