,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20141231,20131231,20121231,20111231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,293312413.46,186089976.88,64374593.48,391421018.50,230623078.61,144961841.18,48587973.41,276257927.40,175113380.38,107892154.49,38264278.95,235640231.16,158101157.13,95588338.33,20941065.45,225125764.60,146942998.43,97266008.12,227175355.82,139831968.17,81482700.00,19299500.00,0.0
2,营业收入,293312413.46,186089976.88,64374593.48,391421018.50,230623078.61,144961841.18,48587973.41,276257927.40,175113380.38,107892154.49,38264278.95,235640231.16,158101157.13,95588338.33,20941065.45,225125764.60,146942998.43,97266008.12,227175355.82,139831968.17,81482700.00,19299500.00,0.0
3,二、营业总成本,262216863.80,166058505.42,61220904.28,364854162.74,212780743.20,134209269.29,48181578.94,255095487.08,158077125.55,99089989.24,38599441.19,195034673.36,130682796.36,84677878.50,25616002.33,184940847.76,124976528.54,0,187549073.33,110215334.66,69580100.00,21068600.00,0.0
4,营业成本,157204761.22,97966840.26,34354379.33,210921282.36,129163185.14,80994539.58,28596947.06,143190181.56,87655623.57,50997352.21,19189603.62,104563538.13,70835038.01,42510324.16,9849503.06,105574251.96,70231911.44,0,123064072.97,49311265.13,23815300.00,5506800.00,0.0
5,营业税金及附加,4289293.97,2664323.12,923717.14,5594037.80,2744235.54,2139766.04,721482.87,4875547.43,2683505.21,1030819.02,30348.41,2697449.44,1789092.78,950732.86,63297.13,3512383.10,1524808.09,0,2075419.95,1874585.58,1624100.00,376400.00,0.0
6,销售费用,23027532.54,14058226.33,5637380.93,30531820.28,18294215.53,12128050.77,4884307.17,29007346.51,18454844.56,12843295.68,4975909.78,18129955.76,10917414.53,8507054.16,3508009.83,18563679.69,11804854.05,0,13657287.75,12374212.05,9670600.00,3148900.00,0.0
7,管理费用,46056465.63,30425016.46,11692978.20,44545633.51,29172741.20,33849662.74,13715581.71,64787914.95,43948273.20,31446032.85,14205983.01,60078498.13,42668523.46,30070129.07,11423997.31,55998049.33,38659552.96,0,44381522.28,44218630.35,33915700.00,11774800.00,0.0
8,财务费用,2532961.41,1711781.49,644116.85,2014330.90,1037701.13,491734.92,261939.39,16035.62,45137.13,-50005.10,-82927.51,-346428.98,-204769.72,-127277.30,-80879.59,-570303.60,-683900.15,0,325729.28,608190.02,119900.00,-47000.00,0.0
9,研发费用,29105849.03,19232317.76,7360774.96,44684798.32,24466033.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,0,26562259.57,7902631.55,4605515.24,1320.74,13218461.01,5289741.88,2822494.58,280523.88,9911660.88,4677497.30,2766915.55,852074.59,1862787.28,3439302.15,0,4045041.10,1828451.53,434500.00,308700.00,0.0
11,公允价值变动收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.0
12,投资收益,4310894.99,1749832.45,75724.99,6013471.97,3851698.14,2379345.38,1046426.82,3945477.07,2598617.83,1694509.88,410684.94,390663.25,367156.40,338389.28,151546.81,701340.84,706707.53,0,432038.36,0,0.00,0.00,0.0
13,其中:对联营企业和合营企业的投资收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.0
14,汇兑收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15,三、营业利润,37307946.77,24014200.55,7062774.77,43448820.03,27141560.26,15097829.00,2769335.23,37443914.08,23807593.76,13130710.23,75522.70,40996221.05,27785517.17,11248849.11,-4523390.07,40886257.68,22673177.42,7667754.20,40058320.85,29616633.51,11902600.00,-1769100.00,0.0
