,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19971231,19961231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,1799947846.95,1314939900.54,811336633.69,319791327.93,1526231270.06,1279179387.26,796309556.29,456490788.31,1767233195.23,1347034688.51,865121632.25,448311308.58,1544725068.68,1097578620.81,715643618.14,331268746.34,1232966348.39,801725127.31,533378781.29,252233792.90,1373956906.92,930033061.01,597279104.10,308852178.71,1095341746.95,758878275.55,495091354.23,231251061.21,830249955.17,578326235.09,368366445.88,183140857.90,716985900.16,507353371.48,324503919.72,149062926.90,560278543.54,408784646.53,254988888.20,103936902.37,499397489.03,369485314.82,242424248.91,110500498.99,538347699.24,377862309.15,264537354.26,105903300.09,495673120.19,322091759.38,215881975.41,98952579.67,528706565.00,359862797.74,225082821.33,76560766.78,336369966.93,225652798.24,130148581.36,50316458.73,237559087.22,160839288.10,105933001.69,43663769.21,172233760.76,61916899.03,40684817.78,172233760.76,99586510.34,59569958.53,32362993.88,12416009.01,42087966.85,20068592.66,40135902.50,34770122.86,102372507.52,67534121.31,140193622.16,148881666.74,144931850.87,0.0
2,营业收入,1799947846.95,1314939900.54,811336633.69,319791327.93,1526231270.06,1279179387.26,796309556.29,456490788.31,1767233195.23,1347034688.51,865121632.25,448311308.58,1544725068.68,1097578620.81,715643618.14,331268746.34,1232966348.39,801725127.31,533378781.29,252233792.90,1373956906.92,930033061.01,597279104.10,308852178.71,1095341746.95,758878275.55,495091354.23,231251061.21,830249955.17,578326235.09,368366445.88,183140857.90,716985900.16,507353371.48,324503919.72,149062926.90,560278543.54,408784646.53,254988888.20,103936902.37,499397489.03,369485314.82,242424248.91,110500498.99,538347699.24,377862309.15,264537354.26,105903300.09,495673120.19,322091759.38,215881975.41,98952579.67,527433133.39,358670234.56,225043967.99,76541228.28,336126469.76,225422213.51,130109832.27,50300022.03,237408786.70,160759811.74,105892754.36,43646654.58,171679584.35,61445901.01,40249933.97,171679584.35,99736675.10,59779837.99,32592472.64,12395597.01,42025997.26,20158732.28,40032900.29,34783861.83,102128696.29,67044056.32,137907794.36,146401225.17,141425385.70,0.0
3,二、营业总成本,1406634944.62,1008046144.10,638205235.08,276023096.69,1238129777.49,904504057.55,540909087.72,299208257.79,1254327488.89,878807310.89,546117295.07,255907129.39,1148436194.24,772169536.23,501501419.85,236431507.55,944919374.28,645730614.94,411591883.83,170302829.80,984702712.38,682539885.63,447493390.79,205972406.82,778315340.45,522993080.06,328606309.33,148622571.92,574262412.41,394809775.15,253066559.84,116301109.32,541382131.65,370002057.99,251615610.68,107163910.37,414562143.80,294471019.85,193282598.58,88472699.91,385320193.10,293257183.18,188589888.61,88233106.55,457770734.77,314792024.76,221094898.96,88722800.20,446166713.49,275610654.16,185660953.47,87407174.12,477328707.99,318700034.00,197038096.98,71505527.93,295228775.33,189775425.08,107047974.96,44986998.55,211273884.75,139588935.51,91289450.26,41012026.70,155064889.59,65502241.14,42483387.24,155064889.59,98512475.43,55668266.27,29554254.32,12766045.83,40668119.88,23871180.32,42067075.59,35956405.93,79980857.65,53529124.79,110871696.48,125400482.82,120246349.78,0.0
4,营业成本,735290019.40,508103026.84,308319342.47,136588088.07,605657586.53,441884580.49,243952727.70,121640208.09,571491429.30,417202914.60,272249010.61,135781712.15,610901945.12,419310833.45,266145782.40,113409014.60,464870176.82,292772463.03,185742199.52,81866860.84,521229986.84,372096524.27,242726133.83,116811399.51,361640217.02,248242415.67,159779621.12,66470642.40,254965692.68,163939289.40,111914777.99,50353043.16,253020949.37,170143211.06,113818711.18,42860401.24,178666677.86,131707119.75,83596269.06,36089872.10,169364122.54,127797038.41,82487293.39,35216611.73,266301703.33,155013844.67,115254331.54,32678461.30,240718253.22,138961227.78,96678040.40,44240998.32,289480892.23,185669558.45,109622892.52,30451407.95,124708557.68,74437455.39,37679824.65,13039813.80,80830339.91,51344031.02,33839318.58,11420649.30,59055306.03,33304212.86,22402560.72,59055306.03,64417269.89,34504807.91,16077914.32,5171178.38,29398482.68,17796866.44,35653580.49,29902713.57,59784270.94,46716157.34,96786495.43,111813968.01,105208498.99,0.0
5,营业税金及附加,24002184.25,18189332.25,11145751.76,5566873.81,26272957.27,23082029.58,15513800.55,9415809.01,32720637.69,25389065.70,15977945.08,8656949.68,28169885.35,17077090.49,11919720.22,5937206.53,21282352.27,14337568.36,10317737.88,5240887.06,24056005.92,16389630.60,9981531.01,5415414.63,20144107.33,11861995.28,7858191.57,3970371.92,13884207.17,10138094.47,6395414.08,3272644.44,11526077.77,7946086.92,4946654.39,2561555.78,8590748.83,6131172.08,3835093.67,1633304.80,7609836.46,5624525.71,3644295.00,1645947.03,5870707.26,5297362.40,3389397.41,1580090.66,6990080.09,4170565.34,2705173.42,1232248.93,7944328.48,5073737.41,2553201.06,977356.14,4980007.44,3589005.76,2223696.39,778812.11,3591043.73,2232755.17,1440621.09,647141.65,2659918.83,766416.26,548305.71,2659918.83,1531730.21,933140.61,618024.20,264745.87,314321.61,1331.27,94450.38,86327.10,291834.17,118304.25,498462.20,110003.73,1166.56,0.0
6,销售费用,445139636.52,348100633.45,233560971.07,92335224.17,433237895.27,342604128.00,220037953.05,132577654.52,480382538.01,338459360.27,188911005.78,76898971.50,334685679.97,233335107.26,158465751.00,85122988.89,281049433.89,223627075.64,144374927.45,53779382.50,281329448.22,194507959.95,130131319.31,57829260.82,262593222.19,178048566.82,107490111.66,50563460.58,199581950.35,145854960.70,87290285.31,40993233.56,177970022.01,126906548.39,89503901.98,41474605.46,140407464.93,100807495.29,67219454.17,29440059.09,109596283.44,91253370.37,56044729.76,27083536.16,104693785.74,94207847.98,60330092.16,35248888.47,113324002.18,80966347.96,54010807.25,25385957.41,101402999.20,74359933.13,48000924.82,22633427.48,90705539.33,64526031.55,40994189.98,19135088.99,74361882.59,50295624.68,31817262.55,15859597.20,53296313.49,11324570.72,7445303.84,53296313.49,12986310.20,8326810.10,5084634.38,2315713.28,1733955.97,453977.91,697811.63,1060708.22,5412038.59,1749252.90,3504364.32,3650983.04,5465568.42,0.0
7,管理费用,140673185.30,95922579.41,60331421.07,31829473.11,127083445.88,68397116.83,58694368.57,33419077.69,153005080.75,89075513.28,61131053.35,30962783.54,143306147.01,84056937.10,50322541.75,23078486.03,115398449.76,79545331.13,49152904.67,24914438.90,107426772.68,68945141.58,42592825.02,18911134.67,80464827.48,53600841.13,34083143.48,18504577.60,66067115.50,46813251.33,29060138.26,15466616.82,61882062.82,41200477.42,27463212.32,14341082.44,52357597.90,34762228.81,23627663.10,12554638.58,48794439.07,33843644.59,21370001.30,10000108.32,46879455.31,35129855.88,23563145.07,12292837.63,54594487.93,32073382.45,21277178.61,10946992.81,53969481.28,36608880.21,24954639.90,11394407.99,52194837.60,31607137.89,17165852.77,7527351.31,36685793.49,24274280.41,16171979.20,8567067.73,25826461.51,10116373.15,5508954.45,25826461.51,13620748.71,8647945.49,6114875.92,4640654.94,13080339.09,5039584.39,10473479.40,3800324.96,10386909.41,3551497.24,6786382.21,5367998.61,5164507.64,0.0
8,财务费用,-3550960.59,-3896701.47,-2850929.18,-1617146.77,842652.14,2936212.97,2262930.85,1301631.11,9009533.72,5067706.49,2195517.67,578185.94,27536604.61,18389567.93,14647624.48,8883811.50,57915640.93,35448176.78,22004114.31,4501260.50,46474899.57,30600629.23,22061581.62,7005197.19,50771100.89,31239261.16,19395241.50,9113519.42,38663756.27,28064179.25,18405944.20,6215571.34,33552534.48,23805734.20,15883130.81,5926265.45,30806827.89,21063003.92,15004118.58,8754825.34,34983561.17,27643999.99,18143181.37,8077671.49,27141059.97,20991571.97,14524252.67,6922522.14,26064224.24,19439130.63,10989753.79,5600976.65,24531006.80,16987924.80,11906438.68,6048928.37,22639833.28,15615794.49,8984411.17,4505932.34,15804825.03,11442244.23,8020268.84,4517570.82,14226889.73,9990668.15,6578262.52,14226889.73,5956416.42,3255562.16,1658805.50,373753.36,-3858979.47,579420.31,-5074274.20,1106332.08,2237133.72,1393913.06,3295992.32,4457529.43,4406608.17,0.0
