,报表日期,20190930,20190630,20181231,20180930,20180331,20171231,20161231,20151231,19700101
0,单位,元,元,元,元,元,元,元,元,
1,一、营业总收入,7531527427.92,4971411536.77,9064998000.00,6557994317.65,2048922700.00,7240072400.00,5366481600.00,4458913100.00,0.0
2,营业收入,7531527427.92,4971411536.77,9064998000.00,6557994317.65,2048922700.00,7240072400.00,5366481600.00,4458913100.00,0.0
3,二、营业总成本,5520776557.65,3730886161.86,7256745700.00,5375709628.14,1694918100.00,5897680400.00,3808027500.00,3417169400.00,0.0
4,营业成本,4390469141.08,2968402424.14,5744738400.00,4235078205.19,1332949200.00,4507965700.00,2942471500.00,2603716000.00,0.0
5,营业税金及附加,59723873.87,44736373.55,69099600.00,51786394.24,14856000.00,51890900.00,45893500.00,32903100.00,0.0
6,销售费用,521185401.54,329559046.16,746568100.00,556433786.37,170817600.00,680196400.00,442742100.00,456269400.00,0.0
7,管理费用,303159799.15,196802271.35,341875200.00,266068441.15,80484500.00,359439700.00,192932100.00,175671700.00,0.0
8,财务费用,-18571537.63,-723544.97,5223400.00,4578142.73,6803100.00,5620100.00,-1308500.00,-6309200.00,0.0
9,研发费用,264809879.64,192109591.63,350811900.00,261764658.46,85781400.00,286651700.00,179752400.00,151048800.00,0.0
10,资产减值损失,0,0,-1570900.00,0,3226300.00,5915900.00,5544400.00,3869600.00,0.0
11,公允价值变动收益,0,0,0,0,0,0,0,-721100.00,0.0
12,投资收益,56917178.09,42092752.01,97272000.00,79834885.90,26604500.00,103274800.00,69455000.00,36573100.00,0.0
13,其中:对联营企业和合营企业的投资收益,0,0,0,0,0,0,0,0,0.0
14,汇兑收益,0,0,0,0,0,0,0,0,0.0
15,三、营业利润,2093819999.18,1291911782.38,1959892800.00,1294512985.49,386039100.00,1529354500.00,1632048600.00,1077060100.00,0.0
16,加:营业外收入,3345523.35,2509625.91,4964100.00,3986184.04,771300.00,3886300.00,71693900.00,120792500.00,0.0
17,减：营业外支出,51649831.72,48400039.57,13405400.00,12777720.17,6822400.00,22409500.00,36666000.00,19920600.00,0.0
18,其中：非流动资产处置损失,0,0,0,0,0,0,0,0,0.0
19,四、利润总额,2045515690.81,1246021368.72,1951451500.00,1285721449.36,379988000.00,1510831300.00,1667076400.00,1177932100.00,0.0
20,减：所得税费用,292881751.66,179783374.70,274589300.00,180182557.51,58938500.00,225402800.00,259626300.00,178189900.00,0.0
21,五、净利润,1752633939.15,1066237994.02,1676862200.00,1105538891.85,321049500.00,1285428500.00,1407450200.00,999742200.00,0.0
22,归属于母公司所有者的净利润,1752633939.15,1066237994.02,1676862200.00,1105538891.85,321049500.00,1285428500.00,1407450200.00,999742200.00,0.0
23,少数股东损益,0,0,0,0,0,0,0,0,0.0
24,六、每股收益,,,,,,,,,
25,基本每股收益(元/股),3.250000,1.970000,3.110000,2.050000,0.590000,2.380000,0,0,0.0
26,稀释每股收益(元/股),3.250000,1.970000,3.110000,2.050000,0.590000,2.380000,0,0,0.0
27,七、其他综合收益,8543.82,1215.30,2300.00,3197.79,400.00,1000.00,0,0,0.0
28,八、综合收益总额,1752642482.97,1066239209.32,1676864500.00,1105542089.64,321049800.00,1285429500.00,1407450200.00,999742200.00,0.0
29,归属于母公司所有者的综合收益总额,1752642482.97,1066239209.32,1676864500.00,1105542089.64,321049800.00,1285429500.00,1407450200.00,999742200.00,0.0
30,归属于少数股东的综合收益总额,0,0,0,0,0,0,0,0,0.0
