,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19971231,19961231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,27627885218.87,18248667616.98,9705148188.21,30663374326.27,23204473939.34,15324950023.49,7836744769.85,27831823148.07,21450870670.15,14090941947.01,7149353940.70,25379667502.88,18919949718.40,12243624823.17,6165697645.94,21727383494.05,16156357904.50,10383501273.70,5211442500.53,18947379094.83,14180291373.15,9111166441.34,4503274601.33,16717986446.63,12690335100.94,8105241454.24,3984259585.94,14579230374.70,11068013837.30,7046070997.46,3516113015.35,11131372422.79,8194944377.07,5220674842.61,2559299260.70,8971836509.20,6529186137.62,4275840965.62,2008871409.65,7824872164.74,5349870214.48,3287113523.34,1666935593.64,6016486141.18,4554586440.35,2967317346.79,1605696286.64,4853413420.74,3686044063.32,2315465400.39,1263639241.50,3963163767.38,3025882762.47,1878745800.63,1097273640.92,3505946179.70,2700625744.93,1655416388.89,908435018.31,2903541757.08,2185276479.60,1354105426.73,692837247.02,2348678178.77,1784872503.79,1176104165.14,599768320.52,2087757426.93,1557839562.00,953608544.78,0,1887220493.57,925669079.28,1620430782.46,781844811.53,1248396914.36,585397249.01,1141130350.10,983281578.29,670911788.96,0.0
2,营业收入,27627885218.87,18248667616.98,9705148188.21,30663374326.27,23204473939.34,15324950023.49,7836744769.85,27831823148.07,21450870670.15,14090941947.01,7149353940.70,25379667502.88,18919949718.40,12243624823.17,6165697645.94,21727383494.05,16156357904.50,10383501273.70,5211442500.53,18947379094.83,14180291373.15,9111166441.34,4503274601.33,16717986446.63,12690335100.94,8105241454.24,3984259585.94,14579230374.70,11068013837.30,7046070997.46,3516113015.35,11131372422.79,8194944377.07,5220674842.61,2559299260.70,8971836509.20,6529186137.62,4275840965.62,2008871409.65,7824872164.74,5349870214.48,3287113523.34,1666935593.64,6016486141.18,4554586440.35,2967317346.79,1605696286.64,4853413420.74,3686044063.32,2315465400.39,1263639241.50,3942455321.18,3005741921.06,1860318729.55,1085953141.13,3484232589.24,2686396792.05,1644650552.44,901553868.50,2882475160.38,2169476591.18,1341711834.22,686859410.07,2325710915.63,1765441097.64,1163189090.66,595280535.67,2065697461.56,1552630308.00,950851980.91,0,1886418372.00,925005435.70,1617730923.00,780674501.60,1245869345.06,584608394.08,1139095420.06,981131342.53,669741892.33,0.0
3,二、营业总成本,25005132440.34,16386166522.26,8649679994.69,27871729404.64,20924226823.17,13729188596.97,6997637232.02,25594851224.21,19580799162.53,12795618264.75,6485213239.76,23549785687.94,17425477076.28,11203138148.91,5620715720.70,20353320471.11,14997227220.05,9539843714.87,4777837740.02,17797544716.36,13232436176.17,8419674987.16,4148893048.34,15800423806.28,11950709218.29,7591002715.05,3729867400.88,13804468633.82,10451258955.44,6632881232.53,3320590041.14,10529566396.91,7738330113.27,4920785744.66,2414486735.83,8518045508.53,6170337589.96,4034546995.57,1877718610.58,7293416738.25,5057647566.51,3098147100.28,1576754454.12,5745490217.58,4357399723.65,2826225690.35,1529896528.14,4550812682.68,3506507659.16,2176501471.29,1195563699.96,3789220418.64,2898478686.80,1789946143.36,1040284616.44,3366486001.84,2602204538.93,1590523841.80,875545101.97,2815947818.36,2119363295.63,1308903793.30,667023525.91,2275216437.29,1729661637.84,1142491835.11,587022315.45,2008124316.45,1507022624.00,920880484.81,0,1796341932.81,895074382.43,1550565699.17,755603262.39,1189702577.20,552394196.34,1091856255.82,940072860.16,657097353.59,0.0
4,营业成本,18693219439.56,12163207615.70,6323022089.39,21774705378.11,16355806107.94,10665607459.78,5356139816.12,20561718277.77,15838689907.82,10338658101.15,5136463812.58,19219105526.11,14146349125.19,9009509802.97,4422905959.49,16517782654.45,12222587219.17,7768821516.06,3796413909.47,14782664610.81,11025912063.85,6981535819.48,3415222297.73,13341379372.05,10196171809.69,6435878301.60,3134283388.51,11729852184.71,8914318445.14,5634503947.14,2801049315.91,8946607478.07,6596088306.92,4193616227.68,2077698011.89,7288537117.42,5292434726.87,3462727035.51,1614839293.82,6261741710.17,4352769356.30,2647467093.53,1356853446.11,4851421278.16,3700258417.56,2401313186.07,1326438440.07,3814251811.26,2968538555.80,1833694249.75,1033647456.83,3174988437.59,2457109115.65,1502431050.92,903004232.34,2858400241.24,2237370110.47,1355807787.21,766106070.84,2392489307.09,1819814597.99,1118558776.81,583370590.97,1945346076.93,1502448331.22,990020788.40,514385028.17,1752044393.83,1321846495.00,798971528.35,0,1580170879.89,785810256.29,1343791646.00,653591783.05,1032413698.04,485576367.72,948748328.95,830394747.45,604313857.11,0.0
5,营业税金及附加,143747259.50,105568634.37,67692820.71,170953068.38,132906924.59,94696001.08,50408535.63,163056334.07,119277393.37,78963886.42,40843598.14,131745979.98,95916519.76,65350220.02,33493814.50,104308584.00,79367052.06,55491410.54,29469976.41,87115929.51,69155713.07,47200238.57,23344497.65,67266603.14,51245232.34,34158413.73,0,61777910.29,48180456.70,31663683.80,17377458.94,46280038.82,35723961.35,23649846.92,12054421.87,22944133.28,16921342.04,12662744.28,6946570.82,39048717.03,10986392.84,6623517.15,3819273.13,14132282.57,10304085.55,6925746.85,3649898.49,20049493.23,14666665.71,8129342.78,3874446.71,5803072.63,3936997.10,1883885.70,938765.26,3319430.24,4015399.20,2804797.75,1337520.22,2349898.12,3428737.13,1855176.03,878848.01,1318878.53,2494308.47,1644386.49,962044.88,3517827.79,3023179.00,2046011.92,0,3758984.01,1728671.84,3767930.00,1487834.57,1726225.16,600332.02,1677041.21,1945222.58,1284132.22,0.0
6,销售费用,4572806352.64,3053727531.60,1858882516.36,4297355738.06,3379563235.82,2321741395.89,1339046688.13,3728911256.32,2881523403.51,1912429105.49,1126905521.52,3298623646.19,2582496496.73,1680380452.80,960911982.16,2769460211.25,2076173075.34,1311349956.80,774130418.85,2127948346.71,1592167897.30,1029791036.29,554706728.04,1739747401.93,1266190157.11,829594491.69,17638017.98,1437695257.09,1068475498.90,717144382.77,366540130.10,1119751616.24,747974584.84,502400021.38,224186286.93,871913242.75,569434033.58,360838870.53,178030098.78,666697869.51,474431406.58,299184905.15,144899718.28,532866441.64,395333617.52,255503161.22,125995130.01,448816951.13,331730455.28,206081054.60,94360698.20,368456627.10,275241002.94,176653412.22,83795235.78,298564927.79,220259439.31,136945397.89,63855754.95,222374587.96,160543482.14,100120987.16,48355649.79,165928265.58,117350099.89,76751853.73,41261693.28,135817900.10,102182938.00,65643784.16,30339653.01,115314160.34,57681504.67,101900795.70,53392395.26,76225078.95,36381723.10,75963887.12,55151096.32,14119785.81,0.0
7,管理费用,773295251.59,526657630.43,206511672.85,785170898.51,515534771.20,594419909.46,245778216.08,1067952530.77,676320157.21,413843403.95,169784980.80,759312017.32,508751660.30,382848626.52,177711266.80,722028152.97,450670529.82,284721227.05,127919972.95,618288741.96,403868991.10,258541732.05,121960045.30,504445080.64,339089900.67,219730193.37,440329265.97,423874877.37,299635502.10,162687673.48,105646917.66,299606485.21,270384915.27,139928603.93,79769894.07,250628167.16,226349442.42,149807069.17,66310118.94,247004845.68,170992982.41,112312945.21,58996338.04,242158927.01,186862048.34,120012462.90,58139027.41,212788661.32,146829406.46,96396116.30,47591492.65,200318866.24,133614928.53,89977450.41,44062580.68,171780925.27,115667730.43,79132045.96,37058153.58,172444420.57,116409002.64,76968488.10,28544904.15,146614451.48,95906777.48,66139643.23,26345177.83,101520285.72,68173871.00,47019737.56,23203543.82,88601671.81,41957748.77,91294997.76,42036750.37,63801447.35,22300199.77,46276954.10,37318892.50,22941757.63,0.0
8,财务费用,109836902.19,68335997.60,36104624.92,86484247.20,41777898.41,20092918.91,6263976.05,47478475.55,38436371.85,25171838.97,11215326.72,94092523.34,77390597.57,50476369.86,25692697.75,205856453.06,151595515.87,102625776.62,49903462.34,154041067.20,113623952.99,74898602.91,33659479.62,121416364.05,84457319.19,58086515.37,107793058.61,136306720.35,107567760.52,75490504.28,29976218.52,105079555.56,72616487.55,45649187.42,20778121.07,61424900.86,43202426.19,26515657.22,11592528.22,51083337.86,34490831.87,23582042.73,12185678.56,68000930.26,52476967.39,35104499.46,15674032.16,55335350.17,39683997.87,26406648.78,16089605.57,39653415.08,28576642.58,19000344.11,8483802.38,34420477.30,24891859.52,15833812.99,7187602.38,26289604.62,19167475.73,11400365.20,5873532.99,16008764.77,11462120.78,7935163.26,4068371.29,15223909.01,11796141.00,7199422.82,3300169.31,8496236.76,7896200.86,10102624.93,5094499.14,15134371.55,7535573.73,19190044.44,15262901.31,14437820.82,0.0
