,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19981231,19971231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,418696952.33,293285481.41,158608219.68,747158471.62,520313148.91,379824571.15,216226880.35,704057400.34,527222723.79,377475466.97,194465007.57,571275597.54,430190394.03,279042617.39,146908117.13,642313381.57,510612794.85,370268537.38,196112161.87,798259351.76,617711290.45,449938713.40,238763446.56,821199719.72,644156195.18,435085364.40,257643268.48,707757628.36,576953529.17,421313542.77,243538828.29,944916130.27,764749874.43,572264967.08,327337947.78,997087332.67,733439128.74,496111318.91,278408310.88,495337658.26,359661110.40,249653413.50,146079774.40,717320907.27,609406768.39,452029379.06,263728870.90,1246131425.75,958435327.11,718182360.34,411121604.63,1144759140.76,880773527.16,667266672.81,413072583.95,1060973580.85,831211179.38,593095706.16,349876059.44,902022256.41,682575445.27,498750713.81,298493497.47,886615246.29,706984778.60,483724283.82,295999910.81,709476141.95,554912525.76,383838624.73,219975578.87,520683800.87,314730564.61,577462090.18,311106569.51,340192787.71,288152966.27,342610374.12,0.0
2,营业收入,418696952.33,293285481.41,158608219.68,747158471.62,520313148.91,379824571.15,216226880.35,704057400.34,527222723.79,377475466.97,194465007.57,571275597.54,430190394.03,279042617.39,146908117.13,642313381.57,510612794.85,370268537.38,196112161.87,798259351.76,617711290.45,449938713.40,238763446.56,821199719.72,644156195.18,435085364.40,257643268.48,707757628.36,576953529.17,421313542.77,243538828.29,944916130.27,764749874.43,572264967.08,327337947.78,997087332.67,733439128.74,496111318.91,278408310.88,495337658.26,359661110.40,249653413.50,146079774.40,717320907.27,609406768.39,452029379.06,263728870.90,1246131425.75,958435327.11,718182360.34,411121604.63,1138312486.09,877562277.76,665856381.95,412676411.50,1054059958.87,826740046.64,591073261.45,348600422.50,898381846.07,680767322.98,497779126.68,297700438.19,882718410.47,704707227.60,482148436.25,294857090.01,707592932.86,553375728.09,383304876.14,219671061.01,519188085.85,313551107.42,574834762.25,310413323.87,339090799.76,286037894.52,339729694.03,0.0
3,二、营业总成本,477573788.95,330866753.10,179183811.25,748931553.04,564863828.39,405538270.13,227137896.75,736800238.80,552994360.58,401741741.67,202547207.47,644444520.38,470517811.39,311781080.34,159934987.17,730708391.37,554967988.81,406567047.60,215061125.97,899109883.25,678094699.95,488269931.24,259392410.80,874327653.46,670790419.00,455762370.51,264716234.53,770683810.63,579580937.14,419794155.55,241548043.25,932282206.59,747409474.83,556285434.54,318545270.73,973226641.56,720257264.36,488634702.63,273935001.38,541219081.92,385715021.01,262558345.39,151992434.94,706515163.61,600508266.11,443183432.02,257626304.39,1115328529.90,850413694.53,627896619.54,356345624.76,1019057220.89,773531936.22,591154736.34,367342736.96,959167956.13,738266053.70,525300317.67,307602689.75,784701520.22,603597586.72,440732481.89,254276949.62,766601084.66,624111664.07,426794175.80,251749904.11,619811062.90,478499495.14,326634073.57,190602318.59,430415352.25,263214550.80,496033065.89,257285989.95,302255927.55,262747807.23,304380856.83,0.0
4,营业成本,331864824.92,230836242.76,123562870.81,526072391.50,414220201.12,305642941.01,175568951.83,540078141.88,403504478.06,290429849.03,156276542.72,452684661.51,349593778.22,229530704.04,124997827.10,531897719.21,432893521.85,314029756.91,171452342.05,687334800.00,531133117.28,386720708.18,209854612.03,693841407.53,550289712.83,374900237.34,224545579.92,608652746.95,490481660.42,359841962.43,210439297.03,767935782.30,619183104.08,464950641.45,269676749.16,827848455.19,610598556.61,418007758.27,238500704.30,423803390.42,307453494.44,214062099.64,125208763.65,589851305.90,505079890.38,373163734.15,214895915.19,957507922.35,729997087.74,539980947.13,308065959.48,843829635.73,642662748.76,494599728.24,306278902.09,780269011.52,615021200.87,443915658.68,269216629.10,667112437.33,503851799.62,366071988.78,215990211.34,621319615.50,495801810.72,336523471.30,200607936.87,482713896.67,374804896.83,254929961.18,139673700.37,343792826.58,207763370.44,382873933.56,207699808.55,246184884.04,210636150.85,250564712.79,0.0
5,营业税金及附加,2941153.75,2019985.65,994522.32,5566224.32,4582804.25,3729726.82,2605414.82,7144290.07,4895392.65,4053030.61,2116239.29,5064920.83,2158632.75,1462097.46,886339.81,3897517.54,2295713.48,1758988.18,1126460.35,3552490.10,2934252.75,1696624.96,686393.22,3159824.21,2679426.62,2084992.74,608999.41,1985770.75,1436705.23,1035853.83,803457.38,3153169.53,2913976.88,2400345.41,1607878.84,5054894.69,4515517.51,3412453.55,2519424.24,2836623.37,2177545.77,1665369.00,1179098.30,2726828.56,2306924.18,1522560.68,1031334.94,7346040.79,5095976.92,4378619.41,3191551.27,5353384.60,4596693.70,3742182.36,3140962.63,5417634.13,4456984.64,3288575.52,2677142.27,3271083.95,2241422.10,1858947.43,1718718.06,5457727.55,5016611.35,3485310.47,2384808.27,5174560.83,4512584.33,3483453.01,2378900.76,3576365.09,2451250.01,4329216.92,2752523.75,3129618.91,1927937.82,1977224.86,0.0
6,销售费用,53143317.71,36356915.89,14660061.50,60769542.59,43305334.40,28135735.76,13560600.28,62924338.05,47239986.81,31844784.44,14968937.48,46119913.17,34334631.12,22197077.56,10459266.29,49505698.26,34562070.06,22559887.86,10006412.55,49058233.21,36131517.07,25336079.83,11162695.65,48620982.12,35433071.29,24227500.67,13238475.59,46574590.60,28658015.57,19240868.24,10448179.78,58085529.82,49223969.35,34951057.07,18807189.43,49938687.41,37485391.01,23017455.36,10841152.81,34522980.30,24400993.18,15334704.93,8326091.16,31654724.13,31427782.74,23581428.26,17975525.25,64626188.59,57584442.18,42869091.28,22483092.86,65370571.02,56812125.39,42824208.13,31346828.10,63760276.16,50817469.96,31451781.27,14135262.79,37162575.33,37509767.16,29042325.21,13541492.05,54904033.80,56684646.23,41450016.05,23823635.17,63278013.37,51455915.76,35501545.66,30902911.22,25716783.99,16148591.53,45550319.16,16352487.89,21432352.51,13375100.82,16028696.74,0.0
7,管理费用,64190664.17,43520621.51,22758169.86,99255425.69,68921029.13,59081565.55,29032031.71,104398351.48,81655720.61,55326214.28,27459067.12,103478537.45,74955319.45,48748351.59,23739794.65,111583027.81,81649182.01,56824779.44,28178491.70,125525164.20,90926472.14,60296241.12,30950853.45,106575147.33,69815221.01,44208478.30,21886225.39,96136604.95,60200779.53,38294739.37,21587827.63,94568746.19,71230691.87,49956060.38,28349870.40,88796471.37,64820360.69,40311317.99,22345920.18,77250171.38,51633235.12,31290063.82,17137191.34,69636984.09,51345651.84,37506075.90,19845497.10,69871284.20,58262988.07,40631443.18,21067512.78,101106826.27,67246883.72,48968916.62,25251940.07,104053439.38,64264887.16,44212412.46,20427446.23,74959946.42,57072372.87,42131453.95,22137976.00,80651588.62,63332038.93,43519586.17,23736731.15,64238344.99,43705952.24,29946394.83,16235808.68,51226508.78,34013238.32,55864874.52,26649050.25,23438448.02,25194738.85,24443011.33,0.0
8,财务费用,-1561799.12,296572.40,8152975.22,-8839088.11,-1078578.32,241292.17,5744580.29,1891197.83,-221806.21,-2302167.26,-228986.96,-9023626.56,-5610536.68,-4069333.64,-645697.70,-9836359.20,-8197870.30,104431.34,2253784.67,1786752.41,789229.49,-2359444.62,-1459795.20,4659671.78,3575263.32,3317848.28,1831100.28,-3064069.00,-3485097.82,-908142.53,-1730718.57,5248126.62,952971.68,122569.26,103582.90,-343772.86,-2403262.68,-1354983.76,-272200.15,-1887115.43,-353535.39,-197179.89,141290.49,5995301.93,9839791.69,6901407.75,3878031.91,9978078.78,4943817.82,2486977.78,1537508.37,3396803.27,2213484.65,1019700.99,1324104.07,5667594.94,3705511.07,2431889.74,1146209.36,2195477.19,2922224.97,1627766.52,888552.17,4268119.19,3276556.84,1815791.81,1196792.65,4406247.04,4020145.98,2772718.89,1410997.56,6102867.81,2838100.50,7414721.73,3832119.51,8070624.07,11613878.89,11367211.11,0.0
