,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19981231,19971231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,122177112359.01,80710486078.99,37300945133.96,166172991985.02,120404254928.68,78149655268.40,39468763553.94,160711522502.90,112131893235.43,70282792582.33,32802802506.10,135422263100.96,89685291155.23,53742640607.49,25810767474.05,93700035201.10,65699588206.44,43346345528.08,42448725.45,371514111.80,229768923.05,163330824.68,49594341.04,427450639.78,309825860.83,212999951.15,61414793.35,759699767.49,635561469.09,467290487.79,234036051.38,919976678.92,677118452.68,416039901.19,230117813.24,1033827912.63,740046079.53,632380130.42,294026853.65,1336931611.00,1037518895.74,675155987.06,319779312.66,1264241183.59,933801480.58,647435633.05,338038578.90,1197205698.07,864486937.06,572769231.44,220688990.85,850325164.97,633516294.65,393291530.14,180559522.49,595367303.66,433017496.84,281017079.11,146377942.12,690117967.49,522457326.95,354684995.81,177555641.79,734965414.09,515743491.69,355986924.25,176937619.09,678779163.04,478356551.93,312917648.93,161421044.58,612935288.96,297856263.89,567826067.95,269513210.72,436150192.44,401429159.82,310122155.41,0.0
2,营业收入,122177112359.01,80710486078.99,37300945133.96,166172991985.02,120404254928.68,78149655268.40,39468763553.94,160711522502.90,112131893235.43,70282792582.33,32802802506.10,135422263100.96,89685291155.23,53742640607.49,25810767474.05,93700035201.10,65699588206.44,43346345528.08,42448725.45,371514111.80,229768923.05,163330824.68,49594341.04,427450639.78,309825860.83,212999951.15,61414793.35,759699767.49,635561469.09,467290487.79,234036051.38,919976678.92,677118452.68,416039901.19,230117813.24,1033827912.63,740046079.53,632380130.42,294026853.65,1336931611.00,1037518895.74,675155987.06,319779312.66,1264241183.59,933801480.58,647435633.05,338038578.90,1197205698.07,864486937.06,572769231.44,220688990.85,850325164.97,633516294.65,393291530.14,180559522.49,592869452.27,430866323.57,279847300.64,145841850.58,688700150.84,521295358.11,353626024.41,177046486.03,734612105.47,515555318.00,355870224.69,176872423.37,678612612.01,478250322.45,312884388.51,161401135.74,612757456.07,297715461.00,567742495.72,269479325.83,436150962.70,401836103.41,310091093.34,0.0
3,二、营业总成本,118441778821.08,78076923066.01,36118719763.11,161306874549.74,116285042237.23,75450517120.94,37873255977.35,155202511091.50,107804441948.63,67280461141.11,31444370518.81,131724223327.02,87056420143.50,52003716477.01,24879961522.78,91164989412.03,64001118686.29,42102238419.18,42859734.77,360300193.25,216269131.28,154822993.76,50472125.51,403973338.96,287457368.58,202536414.70,62629385.97,752519570.01,619699276.65,466898515.11,234961808.30,927385937.92,681222793.64,420272186.87,229179719.07,1074830112.51,769436969.73,629066278.16,290327309.42,1318931803.00,1010230284.49,654160215.38,311399804.44,1228113459.47,901964098.92,619729378.24,325365201.17,1157082121.71,839077420.35,549986754.64,216448058.33,834251871.86,623292781.20,387492792.75,176513019.65,581992284.95,420850855.51,272288157.75,139688564.75,677068309.01,507170050.69,343262657.04,174910220.66,720803307.35,499432997.15,345019362.08,173505588.56,657091763.38,461987562.84,301970528.83,159100789.32,575750368.75,285351589.77,538869863.74,249029603.43,413906186.46,383037711.16,306910102.11,0.0
4,营业成本,109843543169.31,72529745127.84,33271842803.59,149039579602.61,107515218114.80,69739630935.72,35332783905.59,145090930697.93,100684358508.82,62712140708.43,29357531009.89,123444564910.96,81321045312.77,48749572039.10,23355349695.12,85054068019.47,59606938029.72,39205418175.91,30357207.38,298827763.06,179195655.39,127344911.20,36515083.80,324133065.47,226735728.68,162226157.79,43862157.71,643568530.22,547626506.76,418802642.92,208854353.65,800626603.28,590840810.06,358829011.25,199134361.61,889998665.97,654182363.57,558233469.80,256998330.23,1158659975.00,893226525.48,579436419.85,276120737.53,1088583058.30,803289480.24,556254049.69,295353723.85,1032012192.62,749201492.69,491578178.83,193684574.43,735253411.36,555833729.73,340897182.54,154533899.44,477716565.02,345938699.82,222504485.13,114208358.66,559432483.50,427981954.61,291857132.54,147681310.56,582896133.87,409507549.79,281348164.02,142115820.50,543090317.90,385539036.85,254588495.19,134527394.39,494745976.51,244620975.22,466881752.81,219668732.30,362556679.11,347104714.49,260973671.65,0.0
5,营业税金及附加,383586652.12,247546384.21,122852290.44,494343685.49,392731276.63,242302711.41,131609950.85,502048145.06,399567559.74,240656235.33,121659458.36,377287636.85,170534630.15,120508890.99,79377759.07,285052560.13,208234529.90,131033361.51,613522.11,2871904.53,2031601.05,1743357.50,900569.07,2742802.20,1712052.15,973414.09,412186.77,2591195.02,1793495.97,1232307.47,568915.63,3268579.04,2366052.20,1525753.70,1170612.38,2586808.07,1793802.76,1433239.90,583290.47,4101501.00,3341334.51,1982562.84,737868.28,4356983.46,2871347.69,2032248.28,890435.97,3401948.48,2331876.78,2022569.59,521957.83,2560079.27,1783077.42,991987.70,504470.41,2273954.42,1689252.02,996845.43,646278.99,2829944.70,2120040.04,1408407.79,685870.98,2958110.60,2184737.57,1514972.90,861509.69,2525749.19,1830500.99,1111094.54,636183.62,1888038.99,955020.64,1798582.10,673563.41,1107645.31,1158734.45,987632.31,0.0
6,销售费用,3823048535.75,2563569581.83,1191958426.05,5247904547.58,3592482928.49,2417239245.73,1125863953.30,4377266637.10,2966885493.13,1917017056.11,697135623.29,3437069577.73,2360411522.90,1298617024.63,638948682.45,2487012254.33,1769507289.05,1150357104.37,930075.97,2752044.30,2224899.49,1429620.49,598743.29,14459648.06,12638721.59,9031413.68,3815954.08,24119350.12,17944504.37,12959553.88,8076794.15,22690726.78,15827594.74,10903653.12,5693638.69,31242916.85,21330346.35,18776376.78,9545750.38,42732533.00,30326330.29,18313536.97,9019871.98,35544482.68,25441140.96,14888931.12,7828493.20,36349858.18,24061984.18,15800442.74,7064922.64,33524226.39,23619976.09,15627752.97,8045918.43,41433167.03,31351521.21,22573512.86,11772336.59,47307606.85,30431442.81,18190015.47,10681217.15,67773612.95,44272978.18,32167935.90,14925237.99,58200399.49,36873122.41,20000887.12,12565830.83,38007877.32,16213402.54,32994239.28,11044337.71,25124046.90,14320822.85,15865265.76,0.0
7,管理费用,1987905936.80,1290095437.91,724406858.47,2787194779.92,2149202207.44,1354218327.30,684940137.69,2433312699.80,1785842015.36,1144788218.74,592759311.27,2077843994.45,1590176731.98,923101496.68,429993277.06,1579172662.86,1145257573.17,750923485.17,13307033.09,56472640.75,39341290.15,23690615.17,12264151.36,62930436.50,44450066.25,28960643.43,15694908.99,65908652.37,48077113.25,32464716.25,15725945.09,69953869.68,51565062.68,33626072.47,14348572.09,83136647.09,55625596.78,36665659.88,16128959.46,77449875.00,52822731.98,36600085.64,16575962.26,66580142.74,45138944.52,31060701.43,14911355.76,55663469.42,43612490.15,29030964.48,11485003.02,46893636.80,32545179.27,21322701.07,9049210.41,48551161.71,35218077.35,21507557.74,8906652.86,55752157.69,42016478.70,26035791.91,12602006.15,58155551.20,37404223.67,26388527.78,14059186.49,48937266.62,35064043.84,24448491.18,10320283.07,39200821.19,22939706.84,31542914.17,14708563.13,19201764.26,19289001.89,20508731.23,0.0
8,财务费用,2403694527.10,1445966534.22,729532961.63,3015735276.43,2401745413.55,1509853129.02,519505961.40,2455587034.12,1718610671.78,1097787097.98,613640939.86,2030795469.88,1389109288.24,758955893.00,341539379.86,1377848415.01,1004148061.06,671278134.84,-58705.43,-382745.26,-1067513.71,-847816.02,-441557.74,-1781447.60,-1437463.33,-1037317.20,-522011.06,516543.12,-280339.33,243693.25,431643.46,25722848.03,22192410.69,16699328.00,8489389.25,33021105.13,17822393.06,13256846.72,6836592.78,32624960.00,27315750.24,15761139.28,7006666.20,30005136.15,25500869.08,15980441.21,4772293.49,25154434.59,16987015.73,10159825.82,3691600.41,11187295.70,7926566.22,8692782.40,4379520.96,12017436.77,6653305.11,4705756.59,4154937.65,11746116.27,4620134.53,5771309.33,3259815.82,9019898.73,6063507.94,3599761.48,1543833.89,4338030.18,2680858.75,1821560.80,1051097.41,1907654.74,622484.53,6523974.84,3218067.10,7357342.86,2395510.53,6804362.98,0.0
