,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19981231,19971231,19961231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,5319454326.70,3585651411.91,1718620418.75,6858741580.66,5104737548.85,3392560313.38,1922400190.61,5692580365.44,3918302993.67,2485221092.83,1189011872.41,5279204031.07,3973132967.01,2642506592.54,1308922245.86,4496662378.82,3381232978.46,2145640125.40,1048731630.47,4832291832.46,3708880409.16,2544312973.61,1236596777.69,4932920236.96,3798904069.81,2617574023.15,1283009664.20,5264006116.35,3989385476.68,2717020383.88,1421156373.54,4825968378.67,3587924626.37,2523517256.21,1196245397.30,4558265173.26,3561254962.10,2356694077.84,1188398605.89,4183740774.07,2976765546.57,1755910751.94,738217764.65,3761029328.66,3135183742.13,2039819198.49,806496120.13,2208825591.04,1527624585.90,1010347751.28,461251966.48,2199226129.68,1688417605.25,1127119666.61,576211696.29,1890015826.57,1353713369.23,934079458.98,438267859.75,1386829670.03,1041725424.92,704832669.42,342695666.42,1138471418.35,871755398.00,630043166.54,331937102.86,1117012097.71,857532162.12,614401979.90,294706708.39,868628219.54,402358631.72,1104492934.42,655810605.69,1201866904.35,1094267598.23,915205884.29,766848287.63,0.0
2,营业收入,5319454326.70,3585651411.91,1718620418.75,6858741580.66,5104737548.85,3392560313.38,1922400190.61,5692580365.44,3918302993.67,2485221092.83,1189011872.41,5279204031.07,3973132967.01,2642506592.54,1308922245.86,4496662378.82,3381232978.46,2145640125.40,1048731630.47,4832291832.46,3708880409.16,2544312973.61,1236596777.69,4932920236.96,3798904069.81,2617574023.15,1283009664.20,5264006116.35,3989385476.68,2717020383.88,1421156373.54,4825968378.67,3587924626.37,2523517256.21,1196245397.30,4558265173.26,3561254962.10,2356694077.84,1188398605.89,4183740774.07,2976765546.57,1755910751.94,738217764.65,3761029328.66,3135183742.13,2039819198.49,806496120.13,2208825591.04,1527624585.90,1010347751.28,461251966.48,2196496640.57,1686703257.72,1125764597.93,575382039.87,1884658727.75,1350176257.96,931859921.62,436799942.51,1382782839.81,1038658249.72,702934258.05,341945266.24,1132884046.84,869424604.41,629933267.97,331531533.63,1113399315.44,855709722.58,613450560.57,294292546.34,867037763.83,401498278.95,1091443747.81,645681624.61,1189985763.15,1093012178.30,915015241.65,763562514.37,0.0
3,二、营业总成本,4938527549.12,3284607665.96,1639695757.37,6421538244.05,4526685910.12,2865604570.41,1395457532.02,5445646093.58,3821170219.92,2386044369.85,1161703140.84,4730121202.39,3494921263.69,2404752751.85,1244745022.35,4551871567.87,3373388766.76,2214269173.42,1139216489.23,4560598303.06,3356339168.92,2281124216.31,1127072451.42,4384494252.53,3308495839.44,2201265143.34,1069454389.01,4261251925.75,3145973503.01,2077705579.03,1090001168.95,3642673980.67,2636729305.05,1823164284.19,891443238.68,3209595352.19,2529221221.65,1666869680.72,835186371.67,2740992839.13,2109141281.21,1389386624.93,623598393.15,2642603774.16,2215896379.57,1493333085.27,720173025.72,2173454248.23,1520163525.61,1004880316.51,461978856.68,2110739877.51,1591516551.21,1054429640.80,541328814.10,1806100874.73,1271078229.30,883832050.49,428293077.39,1376652997.61,1031751854.89,697333967.29,338988266.30,1150652176.91,857658527.68,618250834.54,324106381.92,1101237343.40,832080962.75,592418060.58,285972999.93,852393367.06,388131340.74,1103825886.22,644556169.71,1149457884.04,1036678126.54,861237518.94,735463253.58,0.0
4,营业成本,3177312860.54,2146256192.05,1052048829.99,3982605043.24,2863252519.65,1726597019.12,797916327.02,4004136120.21,2950740814.39,1898344863.74,935714663.69,3781691981.24,2883314456.57,1976530882.55,1054925473.13,3743594527.57,2825901917.60,1796695756.44,935432742.57,3793404900.89,2842810628.58,1958000285.85,979246654.56,3683822770.74,2788558529.43,1864665708.41,917416149.86,3618241334.46,2708892712.38,1810353438.05,975106267.45,3016490897.37,2278312843.40,1594329154.22,777997789.64,2672651979.45,2115264633.51,1385217210.98,730376405.66,2292024087.59,1806850467.88,1177098936.39,493610647.95,2084829647.36,1701730981.44,1169655840.91,558181912.22,1863843554.18,1331936059.99,884912555.77,403968055.27,1819991890.03,1382587802.76,917010831.96,472372368.65,1510947264.17,1072289515.57,762757979.75,367082445.28,1194438704.32,902383895.63,618625334.19,309313734.88,983646854.71,750552763.81,539804755.82,279415076.11,863903958.97,683702125.81,486646102.24,235891965.79,648140571.16,296598934.44,810282722.62,491280442.43,872970223.54,857604651.49,736265825.40,630857587.01,0.0
5,营业税金及附加,55249382.68,36323508.59,19193763.71,69685018.84,53198877.13,34805790.20,23509546.91,55949051.42,39396154.66,27607090.65,6722297.83,36977827.39,17878550.81,12350952.78,6732388.70,18342226.93,12380342.78,8765993.44,6782577.26,25969344.82,17083867.26,13776065.29,7530395.15,30487054.64,26256647.31,15460517.88,5248057.34,28812049.27,22521703.00,15513982.39,7973463.99,29169156.82,22592137.98,12722660.80,4595705.25,41082462.85,29959044.23,20358367.81,8950655.40,36079225.67,23925656.38,15881645.04,9472350.78,24794993.62,16724374.46,9002742.38,2569589.99,9199913.86,7524081.96,3227386.35,2802087.99,7347483.73,4796812.33,4178332.20,1430437.64,6855037.34,6574928.43,4455231.17,1821945.79,822270.23,763663.89,448820.68,266840.60,4124883.20,3567504.27,2545502.80,1688394.31,3866911.72,2425706.58,2030728.51,1225485.09,3508303.10,883935.80,4287168.11,3806253.43,3891289.61,2992194.07,2846316.31,2112531.71,0.0
6,销售费用,1214509788.39,817992272.71,404098108.50,1527670324.30,1090458471.97,719802526.29,382826040.94,654884228.13,338935655.57,146912664.17,53988917.22,233889952.69,186168792.45,127307820.84,53442331.09,217816270.53,151451331.85,99832103.02,47054018.48,200247781.73,148001454.18,102571383.82,45317750.63,203993334.63,144270121.72,99227026.73,42239909.57,214525187.40,152569923.23,102710880.68,45298940.18,200123415.84,141690563.10,97947504.51,50744674.76,205465093.56,197173937.72,111583027.03,34991718.83,158545570.79,135634268.98,96418249.08,58938774.46,160756689.45,221135418.40,114842949.82,57362614.63,80126796.41,49174192.37,30268207.64,8743230.34,95180771.20,79778390.49,63058817.51,27250601.00,88125877.46,85683862.96,52542670.42,25177218.22,44300262.14,43974226.45,25091867.41,8761870.40,50651820.69,36362867.62,27269426.00,13508187.13,82096524.94,61556483.50,46054252.97,16359663.88,96167607.79,45781778.55,158597056.38,76050403.92,139238529.00,65889919.62,30597658.70,25961698.85,0.0
7,管理费用,264345433.86,168123799.85,70266033.68,370483781.76,258377011.32,297956008.59,135435024.98,634708933.72,438889893.48,284416079.67,133048237.45,537831375.27,335356953.45,242535646.96,100391172.44,467334679.24,323369673.09,212803421.52,108053791.46,502846294.29,336993634.59,208431200.37,102359138.31,437975835.52,305166652.66,180185612.76,88044859.64,403477865.80,269284816.79,145832091.01,62625156.79,336490854.74,162184804.46,109550785.76,53902531.27,213466058.34,143618103.84,92882399.77,39712800.99,186421576.53,119601970.90,82068301.33,46195247.15,180401363.22,148410475.15,109823930.00,48248245.70,89282141.71,66286182.74,43551214.42,22057871.71,104703830.64,64179510.83,32529694.06,21809977.94,134741565.14,57640060.44,33808954.85,19952073.57,87956409.09,47449170.46,29385764.65,9893173.89,68766866.53,35486914.65,25507781.12,19024620.95,107066744.62,47890506.93,32421377.93,18823058.61,62055588.84,23158052.52,85672722.44,48844145.52,78604318.24,60046831.85,56162138.87,45562104.58,0.0
8,财务费用,-8569348.60,4859866.25,22482069.80,8796990.38,-826739.14,26797302.86,42773878.26,25748951.48,8685130.84,-932544.21,1532419.44,-21764080.22,-13270201.53,-8289825.66,1373121.38,-21951044.16,-21017302.50,8144899.83,13442642.68,-398749.09,-5843333.51,-19694496.38,-12066981.78,-10027430.96,-4590549.82,887097.29,2658674.58,-26222791.69,-26454261.65,-5949959.53,-10205509.83,27050283.13,16420008.73,-5760731.27,-8732642.25,46048113.69,40489196.31,57481566.51,22337050.36,23287182.76,15492444.03,14927437.79,15171514.63,144607225.86,112228150.64,75555679.65,36268554.01,106619806.32,76019266.68,50491017.75,21325360.82,83515901.91,60174034.80,37651965.07,18465428.87,65431130.62,48889861.90,30267214.30,14259394.53,49135351.83,37180898.46,23782180.36,10752646.53,43461751.78,31688477.33,23123368.80,10470103.42,44303203.15,36506139.93,25265598.93,13672826.56,42521296.17,21708639.43,42364291.19,24427444.31,52223329.74,50144529.51,35365579.66,30969331.43,0.0
