9,研发费用,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,1263162.40,12434045.47,4552588.90,1830756.00,1490988.28,4695039.39,1122602.58,418596.91,-2490891.40,593679.20,-1532258.31,-4245668.24,519702.90,-3067640.81,-7905773.82,247191.47,830002.59,8118968.67,2498812.95,-403573.56,3948922.11,3754250.41,-743671.70,-984687.14,-211653.56,2068974.23,3411122.36,-58747.49,-66117.29,-1451874.52,-2306111.03,3681779.30,3597650.29,2027321.61,1653790.00,1728337.08,1469704.86,1193455.76,642440.62,778390.03,809710.71,-2355402.64,-1729632.25,-3393568.90,-260670.89,1190002.84,1371785.99,0,1809204.95,250308.57,0,0,934464.91,632485.64,0.0
11,公允价值变动收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12,投资收益,399893.78,444777.41,755906.77,144166879.94,126983820.97,127484217.67,-2208435.00,12040777.39,10737935.65,-3000615.70,-2417874.59,-16116124.33,-3982711.94,-3259120.74,-2261840.08,58030123.68,-7287762.81,-5171795.34,-2693142.30,-2020793.60,-2869922.72,1042398.25,-806390.04,65765731.25,-417036.10,498701.30,-160132.98,64211771.21,65205832.18,-244531.18,-915340.22,75296.49,6824.81,-260491.21,-83830.13,84562.03,-952798.60,-644891.05,-290118.27,17958.00,17958.00,0,0,48837.00,0,0,0,2639793.81,141533.15,14589.95,727855.67,-1809258.28,-916626.05,-744141.05,2266255.58,-1963952.75,0.0
13,其中:对联营企业和合营企业的投资收益,-3543198.48,-3399545.86,-845996.23,-8671738.01,-4816123.71,-4225937.01,-2208435.00,-6564806.76,-4276067.00,-3000615.70,0,-17248249.76,-4063522.95,-3259120.74,0,-9024248.65,-7377552.80,-5261585.34,0,-8593772.32,0,0,0,-5349039.76,0,0,0,-5116687.16,0,0,0,7273.10,0,0,0,30688.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
14,汇兑收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15,三、营业利润,83469553.27,-6739750.06,-28823207.63,210756398.73,216032275.00,124818448.81,-16875559.68,51958357.04,58579603.56,-15194382.46,-23312765.58,-7532898.07,36139381.04,-4435009.34,-8536800.91,93939789.22,32808687.95,-16731201.08,-19933054.44,2525704.66,4606060.04,-19446383.43,-24973739.43,69296634.76,10221849.28,-20267057.65,-28990711.76,91601941.38,93516707.15,-9479811.44,-28547021.33,78848599.34,72122505.16,18891982.93,-12239174.12,60163128.18,43650571.78,14934426.13,-7847958.74,53015522.24,43183915.34,12958795.35,1227971.16,31965930.45,23868193.27,9256730.30,-1071098.67,37710133.59,29822779.52,12029255.40,-1761219.76,32292845.16,21469159.16,6211043.30,26900484.93,30295806.86,0.0
16,加:营业外收入,374514.11,71329.10,71768.71,1379512.37,1443842.29,925920.86,345470.42,7003928.93,2922137.11,2405434.06,994044.70,4740676.96,2628197.22,1165764.02,141619.44,3364733.15,1725488.01,1544941.74,702311.57,3021780.42,2792105.02,1415561.85,296422.48,402626.55,346162.62,262780.89,152520.99,1032780.56,642598.22,610043.83,81877.17,136833.67,91267.00,91267.00,33267.00,221657.25,67568.28,64849.28,5153.07,155665.19,102339.63,34070.83,4108.00,130752.66,62501.26,60961.26,2623.00,2326218.49,282390.49,42591.89,9090.97,102161.41,44276.00,40454.00,222454.49,67457.91,0.0
17,减：营业外支出,3122148.96,949777.38,105339.71,3850529.91,1492325.21,457049.48,207939.74,2346874.17,3668537.39,819272.11,428536.38,1355623.55,910833.38,573136.30,368575.35,1612174.11,866243.60,161404.66,33400.00,1428719.30,752173.70,384140.73,80407.95,1671041.68,1258701.40,1067130.82,434994.46,1326434.95,594821.80,543473.83,531473.83,788810.15,847271.72,367867.20,3816.00,3989398.04,593714.84,496032.79,234300.00,4342313.92,4285863.65,837805.81,4500.00,3017628.26,847713.06,842100.46,12268.11,449627.26,348757.56,218806.00,12478.00,99705.47,137862.48,69717.63,25534.33,210910.60,0.0
18,其中：非流动资产处置损失,0,0,0,0,0,0,0,0,315582.22,284175.54,0,180222.11,1430.10,1430.10,0,1301158.58,716097.04,419951.38,0,419951.38,0,5621.28,0,656041.98,0,537396.80,0,0,0,0,0,527505.41,0,0,0,3238394.13,0,0,0,3878584.99,3783920.17,812477.98,0,1757232.79,0,0,0,20155.19,0,0,0,0,0,0,0,0,0.0
19,四、利润总额,80721918.42,-7618198.34,-28856778.63,208285381.19,215983792.08,125287320.19,-16738029.00,56615411.80,57833203.28,-13608220.51,-22747257.26,-4147844.66,37856744.88,-3842381.62,-8763756.82,95692348.26,33667932.36,-15347664.00,-19264142.87,4118765.78,6645991.36,-18414962.31,-24757724.90,68028219.63,9309310.50,-21071407.58,-29273185.23,91308286.99,93564483.57,-9413241.44,-28996617.99,78196622.86,71366500.44,18615382.73,-12209723.12,56395387.39,43124425.22,14503242.62,-8077105.67,48828873.51,39000391.32,12155060.37,1227579.16,29079054.85,23082981.47,8475591.10,-1080743.78,39586724.82,29756412.45,11853041.29,-1764606.79,32295301.10,21375572.68,6181779.67,27097405.09,30152354.17,0.0
20,减：所得税费用,53350538.34,25967861.86,9751722.70,66389487.44,51568858.99,27175705.63,11463281.68,51613584.61,40350498.74,20176934.13,7650331.20,39981792.73,34811936.41,17169865.78,8285898.45,33148768.72,27343320.30,12003498.40,5010704.10,30056151.04,21454052.13,9245343.18,4715823.35,25889312.17,21235774.23,10032907.20,3577651.12,32197690.95,25940887.44,12084002.40,3342913.17,34714192.83,28388496.39,14324334.97,4048877.83,24182111.60,18508079.06,9933554.43,3207313.77,22511769.25,17668065.37,7950319.83,3003448.69,15002593.22,11228016.89,3981182.01,1777896.46,15101346.66,12249450.99,5522591.92,877024.05,13544359.78,9928143.44,4275217.91,11627196.40,11674574.75,0.0
21,五、净利润,27371380.08,-33586060.20,-38608501.33,141895893.75,164414933.09,98111614.56,-28201310.68,5001827.19,17482704.54,-33785154.64,-30397588.46,-44129637.39,3044808.47,-21012247.40,-17049655.27,62543579.54,6324612.06,-27351162.40,-24274846.97,-25937385.26,-14808060.77,-27660305.49,-29473548.25,42138907.46,-11926463.73,-31104314.78,-32850836.35,59110596.04,67623596.13,-21497243.84,-32339531.16,43482430.03,42978004.05,4291047.76,-16258600.95,32213275.79,24616346.16,4569688.19,-11284419.44,26317104.26,21332325.95,4204740.54,-1775869.53,14076461.63,11854964.58,4494409.09,-2858640.24,24485378.16,17506961.46,6330449.37,-2641630.84,18750941.32,11447429.24,1906561.76,15470208.69,18477779.42,0.0
22,归属于母公司所有者的净利润,18010299.78,-37199519.44,-38991614.84,134726722.18,158844178.11,96533650.87,-27529808.82,5501395.78,14026879.88,-33570432.64,-29501412.07,-53940340.97,-7753761.02,-28192335.81,-16732072.08,43007066.33,-10886359.00,-29314587.46,-21004109.04,-37265309.72,-23157390.08,-27339238.22,-25862357.87,31231467.03,-21140220.33,-33639244.52,-32580916.86,55211466.41,64751845.81,-23144586.53,-32643213.84,40152973.49,39632615.77,2314675.53,-16782960.97,29757267.99,23755403.66,3656334.60,-11273744.63,22219225.94,17666522.38,2874294.81,-1955823.12,11308871.74,9629932.37,3981818.67,-2677957.74,21438193.98,14769373.94,5387882.75,-2496076.44,15171759.16,9154267.50,1044643.10,12278200.17,13207030.69,0.0
23,少数股东损益,9361080.30,3613459.24,383113.51,7169171.57,5570754.98,1577963.69,-671501.86,-499568.59,3455824.66,-214722.00,-896176.39,9810703.58,10798569.49,7180088.41,-317583.19,19536513.21,17210971.06,1963425.06,-3270737.93,11327924.46,8349329.31,-321067.27,-3611190.38,10907440.43,9213756.60,2534929.74,-269919.49,3899129.63,2871750.32,1647342.69,303682.68,3329456.54,3345388.28,1976372.23,524360.02,2456007.80,860942.50,913353.59,-10674.81,4097878.32,3665803.57,1330445.73,180053.59,2767589.89,2225032.21,512590.42,-180682.50,3047184.18,2737587.51,942566.62,-145554.40,3579182.16,2293161.74,861918.66,3192008.52,5270748.73,0.0
24,六、每股收益,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,基本每股收益(元/股),0.130000,-0.270000,-0.280000,0.970000,1.150000,0.700000,-0.200000,0.040000,0.100000,-0.240000,-0.210000,-0.390000,-0.060000,-0.200000,-0.120000,0.310000,-0.080000,-0.210000,-0.150000,-0.300000,-0.190000,-0.230000,-0.220000,0.260000,-0.180000,-0.280000,-0.270000,0.460000,0.540000,-0.190000,-0.270000,0.330000,0.330000,0.020000,-0.140000,0.250000,0.200000,0.030000,-0.090000,0.190000,0.147000,0.024000,-0.016000,0.090000,0.080000,0.030000,-0.030000,0.360000,0.260000,0.110000,-0.050000,0.300000,0.180000,0.020000,0.250000,0.260000,0.0
26,稀释每股收益(元/股),0.130000,-0.270000,-0.280000,0.970000,1.150000,0.700000,-0.200000,0.040000,0.100000,-0.240000,-0.210000,-0.390000,-0.060000,-0.200000,-0.120000,0.310000,-0.080000,-0.210000,-0.150000,-0.300000,-0.190000,-0.230000,-0.220000,0.260000,-0.180000,-0.280000,-0.270000,0.460000,0.540000,-0.190000,-0.270000,0.330000,0.330000,0.020000,-0.140000,0.250000,0.200000,0.030000,-0.090000,0.190000,0.147000,0.024000,-0.016000,0.090000,0.080000,0.030000,-0.030000,0.360000,0.260000,0.110000,-0.050000,0,0.180000,0.020000,0,0,0.0
27,七、其他综合收益,43719303.41,87272724.97,249696742.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
28,八、综合收益总额,71090683.49,53686664.77,211088240.67,141895893.75,164414933.09,98111614.56,-28201310.68,5001827.19,17482704.54,-33785154.64,-30397588.46,-44129637.39,3044808.47,-21012247.40,-17049655.27,62543579.54,6324612.06,-27351162.40,-24274846.97,-25937385.26,-14808060.77,-27660305.49,-29473548.25,42138907.46,-11926463.73,-31104314.78,-32850836.35,59110596.04,67623596.13,-21497243.84,-32339531.16,43482430.03,42978004.05,4291047.76,-16258600.95,32213275.79,24616346.16,4569688.19,-11284419.44,26317104.26,21332325.95,0,0,0,0,0,0,0,17506961.46,0,0,0,0,0,0,0,0.0
29,归属于母公司所有者的综合收益总额,61729603.19,50073205.53,210705127.16,134726722.18,158844178.11,96533650.87,-27529808.82,5501395.78,14026879.88,-33570432.64,-29501412.07,-53940340.97,-7753761.02,-28192335.81,-16732072.08,43007066.33,-10886359.00,-29314587.46,-21004109.04,-37265309.72,-23157390.08,-27339238.22,-25862357.87,31231467.03,-21140220.33,-33639244.52,-32580916.86,55211466.41,64751845.81,-23144586.53,-32643213.84,40152973.49,39632615.77,2314675.53,-16782960.97,29757267.99,23755403.66,3656334.60,-11273744.63,22219225.94,17666522.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
30,归属于少数股东的综合收益总额,9361080.30,3613459.24,383113.51,7169171.57,5570754.98,1577963.69,-671501.86,-499568.59,3455824.66,-214722.00,-896176.39,9810703.58,10798569.49,7180088.41,-317583.19,19536513.21,17210971.06,1963425.06,-3270737.93,11327924.46,8349329.31,-321067.27,-3611190.38,10907440.43,9213756.60,2534929.74,-269919.49,3899129.63,2871750.32,1647342.69,303682.68,3329456.54,3345388.28,1976372.23,524360.02,2456007.80,860942.50,913353.59,-10674.81,4097878.32,3665803.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
