,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20141231,20140331,20131231,20121231,20111231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,5394086369.48,3374469201.57,1335971748.29,5118042889.19,3671042539.93,2403452741.02,1265188913.21,4715431945.35,3289838249.76,2204677220.70,1125713688.37,3992121272.05,2697141085.98,1650934193.91,742288307.59,1943697587.14,1295301554.69,1630397000.93,314746613.60,1502977925.65,1477053855.44,1553846992.55,0.0
2,营业收入,5394086369.48,3374469201.57,1335971748.29,5118042889.19,3671042539.93,2403452741.02,1265188913.21,4715431945.35,3289838249.76,2204677220.70,1125713688.37,3992121272.05,2697141085.98,1650934193.91,742288307.59,1943697587.14,1295301554.69,1630397000.93,314746613.60,1502977925.65,1477053855.44,1553846992.55,0.0
3,二、营业总成本,5315086774.70,3301896112.69,1283799486.18,4981794328.70,3603332079.02,2352273948.16,1226821728.12,4634160677.11,3222404261.01,2150303799.14,1091740686.53,3923630315.73,2650591423.00,1618569688.36,727991667.72,1894990895.88,1267820574.69,1571664667.51,306390764.95,1459806772.58,1432591914.34,1498960568.06,0.0
4,营业成本,5109764054.67,3180359915.19,1235944362.05,4793830211.53,3474297113.73,2270352483.65,1188176674.75,4482597585.78,3118466681.93,2080156878.98,1055545379.16,3781809904.82,2545552683.10,1548734573.66,696975651.69,1790618258.52,1193211581.99,1482134436.23,284674719.81,1384358839.35,1370282130.63,1436321673.50,0.0
5,营业税金及附加,6734139.26,4513436.48,1782882.95,10248434.33,7245176.34,4626530.75,2264456.18,8156196.24,5763152.53,3669939.51,2205951.30,5626999.27,92610.07,80130.61,199267.97,305806.25,176897.53,341679.67,82992.98,190334.19,451404.18,243846.97,0.0
6,销售费用,58835484.37,35803771.43,16453367.93,69053028.93,49913347.72,31166893.98,14684696.24,53870576.43,37557711.05,23816767.07,10433793.13,39272313.14,27570211.55,16709422.31,5980840.06,23836194.71,17175192.51,23783801.47,4683353.84,20448424.11,17223044.55,18082716.81,0.0
7,管理费用,101024397.71,59690963.29,22997464.00,81162151.22,65951883.34,42664595.01,20918266.73,81722607.85,54846949.81,38467623.71,21220499.67,74297501.45,59377101.84,39491997.99,20012380.42,57552864.71,40779120.45,44426630.74,10840682.86,34439049.42,30646765.43,30460773.53,0.0
8,财务费用,15722465.92,9624350.88,4095078.77,8554885.77,5234009.56,2795218.29,1287193.07,3941967.40,4406374.80,2414379.96,1866332.94,18716193.63,14220087.18,9418728.43,4823527.58,21700977.03,15788923.77,22258354.87,5721442.30,19184264.26,14891271.50,12205466.78,0.0
9,研发费用,23006232.77,11903675.42,4054596.15,16100635.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,-1528265.67,2844981.01,690548.33,668226.48,-509558.85,3871743.41,1363390.89,1778209.91,468730.33,3907403.42,3778729.26,4134835.36,0,976794.66,688858.44,-1280235.47,387573.16,1185861.25,-902701.95,1646090.47,0.0
11,公允价值变动收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12,投资收益,0,0,0,-708693.36,-708671.39,-708671.39,66807.96,184194.62,303769.71,217979.48,0,0,0,0,0,2123013.70,2123013.70,3512465.76,0,-5486533.44,-1513466.56,0,0.0
13,其中:对联营企业和合营企业的投资收益,0,0,0,-90402.06,0,0,0,-185990.71,0,0,0,0,0,0,0,0,0,0,0,-5486533.44,-1513466.56,0,0.0
14,汇兑收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15,三、营业利润,111699629.28,95085209.88,59998320.67,181970413.05,105177667.82,80443890.40,54563593.25,125183895.74,88468497.45,63327592.07,33973001.84,68490956.32,46549662.98,32364505.55,14296639.87,50829704.96,29603993.70,62244799.18,8355848.65,37684619.63,42948474.54,54886424.49,0.0
16,加:营业外收入,1014180.49,473277.45,92885.97,1402479.57,799180.77,560026.58,124895.37,1322248.44,933204.39,310481.72,2303548.58,21061243.65,14885380.43,3956289.88,363166.84,27813659.39,11934982.74,21027397.46,918663.78,21247472.46,18065992.18,7417358.55,0.0
17,减：营业外支出,1310757.34,670426.29,225428.59,1043463.70,596881.10,293093.95,212309.22,2291343.34,2142225.86,1948563.84,1576104.14,3292202.94,2373375.03,1067668.48,286407.57,1808381.91,1014357.66,2037954.69,378665.65,1647248.49,1770610.15,1739869.51,0.0
18,其中：非流动资产处置损失,0,0,0,0,0,0,0,0,465171.08,335943.45,0,683731.32,104111.67,480.00,0,269261.85,42053.26,216792.47,1386.89,44076.17,1687.43,25467.90,0.0
19,四、利润总额,111403052.43,94888061.04,59865778.05,182329428.92,105379967.49,80710823.03,54476179.40,124214800.84,87259475.98,61689509.95,34700446.28,86259997.03,59061668.38,35253126.95,14373399.14,76834982.44,40524618.78,81234241.95,8895846.78,57284843.60,59243856.57,60563913.53,0.0
20,减：所得税费用,353577.61,455363.21,227229.27,9275002.69,3971320.56,3661295.73,3700773.02,5265079.36,753784.24,528233.74,97141.39,957701.40,862065.61,516788.15,263652.59,1491281.47,804099.40,1218223.88,201718.55,881955.91,1099410.51,1360407.53,0.0
21,五、净利润,111049474.82,94432697.83,59638548.78,173054426.23,101408646.93,77049527.30,50775406.38,118949721.48,86505691.74,61161276.21,34603304.89,85302295.63,58199602.77,34736338.80,14109746.55,75343700.97,39720519.38,80016018.07,8694128.23,56402887.69,58144446.06,59203506.00,0.0
22,归属于母公司所有者的净利润,89663188.95,74321975.99,47460097.13,150208674.18,98828897.02,73006307.09,46760715.66,118454500.07,86715860.65,60411892.63,34774155.93,92185413.26,64183278.80,38336040.11,15348690.75,75183905.30,42642114.40,81687076.68,9010404.76,56727600.36,57861516.55,59501311.84,0.0
