,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19981231,19971231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,4780216900.36,3622430822.28,2483077834.91,1254264898.07,5054086059.15,3833717716.19,2563140429.29,1213724043.11,4659656425.17,3471106080.87,2262775359.51,1014190159.22,3921200536.67,2817591881.29,1923008010.45,934351773.66,3758663488.36,2845955018.51,1967885004.31,958046518.90,4155698392.31,3135154034.92,2083287647.93,1037956197.07,3848446118.08,2850434818.29,1902689867.49,881908685.42,3818705044.44,2868056311.41,2013968153.58,936146989.00,4530698533.80,2929342397.17,1847109858.80,768420486.57,3524673682.25,2393907343.69,1597206734.27,737600071.33,3130962297.60,2118059692.87,1169903236.16,560016420.27,3000319439.84,2384206942.27,1521326836.32,665694160.71,2601966940.11,1861569551.64,1166681130.85,482618872.24,2103272929.16,1536938460.61,973106023.85,421046869.31,1684691761.84,1248141001.16,810303660.56,311071334.37,1208410937.93,906859443.84,607941763.15,259492500.07,767225547.51,460938303.07,314917887.70,99012938.22,516873191.47,372537765.84,241172842.75,97840900.93,435651312.84,247274765.23,357702746.20,120469077.35,216682408.21,209369814.22,199104908.80,0.0
2,营业收入,4780216900.36,3622430822.28,2483077834.91,1254264898.07,5054086059.15,3833717716.19,2563140429.29,1213724043.11,4659656425.17,3471106080.87,2262775359.51,1014190159.22,3921200536.67,2817591881.29,1923008010.45,934351773.66,3758663488.36,2845955018.51,1967885004.31,958046518.90,4155698392.31,3135154034.92,2083287647.93,1037956197.07,3848446118.08,2850434818.29,1902689867.49,881908685.42,3818705044.44,2868056311.41,2013968153.58,936146989.00,4530698533.80,2929342397.17,1847109858.80,768420486.57,3524673682.25,2393907343.69,1597206734.27,737600071.33,3130962297.60,2118059692.87,1169903236.16,560016420.27,3000319439.84,2384206942.27,1521326836.32,665694160.71,2601966940.11,1861569551.64,1166681130.85,482618872.24,2095027461.66,1533319476.98,970744591.22,420237687.88,1675302925.79,1243170951.55,806101702.02,308904763.69,1202607424.85,904127213.54,606984601.05,259311676.21,765513829.96,459853130.51,314463505.33,98700079.55,516175584.10,371546498.80,240581972.67,97225728.99,435099576.69,246337648.44,356623288.18,120228862.06,216511796.78,209354752.52,199100750.53,0.0
3,二、营业总成本,4652492279.69,3529191237.36,2423713862.25,1235088385.39,5282688241.71,3900675892.51,2568613889.76,1211075559.48,4677963385.17,3411407108.29,2242736908.24,1005971706.30,3945334459.50,2760863033.00,1876175220.81,913642403.18,3735561903.91,2829132112.45,1953623650.09,950656141.27,4353275706.74,3112776474.61,2064851741.03,1026058653.44,3779755816.07,2799600046.85,1864461528.67,861386251.48,3717019007.96,2698693435.12,1900593692.79,879572743.25,4095979671.72,2625726085.28,1675631472.12,706528440.25,3232005414.10,2202780996.14,1486142462.50,689186413.65,2915085488.52,1976382943.42,1103330611.24,545774573.91,2795729806.91,2247647585.48,1440219291.42,637472563.81,2399694094.21,1734467731.43,1088182930.53,457168484.76,1947485051.18,1430589191.49,906078836.91,398801513.68,1555999262.07,1153292436.95,751021174.57,292217618.47,1108452594.70,831770719.64,558275199.05,237682485.61,687770121.51,422049528.24,289657040.71,93804981.08,445138312.33,334885589.05,217907309.00,85027063.33,369336557.27,213570843.91,301389693.66,91755880.70,171578605.09,165256156.41,156862510.48,0.0
4,营业成本,3847960156.44,2940928936.85,2021442199.49,1054396509.87,4163600510.63,3181568065.66,2133215328.15,1011275791.06,3856620892.28,2887554456.94,1896527263.48,865884725.82,3225715760.04,2307108886.99,1568689260.49,780051647.33,3210410205.30,2430130974.72,1688630655.30,834568844.06,3682174355.20,2711371559.72,1798269262.27,916372899.02,3297749881.36,2447010298.15,1622041319.78,763207854.16,3204915546.75,2385994065.63,1676585443.09,777706308.79,3726517099.38,2413612984.71,1527186226.36,637631601.62,2942059934.83,2008138121.75,1343617484.25,619829144.93,2698120872.71,1836292441.84,1003200631.03,491598142.98,2537840176.40,2076426791.58,1324021394.75,583722565.52,2195850671.92,1587170964.97,989127829.83,412246281.82,1763690914.72,1298043710.03,822121678.16,359722897.37,1394464108.05,1043248707.34,682550957.40,262233461.26,988605283.74,743695758.25,501287941.01,212649995.04,627736696.15,382569637.22,266057882.57,82886047.96,403717190.03,301694668.85,196307062.87,77215859.44,327183331.94,189837355.63,269802645.85,76708057.56,143194365.01,144305553.16,127829506.63,0.0
5,营业税金及附加,46671393.94,35870333.61,22752986.76,8975468.42,42460790.12,30798129.89,21611913.72,10364889.96,40172475.83,29362454.64,18627543.19,3971953.20,44541562.86,17675367.31,12901561.70,6515233.49,17106995.29,14280204.85,8690353.41,4958498.64,15660321.31,11366723.25,8230069.58,5425808.55,16398084.54,10072481.85,8316300.15,3771143.43,20931271.94,15401327.92,10568195.48,6009814.94,14935603.57,7104106.05,4011469.03,1418977.36,10638788.15,6689016.10,4590588.34,2051425.59,9537319.84,6052909.82,4623849.66,2877265.78,9435795.96,6166704.21,4241595.49,2426158.59,9174816.81,6114091.93,3749260.30,1616576.32,8020506.58,5407105.28,3437712.60,1536931.21,6653079.94,4694230.68,3216963.77,1274123.07,3841481.57,2854444.74,2007246.88,1100645.40,3792346.55,1458266.49,1171969.63,337127.60,3053963.73,3564466.00,2758399.00,1032385.84,2489928.59,1012814.64,2696571.95,1842617.80,5110312.58,2271800.76,4581823.79,0.0
6,销售费用,145723487.02,106010914.24,69367362.29,33339136.95,131668214.61,95984903.28,61944369.71,29979931.97,132017192.32,99001096.28,61559225.33,31277388.48,139546792.65,87249382.53,57652124.94,28466108.46,116869345.27,83100142.12,55656669.70,26075156.49,122840110.27,85985924.31,54988289.22,20139908.20,97618497.95,71123410.66,48622357.48,20729242.34,99493325.89,69784772.96,47197778.17,24082839.08,92880396.08,62496375.62,37713407.09,18809136.34,90655947.47,60080434.82,40453574.55,21735940.31,73179005.04,45741240.05,31460705.82,16351757.30,80523381.86,53032364.27,34255446.00,17102335.58,77521197.90,57730788.64,37418363.89,17179910.11,68853888.43,47625357.14,30671546.99,14237922.07,57919767.79,37227280.77,22872365.83,11229124.78,42417565.47,31164700.67,19873266.65,9538354.74,25468638.66,15779398.68,9433742.26,4767428.90,19666179.36,13610053.70,8634828.16,3767424.56,16521211.95,7041137.47,10174864.57,4217130.08,8425513.46,4631190.26,7873048.75,0.0
7,管理费用,344189690.58,277714840.91,194958376.19,82576410.28,379456463.16,276272729.60,284372230.20,133627611.09,454687947.25,314003200.50,206422720.84,86358592.59,402412920.48,268673242.26,178731407.82,75366502.29,282207020.90,215859604.98,137681716.92,62103299.06,356198387.43,234258321.62,152607456.46,65891051.50,263651910.15,201507027.80,132949912.58,55708893.80,253548411.63,163258773.22,115761711.85,51211728.75,203676407.27,133273185.94,88786663.16,42897767.21,149787427.45,90158478.42,64663690.28,36971997.42,102784986.91,71212759.65,53081249.71,27756766.15,91701975.16,72769878.51,49220243.01,24346076.57,82635217.64,67492090.90,46157220.48,23074085.26,90187869.89,66352189.82,44174633.30,20415369.22,83854503.36,57860436.59,36185042.45,15027625.21,65592865.21,48263141.24,32832741.94,13309126.50,35137854.68,27029894.73,17203663.81,7488640.75,26122932.59,22768061.53,15985414.91,7472637.19,26971557.33,14800652.25,22495688.33,9771618.61,13586704.89,13059720.98,15761086.57,0.0
8,财务费用,59907940.68,47418788.08,34760449.96,19171791.23,86270159.68,66861959.10,47829839.69,26494799.32,85292316.89,58493942.17,38399670.20,18479956.21,79228883.36,66402900.62,43593925.57,23247811.61,93643954.65,72227510.68,47115216.50,22967326.40,70707560.99,52377958.02,33340675.81,18228986.17,68549416.97,55987392.75,38632203.04,17969117.75,67865360.85,58152446.14,44378514.95,20562051.69,24670649.42,5149541.19,13843814.71,5770957.72,20506787.70,21029704.87,16131884.90,8597905.40,25183911.91,17613659.96,11494242.92,7190641.70,50034117.17,34730983.82,23959749.09,9875427.55,16546216.69,10318015.11,6088476.15,3051631.25,16731871.56,13160829.22,5673265.86,2888393.81,13107802.93,10261781.57,6195845.12,2453284.15,7995398.71,5792674.74,2274002.57,1084363.93,-4365414.53,-4787668.88,-4210217.56,-1674264.13,-7421953.38,-6751661.03,-5778395.94,-4461243.70,-3829472.54,878883.92,-3778698.92,-1037887.45,256113.51,987891.25,817044.74,0.0
