,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19981231,19971231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,23288576607.05,16945046466.99,10026300034.60,4966854058.57,17417901050.02,12458768346.51,7760749544.59,3857128089.89,13835629369.98,10066119103.74,6344594703.22,3169364959.21,11093724121.18,8264073089.42,5279111357.12,2668603010.24,9315960168.40,6870819239.29,4386201163.56,2203946358.76,7452253087.84,5489671381.10,3510443104.11,1721396845.85,6203074355.43,4537199372.14,2969251020.81,1481852802.02,5435067561.20,4039598528.95,2610756328.38,1339998690.81,4550391768.99,3319215604.10,2166721111.87,1119205671.74,3744106269.50,2814027697.42,1869405529.84,942476139.11,3028960881.33,2211470314.40,1429143695.88,711561419.92,2392561159.48,1787299925.66,1197483048.10,598494571.35,1959660121.95,1387117062.94,900151178.68,401912736.59,1423456106.30,1040131811.56,671303825.38,333780454.77,1190575540.86,885172801.30,585597772.53,296029857.94,1148869067.87,895070308.33,516330562.22,245087265.62,1054339565.86,764851367.31,499003192.55,223067106.72,758237089.50,547886934.75,361822170.41,148504315.48,637522256.72,300758216.50,488761802.04,231882073.32,414462979.17,364750731.95,304783168.07,0.0
2,营业收入,23288576607.05,16945046466.99,10026300034.60,4966854058.57,17417901050.02,12458768346.51,7760749544.59,3857128089.89,13835629369.98,10066119103.74,6344594703.22,3169364959.21,11093724121.18,8264073089.42,5279111357.12,2668603010.24,9315960168.40,6870819239.29,4386201163.56,2203946358.76,7452253087.84,5489671381.10,3510443104.11,1721396845.85,6203074355.43,4537199372.14,2969251020.81,1481852802.02,5435067561.20,4039598528.95,2610756328.38,1339998690.81,4550391768.99,3319215604.10,2166721111.87,1119205671.74,3744106269.50,2814027697.42,1869405529.84,942476139.11,3028960881.33,2211470314.40,1429143695.88,711561419.92,2392561159.48,1787299925.66,1197483048.10,598494571.35,1959660121.95,1387117062.94,900151178.68,401912736.59,1422456904.53,1039422066.23,670855673.81,333481132.06,1179259557.87,877084597.39,578158248.02,290450607.40,1145143619.19,891788555.31,514577176.88,245112140.74,1050352311.61,760880018.15,496021562.03,222771972.30,756025462.47,546911569.08,358278187.91,148300121.19,634268947.69,299570386.36,484707192.06,230820967.10,413929931.49,363792258.93,303570800.24,0.0
3,二、营业总成本,17657948605.00,12809106100.72,7390425923.09,3618473518.25,13234341550.53,9157841577.42,5580424638.34,2754453224.73,10223599749.37,7336945943.75,4504632598.24,2225929254.85,8084138276.40,5979207797.14,3737984733.89,1859698155.51,6754568419.62,4974509137.85,3094487038.11,1539573832.64,5680005869.75,4125244486.97,2585183862.16,1248727319.75,4752201450.14,3397286848.00,2177545826.97,1075944184.74,4135064127.36,3023547728.03,1898550055.81,966945012.92,3519161464.08,2485369711.99,1582022198.62,798174269.98,2899860669.67,2122245566.34,1398202915.21,701046107.88,2332151896.09,1703360752.28,1059700272.58,505699702.93,1783470760.45,1312964994.57,860470328.73,421589706.17,1592860129.42,1066322132.59,727207171.37,292057657.52,1151856046.50,826901292.49,531027072.48,256361182.53,964673435.65,709307699.35,470084261.46,232845437.59,971079286.18,772491238.12,433759759.55,198120967.14,916677906.62,666743616.81,439870194.93,189185948.81,651926360.74,462866979.75,298434595.70,130449400.99,549546895.82,244094322.76,414606441.45,192455467.99,352205964.59,315810157.19,272346780.66,0.0
4,营业成本,2912944053.09,2172482708.67,1334560744.68,676335229.25,2334568085.36,1677573519.60,1039230567.48,521900121.89,1849877052.01,1354304350.95,851502461.19,418387039.43,1434631411.69,1087024029.21,704592172.90,382975322.48,1371670464.29,1029847180.00,686044495.99,361951939.11,1313216114.87,972684693.80,651507767.90,315561054.64,1158081670.51,883743072.89,597082464.23,236803221.14,870396753.91,621794849.30,408302335.53,224275077.32,784143268.91,565492025.30,361638674.78,193761762.80,605503177.67,436441186.87,283679179.87,142034621.10,523851650.70,352740919.12,228956115.20,116186292.43,400872920.72,306144105.56,220632890.33,93767081.69,330374168.31,236931896.34,156659094.51,60858608.93,266339173.32,190243509.00,124933260.31,60328527.95,229908674.78,149259334.90,97702301.78,39655715.49,286318825.14,218315935.53,86984468.49,42762957.86,348193902.44,263359848.03,183507722.24,73539419.60,278596637.40,224291533.87,157087521.75,62544015.71,255391928.40,129735158.94,226709346.50,111515225.53,216243934.26,205612928.65,180388983.47,0.0
5,营业税金及附加,216341882.80,159687915.91,101585601.39,53377138.31,236778203.49,187629308.24,129407162.13,72853861.83,253620234.94,184450285.32,118461769.93,58979088.78,202658379.58,143504836.54,89525122.37,45537963.04,155635709.17,116783248.99,74098681.45,38701979.76,132713065.28,98803274.25,63410864.70,32030440.32,106254304.64,79505969.56,52596144.45,27050021.02,95083775.23,71694336.91,45534819.56,23638489.26,68680963.29,51655143.63,34540304.28,16570175.45,56122868.95,42543333.85,28415406.20,14932129.30,45219394.68,33870798.00,22737643.64,11600309.95,37706399.50,28369228.56,18817230.05,9884568.87,31167659.29,22202798.08,14501974.43,6635069.07,22608723.23,16543291.84,10541195.34,5326007.92,19184812.87,14684521.24,9674013.95,4936773.84,17554004.86,13498578.01,8252960.17,3819038.67,13385679.69,9640012.94,5820882.17,2488233.09,9282987.28,6911149.05,4397262.82,1802391.69,7807359.55,3528243.62,4994224.15,2233992.73,4173787.37,3122825.76,2314563.31,0.0
6,销售费用,8524967635.36,6163744137.42,3651413146.39,1775651417.98,6464490971.20,4641898900.51,2801122437.75,1398724883.34,5188923435.49,3786654153.33,2279361847.61,1135953206.57,4351620673.95,3183855153.14,1961464824.58,974494108.28,3524978732.58,2573658026.40,1531777666.15,759967703.41,2844243006.11,2080878358.58,1272830595.16,596379459.62,2354789569.71,1648009845.43,993834233.34,592580341.26,2339635332.65,1729085576.61,1063988001.36,530313729.51,1911967009.66,1334310314.09,867729624.26,445863969.57,1604678856.83,1202204907.79,822988614.52,390242832.75,1345504767.63,1008611111.40,655683253.42,280243715.81,965436002.14,725267566.02,491673513.56,226593560.23,798094912.96,535317501.58,374420888.88,152014999.33,562557966.23,400711863.64,260063126.60,126753652.45,475995118.95,390663045.87,259842784.49,134491047.11,430681737.68,393559137.74,236052115.75,110047103.80,339859486.89,243235876.24,145174154.10,77883196.97,234069134.62,134848685.40,76338174.29,35122891.58,168590037.08,59824041.68,111794602.27,42473797.31,66931168.63,55584321.19,47032674.42,0.0
7,管理费用,2241179734.74,1521065034.91,871899203.93,447685959.97,1626323188.56,1000257448.55,1657746554.09,793906081.88,2952703851.22,2039122743.62,1287113639.85,624604971.12,2266354231.92,1684182849.39,1055222281.77,490476622.80,1843433845.74,1335507033.58,853378260.81,398428883.31,1463527737.28,1028665246.73,631913732.87,311848657.28,1155603899.49,792440039.59,534870792.67,217359975.38,891894239.21,658457602.35,374584386.16,184309583.24,757649023.59,525751636.74,318853709.41,144894267.40,621392156.44,423298296.51,248917414.49,148474082.85,435723056.08,317528421.81,155022745.18,96873162.29,341965991.31,249130056.96,120224386.63,83778507.04,406229648.89,265080981.37,175048850.71,73751597.11,300882075.90,221033922.82,135599468.44,64504869.27,239663385.16,155058300.04,103099856.36,53810190.93,226649366.89,139915849.15,96788109.51,38560187.80,198346512.79,138219679.76,97207811.41,31688336.62,117266104.06,84620382.58,54206579.48,26267749.57,107043997.55,45500298.16,65100348.08,31457631.47,57801713.97,41806943.74,32179753.60,0.0
8,财务费用,-133820699.90,-107351950.84,-53147925.86,-5727707.15,-123643447.04,-99181352.15,-50449082.99,-23633785.50,-36631689.84,-42465381.89,-39574161.09,-19374166.71,-165936852.18,-118207297.57,-80608984.48,-39610158.09,-148345785.74,-85685212.09,-59333006.67,-25735714.11,-80579775.19,-55717352.77,-32729619.33,-7951941.35,-25047763.50,-8089266.74,-5080053.23,-1415531.88,-16473673.63,-9814638.38,-5806950.05,-2848308.64,-14153655.13,-6320139.85,-3513821.52,-3253684.57,-10953840.55,-5706606.79,-4212825.93,-3440978.31,-8340797.89,-6623938.60,-1385688.61,796222.45,4668103.23,637482.46,4582092.41,2426739.52,3901530.48,912664.66,197298.86,-1202616.92,-531892.18,-1631294.81,-109978.21,-551875.06,-78556.11,-357502.70,-234695.12,-48289.78,9875351.61,7201737.69,5682105.63,2931679.01,16892324.81,12288199.84,8159625.01,3586762.53,12711497.38,12195228.85,6405057.36,4712352.44,10713573.24,5506580.36,5945789.96,4890903.10,6737560.36,9268137.85,10065805.86,0.0
