,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20011231,20001231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业收入,84734000000.00,61879000000.00,39797000000.00,19509000000.00,72227000000.00,50623000000.00,32876000000.00,15905000000.00,66384000000.00,50072000000.00,33348000000.00,16331000000.00,64025000000.00,47595000000.00,31205000000.00,15119000000.00,58844000000.00,43172000000.00,28328000000.00,12876000000.00,54885000000.00,40819000000.00,26377000000.00,12262000000.00,45219000000.00,33365000000.00,22207000000.00,10638555783.40,39776951110.25,29372287606.61,19452176547.18,9036740503.56,33543795435.33,24577242161.16,15866423522.76,7399415541.68,24478894627.14,17718822054.92,11561281730.99,5601106047.60,17129634873.02,12304417791.31,7742431488.42,3618387759.50,17611365856.00,13181645517.65,8724509996.53,4348678536.59,14260281552.60,10217612690.09,6541884790.83,3153089886.55,10070477500.00,12939142505.67,8228868426.26,2305254326.01,7715574799.52,5569899835.80,3573329009.61,1669527227.95,6291551615.27,4575639437.65,2984750301.76,1367265017.57,5391396702.86,3821768503.76,2419424434.93,1075019344.47,3903029569.53,2754211229.86,3303780168.96,2401841054.09,0.0
2,利息净收入,64561000000.00,46463000000.00,29346000000.00,13091000000.00,51538000000.00,37026000000.00,23886000000.00,11863000000.00,47318000000.00,35825000000.00,24003000000.00,12445000000.00,48989000000.00,36550000000.00,24110000000.00,12068000000.00,46083000000.00,35058000000.00,23241000000.00,11368000000.00,46241000000.00,34248000000.00,22056000000.00,10323000000.00,38902000000.00,28849000000.00,19145000000.00,9260169613.76,35343546946.25,26034074057.31,17193514440.26,8043992386.16,30292730784.56,22252023054.14,14252714024.01,6628271065.00,22760005495.95,16392900486.23,10617643164.33,5070813910.61,15807187606.44,9159447454.89,5600239193.51,2579379279.71,13491756742.81,10488957312.87,7001056821.63,3409141669.90,11247091158.13,7931337282.48,4963033017.17,2307304788.67,7386212401.99,4898589597.07,3067318426.49,1688447680.90,5667124602.91,4103740321.20,2641402090.11,1213819189.61,4703397249.99,3442937648.78,2293574845.38,1025753285.15,3835950511.49,2704645955.02,1672128412.64,782686105.19,2744377459.14,2004675301.73,2521161628.92,1940998932.17,0.0
3,其中：利息收入,128437000000.00,93841000000.00,60371000000.00,28123000000.00,116036000000.00,85840000000.00,56240000000.00,27801000000.00,100232000000.00,74136000000.00,48688000000.00,24163000000.00,88242000000.00,65512000000.00,43260000000.00,21747000000.00,91324000000.00,69861000000.00,46633000000.00,23469000000.00,94362000000.00,70182000000.00,45906000000.00,22311000000.00,76253000000.00,55633000000.00,36411000000.00,18099997959.61,73394701392.26,55262918715.95,36783701467.04,18181580518.22,62535964002.30,45377749789.73,29745879698.03,13957027377.19,43368300405.22,31650024113.29,20120795449.28,9646139852.75,32506467609.37,22869345409.04,14970583547.93,7564915110.11,34401685949.68,25660286216.03,16525994030.96,8223188349.53,22877082815.09,16020889635.25,9655572613.48,4518285894.16,15292123817.92,10895227133.98,6021765123.72,3409184786.96,11647247160.22,8419727324.66,5424507352.20,2531458751.93,9174258117.80,6615645865.39,4291564495.11,1979762948.07,6887007777.44,4873500924.14,3073922585.69,1446790102.80,5046949240.33,3643145377.87,4527303769.84,3242553941.09,0.0
4,减：利息支出,63876000000.00,47378000000.00,31025000000.00,15032000000.00,64498000000.00,48814000000.00,32354000000.00,15938000000.00,52914000000.00,38311000000.00,24685000000.00,11718000000.00,39253000000.00,28962000000.00,19150000000.00,9679000000.00,45241000000.00,34803000000.00,23392000000.00,12101000000.00,48121000000.00,35934000000.00,23850000000.00,11988000000.00,37351000000.00,26784000000.00,17266000000.00,8839828345.85,38051154446.01,29228844658.64,19590187026.78,10137588132.06,32243233217.74,23125726735.59,15493165674.02,7328756312.19,20608294909.27,15257123627.06,9503152284.95,4575325942.14,16699280002.93,13709897954.15,9370344354.42,4985535830.40,20909929206.87,15171328903.16,9524937209.33,4814046679.63,11629991656.96,8089552352.77,4692539596.31,2210981105.49,7905911415.93,5811227646.76,2954446697.23,1792419718.54,5980122557.31,4315987003.46,2783105262.09,1317639562.32,4470860867.81,3172708216.61,1997989649.73,954009662.92,3051057265.95,2168854969.12,1401794173.05,664103997.61,2302571781.19,1638470076.14,2006142140.92,1301555008.92,0.0
5,手续费及佣金净收入,18016000000.00,14163000000.00,10135000000.00,6012000000.00,17758000000.00,13031000000.00,8838000000.00,4104000000.00,18407000000.00,13789000000.00,9020000000.00,3666000000.00,14656000000.00,10770000000.00,6926000000.00,2949000000.00,12372000000.00,8220000000.00,5335000000.00,1801000000.00,7652000000.00,5781000000.00,3666000000.00,1735000000.00,6312000000.00,4473000000.00,2973000000.00,1259785205.22,4045759595.58,3041951288.07,1999344967.04,874655203.20,2975500169.95,2182522300.77,1527233390.52,697368010.53,1444871949.51,1159851975.51,801650943.97,378254254.82,1024434531.36,861600836.63,592875038.81,263559502.20,822799697.54,593591439.18,399661705.73,184059600.18,451252356.29,347240744.45,232988473.19,87196385.06,304413516.14,224562757.14,153194051.60,63139703.25,198424883.54,136711733.17,80057899.05,45579430.81,159116448.14,121694548.54,85153866.32,35652823.33,163327380.13,124126442.08,82955027.21,37894080.19,142144644.84,103396674.41,118457318.75,63221316.51,0.0
6,其中:手续费及佣金收入,21081000000.00,16326000000.00,11484000000.00,6693000000.00,20129000000.00,14777000000.00,9952000000.00,4660000000.00,20447000000.00,15186000000.00,9939000000.00,4076000000.00,16124000000.00,11665000000.00,7497000000.00,3246000000.00,13435000000.00,8979000000.00,5849000000.00,2074000000.00,8681000000.00,6390000000.00,4041000000.00,1907000000.00,6861000000.00,4813000000.00,3190000000.00,1347526630.11,4443505667.32,3343422844.50,2207184541.60,987839141.11,3394263278.51,2507538623.51,1748038244.44,791986921.52,1791679806.36,1391298172.38,960679241.99,466383106.42,1303901402.45,1046723492.01,716540227.55,322883309.87,1063495557.00,767179435.62,514070459.07,242077203.11,713195298.32,528654565.42,323446585.30,128698162.55,410607795.99,297301718.21,193067923.63,82204885.22,297200326.71,206585541.82,131103952.55,59141375.09,223507786.95,161287108.80,106962759.65,47539708.60,199690272.94,147693514.33,97464818.27,44528971.02,161152698.22,115276301.58,138450985.21,83594338.66,0.0
7,减：手续费及佣金支出,3065000000.00,2163000000.00,1349000000.00,681000000.00,2371000000.00,1746000000.00,1114000000.00,556000000.00,2040000000.00,1397000000.00,919000000.00,410000000.00,1468000000.00,895000000.00,571000000.00,297000000.00,1063000000.00,759000000.00,514000000.00,273000000.00,1029000000.00,609000000.00,375000000.00,172000000.00,549000000.00,340000000.00,217000000.00,87741424.89,397746071.74,301471556.43,207839574.56,113183937.91,418763108.56,325016322.74,220804853.92,94618910.99,346807856.85,231446196.87,159028298.02,88128851.60,279466871.09,185122655.38,123665188.74,59323807.67,240695859.46,173587996.44,114408753.34,58017602.93,261942942.03,181413820.97,90458112.11,41501777.49,106194279.85,72738961.07,39873872.03,19065181.97,98775443.17,69873808.65,51046053.50,13561944.28,64391338.81,39592560.26,21808893.33,11886885.27,36362892.81,23567072.25,14509791.06,6634890.83,19008053.38,11879627.17,19993666.46,20373022.15,0.0
8,汇兑收益,-132000000.00,-237000000.00,-318000000.00,-230000000.00,204000000.00,150000000.00,204000000.00,341000000.00,284000000.00,1096000000.00,-1000000.00,-256000000.00,130000000.00,-43000000.00,-45000000.00,50000000.00,128000000.00,96000000.00,16000000.00,48000000.00,208000000.00,196000000.00,89000000.00,-52000000.00,149000000.00,130000000.00,109000000.00,82785017.42,212513347.98,221454894.16,112104942.87,87456234.59,167159453.04,120875354.63,97377535.03,58708356.58,154813931.43,101769357.22,72130394.31,46055997.59,127317825.26,91707775.31,45848721.11,6830542.66,135930299.69,100509011.85,33554410.00,13345870.73,96518426.40,78141508.32,56170841.83,28796182.96,80924500.22,95166209.62,61855420.78,32853444.54,114975009.22,79058000.89,48676931.98,25339755.81,81135596.66,46706439.81,28606677.46,1720673.48,112748119.79,33758810.49,30495105.50,81850.00,69540138.37,28565336.59,39910294.21,23093371.53,0.0
9,投资净收益,1231000000.00,846000000.00,519000000.00,330000000.00,4068000000.00,1666000000.00,296000000.00,-10000000.00,-1527000000.00,3000000.00,143000000.00,7000000.00,717000000.00,147000000.00,335000000.00,85000000.00,122000000.00,-241000000.00,-275000000.00,-239000000.00,580000000.00,447000000.00,326000000.00,210000000.00,-116000000.00,12000000.00,10000000.00,7723878.43,-17456737.16,54187945.56,-8848583.99,12778368.35,-22048625.17,-69930177.41,-77318303.76,-5982316.36,-19197608.49,1258064.83,274550.02,79978402.29,101296947.77,2173399924.85,1532389787.48,856693740.12,2949754389.31,2171951579.72,1427806691.32,705725666.20,2425771661.27,1815759496.98,1273367711.27,715690929.47,2245117595.06,1619944282.65,1038355856.57,510194859.10,1692649801.57,1218196062.36,783003807.43,373324949.70,1327513548.67,951255337.50,569410907.86,272633130.66,1208738182.79,868260570.17,582761693.52,240410882.60,888846468.04,527306716.19,576302012.13,364011136.11,0.0
10,其中:对联营公司的投资收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
11,公允价值变动净收益,823000000.00,482000000.00,3000000.00,268000000.00,-1463000000.00,-1321000000.00,-362000000.00,-399000000.00,1836000000.00,-658000000.00,171000000.00,462000000.00,-494000000.00,153000000.00,-133000000.00,-39000000.00,65000000.00,-23000000.00,-35000000.00,-117000000.00,182000000.00,129000000.00,226000000.00,41000000.00,-50000000.00,-113000000.00,-39000000.00,23508598.90,8514994.58,8889984.51,148140201.78,14223163.65,-14023074.34,-7931622.56,7736395.69,-2694995.00,22788088.50,-21603345.85,10621690.85,-3518227.17,-43869393.48,-67285943.26,-82571907.07,-118625586.75,67658230.79,-272669270.53,-197441694.15,14271052.12,-50142171.79,-1860667.36,-11212925.78,5214795.08,9878765.04,0,0,347832.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12,其他业务收入,192000000.00,128000000.00,71000000.00,33000000.00,107000000.00,62000000.00,7000000.00,5000000.00,32000000.00,17000000.00,12000000.00,7000000.00,27000000.00,18000000.00,12000000.00,6000000.00,74000000.00,62000000.00,46000000.00,15000000.00,22000000.00,18000000.00,14000000.00,5000000.00,22000000.00,14000000.00,9000000.00,4583469.67,184072963.02,11729437.00,7920579.22,3635147.61,144476727.29,99683251.59,58680481.27,23745420.93,115612770.24,84645516.98,58960987.51,29521709.46,113267355.67,85547742.89,53650654.58,30550281.56,143466495.86,99305444.56,59872062.00,22134677.46,89790122.30,46994325.22,27537673.15,8886805.31,43930688.60,31503161.21,21886584.77,10270805.47,42400511.65,32193718.18,20188281.04,11463902.02,20388771.81,13045463.02,8004004.74,31505104.95,70632508.66,90976726.00,51084196.06,13946426.49,58120859.14,90267200.94,47948914.95,10516297.77,0.0
13,二、营业支出,57237000000.00,42152000000.00,26353000000.00,13472000000.00,45539000000.00,31462000000.00,19710000000.00,9849000000.00,40267000000.00,31022000000.00,20197000000.00,10290000000.00,37906000000.00,28096000000.00,18077000000.00,9180000000.00,33910000000.00,24585000000.00,15942000000.00,7349000000.00,30994000000.00,23319000000.00,14876000000.00,7284000000.00,24559000000.00,18545000000.00,12476000000.00,6650236099.31,22575807641.32,17150846048.12,11375877302.55,5879703311.15,21020284475.07,15882745794.18,10195630887.63,5124558447.46,16451051164.15,11693257642.23,7547487408.13,3861937698.40,12318369892.84,8857897902.67,5597507361.66,2748406101.51,13577476425.27,9316291148.95,6038963638.56,3181308774.84,10404512317.11,7436945595.46,4766442518.94,2401074142.86,7500032365.05,10237159984.65,6607017631.31,1675212206.35,5531301799.12,3790560433.39,2533972540.51,1111056275.90,4474111109.19,3162294241.96,2107714561.55,899959118.63,3862906191.10,2627435472.92,1676618962.71,680914054.89,2627587385.08,1834101861.70,2089180678.85,1811445736.33,0.0
14,营业税金及附加,890000000.00,651000000.00,425000000.00,210000000.00,867000000.00,648000000.00,384000000.00,189000000.00,754000000.00,587000000.00,395000000.00,190000000.00,1941000000.00,1720000000.00,1517000000.00,1039000000.00,4311000000.00,3197000000.00,2075000000.00,998000000.00,3885000000.00,2811000000.00,1820000000.00,879000000.00,3246000000.00,2379000000.00,1561000000.00,751013574.13,2842943307.73,2309741548.60,1403424864.86,668740208.50,2347591390.59,1856844430.88,1113014676.63,506825720.17,1601863889.18,1166806193.06,751887693.68,371255429.32,1247371302.51,912945380.10,598260884.35,288714133.76,1382358887.24,1036378505.71,684238048.13,342474176.89,1092581189.53,782540176.19,486794346.53,232747109.71,757447155.34,544041454.03,348857743.16,172346124.29,604878453.58,438270528.85,282812759.34,132024952.55,474567809.77,340143676.40,218632591.59,101052860.67,373649384.23,264202308.79,167996705.19,70922061.42,310122025.25,217940737.86,289028211.10,244093085.02,0.0
15,业务及管理费用,25920000000.00,17569000000.00,10601000000.00,4240000000.00,23533000000.00,17359000000.00,11308000000.00,5156000000.00,21878000000.00,17735000000.00,11551000000.00,5664000000.00,22086000000.00,16562000000.00,10881000000.00,5282000000.00,20601000000.00,15313000000.00,10368000000.00,4918000000.00,20622000000.00,15260000000.00,9985000000.00,4834000000.00,17604000000.00,13050000000.00,8661000000.00,4364113521.33,15892348541.60,11978243625.65,7891572664.30,4053053525.15,14050050698.66,10381884007.02,6757676600.23,3145676720.62,10626583757.72,7470349582.46,4957680619.35,2630316877.67,7687892767.76,5361401244.02,3438349853.00,1649500770.93,7292068938.23,5054584367.13,3248869993.83,1682653100.73,5759730867.87,3737652968.61,2442340451.12,1410122398.75,4303914493.04,2883401837.42,1936037401.19,1007088296.97,3488928185.17,2445711192.18,1581404670.84,778815406.00,2734316938.26,2003745012.07,1390807181.71,629781841.18,2252801553.15,1501231895.66,1030843069.71,478835085.45,1858977156.79,1246911768.85,1512548066.91,1110302823.47,0.0
16,研发费用,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
17,资产减值损失,0,0,0,0,21117000000.00,13443000000.00,8013000000.00,4500000000.00,17589000000.00,12663000000.00,8218000000.00,4405000000.00,13865000000.00,9802000000.00,5670000000.00,2854000000.00,8979000000.00,6061000000.00,3491000000.00,1429000000.00,6276000000.00,5234000000.00,3061000000.00,1566000000.00,3690000000.00,3103000000.00,2245000000.00,1530807494.30,3818778760.34,2845748044.81,2068398816.88,1153207904.64,4610346591.08,3637541430.51,2321288585.75,1470667311.93,4212009489.38,3048129151.58,1831548175.99,858780529.54,3377016000.91,2578989982.79,1557722951.12,807464709.95,4894309282.58,3212408299.41,2096982277.83,1154312421.05,3543352226.61,2912230816.72,1832786456.53,749768547.56,2429125416.62,0,0,484847830.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
18,其他业务支出,22000000.00,18000000.00,10000000.00,3000000.00,22000000.00,12000000.00,5000000.00,4000000.00,46000000.00,37000000.00,33000000.00,31000000.00,14000000.00,12000000.00,9000000.00,5000000.00,19000000.00,14000000.00,8000000.00,4000000.00,211000000.00,14000000.00,10000000.00,5000000.00,19000000.00,13000000.00,9000000.00,4301509.55,21737031.65,17112829.06,12480956.51,4701672.86,12295794.74,6475925.77,3651025.02,1388694.74,10594027.87,7972715.13,6370919.11,1584861.87,6089821.66,4561295.76,3173673.19,2726486.87,8739317.22,12919976.70,8873318.77,1869076.17,8848033.10,4521633.94,4521264.76,8436086.84,9545300.05,1469791539.40,977450965.27,10929954.52,1437495160.37,906578712.36,669755110.33,200215917.35,1265226361.16,818405553.49,498274788.25,169124416.78,1236455253.72,862001268.47,477779187.81,131156908.02,458488203.04,369249354.99,287604400.84,457049827.84,0.0
