,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19960630,19951231,19950630,19941231,19940630,19931231,19930630,19920630,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,7785387108.44,5877029336.36,4122074760.35,11139069642.34,7007842445.16,5027985102.99,3075627830.37,9651162060.09,6817307663.28,4951074718.05,3035511968.86,6980184214.65,4632975651.77,3308883133.44,2277720623.20,6764411646.36,4791521554.76,3347513001.76,2298188809.62,5502860839.30,3633762764.93,2546055765.84,1564390990.30,4393409220.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25596515.79,10518951.77,1705810.01,419108.65,7868357.05,6074087.78,3789124.65,1835845.01,20548807.78,12880450.55,5842363.20,3985759.50,25958996.54,17541241.29,8016907.57,4229164.41,162371579.64,82383129.86,74421590.88,219077232.39,280454742.92,219077232.39,38851373.36,29027589.44,244707442.47,158836796.67,122521781.27,46518874.91,116358017.54,68618548.21,53847197.78,40890955.70,145688325.87,106427109.35,73474625.55,42217221.00,184793340.22,142574083.61,98709648.30,41008013.97,322342317.26,141468674.64,415323159.00,213665945.35,279044911.63,132199042.72,245472454.17,111526200.38,253955392.92,115651609.00,206903864.64,85006685.59,250938942.13,108558500.00,164503300.00,70733849.60,158075304.40,74244299.10,66646932.47,0.0
2,营业收入,7785387108.44,5877029336.36,4122074760.35,11139069642.34,7007842445.16,5027985102.99,3075627830.37,9651162060.09,6817307663.28,4951074718.05,3035511968.86,6980184214.65,4632975651.77,3308883133.44,2277720623.20,6764411646.36,4791521554.76,3347513001.76,2298188809.62,5502860839.30,3633762764.93,2546055765.84,1564390990.30,4393409220.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25596515.79,10518951.77,1705810.01,419108.65,7868357.05,6074087.78,3789124.65,1835845.01,20548807.78,12880450.55,5842363.20,3985759.50,25958996.54,17541241.29,8016907.57,4229164.41,162371579.64,82383129.86,74421590.88,219077232.39,280454742.92,219077232.39,38851373.36,29027589.44,240697566.53,156105719.96,120716837.06,45904409.36,111233730.60,65265478.70,51227764.20,40313900.10,143603277.33,104594671.46,72581047.15,41666582.31,184011541.37,142024125.64,98360004.63,40975600.11,323117653.60,141540751.59,414211761.52,213095703.21,278254512.45,131788192.61,245674766.23,111345992.88,253959174.11,115956227.95,207505771.50,85203904.83,248908406.66,107134100.00,163298000.00,70269353.88,156658141.16,73774933.11,66594996.26,0.0
3,二、营业总成本,8016014970.05,5874937494.04,4046694941.20,11173648302.18,7088162968.14,4974754642.95,3034087017.50,9701773533.87,6824439081.84,4829192437.62,2926021480.50,6514508958.42,4156494807.34,2931529593.04,2031831006.56,6026973618.15,4287971163.41,2988153485.82,2050704237.11,4950827116.22,3280286693.17,2291955225.54,1420635936.01,3985940766.90,8282761.44,4360966.58,832612.51,108360821.67,6019042.93,4486477.08,1404228.81,49297562.89,22682047.64,10711244.38,4745416.87,31399701.24,13902216.14,8531695.09,4103424.73,94704250.59,38021808.39,15505466.16,6824144.68,78660879.03,30407858.93,17189685.05,6458591.43,203101954.19,94932102.93,84420188.28,212306680.61,274298218.08,212306680.61,48175045.26,31114234.25,232935405.78,148969166.48,114518317.34,44611979.35,148348909.92,88075405.44,67197926.58,48351413.37,213810662.88,158249100.64,101838683.67,54962250.01,303741346.77,186814543.68,129033326.34,40902246.69,323873238.48,140893989.56,409583540.97,209010704.76,272826768.79,129795190.17,245813565.21,109093207.79,244902844.83,0,207584916.84,0,224054697.18,0,0,0,103509480.71,45906735.52,44450834.43,0.0
4,营业成本,6452475100.45,4857300833.18,3469326570.43,9210142680.95,5790173901.40,4138673253.54,2578123009.40,8036885461.54,5756577746.20,4160098460.35,2630447297.39,5464402032.84,3469870912.35,2461474785.15,1803381576.14,5134268020.13,3691445702.77,2591539316.04,1829126663.11,4325630024.20,2825736812.19,1981735098.56,1231431595.04,3437819086.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24480682.59,9532375.77,1404533.42,384482.13,6486085.64,5011554.94,3018674.31,1253071.68,21970754.36,13023218.46,4482798.68,3768536.66,27425640.11,16250545.45,6237276.69,3217360.10,141868584.76,69837208.53,63550525.95,176026559.06,216867622.66,176026559.06,33685750.10,25641953.06,212854860.09,137998420.13,107995562.46,39498156.04,120083003.30,79417111.29,66026047.09,40580046.55,196070490.04,149817377.64,93422574.57,48367243.45,213558880.09,157451814.32,106593588.25,36140607.84,304331937.45,132727809.96,387813929.58,201308279.56,258039981.86,122863082.17,230917698.52,102774693.39,229446045.87,0,190168871.60,0,221256023.43,0,0,0,94289755.87,41370910.97,35482928.15,0.0
5,营业税金及附加,29909136.29,23686582.14,10471604.00,37839070.00,22413042.09,16194858.79,8809840.56,28588206.93,18736192.51,17217159.95,6118659.73,29408734.64,15753252.68,13558296.74,10206585.24,24757440.16,16525851.06,10338965.94,6594408.76,21493878.43,9966329.96,7025090.98,5520973.12,9230074.96,0,0,0,0,0,0,8600.00,465681.32,462451.28,149350.30,54274.23,419568.52,325738.69,166293.85,73802.95,516488.73,808356.05,360252.42,74373.20,593444.63,996958.89,386885.43,173118.40,6082264.40,2320236.85,2244958.91,9527685.36,12444554.82,9527685.36,143379.39,58704.25,353230.79,191037.46,119431.99,0,37031.13,35107.22,31245.98,10597.51,10508.60,2874.35,1738.22,6621.74,570.11,570.11,0,0,0,0,62616.38,35999.35,11741.37,7678.05,10555.36,5613.77,4956.94,0,0,0,0,0,0,0,7774771.13,3544099.05,5571135.39,0.0
6,销售费用,607172970.22,400088742.78,200722936.97,849535999.79,551777675.63,371688876.80,188626085.89,783755276.02,483787761.84,306633416.86,141160399.14,468968897.18,321336644.52,223767721.97,106128748.09,416574385.13,264171646.20,179011502.33,103815507.46,283764433.93,194952755.68,142151340.11,91054113.76,236896442.53,0,0,0,0.00,0,0,0,0.00,0,0,0,20700.00,20700.00,0,0,33877.00,33156.00,28650.00,28650.00,1152291.01,1042189.93,254647.43,155231.44,2990711.11,2027808.70,1303750.74,8004326.97,16013232.46,8004326.97,3191450.22,367976.17,2018552.04,1205913.32,891252.05,353322.28,4292254.14,3017837.04,2593176.52,1058037.10,1608118.14,967914.04,642368.56,361617.98,1881021.85,1462184.23,1536580.11,481230.03,2301057.19,1500140.99,4979758.11,1303732.83,1572005.13,482958.45,1186814.08,358474.54,651823.03,0,31259.02,0,93708.89,0,0,0,113280.00,16000.00,23952.48,0.0
7,管理费用,337280824.21,222969038.23,107698919.55,322246758.41,216469901.25,135254537.92,71880417.27,281484839.63,199627246.38,120753109.00,51675870.58,192760289.52,135318450.74,84606603.47,39895526.81,146440564.68,103863619.06,66643401.79,39153506.51,126709088.65,103046241.10,58599080.24,34340520.85,127192666.56,4365420.42,1667211.97,832156.13,8683506.53,5953024.80,4401954.90,1453441.96,16823066.76,9605191.38,7059315.83,3413018.57,13322651.04,7001398.96,4433037.48,2000760.95,14870478.82,9777023.96,6823636.42,3465539.87,14136086.35,8493918.64,5391552.40,2669972.09,29396395.15,25187027.51,11651217.42,16855329.39,22745703.51,16855329.39,9793778.07,4762912.72,13293427.31,5774650.01,2760628.25,1826194.37,11869922.60,405716.09,-5907305.68,4709732.01,4804925.38,-593689.45,2601188.60,3599899.44,76522390.02,19695286.59,15422357.94,2670786.87,7749029.16,3750944.71,7690907.57,3481209.81,6725040.81,3101802.20,6001697.17,3035288.35,6035188.93,0,5873189.54,0,4721790.53,0,0,0,2963594.50,1545061.60,1192668.61,0.0
8,财务费用,583603295.95,368099320.60,257636860.28,731716639.86,507605251.41,312958809.31,186647664.38,557422449.09,365762763.80,224490291.46,96631632.55,350018480.29,214215547.05,148122185.71,72218570.28,294010904.72,211964344.32,140620299.72,72014151.27,196259419.99,160100892.85,102444615.65,58288733.24,171666759.61,3916830.74,2693707.61,796.38,4233815.88,151371.57,153414.32,-2252.04,176561.26,2866798.42,1943197.95,914807.26,11136728.67,1550154.16,907181.01,773423.27,4244702.65,4983161.68,3298027.81,-1850.06,7360984.80,7021397.94,4746768.94,242909.40,8484330.77,-4126197.18,5895655.72,1791778.90,4677222.90,1791778.90,1248490.99,225018.23,4415335.55,3799145.56,2751442.59,2934306.66,12066698.75,5199633.80,4454762.67,1993000.20,11316620.72,8054624.06,5170813.72,2626867.40,11778484.70,8204688.43,5480800.04,1609621.95,9491214.68,2915093.90,8685747.05,2881483.21,6427209.49,3339669.30,6932469.16,2919137.74,8764830.06,0,11511596.68,0,-2016825.67,0,0,0,-1631920.79,-569336.10,2180149.80,0.0
