,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20071231,20061231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,22896385054.98,16653728564.56,10577671372.59,3727636359.19,18848862401.44,13405406822.82,8166616654.31,2999607958.50,14919781195.43,10336294003.22,6232314611.06,2277266224.15,11529494543.04,8046637292.71,4970613433.62,1908253288.74,10294929193.13,7420254401.30,4391517840.41,1538895724.98,10211040495.81,7195940657.86,4246255087.14,1450900346.80,8614318765.63,5927228492.71,3443063540.20,1088235679.43,2118775883.15,1591023841.87,750066343.53,37490277.60,2101780133.81,1518973918.46,692393575.68,31015331.32,1364511925.46,981844186.97,396503238.31,15064483.25,912752299.62,681096267.92,289504879.20,16187364.45,783195858.22,584028517.76,452924912.02,409963042.66,0.0
2,营业收入,22896385054.98,16653728564.56,10577671372.59,3727636359.19,18848862401.44,13405406822.82,8166616654.31,2999607958.50,14919781195.43,10336294003.22,6232314611.06,2277266224.15,11529494543.04,8046637292.71,4970613433.62,1908253288.74,10294929193.13,7420254401.30,4391517840.41,1538895724.98,10211040495.81,7195940657.86,4246255087.14,1450900346.80,8614318765.63,5927228492.71,3443063540.20,1088235679.43,2118775883.15,1591023841.87,750066343.53,37490277.60,2101780133.81,1518973918.46,692393575.68,31015331.32,1364511925.46,981844186.97,396503238.31,14778603.25,912752299.62,681096267.92,289504879.20,15837184.45,783195858.22,584028517.76,452924912.02,409963042.66,0.0
3,二、营业总成本,21858184125.70,15773838721.19,10149726141.82,3756204532.96,18360813476.21,13061585286.20,8014754464.96,3107120904.36,14739126641.04,10179844946.07,6231016878.64,2418452982.11,11159597346.48,7834161601.58,4874077088.94,1935434743.94,9839122782.09,7109766868.22,4306327178.00,1630024633.08,9743555766.77,6959627004.19,4211307758.47,1593933068.31,8131017746.66,5642415233.52,3336739562.88,1157780226.72,1956154993.10,1480093861.20,716132990.78,92067201.11,1941682589.56,1390926755.03,649426402.60,64188021.94,1233263563.03,869713526.66,366055767.98,39173939.42,810209247.85,585292686.64,254336398.33,33425818.52,699646717.74,505274318.80,377500610.84,359446533.24,0.0
4,营业成本,20492124720.85,14835252899.35,9546409764.39,3506680487.29,17136335738.34,12208617901.12,7494028457.57,2884147792.99,13586259220.14,9490322259.15,5783650097.73,2217409020.82,10260169951.42,7092408106.51,4391166727.38,1717323981.92,8969050226.42,6437953064.20,3904550223.12,1469429404.54,8984534579.83,6359790241.02,3808284553.52,1417653024.42,7509187303.69,5182430133.02,3056740445.53,1043404545.50,1786553249.85,1355637999.10,647483061.53,69822163.93,1772167501.30,1279653085.64,597956394.07,51782882.53,1151422598.42,812114393.48,339764622.52,30613922.12,743006365.22,539035656.31,234328856.60,27998612.55,644951144.51,470725355.11,368335930.82,327795886.59,0.0
5,营业税金及附加,125504863.56,87929899.38,56484032.86,21912195.03,106640226.31,71520006.50,44670117.93,16529965.88,74132663.90,50295753.51,30872462.47,12122991.10,51048513.42,28906623.56,17393925.24,7214324.77,41751431.09,29899952.51,16894576.44,6590575.78,43359072.30,36848467.96,28310224.90,11010443.76,53109194.22,38432719.76,23893324.35,8838814.10,5919013.68,4452726.24,2216973.80,194303.80,5824413.10,3926741.77,1960680.45,175706.28,2377373.84,1670361.53,707294.71,96405.83,1043941.79,789978.08,298223.21,56932.53,511400.63,366521.11,602541.80,624964.90,0.0
6,销售费用,175078103.82,113789998.21,78875056.44,30778323.34,198902415.43,138928211.35,96183362.10,52429101.26,190437631.93,117886449.25,75293907.56,41258328.75,135175865.59,87511480.05,55645726.72,30450015.02,146898313.47,66663495.39,48042140.77,27869489.78,104975645.18,56941108.90,35820091.58,18983935.46,73452840.64,38327484.13,12133418.74,14065086.28,33119026.18,17542313.26,1847251.00,1159828.44,30998144.83,18767615.55,2534032.73,711052.22,25203631.40,11010787.84,1375919.86,769088.64,16405155.25,9822081.43,712487.50,385044.78,12692232.43,5412015.58,6225708.06,4282697.95,0.0
7,管理费用,507169135.79,329582100.06,215568107.44,83821488.92,395338990.27,274653807.49,301981537.17,133078610.53,583886477.72,394370133.83,247900386.80,124222418.25,492135290.35,320214158.63,208551881.06,96838405.93,470703289.72,292839402.80,174572946.95,82033285.09,393766657.59,258160138.32,179435454.48,82286664.50,343538225.32,210965961.03,130772270.25,58920564.90,79906834.83,43431435.54,24758735.83,10770178.89,72356772.14,41417974.36,18501018.84,7686543.02,38426637.13,25568823.24,10497117.95,5032235.65,30818694.31,14597541.68,6936866.53,2480860.08,25431379.69,11586844.93,-165313.75,21280982.50,0.0
8,财务费用,112023118.72,96962056.65,65853142.99,38668870.09,118319041.04,104317229.94,50558433.70,16834876.79,188913917.49,100729275.52,56183703.97,21857990.58,193929938.02,104654909.29,67827946.85,30811851.96,143766648.84,106584993.29,69109319.35,32190065.74,122252747.89,86384201.23,61227378.71,29466635.92,102078570.38,73543516.36,45317599.43,20362679.04,55391610.31,40393871.80,24963900.62,10120726.05,38619217.06,28339119.22,17181885.12,3831837.89,10535638.17,8360921.41,5351728.88,2662797.18,11948913.04,9024628.12,5703681.17,2504368.58,9074175.14,6505903.28,5085421.86,3182758.28,0.0
9,研发费用,446284182.96,310321767.54,186536037.70,77762271.28,325488417.77,223142902.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,0,0,79788647.05,40405227.72,27332556.49,4100556.91,115496729.86,26241074.81,37116320.11,1582232.61,27137787.68,200466323.54,133490881.69,52824414.67,66952872.55,175825960.03,93157971.37,11911812.15,94667063.98,161502846.76,98230055.28,34532364.25,49651612.41,98715419.22,67882504.58,12188536.90,-4734741.75,18635515.26,14863068.00,0.00,21716541.13,18822218.49,11292391.39,0,5297684.07,10988239.16,8359084.06,-510.00,6986178.24,12022801.02,6356283.32,0,6986385.34,10677678.79,-2583677.95,2279243.02,0.0
11,公允价值变动收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130363.20,0.0
12,投资收益,-108264101.64,5682873.93,5406236.79,972073.70,15919.01,-3619566.18,-1780144.98,-829016.95,209683.07,1268015.12,1499349.03,-454743.43,-2345304.49,-1911302.26,-981545.96,-22564.23,-1994416.81,0,0,0,0,0,0,0,2270000.00,0,0,0,0,0,0,0.00,-745222.14,0,0,0,0,0,0,0,-236700.00,-236700.00,-236700.00,-236700.00,0,0,3723218.23,199452.56,0.0
13,其中:对联营企业和合营企业的投资收益,12470759.69,5682873.93,5406236.79,972073.70,15919.01,-3619566.18,-1780144.98,-829016.95,209683.07,1268015.12,1499349.03,-454743.43,-2345304.49,-1911302.26,-981545.96,0,-1994416.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
14,汇兑收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15,三、营业利润,878478798.55,827625800.75,412426743.11,-25570549.10,502759752.48,344543918.26,154423992.19,-108464321.36,205046503.72,160249472.27,5329481.45,-141641501.39,367551892.07,210564388.87,95554798.72,-27204019.43,453811994.23,310487533.08,85190662.41,-91128908.10,467484729.04,236313653.67,34947328.67,-143032721.51,485571018.97,284813259.19,106323977.32,-69544547.29,162620890.05,110929980.67,33933352.75,-54576923.51,159352322.11,128047163.43,42967173.08,-33172690.62,131248362.43,112130660.31,30447470.33,-24109456.17,102306351.77,95566881.28,34931780.87,-17475154.07,83549140.48,78754198.96,79147519.41,50846325.18,0.0
16,加:营业外收入,45805956.58,28027387.37,16079817.67,4525826.91,15087277.58,12572986.16,5057669.80,2595695.75,21733919.52,21639361.23,12301082.78,6516032.14,90394017.77,45118589.01,21882962.10,2448806.26,32117774.06,11753281.00,9004991.57,5443743.35,20256090.35,14745658.42,9335253.20,5044493.82,35225375.79,33937315.33,29005944.28,9347161.40,13546642.22,1911141.81,877899.76,179995.51,3769988.93,3528447.81,538468.62,67463.61,2568057.49,1008175.36,598958.10,38515.13,3878763.74,2802330.18,1078972.01,28971.72,827218.19,731550.46,658574.41,1283577.97,0.0
17,减：营业外支出,28235360.13,13793301.78,8644733.79,881543.76,28277803.22,8888273.54,6468749.34,3665668.00,15529102.89,12986992.04,11970821.33,2830167.66,27234151.66,6955112.11,5179359.15,2546269.27,20265134.02,8764143.09,6169468.99,1358632.25,13225035.46,2764920.09,900101.21,521815.17,12417916.90,4498894.85,3808969.60,983246.97,1402978.65,790235.03,115649.79,7955.42,1451565.66,961891.06,226847.26,5000.00,1491026.14,1146838.33,1046812.13,7700.00,1037339.16,610576.35,439216.13,16777.47,200320.48,132069.96,24482.91,183062.49,0.0
18,其中：非流动资产处置损失,0,0,0,0,0,0,0,0,0,6586087.65,5892361.01,1992309.31,20537606.52,2457728.92,1478321.61,1170146.19,7334021.61,2927070.61,2916043.17,506779.61,10942931.59,1387447.26,526260.78,300571.83,2407328.30,2773554.14,2438131.92,36443.07,0,679931.81,112647.41,7955.42,900660.52,710601.37,199847.26,0,385914.01,101726.20,0,1700.00,1036339.16,609553.58,439193.36,16777.47,137300.53,60050.01,964.48,0,0.0
