,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20011231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,3613160444.94,2527190180.36,1299485113.47,3877978627.17,2536500915.77,1458539827.48,705541538.99,2498547135.54,1771470498.95,1178175177.25,566431011.56,1768751447.56,921371976.90,626801473.56,302850236.92,1025111167.76,770466038.84,550682478.98,298950679.96,1178802509.91,892958482.31,642991390.97,313142512.51,1279778215.05,936066338.76,652932080.29,311977609.58,1414189294.98,1162996192.09,850900648.42,407295933.25,1823871481.40,1385189848.46,969913373.45,480431739.11,1767510615.53,1287333570.40,882101759.51,399746997.50,1223287953.55,825745815.87,534875444.09,237813154.70,1446946116.18,1233433662.71,863969683.85,423305443.64,1397455532.47,1031620589.10,685470424.41,282234528.95,783071417.23,518511916.85,377398656.23,175461140.65,632849712.52,485531100.03,375674831.40,174827418.12,669783427.22,512279359.97,352296815.35,172559675.36,540675103.14,400601650.26,292095810.55,133268558.15,448020620.27,387768315.48,0.0
2,营业收入,3613160444.94,2527190180.36,1299485113.47,3877978627.17,2536500915.77,1458539827.48,705541538.99,2498547135.54,1771470498.95,1178175177.25,566431011.56,1768751447.56,921371976.90,626801473.56,302850236.92,1025111167.76,770466038.84,550682478.98,298950679.96,1178802509.91,892958482.31,642991390.97,313142512.51,1279778215.05,936066338.76,652932080.29,311977609.58,1414189294.98,1162996192.09,850900648.42,407295933.25,1823871481.40,1385189848.46,969913373.45,480431739.11,1767510615.53,1287333570.40,882101759.51,399746997.50,1223287953.55,825745815.87,534875444.09,237813154.70,1446946116.18,1233433662.71,863969683.85,423305443.64,1397455532.47,1031620589.10,685470424.41,282234528.95,781395427.16,510150626.85,367585787.75,172206988.45,626551303.86,475796834.44,369393916.08,172212138.49,660415224.04,495239959.69,348315794.91,170075008.34,535230612.88,397527687.47,290145286.24,130639151.77,435894571.42,365074339.19,0.0
3,二、营业总成本,3580940951.88,2483298119.88,1276485447.82,3799695102.12,2466483891.84,1380800055.88,674398921.00,2383015189.20,1684211978.74,1117747807.22,531822309.79,1647208525.00,867199030.38,597406412.04,291415302.07,1032759423.09,759880509.84,537725399.57,282392802.11,1141828409.41,852418619.91,607654474.86,290339828.45,1213719437.12,886841969.65,615094866.27,295187205.29,1369793708.87,1126311193.46,819154954.77,394914906.83,1707836443.47,1291311381.58,903945786.68,448470987.92,1598931921.55,1185964287.99,816724274.61,370590433.09,1164730656.90,790816956.94,513769649.53,240828826.45,1414981792.85,1195421404.74,834365697.56,415457367.23,1349522957.31,989364264.25,661339685.66,272497888.23,758641786.34,504528158.19,366658023.90,168495985.10,617317082.59,475711017.89,353677630.60,158192586.37,603986329.59,456462886.26,309651703.52,153348322.24,476172596.13,357062893.17,242003189.14,116344622.79,387580380.53,342518394.11,0.0
4,营业成本,3170943789.23,2199057717.38,1132038151.96,3313991454.92,2135336777.54,1190066289.80,577706178.49,1977183218.15,1406260303.90,929587338.00,451473372.96,1342086881.22,690928753.96,474495810.89,229375515.08,796287861.17,599418688.79,422847126.74,224004209.18,865796696.88,652304800.29,476103410.06,230066605.42,954275443.41,705580894.99,490583578.32,235178706.12,1179067413.56,985030180.99,724655986.32,351786070.09,1485697401.74,1117147389.72,776521771.91,385096241.22,1362838420.79,1004197850.36,677801791.88,303806083.69,949128181.91,636032976.74,412694187.25,193648876.29,1199601804.58,1036332801.03,722841530.80,356043571.40,1175897274.69,857436002.77,569999062.95,230873642.82,627791377.60,407296786.02,300673347.61,138471859.62,511991454.59,393774541.70,300538724.54,138866969.08,514454174.76,389481737.77,267582882.92,135442582.14,393244770.98,293444198.10,198358785.81,96230956.84,308096028.71,284365426.49,0.0
5,营业税金及附加,21545332.17,15508726.66,7231263.34,33023144.25,24854701.87,16077699.98,8481542.61,36592734.20,25073950.49,16256196.31,7907210.62,26097650.26,6375156.01,4100704.45,1225175.25,8639385.69,6093951.00,4262168.83,2505118.80,8263566.57,6529322.22,4680249.45,1799324.61,9006475.27,6897320.64,4432830.10,1653834.61,7197231.23,5332901.95,3049080.06,233628.06,9447896.43,5723544.73,3480663.47,1711729.52,8862328.15,6176279.55,4364299.27,1315922.20,10483734.62,8940845.75,7106593.47,1450463.26,6905270.86,6638705.48,4461923.95,1162346.84,6743624.11,5504261.22,3422281.92,1233651.56,4169976.65,3789453.92,3309023.06,1272612.24,1510350.48,753472.71,222553.92,398895.31,2478547.86,2422529.12,1661607.95,911178.10,3393858.22,2492790.76,1790546.21,860992.02,2711825.67,2763844.71,0.0
6,销售费用,86953889.71,58921315.87,31352550.11,119853673.29,79976672.42,53682826.02,26257367.23,101399216.09,78020469.97,50651184.08,25784792.83,81681750.86,44476583.85,31407989.89,19227860.02,57520015.47,40609830.24,25470924.04,12758034.71,64744392.02,47416570.53,27951773.32,13387221.11,65360031.56,40800243.17,29156976.84,13823690.89,46404495.20,30438805.89,19581576.00,9603029.42,60959892.14,47019861.33,36637221.23,17104205.33,57192270.27,51110277.68,44255925.58,18709347.60,45303603.90,32754136.72,19334509.15,9301370.06,39770811.27,37342499.91,19000626.99,13799036.40,37150467.97,28818089.56,20136479.02,8929963.37,28333728.44,20819431.40,14400305.50,7193287.80,28801716.51,20822314.77,14974368.43,5618599.36,23722668.53,16186074.28,10955295.50,4961719.84,21657218.28,12853559.15,8284506.01,3074550.43,14494205.72,10687412.37,0.0
7,管理费用,143117456.24,96698421.70,43120403.41,168837379.02,87137801.01,91039106.96,44248818.44,188347386.05,124047243.46,80679523.95,37585049.12,145271410.45,87154237.12,58754737.95,30402340.14,118634407.42,85645943.26,59873955.37,31788055.49,141780511.13,104834369.07,72203794.79,29268042.51,113298872.62,80707020.05,52822735.13,26455403.06,89754946.24,66269052.87,46315683.15,21410132.10,95115093.36,70600777.69,48618410.27,24092898.31,93332674.81,74175604.63,52920370.59,26653783.66,107530598.22,71600169.65,46841572.90,24574579.68,77706571.16,46126015.55,37717357.53,14631240.55,72132856.09,51682740.01,36126963.35,16047995.33,69517447.41,48313590.83,33383192.53,14215144.91,55547891.60,44565861.11,32483894.36,9525632.96,52163375.90,35838692.87,22127971.02,9477518.69,49324693.05,38330173.72,28819491.31,14040747.50,52501599.95,40884468.97,0.0
8,财务费用,78243340.20,57981313.63,31046001.45,46726181.89,43949652.13,17464208.89,19541770.82,48512864.23,36096248.56,24854010.36,9318942.53,25015662.77,29302006.47,16630410.56,7341732.15,25118819.34,21109970.74,15719459.55,8050421.44,42979072.75,34485554.76,25332996.03,12049513.06,59129628.88,43099000.29,29035726.40,13299193.64,60508109.72,44997489.65,25017031.85,12509836.57,52620297.17,43173992.48,31144418.75,16756946.81,60200034.10,42927288.47,29998783.77,15769310.64,43629050.24,30914461.29,20307655.02,9973462.39,88755369.78,62176951.60,39089102.50,20534093.69,54823989.37,40217728.93,25210995.70,10912741.15,28829256.24,24308896.02,14892155.20,7343080.53,19465669.41,15794827.60,5458089.35,3782489.66,11167562.54,12533852.22,7323946.13,2555323.47,8552055.60,9942171.44,4749859.80,2137376.00,9776720.48,3817241.57,0.0
