,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19951231,19941231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,2138215904.09,1415035678.08,929136254.90,475243440.00,2114649228.51,224596112.91,146078538.03,65794721.04,279620496.75,213107202.25,128049084.95,59329744.33,248899773.74,172393959.70,107474919.57,48618764.08,206922707.09,153016543.35,94041452.37,39875787.83,276362346.80,212897553.85,129123133.02,46361385.83,229157627.54,147123845.13,90639840.40,43809501.14,262646691.05,205620440.29,135487496.27,61629540.69,258057786.25,191693245.48,120142425.94,50951661.41,216616737.27,144514533.05,81321853.01,32907657.88,227924032.87,146607077.25,85353943.27,32539319.02,269324607.80,209624762.43,135829539.72,51535853.46,309768963.50,218156205.32,119559782.89,46967437.57,286939007.40,199161017.39,118914803.59,50550564.21,280415335.77,187012501.20,103927481.79,46599406.36,368864832.93,344852238.37,201270795.78,50493150.53,196384111.63,123909572.86,68973966.59,37717715.35,214678294.34,105851404.00,72922984.06,36200712.11,156671207.43,74809625.14,289101861.76,124177139.59,272488510.69,66083320.18,148058654.71,84112686.06,196462001.00,102433130.32,190097547.00,172069443.00,140240650.00,0.0
2,营业收入,2138215904.09,1415035678.08,929136254.90,475243440.00,2114649228.51,224596112.91,146078538.03,65794721.04,279620496.75,213107202.25,128049084.95,59329744.33,248899773.74,172393959.70,107474919.57,48618764.08,206922707.09,153016543.35,94041452.37,39875787.83,276362346.80,212897553.85,129123133.02,46361385.83,229157627.54,147123845.13,90639840.40,43809501.14,262646691.05,205620440.29,135487496.27,61629540.69,258057786.25,191693245.48,120142425.94,50951661.41,216616737.27,144514533.05,81321853.01,32907657.88,227924032.87,146607077.25,85353943.27,32539319.02,269324607.80,209624762.43,135829539.72,51535853.46,309768963.50,218156205.32,119559782.89,46967437.57,289560886.73,201527241.16,121282237.51,50065073.29,281337978.61,187873969.22,104492444.02,46918304.84,370890475.70,346307040.50,202164522.65,51039068.15,197829504.35,124044018.22,68819382.67,37520245.10,214210311.80,105406924.00,72488344.16,35982744.91,155819240.36,73619259.09,287473398.24,123851103.44,270368744.16,65320607.36,145419278.17,80918047.39,195962416.00,102433130.32,187967111.00,172005649.00,139375806.00,0.0
3,二、营业总成本,1821172846.33,1181198385.39,769201468.96,426306943.29,1839931536.38,237521650.51,157902610.85,70869362.86,317583716.16,240048980.66,149652247.83,72252285.95,322975834.86,224472185.72,144718504.03,65673666.98,289718639.67,176419265.13,111483359.16,49811632.52,288228073.05,206919011.64,143678400.01,57817611.04,266041392.53,168718422.22,105901378.81,52062953.91,276353605.22,210006272.69,138386104.41,64518772.42,289321269.91,201924499.36,126840659.88,54855642.97,239720184.20,156595615.60,93070944.54,39342938.09,245563668.31,167781493.69,104405428.15,43504354.39,235665435.13,205616569.52,131026883.04,52074973.97,312497219.31,211938995.54,115172598.14,45250965.07,274242009.78,193113151.54,114418043.79,49048145.73,327028693.14,173130119.64,91670918.82,47177453.43,558649989.35,321016444.01,187811479.68,48159501.83,187481728.96,121701398.36,70805434.65,36192220.01,178747594.08,100854655.00,68212938.07,35202195.38,149309330.28,68205770.27,226579218.87,95433070.91,214256318.22,58025200.36,119615951.41,66272144.87,155793210.00,0,154200951.00,138184602.00,114987403.00,0.0
4,营业成本,1482247463.22,941749583.18,595009363.14,332535288.86,1481164919.18,192242618.99,126177084.99,57606218.51,238278331.23,182879097.07,111229003.14,55046403.95,229437723.67,158421108.93,98897720.97,46397635.19,190836977.02,140755068.09,86178142.27,36854839.25,222049547.91,165981664.56,116797012.39,44336922.22,211664963.62,135372493.68,82388025.75,39179130.23,227612692.35,177213881.29,116199617.94,52606254.59,223506449.78,162422195.07,102099800.80,44110855.02,185183648.88,121182041.54,68160788.72,28260795.41,190252557.18,134538492.02,82044456.94,33159541.63,213906536.58,172006997.54,110238279.11,40943635.31,226489103.02,179644855.08,100518377.01,40720454.44,221669049.74,164618364.01,97928383.91,42130312.43,247644354.34,153565191.77,86136808.50,39074492.59,322604556.11,295400606.03,170995708.84,41009969.33,155410954.52,98533766.44,54526521.83,27529920.87,152694491.51,79203525.00,54054409.24,27556766.29,116672385.45,53682689.62,197482198.33,82794167.56,193785994.22,46850530.69,99577153.28,54400040.84,129444509.00,0,117364772.00,103668066.00,87235717.00,0.0
5,营业税金及附加,22146240.85,15678103.43,12034485.62,4694356.52,21057233.62,2263746.66,1641760.55,663150.44,3132338.03,2516387.38,1629505.61,1338384.47,1574920.88,4905.97,4392.18,0,34620.62,16546.84,0,0,3786656.45,3786656.45,1269081.36,598847.65,1369373.14,1020096.81,466294.75,255104.41,2078860.27,1795246.39,907743.16,565960.52,1768643.64,1315959.80,717846.75,154476.01,1552949.39,535264.89,329227.68,199702.40,1618556.65,842010.18,384128.34,225959.97,2429581.70,1626266.33,938329.39,749342.05,2620144.49,1767274.92,1002476.68,649149.84,2283361.80,1315246.94,762226.72,334039.41,2037614.47,1447287.35,702649.05,375092.93,1378121.40,1212019.24,1076900.45,707882.78,2633756.12,1830926.70,1371643.00,1324862.81,936488.08,674333.00,460614.86,317690.30,789279.38,728329.22,515553.55,375892.43,911896.17,282697.49,239129.92,156577.10,425733.00,0,378659.00,716594.00,1263194.00,0.0
6,销售费用,8533547.40,8533547.40,8533547.40,3191687.15,13856269.25,10319069.29,7836211.93,2443514.71,19621539.98,14940246.45,10108164.46,2762199.31,16634362.27,12867779.37,9728646.04,3747233.59,13146726.91,10058363.78,8100450.15,3492563.18,16123449.90,10529050.50,6685244.98,3786959.05,12485495.95,8587231.03,6499544.60,3048586.87,12191076.58,7742587.04,5196966.19,3067155.66,15730397.95,9283052.89,7095997.68,2132348.64,13620917.89,10448449.32,7585380.00,3161154.51,13615103.44,10831483.70,7857386.08,2056261.44,14194004.16,10950825.53,7942545.52,4330526.33,18039428.60,12579305.79,8961542.21,6050493.33,15869469.73,10513639.90,7322939.77,4542980.87,15406370.82,10772336.36,6896429.73,3152925.66,10162276.14,4178157.25,1756356.60,1077638.31,4614121.34,2429567.44,1494562.59,923726.35,3643234.49,2208929.00,1599026.78,1086812.62,2979389.41,1186852.83,3556428.17,1420075.40,2214766.68,1040167.32,2155746.91,901125.21,2273700.00,0,2530439.00,2109650.00,1626553.00,0.0
7,管理费用,281547605.07,196696192.49,138962469.32,78255137.68,317245368.18,24304841.21,16943783.75,7858840.75,37055948.78,24290532.58,17539973.08,9070834.74,35711180.08,26904417.18,18563373.15,9581105.64,72109470.84,26562205.19,17707291.71,9579679.87,39779387.08,26746852.56,18259636.94,9408109.30,37189171.02,24905600.69,17262651.91,9353928.89,33069021.60,23905538.61,16060527.63,8451940.28,41141588.24,29958544.55,18212543.05,8599868.10,35303449.65,24817729.08,17348385.19,8103472.41,34786900.10,23290862.93,15265557.28,8082162.96,33360389.35,21685170.08,12453370.63,5962427.16,30090424.63,23802461.81,15623853.84,7540387.79,33550463.05,16345622.68,8119736.33,2030919.90,60485169.18,7037614.23,-2314238.65,4392285.58,223865021.06,19206366.21,13518641.31,5215273.35,24171781.04,18376522.50,12775806.90,6039629.55,21637039.98,18028972.00,11760945.41,6116428.34,29492997.29,12094724.60,22564474.69,10377430.20,17054928.08,9262768.95,16838826.11,9140475.76,18794400.00,0,25090649.00,23578975.00,18039493.00,0.0
8,财务费用,-6381595.50,-4972304.53,-2445752.69,-2298940.63,-3149708.61,7978775.45,4891170.72,2297638.45,15087634.80,13745105.83,8917990.19,4034463.48,33806669.12,23779751.76,15030149.18,5947692.56,6455491.85,-929258.39,-458864.59,-115449.78,931461.30,-175546.79,617089.98,-313227.18,-301990.24,-242227.58,209634.21,226203.51,-689559.54,-892900.87,-220670.74,-172538.63,275057.14,-10014.36,128895.54,-141904.80,-412364.07,-530088.21,-494431.03,-381561.64,-1764726.16,-1508593.00,-933338.35,-19571.61,994308.81,1510476.34,1617524.69,1094612.19,1697053.79,1172314.08,-7459592.37,-7963888.77,869665.46,320278.01,284757.06,9893.12,1455184.33,307689.93,249270.19,182656.67,640014.64,1019295.28,463872.48,148738.06,651115.94,530615.28,636900.33,374080.43,-163659.98,738896.00,337941.78,124497.83,-624721.25,513174.00,1008321.38,575653.65,101223.19,589035.91,805095.19,1673925.96,4854868.00,0,8836432.00,8111317.00,6822446.00,0.0
