,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19951231,19941231,19931231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,3268019973.79,2194204977.39,962372413.35,3428310142.54,2514146702.00,1662575339.56,743255608.50,3594104127.36,2717047660.83,1800831719.02,834239024.81,3198765336.76,2485520943.57,1695067345.46,804307180.52,3007221779.60,2288431369.03,1478186911.31,739867415.38,3009520819.01,2305413036.42,1457616379.88,631157929.30,2339664457.53,1829818428.90,1243245582.76,554908922.83,2148907366.55,1649372474.27,1112928902.18,524996954.77,2109606680.85,1664722854.25,1150969683.06,499624245.01,2121373672.93,1628281008.38,1098526823.16,456846851.92,1683223985.85,1233161978.77,799100340.68,364208851.61,2246482157.46,1813728065.85,1150984520.23,513538304.74,1940475606.80,1461229770.43,992503287.25,447276060.57,1781810504.53,1280273466.82,829347670.92,339882205.54,1566318494.37,1165244826.43,708406329.44,268066473.37,1103762429.01,808498946.37,501907164.24,230443398.59,892562031.74,664045273.84,427228276.99,211384610.77,773949020.24,590685892.65,390757794.49,184861600.00,619819781.18,294947338.10,580409676.83,247907406.70,626088280.75,292966706.05,534734027.67,216304584.00,443142762.00,212481964.00,471186382.00,422112919.00,353410184.00,274514804.00,0.0
2,营业收入,3268019973.79,2194204977.39,962372413.35,3428310142.54,2514146702.00,1662575339.56,743255608.50,3594104127.36,2717047660.83,1800831719.02,834239024.81,3198765336.76,2485520943.57,1695067345.46,804307180.52,3007221779.60,2288431369.03,1478186911.31,739867415.38,3009520819.01,2305413036.42,1457616379.88,631157929.30,2339664457.53,1829818428.90,1243245582.76,554908922.83,2148907366.55,1649372474.27,1112928902.18,524996954.77,2109606680.85,1664722854.25,1150969683.06,499624245.01,2121373672.93,1628281008.38,1098526823.16,456846851.92,1683223985.85,1233161978.77,799100340.68,364208851.61,2246482157.46,1813728065.85,1150984520.23,513538304.74,1940475606.80,1461229770.43,992503287.25,447276060.57,1779304606.76,1278837837.31,828446589.60,339672528.94,1564106233.92,1164005586.79,707635771.71,267737254.94,1099919987.36,805226674.44,501507585.15,230264750.16,890021326.12,661102659.91,426845407.14,211270228.94,769664137.57,587784789.05,387988994.15,182617400.00,613670866.22,291969683.46,564871171.37,245977715.40,626230866.84,292715594.31,533174692.28,215401236.00,441913632.00,211944281.00,470059394.00,422112919.00,353410184.00,274514804.00,0.0
3,二、营业总成本,2673108529.97,1742792052.04,826886663.40,3208720844.41,2280602040.14,1503897378.37,703460996.06,3053286800.90,2167830452.36,1397563039.23,673156224.51,2594060846.44,1842566489.99,1184243773.67,578570918.71,2603976701.74,1940357251.77,1275676851.09,676303468.62,2702265771.73,1964526722.76,1226654233.61,570905650.35,2037832656.73,1488431890.05,971097180.14,491101781.31,1997638581.56,1435073637.63,957239886.44,495990483.35,2067412132.50,1566154696.73,1066647334.55,503777799.22,2021384486.39,1496522838.88,994126281.07,473204749.10,1653358077.05,1152896107.21,741450933.22,375091597.59,2312317893.87,1750250067.03,1111240879.88,521202163.57,1825738042.08,1328689085.13,884877842.45,418553981.30,1622507126.43,1108161548.59,704339256.70,322249622.82,1440223830.28,1009502603.90,613881686.37,252516030.17,1029154441.66,706599822.62,416175591.37,199386082.86,703699788.36,489901584.61,302844605.00,153806751.82,591595525.29,449425619.55,290087872.45,153770700.00,459687994.25,230341336.38,444944699.46,190967058.20,431189016.25,203586815.97,401840572.44,178169970.00,329561848.00,0,370265182.00,323682409.00,270374575.00,219241233.00,0.0
4,营业成本,2276232018.21,1480550188.64,699326508.63,2665382734.36,1915913152.00,1269999438.04,578305520.38,2582801082.09,1844022853.25,1186154675.62,573601736.04,2086943014.19,1487716361.47,959119177.18,468960143.15,2078477916.39,1571427489.10,1031396648.04,547012589.78,2180660742.99,1575766728.49,969041002.21,449580613.67,1553329299.96,1123969786.04,726363673.86,370645264.05,1494284989.97,1060478933.37,709426837.09,379085017.17,1610153955.92,1227577391.74,842449662.42,394913799.92,1568601466.80,1155755347.72,764141846.20,368510863.59,1220141356.20,857902612.50,549437135.36,280449534.49,1817270233.99,1425722452.99,899992706.07,416335467.23,1466875446.64,1068582363.81,713506428.16,332063074.38,1286436315.56,878152323.61,558108578.36,257193113.38,1162447549.80,805984178.66,487428097.55,196925158.72,821014937.44,559696904.36,329278757.90,159467329.53,555556806.57,383907336.96,237556607.20,123356890.96,463414256.63,347190075.16,232855220.95,118213100.00,357209415.88,177081480.28,350185747.08,153426178.20,359345170.87,169355241.24,348313059.69,154849353.00,301364827.00,0,331903679.00,293916881.00,253897488.00,201687833.00,0.0
5,营业税金及附加,32521471.04,22329542.73,10240141.48,36675536.07,27674005.23,16866160.02,8582639.10,41308112.71,33505010.87,22831384.48,10392848.17,42632337.83,25517531.67,17589311.04,8841604.30,25048184.40,19292259.09,12970341.47,5819664.69,21443544.85,15180791.31,10594633.55,4389013.69,19822000.31,15561209.15,10466770.25,4180278.11,18949755.86,15679338.13,10872193.58,3608481.18,15734687.81,12848032.42,8693502.87,3813239.23,12193680.06,9494583.92,6852502.62,2425087.96,8613413.95,6146395.76,4044532.83,1613753.93,11189370.70,8942369.71,5756054.41,2881711.67,11196397.83,8100825.84,5481102.74,2566555.19,9572034.29,7116925.15,4289529.42,1696262.29,7757465.65,5870122.21,3619355.47,1586614.66,4136916.58,3463886.29,2200309.72,825387.76,5181960.32,3781596.95,2557217.83,1384427.89,4853349.84,3716047.71,2563891.28,1215400.00,4441101.52,2025319.78,4542197.15,1427836.80,4513698.57,2357078.49,3492454.16,1682343.00,2075496.00,0,2472605.00,2186656.00,0,0,0.0
6,销售费用,57169731.50,38852433.21,19155476.01,81546035.46,61613665.20,44104737.29,24870486.44,92748118.64,64662115.60,40152153.36,18680293.44,86590067.10,63400621.30,40236683.83,19412876.02,89481860.31,65050310.72,42316907.65,21199992.03,78530743.55,58198299.82,37014708.80,16270597.19,58317661.89,43795100.38,28366170.77,13371113.91,59402784.99,44089826.60,29413967.83,13126211.94,51066025.47,39705385.89,26659156.19,11660869.94,61562705.58,47147038.77,32139190.86,14076812.62,43436116.05,29209826.89,18051467.06,9342147.20,64539501.35,45808856.18,29731714.89,15003800.39,59257676.97,41624349.83,28141840.47,15734934.14,49361367.18,30454867.94,19062503.29,9041295.52,57168257.68,42050426.96,24230813.15,10751596.04,38903187.45,27897912.57,15255419.42,8189349.00,25079703.58,17439496.91,10258035.37,4606141.00,19705927.55,17245852.97,11276738.37,7495700.00,16488416.59,8465070.82,9382839.15,2883333.00,6722337.41,2791470.73,7519599.63,3085369.00,3528361.00,0,2338218.00,523896.00,567573.00,607453.00,0.0
7,管理费用,150989941.02,99384498.56,50238021.76,193817662.84,129286613.26,102785411.45,54853763.88,180257671.35,114567952.63,73460039.69,35942785.56,197783757.77,136740270.74,87219345.84,38696896.82,200064014.84,129365778.08,82370640.13,42740347.45,168184077.64,122275446.64,80931537.07,38045108.08,157767710.17,116786987.41,76082197.53,37707229.50,146466237.37,103542880.24,68796811.64,33809432.87,133814656.52,101025400.50,66382930.94,34260523.33,146907793.28,103626257.22,67813887.99,31658506.37,131813230.99,84824456.84,53227586.68,25984202.39,155738512.35,116881488.03,70646357.75,36089509.85,128373115.05,93114972.98,60770018.10,29377413.52,134218648.49,91609077.05,59657189.86,25207894.53,128246447.04,94187728.47,61536061.30,26934978.71,105566601.12,73766026.70,44480356.92,19817230.46,81988620.98,59520743.99,37989148.82,18530108.59,80228998.29,59453158.63,31276405.86,18898600.00,66826867.80,35980769.26,59913262.27,18634328.70,34681105.70,13767872.66,36719884.23,16315602.00,25263675.00,0,24627122.00,19231754.00,11985531.00,15738639.00,0.0
8,财务费用,126618365.55,82607409.01,42011697.52,167433602.77,118059878.18,76824957.57,39716295.25,157984832.92,119319158.44,77830933.93,38985523.68,149326084.59,115893564.06,77265692.67,41780611.10,196167181.80,147398426.24,100213252.55,54978819.54,243735281.35,185982394.57,125715529.11,60348851.15,240087596.90,184696806.52,126421443.04,64049591.67,261976274.27,195837207.21,130632364.26,64336002.06,252627881.00,189026715.82,120681483.85,59001074.14,239438647.35,180316187.37,122376244.08,57757465.54,231716409.23,174380866.90,115363440.43,58299115.10,225332398.61,154442767.00,107019780.16,51376756.57,162770031.96,118362751.92,78776319.19,40145093.91,142918760.91,100828354.84,63221455.77,29111057.10,84604110.11,61410147.60,37067358.90,16317682.04,59532799.07,41775092.70,24960747.41,11086786.11,35892696.91,25252409.80,14483595.78,5929183.38,23392992.98,21820485.08,12115615.99,7947900.00,14722192.46,6788696.24,21017067.34,14465878.10,26150207.16,15315152.85,5795574.73,2237303.00,-2670511.00,0,8923558.00,7823222.00,3923983.00,1207308.00,0.0
