,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20071231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,1076109072.89,673991256.52,297446974.91,2299991415.03,3707123297.37,2407616216.56,879388022.10,2287703748.99,976238052.32,636363207.97,279867429.67,1170283594.44,570475549.60,333339773.68,128828517.80,757069209.20,486729868.40,301838780.09,95741626.74,489874157.57,306480466.58,200321400.34,89530513.94,619755877.30,401193657.53,173224198.07,59564298.66,414979641.85,287837166.37,168503376.78,57956814.63,441318276.90,321312216.74,210032477.50,78081176.82,402604179.81,299770714.47,189629729.92,82492388.86,426136788.96,283594842.68,196506373.16,75789269.24,446815731.79,497276198.10,0.0
2,营业收入,1076109072.89,673991256.52,297446974.91,2299991415.03,3707123297.37,2407616216.56,879388022.10,2287703748.99,976238052.32,636363207.97,279867429.67,1170283594.44,570475549.60,333339773.68,128828517.80,757069209.20,486729868.40,301838780.09,95741626.74,489874157.57,306480466.58,200321400.34,89530513.94,619755877.30,401193657.53,173224198.07,59564298.66,414979641.85,276794742.40,160856873.17,55761368.21,441318276.90,304934406.89,199887055.10,73665599.64,402604179.81,289567475.65,183893791.67,82147915.70,426136788.96,282291562.57,195712062.87,75388812.28,446815731.79,497276198.10,0.0
3,二、营业总成本,1216018596.29,772172433.64,347986523.78,2266142541.72,3569533571.17,2313713045.39,845191847.53,2071455669.54,918885508.78,604797081.76,275598631.41,1072984408.98,568533412.10,338629739.44,150136955.75,728033553.83,491679464.24,306938843.32,117083325.58,589513896.79,373513921.12,249324873.70,118226018.27,677624612.92,456428861.85,220064311.59,86407809.86,492403907.15,322267053.36,193968154.25,76721237.27,401474822.69,286017047.98,185314625.80,75503574.18,362443805.74,261987726.27,159912949.05,80401104.07,349270061.39,242347144.32,163215774.33,66464938.20,368351838.13,412652033.85,0.0
4,营业成本,505550668.11,314827143.83,132603564.67,1280784464.22,2909078095.20,1876599072.98,654439396.44,1368678634.63,526385444.37,334414248.71,134463972.53,644639421.25,296628006.56,167741170.99,65623459.01,419480852.22,278654920.79,166308354.98,54291062.99,299419229.14,187200297.16,117531274.42,51256392.96,357225426.88,239617923.59,112540997.32,35912549.84,258056563.23,161219706.81,91788522.76,35544700.91,243208965.31,168695897.43,107259238.40,43025466.40,233965994.90,171689160.29,106230336.30,54133213.57,251483003.95,171669846.49,118667246.63,46821635.84,253300982.48,309916870.86,0.0
5,营业税金及附加,8342665.74,5064704.90,2286840.23,25938610.28,11243061.15,6833083.92,2841463.49,12966531.24,7745104.13,5378331.41,1067791.38,8416127.15,1530250.61,816287.11,174268.70,2937942.28,1741985.55,1077218.68,285066.15,2801602.11,1264911.15,912710.80,569486.34,9024047.40,4268619.87,2324442.90,727384.96,7181925.21,4875203.61,2328192.20,679150.22,7014362.36,4157795.82,2384517.29,753233.97,2411566.19,1615674.47,1110049.31,443237.01,4247832.16,2171409.88,1496694.92,620648.00,3346125.94,4285059.25,0.0
6,销售费用,119974835.62,77554326.77,36951555.01,149247518.01,103954429.24,69579770.85,34353590.10,121107473.29,99202508.91,58999852.42,38338909.90,89447743.97,61561887.19,40394704.49,21878947.10,57758237.82,39341327.58,22628326.72,10974277.02,53654834.57,40405686.36,28022289.34,15299833.00,58987358.80,45879460.41,23574145.12,11334681.06,48384824.92,34634422.98,22321539.14,9123176.62,55450957.01,38886363.36,28156898.89,12528793.26,51747507.47,31784024.80,19545509.30,9053595.02,29265421.80,21715031.39,13706527.93,6510777.55,50845280.11,45340195.33,0.0
7,管理费用,277892883.61,180731351.34,88287925.36,376781226.45,241616434.91,248667442.54,116260115.00,438720140.37,259833543.51,190933273.61,93540430.57,300387845.19,189449513.59,116581835.73,57236972.83,228297622.27,163401087.98,109786898.01,50238742.46,213287557.11,140316526.50,92929057.02,48490398.93,227555907.18,163476722.17,80784809.80,39019180.16,170048971.92,119203479.23,75408651.72,30597582.68,106689432.62,72383683.16,45806772.75,19073854.01,89380755.56,56145261.25,32323918.06,16313843.91,63129833.64,43959713.13,26980775.10,12063825.80,60521908.81,52687778.78,0.0
8,财务费用,187359547.39,125388209.35,45081564.41,176788991.33,123707254.59,84114571.36,36970400.57,76122684.32,24583375.03,13411720.11,8150919.94,19597959.73,17787007.86,10709695.66,5223308.11,8213607.37,2894782.87,1498685.46,1069980.26,2109340.98,-992922.35,1281298.79,2609907.04,1841561.71,3328648.07,852449.96,-575986.16,-13837199.62,1220076.12,963556.08,85436.52,-19686101.50,1186933.97,1194573.33,46389.84,-16871903.48,217083.06,169056.28,25777.06,-651513.80,260544.90,160321.22,25436.01,1067791.13,-231522.63,0.0
