,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,19991231,19981231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,3236231137.72,3076347630.89,2197599200.73,3401413515.70,2323068329.55,1784108855.60,1236111648.88,6349494851.56,2910325969.09,2125087326.90,973164132.38,3531248854.39,1784928901.12,1174373344.76,592135661.51,3802176274.39,1699831488.73,802899414.18,398277895.01,3181037356.19,1779980786.69,1116349002.50,465554358.18,1749436595.88,1355368364.89,756035598.62,306017754.37,3213143485.40,2463232115.83,1649880735.43,566721190.83,3253956143.53,1965934809.06,1511096896.87,652643792.22,1986226155.46,1212345236.04,633931602.18,210064472.20,1169030533.01,772798602.57,479983701.11,164829513.86,1505268145.95,1381912120.29,1193195257.89,373596303.90,2001050001.63,1158371522.26,1027205386.34,301961079.94,990349445.74,642049932.86,496752666.14,240299247.42,701308274.99,351781882.80,240817379.88,90594454.94,562280578.98,411861037.33,270653800.22,137310729.26,721058666.71,344054597.87,214801068.51,58381325.30,516436164.61,368695798.15,227128349.72,60166851.14,627326788.18,213598368.03,591709666.92,391292814.55,571259148.98,0.0
2,营业收入,3236231137.72,3076347630.89,2197599200.73,3401413515.70,2323068329.55,1784108855.60,1236111648.88,6349494851.56,2910325969.09,2125087326.90,973164132.38,3531248854.39,1784928901.12,1174373344.76,592135661.51,3802176274.39,1699831488.73,802899414.18,398277895.01,3181037356.19,1779980786.69,1116349002.50,465554358.18,1749436595.88,1355368364.89,756035598.62,306017754.37,3213143485.40,2463232115.83,1649880735.43,566721190.83,3253956143.53,1965934809.06,1511096896.87,652643792.22,1986226155.46,1212345236.04,633931602.18,210064472.20,1169030533.01,772798602.57,479983701.11,164829513.86,1505268145.95,1381912120.29,1193195257.89,373596303.90,2001050001.63,1158371522.26,1027205386.34,301961079.94,990063509.14,642049932.86,496752666.14,240299247.42,700280111.70,351367261.04,240736091.12,90594454.94,561997178.98,411572137.33,270364900.22,137121829.26,720520894.68,343719223.46,214475814.98,58381325.30,515541703.05,362735813.69,221168365.26,54206866.68,608679018.01,207846193.52,586872370.05,387601848.84,567476975.70,0.0
3,二、营业总成本,2864303426.32,2681843436.67,1974440071.28,3155049317.99,2004429734.17,1537861304.18,1099715440.90,5999781329.40,2677850264.23,1947809195.92,933868876.66,3819382334.10,2007439352.18,1239825797.03,572508728.49,3581806158.95,1471602810.89,673167747.14,330464423.09,2752027845.01,1639082173.87,985770529.17,379290740.02,1589048819.51,1233379611.19,711507317.80,298505169.10,2777503991.69,2240694151.72,1512825411.84,484418636.88,2803685181.94,1648047030.86,1237974891.09,527771730.51,1675739695.86,1067662653.33,574899009.57,218111073.33,1055372071.10,692014835.33,425497613.08,146158447.50,1348260570.85,1230965060.85,1046393768.95,321051488.33,1907871017.86,1117437904.75,999386283.03,291520094.30,933263606.80,613938044.52,479902042.09,232494105.67,645616556.95,318301589.85,221316061.74,84946314.49,528385757.11,396951947.86,262308577.36,131019460.57,675097154.35,339654915.79,213313623.15,62736482.33,482057792.85,354101760.66,218136359.69,60674001.71,565857603.06,198438795.08,508150197.35,346373040.37,483171713.02,0.0
4,营业成本,2587437786.67,2469148531.95,1840670074.11,2652158379.00,1680038862.94,1300150801.96,963916072.40,5053086215.46,2139677510.00,1594474308.47,775471894.73,2465938649.90,1304005674.38,773887711.90,360449547.29,2867317224.99,1039675015.80,421142474.11,205033995.74,2124989225.45,1210690956.57,707293009.93,257405382.39,1085857184.28,856658213.61,478609933.56,188188548.65,2304026462.41,1897893339.06,1287689445.12,399940364.03,2271181460.55,1324151530.14,990166448.62,406681991.44,1286713145.77,821559902.07,412719942.27,143424196.12,780302327.57,498329924.47,304516111.58,92624884.02,1086548763.05,1015847374.77,888620957.19,247042939.61,1627878254.49,946057815.93,863483063.03,237535099.60,747413135.64,481371539.33,380776217.73,180279266.96,456424139.67,193246841.90,135553759.36,48187058.11,362016583.25,282588108.69,185714290.55,95029040.78,495094774.89,230059889.90,142192557.45,38931120.21,347729959.10,260112560.93,156966469.62,32783610.92,442322629.95,156647296.14,348720852.29,193072251.72,314385345.15,0.0
5,营业税金及附加,88859772.49,81059853.77,63748438.14,86323191.30,58929075.05,47722271.93,17593071.50,319763448.02,149994665.41,69128455.90,18591633.97,460244035.01,78411011.79,61120144.50,34871401.98,249014875.08,124762670.75,57528048.70,22870360.64,210630994.28,116657689.45,79313327.59,29858291.59,126098996.79,100337526.95,58417679.54,21712510.95,200729462.88,143711498.66,91291438.87,31748776.01,243136513.70,139612579.37,110371960.65,52459869.42,132224756.67,73229510.01,39321309.55,13234924.75,74621088.76,47064761.16,25904929.77,8753794.35,88942312.63,82715091.94,74061535.06,28772381.33,108958322.08,63778717.93,56962388.08,16845911.47,56676375.05,35392018.59,27378177.21,13281022.12,38937924.19,19104948.86,13088722.89,4885308.22,29123270.04,17513624.05,11821556.64,4692388.39,33928250.98,14312165.34,8389299.01,2904433.00,20050964.27,17827831.25,9976744.12,2295841.45,27086058.35,8957289.14,31308884.68,20117102.88,27624595.14,0.0
6,销售费用,92060690.97,64773639.11,30654171.29,136454101.30,90725747.28,37723714.72,22886439.97,224764710.61,148960651.02,105176308.79,34177102.11,298187874.80,155361757.82,92855936.23,29309222.64,139172642.93,83777173.19,47930734.60,24959606.60,126355111.20,91455899.03,61095079.87,27328876.26,121543826.96,93255563.73,54413000.28,24768047.72,94577790.60,69625825.27,47220788.17,10702718.19,105344528.33,63700535.14,49243439.97,30009789.03,116144168.46,79816537.20,57370507.41,31494783.24,86785073.48,65433493.90,39302382.49,13219080.66,46613892.30,35681046.87,25285213.30,14197470.29,61363463.37,32771858.18,24588908.26,8908319.39,38266014.89,28380286.01,24265010.27,10553184.21,38410384.98,23178599.78,14760754.79,7423183.58,28996143.34,20666263.82,14753858.59,7518048.86,35716533.58,20580999.86,12919885.77,4325280.35,18844524.14,8855893.68,6048842.87,1684574.19,12249984.23,3531204.54,11200224.81,10682474.42,14753141.61,0.0
7,管理费用,98811851.38,68923436.13,41548922.87,146221827.09,108915875.61,82800492.85,53039603.86,131052914.85,94281476.35,64101953.37,39542828.75,164970142.63,128973630.41,89998952.77,49905917.99,165430740.13,121318613.24,86471708.29,47656771.84,151066833.94,111461071.49,78865745.42,40262095.66,162262882.00,117636468.82,83495580.09,45962065.40,149163208.37,105172190.62,73095022.97,37097462.31,138895473.53,98528644.12,68224466.60,32490686.22,111760393.77,76456503.76,52726028.37,24858420.65,85459565.06,58426948.48,39216367.88,20316170.27,78791143.79,55238782.87,37301270.82,19237156.80,66904429.27,47722066.28,32521904.25,14958988.27,65075647.85,46131861.88,32170564.59,17101425.68,71727769.85,53599545.86,39275809.33,15303337.56,69033861.88,47469748.80,32784805.93,15704584.63,69735467.17,46809432.03,32395657.79,11379475.41,56203070.52,39704770.37,27849750.56,14939072.49,51768099.02,17456511.82,70105546.71,73602608.51,83120089.48,0.0
8,财务费用,-2866675.19,-2062024.29,-918180.24,64342989.69,66359315.15,68654975.54,41359291.16,192013118.91,140256286.46,113875600.33,65762792.85,387765770.46,325200125.53,206618159.70,97737957.76,160002675.19,100752534.11,58846215.59,29598318.42,139220089.17,107495566.05,57900763.53,24434221.07,92442557.95,64276692.64,35337870.51,17695441.18,29391425.48,23788275.07,13034069.61,4929316.34,24788764.25,21151810.50,12131643.66,6131918.20,21021166.32,16582304.88,12743326.56,5098748.57,23640470.05,22903756.46,16701870.50,11244518.20,52663478.66,43056775.68,22785688.57,11798610.85,40972026.37,23971370.13,18705987.29,13271775.57,25832433.37,22662338.71,15312072.29,11279206.70,40116338.26,29171653.45,18637015.37,9147427.02,39215898.60,28714202.50,17234065.65,8075397.91,40622127.73,27892428.66,17416223.13,5196173.36,39229274.82,27600704.43,17294552.52,8970902.66,32430831.51,11846493.44,45528329.62,45676785.08,42691541.64,0.0
9,研发费用,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,0,69548829.61,-539141.86,809047.18,920962.01,79100921.55,4679674.99,1052569.06,322624.25,42275861.30,15487152.25,15344891.93,234680.83,868000.63,1316803.80,1248565.85,345369.85,-234409.03,1320991.28,1302602.83,1873.05,843371.53,1215145.44,1233253.82,178555.20,-384358.05,503023.04,494647.10,0,20338441.58,901931.59,7836931.59,-2523.80,7876064.87,17895.41,17895.41,0,4563546.18,-144049.14,-144049.14,0,-5299019.58,-1574011.28,-1660895.99,2929.45,1794522.28,3136076.30,3124032.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1286359.24,3221817.76,597000.00,0.0
11,公允价值变动收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12,投资收益,2402639.02,3851417.30,4506217.74,-2252354.16,-6839137.83,-5870654.37,-4431863.23,4199008.26,3090898.71,5088261.60,-4922019.57,-3567074.86,-3706639.08,-2955259.46,422472.43,-3687598.81,-8478094.23,-5800358.08,-5573396.04,2356969.44,-3510491.57,129982.56,305568.57,718086.03,-5345309.60,-1902733.55,-2311771.64,-7002127.99,-8274107.54,-4505453.40,-3193497.74,3245532.91,-5719510.15,-1785643.02,-4127754.66,64774902.97,62671029.62,66017632.84,67646363.30,98237993.17,-7939953.56,-4690571.21,-3777249.62,-8493729.38,-5219677.99,-3111071.22,-1958155.35,-2056221.68,-2596063.80,-1996201.57,-752779.76,-3648524.78,-47952.11,-155160.01,-94595.20,-11395501.88,-10126009.11,-3486946.08,-57729.07,-1880673.35,-945008.36,275047.76,-8394.86,1370259.72,4095260.59,3642234.19,3490022.49,9935968.70,11294520.81,10608512.52,398136.84,33478164.34,23759411.83,-1943556.62,-2630251.06,8400945.25,0.0
13,其中:对联营企业和合营企业的投资收益,-5089442.24,-3648582.70,-2993782.26,-7251206.36,-7839137.83,-5870654.37,-4431863.23,-633049.74,-1409101.29,588261.60,-4922019.57,-3865927.06,-4005491.28,-2955259.46,422472.43,-4453408.61,-9243904.03,-5800358.08,-5573396.04,-2907019.22,-3759535.07,-119060.94,305568.57,502248.33,-5561147.30,-1902733.55,-2311771.64,-7077595.69,-8349575.24,-4580921.10,-3193497.74,-4549356.51,-5719510.15,-1785643.02,-4127754.66,-5557824.03,0,0,0,-16803088.10,0,0,0,-9749524.60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
14,汇兑收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
