,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19951231,19941231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,1182699372.52,697408287.09,467660527.83,219297829.45,1149101808.26,898091207.06,421516965.32,203453152.55,1330080450.06,1090154064.30,898107549.80,544099793.37,891077257.45,494146656.99,343530099.06,168672830.97,729998909.71,511843296.90,364769415.02,149424447.92,1005817243.57,808789187.10,540291025.56,274795008.07,1719531920.81,754466227.27,487424085.40,250220496.23,851295800.76,627657696.04,401959045.63,208076947.23,1104104689.80,597429127.49,391058545.65,193384477.24,882404764.22,571163057.84,368968195.07,170843482.76,818714166.19,512377494.43,337575788.84,187409321.87,802095480.85,575505903.89,373882005.19,179175002.74,808655417.05,611282484.54,388414706.44,186332672.68,519307841.09,446979486.67,303265691.44,145567204.23,392935133.68,295882667.54,203997364.51,104259546.34,494466390.53,390519703.42,237911875.13,102996545.53,371442243.83,248479094.81,173046235.05,68331400.23,300189170.81,194153295.00,134621987.89,0,241270497.51,130433340.53,235055614.81,114453527.74,217825139.42,112407073.01,211539363.33,87054788.12,145337709.73,92431433.54,109074312.36,90468000.00,51103000.00,0.0
2,营业收入,1164257304.12,681883180.94,457076228.67,214068864.51,1121254823.29,878873584.45,409088458.60,197840332.72,1298149934.33,1068783043.80,884389974.90,544099793.37,891077257.45,494146656.99,343530099.06,168672830.97,729998909.71,511843296.90,364769415.02,149424447.92,1005817243.57,808789187.10,540291025.56,274795008.07,1719531920.81,754466227.27,487424085.40,250220496.23,851295800.76,627657696.04,401959045.63,208076947.23,1104104689.80,597429127.49,391058545.65,193384477.24,882404764.22,571163057.84,368968195.07,170843482.76,818714166.19,512377494.43,337575788.84,187409321.87,802095480.85,575505903.89,373882005.19,179175002.74,808655417.05,611282484.54,388414706.44,186332672.68,511150108.16,442171775.32,299866677.42,142605256.28,384060919.41,292607769.53,200318896.67,101888599.57,484976061.84,385297164.65,233582197.58,100407595.81,355930870.10,244550013.59,169505757.62,66603281.43,291150437.47,192616879.00,132458689.65,0,228620287.37,124258463.09,226226697.24,109582865.37,208739421.54,108913270.29,186792069.02,77983861.09,144482297.31,91377776.94,102492990.01,83645000.00,45921000.00,0.0
3,二、营业总成本,1246737199.94,797709298.14,551392978.34,247360068.40,1191142957.74,874133707.85,470508045.12,234194444.11,1262130026.24,976570816.91,752868754.61,446047573.01,914203323.59,528199019.13,357476840.72,181103164.07,888058906.31,593242551.43,411472703.77,175546346.16,1155948924.18,883943665.03,590626152.71,306698722.23,1767014657.70,855638842.89,555596954.43,271669502.25,910867180.41,644634716.50,406551166.43,209280892.59,1085505904.93,605486140.15,409853052.89,205508384.65,952202269.50,629532561.13,412019675.55,198657719.84,845938391.17,525046621.19,339029663.84,178736197.34,789725286.09,537503579.40,340514206.54,164486489.26,787001157.26,599871512.21,384859765.75,184463744.37,644012600.06,465682715.17,311868622.01,147033425.08,478069125.09,307755540.70,199129714.59,101262446.22,484812792.89,378471424.58,228849730.69,99090659.55,361276740.90,250859392.85,168613039.22,61704250.29,278250049.75,180671815.00,128118489.33,0,198496666.13,102466380.56,189423643.25,83452553.35,191771585.95,104230315.69,160134722.98,68409376.38,107543961.59,0,77942539.02,55990000.00,29040000.00,0.0
4,营业成本,922261161.78,594959432.29,417536593.53,185300811.66,843903765.48,648929071.25,325749600.94,164260887.42,900323231.15,738332337.17,579232520.11,349226390.50,629065810.69,360815754.11,243450910.73,122679670.50,600185816.39,419864303.79,303807786.53,125875157.94,857236004.92,714086803.92,491952854.16,255623494.51,1404254987.97,720425349.19,468860629.39,226980086.58,702363414.51,498206783.29,301765553.90,155704962.73,876243778.60,477203898.89,327216425.76,163983771.49,803189214.49,525496227.49,345262966.96,165809808.52,709469135.52,437320256.66,285015946.08,148830602.99,653082071.30,451327680.30,283228470.80,138750003.55,649879405.64,503648294.46,321903478.48,152212792.10,495756887.66,389337278.53,262427864.68,122183119.34,359349170.81,242294312.91,160169581.71,80207995.04,381195898.77,305178153.22,184269632.01,78898161.50,277765769.95,196107605.62,132776919.28,50295073.61,226225101.33,138742757.00,93835772.77,0,164905067.93,86992282.45,153896864.40,71760164.89,175512902.31,94986035.44,151522002.39,60550214.01,108287847.15,0,70761800.64,50046000.00,24040000.00,0.0
5,营业税金及附加,36682175.03,21107204.53,14411883.57,7003744.10,36295539.99,30608611.03,13228255.65,4816324.42,83475827.82,69240740.83,63780571.60,41526368.31,40478926.71,1439980.04,1334539.72,666339.19,19447440.72,12372223.07,10457856.38,4159785.47,36543114.04,13934702.32,7924972.87,4005482.28,45096720.99,4711974.95,2286053.32,1769777.65,3557761.42,4294187.68,1534652.01,499911.43,16486400.53,3341806.04,2516417.45,477693.50,7607303.97,3377668.18,2411621.64,564561.03,5702151.75,1483692.57,988229.22,933646.21,3952513.65,2075666.92,1031943.33,729962.39,3957757.70,2532588.15,2023352.83,1633149.51,2455628.92,1558212.29,1190728.73,187894.90,1248946.66,466831.69,232490.59,84247.56,4971793.11,5520657.97,361185.15,48676.40,1773127.89,736794.56,695232.15,108196.31,2055449.20,714169.00,507683.74,0,2806880.21,1819236.34,2705331.40,677000.74,1935356.82,662708.17,93562.40,0,250790.57,0,1110000.00,1778000.00,1754000.00,0.0
6,销售费用,29293001.47,19729625.98,12062055.44,6185327.16,33998484.13,21308624.74,12827763.82,5396920.51,30398436.79,19459081.03,13728547.36,5962608.60,28753443.29,18484322.86,12343390.10,5826167.12,24912998.79,17440324.65,9968622.34,4615846.92,23601515.69,14760166.94,9036603.35,3914549.20,18595471.79,12000598.18,7633241.02,3814188.04,13546746.33,9279597.98,6091116.43,2450415.66,13382503.93,9830731.26,5918013.80,3407149.59,17841453.58,14848327.16,9450242.35,3855483.62,10547603.40,6715736.38,3021595.85,1271085.97,8458685.34,6152053.11,4318228.45,1856628.40,17709868.72,11369793.97,8551106.92,3692179.23,16609650.93,9922498.69,6205617.07,2431432.41,11143752.42,6109931.86,4044223.86,1344569.02,9495293.98,8451124.24,5160906.75,1642931.16,7753448.37,5592962.71,3299071.74,695813.84,4654521.14,1536350.00,1037062.02,502335.69,2257322.48,1053594.21,2146305.03,487923.99,1032739.60,2643313.52,3162283.71,825074.13,1763952.87,0,401820.52,239000.00,2000.00,0.0
7,管理费用,214699220.31,132877524.67,87764324.83,42987413.19,216979434.67,149981779.66,105239473.10,55082345.64,191630565.10,138300434.78,88794653.86,46727870.11,179163416.41,132046606.84,85940270.85,42705845.12,179433434.15,118820849.57,76972636.63,37542525.59,166923911.11,107587581.32,71429430.80,37337361.37,144445721.79,96716120.51,62833109.46,32413008.44,134257177.99,88478204.36,64080798.14,32704224.42,126005811.37,81374760.31,54538014.59,29852016.43,107660916.70,76345379.02,50630892.57,26111922.65,101598396.13,70385631.21,44013804.97,24955889.10,90573793.09,67660569.53,44687192.11,20170030.36,86131397.45,58214819.91,38229210.19,18253568.76,93984919.70,42781483.81,26456157.62,14415306.86,75759468.13,40754985.46,22944912.11,12857657.89,58204053.44,37653652.34,24377535.48,9809547.39,51322563.61,29710703.44,19884695.78,5217682.25,34286982.73,28864097.00,25131783.71,3795739.96,15126267.79,6448400.62,22994889.28,7801897.71,17814363.43,9293288.08,16599859.70,8576049.01,7443713.22,0,5035257.07,3775000.00,3313000.00,0.0
8,财务费用,35224514.20,22063455.12,14967379.92,6555511.50,21927797.69,12901809.46,6630846.86,3435085.83,14246348.11,8648849.21,6115931.61,2604335.49,19092442.30,15098991.34,13826032.06,9225142.14,55188268.42,24058062.46,9579014.00,4772774.24,24022328.87,16023158.42,10324276.61,5378886.94,34834943.00,22916966.42,15496870.00,6692441.54,56544167.22,44411627.15,33012467.43,17921378.35,50611533.23,34293744.97,18740938.76,7787753.64,18994570.51,13635745.64,8434327.87,2315944.02,17896278.72,9148852.17,6003845.49,2744973.07,13082935.83,9365333.50,6092908.52,2979864.56,28081665.40,22853976.40,12745387.91,8672054.77,35205512.85,22083241.85,15588253.91,7815671.57,30567787.07,18129478.78,11738506.32,6767976.71,30945753.59,21667836.81,14680471.30,8691343.10,22661831.08,18711326.52,11957120.27,5387484.28,11027995.35,10814442.00,7606187.09,3746893.17,13401127.72,6152866.94,7680253.14,2725566.02,-4523776.21,-3355029.52,-11242985.22,-1541960.77,-10202342.22,0,633660.79,152000.00,-69000.00,0.0
