,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20151231,20141231,20131231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,870210698.33,543448928.40,217501203.83,772469529.01,545391462.87,352272661.94,155016817.70,594014625.25,441697260.48,276079618.93,128702974.45,462663858.09,343874956.40,391825235.93,298891503.20,202654587.26,0.0
2,营业收入,870210698.33,543448928.40,217501203.83,772469529.01,545391462.87,352272661.94,155016817.70,594014625.25,441697260.48,276079618.93,128702974.45,462663858.09,343874956.40,391825235.93,298891503.20,202654587.26,0.0
3,二、营业总成本,480432333.64,300273970.45,119840900.62,387341148.27,241078422.70,162827881.34,78540451.09,281562408.83,203486529.96,128436339.70,61641142.51,221958640.64,156933708.34,179711146.55,141373534.15,94949710.57,0.0
4,营业成本,124636165.53,83445537.68,29880412.97,151432454.09,95792670.01,62142356.98,26514194.51,100601831.32,77215575.84,47924829.17,23308120.05,83464466.00,59565261.67,74318156.88,59431353.69,41982497.18,0.0
5,营业税金及附加,10492979.22,6536771.05,3290198.68,12737911.85,9100036.13,6522995.57,2651003.24,12410818.76,9013285.88,6471004.62,2072445.03,8963544.26,5797517.24,5683094.22,4222598.49,3394092.11,0.0
6,销售费用,258898581.12,156205649.87,55039458.93,120948678.91,74419577.28,51397564.60,20766966.28,72201451.64,46824188.40,28815930.99,12708045.84,52966158.40,34161459.46,41738629.81,28156759.63,20340879.83,0.0
7,管理费用,33557260.06,21301197.31,9802652.91,42474666.40,29051043.30,49121410.54,25262071.28,87937721.23,64456105.24,42560594.41,19723343.07,76988701.02,56513170.71,62636829.53,43030140.38,29107494.29,0.0
8,财务费用,-14734473.81,-9632663.04,-1628470.55,-14441228.67,-17811290.38,-10883031.87,-19006.39,3220558.59,3740344.24,1765817.40,142660.34,-3429306.05,-857248.67,-111591.72,507156.23,463599.29,0.0
9,研发费用,67581821.52,42417477.58,18223591.57,64809984.32,44865401.32,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,5233056.11,9378681.37,5660985.04,4526585.52,3365222.17,5190027.29,2237030.36,898163.11,3686528.18,3005077.01,1753547.93,-4553972.17,6025525.73,-338852.13,0.0
11,公允价值变动收益,-1515335.98,1123324.59,-955510.45,1964027.24,7836360.25,2934968.48,672892.11,1286260.28,0,0,0,0,0,0,-154130.88,154130.88,0.0
12,投资收益,16698222.80,7303532.13,4764012.99,20842909.77,6323137.43,5941300.99,3259258.82,4821618.97,3535700.53,2145860.64,1282064.78,2276444.71,1457508.99,1801178.05,2317978.99,1031631.40,0.0
13,其中:对联营企业和合营企业的投资收益,-105659.89,-407352.63,-208569.73,-300491.25,-386842.28,-484105.26,0,-242671.62,-143691.64,-161230.02,0,-52683.50,-94234.44,-23843.22,0,0,0.0
14,汇兑收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15,三、营业利润,421667081.47,250261630.71,104633880.17,440786341.87,332117021.88,205535302.83,84206283.27,350928809.48,249048868.46,149789139.87,68343896.72,242981662.16,188398757.05,213915267.43,159681817.16,108890638.97,0.0
16,加:营业外收入,93628.48,43525.29,16354.05,1007929.71,452839.74,333131.40,59163.38,159719.12,1065392.92,4951169.72,2038472.52,18599254.47,14765383.08,10039295.98,7130618.53,5818434.89,0.0
17,减：营业外支出,1042354.86,1006687.71,456419.26,1091977.22,661518.43,338474.92,323190.59,755078.08,456419.67,212218.60,391927.85,60683.71,27983.26,144886.32,446321.13,175923.69,0.0
18,其中：非流动资产处置损失,0,0,0,0,0,0,0,0,455252.38,212086.85,0,58583.89,27520.78,23407.92,401363.32,0,0.0
19,四、利润总额,420718355.09,249298468.29,104193814.96,440702294.36,331908343.19,205529959.31,83942256.06,350333450.52,249657841.71,154528090.99,69990441.39,261520232.92,203136156.87,223809677.09,166366114.56,114533150.17,0.0
20,减：所得税费用,67209859.76,34963168.75,18277918.45,62617333.24,42838955.40,27079189.54,13954228.01,49737474.21,35026708.81,20931006.71,12404387.80,39591881.54,32126643.67,35107021.64,28150769.10,17929825.34,0.0
21,五、净利润,353508495.33,214335299.54,85915896.51,378084961.12,289069387.79,178450769.77,69988028.05,300595976.31,214631132.90,133597084.28,57586053.59,221928351.38,171009513.20,188702655.45,138215345.46,96603324.83,0.0
22,归属于母公司所有者的净利润,342603281.10,207634426.46,82700447.72,371453093.03,283334316.63,175283424.06,68587021.72,295556287.57,210448996.06,131675908.52,56465196.04,219328243.50,168692924.30,188507182.24,139289565.05,96812045.27,0.0
23,少数股东损益,10905214.23,6700873.08,3215448.79,6631868.09,5735071.16,3167345.71,1401006.33,5039688.74,4182136.84,1921175.76,1120857.55,2600107.88,2316588.90,195473.21,-1074219.59,-208720.44,0.0
24,六、每股收益,,,,,,,,,,,,,,,,,
25,基本每股收益(元/股),0.852400,0.516600,0.210000,0.930000,0.710000,0.440000,0.170000,0.800000,0.540000,0.370000,0.160000,0.610000,0.480000,0.590000,0,0,0.0
26,稀释每股收益(元/股),0.852400,0.516600,0.210000,0.930000,0.710000,0.440000,0.170000,0.800000,0.540000,0.370000,0.160000,0.610000,0.480000,0.590000,0,0,0.0
27,七、其他综合收益,-560153.44,76056.93,38173.97,-112314.25,-31086.19,-48851.59,0,-1700.47,1946.40,-9747.99,0,30780.76,36164.72,2029.82,-52825.80,0,0.0
28,八、综合收益总额,352948341.89,214411356.47,85954070.48,377972646.87,289038301.60,178401918.18,69988028.05,300594275.84,214633079.30,133587336.29,57586053.59,221959132.14,171045677.92,188704685.27,138162519.66,96603324.83,0.0
29,归属于母公司所有者的综合收益总额,342043127.66,207710483.39,82738621.69,371340778.78,283303230.44,175234572.47,68587021.72,295554587.10,210450942.46,131666160.53,56465196.04,219359024.26,168729089.02,188509212.06,139236739.25,96812045.27,0.0
30,归属于少数股东的综合收益总额,10905214.23,6700873.08,3215448.79,6631868.09,5735071.16,3167345.71,1401006.33,5039688.74,4182136.84,1921175.76,1120857.55,2600107.88,2316588.90,195473.21,-1074219.59,-208720.44,0.0
