,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19971231,19961231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,331808232.48,100617347.09,54028808.15,221748436.06,113784965.64,26964600.67,2081409.72,24677988.06,26107988.97,25977089.95,24452375.85,57358389.13,40214948.88,19453962.76,7364661.76,18551918.97,1373722.50,1373722.50,0.00,51237988.15,51237988.13,47844485.12,19328619.60,99330183.22,70508004.87,42844094.38,21221463.62,104358243.55,61571500.71,36898068.51,12248117.16,170697889.98,114413465.11,94339526.89,12656665.48,99684230.90,8933064.83,0.00,0.00,89648451.51,41823425.11,18316020.51,2028596.40,307835684.32,294560440.12,282048515.12,0.00,39265596.81,16942244.81,29405084.94,2000000.00,53873256.05,32529995.90,27302048.40,32622854.40,80217652.92,43500460.60,37184622.60,23747174.60,97980133.50,57889200.00,32437545.00,19300218.00,70638170.28,49083040.02,44159125.00,12428094.72,185815188.14,95759399.98,77890923.20,22933776.47,118185449.08,82062785.45,96672068.00,107757600.80,304028370.65,104300033.71,277821369.34,308198568.72,306644820.29,0.0
2,营业收入,331808232.48,100617347.09,54028808.15,221748436.06,113784965.64,26964600.67,2081409.72,24677988.06,26107988.97,25977089.95,24452375.85,57358389.13,40214948.88,19453962.76,7364661.76,18551918.97,1373722.50,1373722.50,0.00,51237988.15,51237988.13,47844485.12,19328619.60,99330183.22,70508004.87,42844094.38,21221463.62,104358243.55,61571500.71,36898068.51,12248117.16,170697889.98,114413465.11,94339526.89,12656665.48,99684230.90,8933064.83,0.00,0.00,89648451.51,41823425.11,18316020.51,2028596.40,307835684.32,294551356.12,282048515.12,0.00,39265596.81,16942244.81,29405084.94,2000000.00,53849665.20,32500154.90,27272207.40,32602854.40,79450147.60,43350460.60,37094622.60,23707174.60,97951708.50,57854006.00,32402351.00,19295024.00,70307422.03,49000755.00,44159125.00,12465798.00,183338919.95,95249653.45,77600512.49,22801069.75,115139550.04,78716566.89,93412446.71,105597947.93,302791644.50,103281326.25,275734256.73,307386101.81,306338550.29,0.0
3,二、营业总成本,302843417.28,95819092.13,50104974.30,199734379.05,102455253.49,27083652.43,5484410.08,35033704.34,28654947.29,23991259.61,20751455.97,169996574.94,35657645.29,18183979.33,6902539.11,119784077.97,16745513.20,10095054.89,2296068.96,414907031.70,78471230.96,65841321.16,24997232.88,157657277.86,101993294.00,66045230.97,32520304.07,132744187.25,88682874.30,47491235.42,19002122.24,199470357.58,120048291.72,87104649.83,17726561.87,100407204.52,24058911.28,15335746.90,10445022.73,73446275.47,36639533.03,20603356.86,6006526.33,248020561.14,227561644.23,214952670.93,3157352.73,73378292.39,27791391.38,32699706.33,7820711.42,63163013.52,44814159.25,35902353.61,29140761.09,84493027.83,47013026.65,39199817.67,21245490.62,88695286.24,59625633.22,35323638.81,22471198.41,71960607.13,49595558.23,39716470.99,12396263.47,156485300.17,87540920.94,68497287.68,22162432.47,95187491.34,65973384.04,69957311.09,96186635.56,268941804.84,96900006.24,243510097.49,279981565.31,281885625.99,0.0
4,营业成本,283052318.38,86269271.70,46334965.53,191768751.20,97633733.03,23429438.96,1689152.18,21525059.71,21297268.26,21189131.34,19956146.73,46061434.74,32136292.14,15563163.25,5891722.20,16332798.27,986493.16,986493.16,0.00,58491972.18,52585374.73,47901538.78,18369846.09,82693022.09,58210465.70,32759731.37,21901044.59,92481509.63,61432285.77,32710679.44,13888705.08,125244986.90,89363002.70,69016766.72,18496392.15,54928787.96,2781666.93,0.00,0.00,39825203.34,19218745.41,9881907.07,1346759.32,199266282.23,187435030.79,182412407.56,0.00,28284065.95,13936081.13,22119537.06,2988010.19,37937790.52,21494576.76,19639469.90,21005519.05,53394086.72,25223555.21,21506720.66,12333892.96,51400591.98,35457815.33,20323448.14,13517795.11,41969582.83,30117042.62,27102149.08,8376398.01,122199322.08,66631511.39,53166780.22,16644500.14,84577613.00,58049192.76,66362727.94,87429804.60,254285395.70,90044547.44,224466123.06,261667930.81,259731275.17,0.0
5,营业税金及附加,403991.88,69474.55,31635.70,662987.22,547599.88,273257.76,40313.20,86133.70,86133.70,74250.00,74250.00,63340.87,0,0,0,44605.32,44605.32,44605.32,0,2229348.64,1520247.82,1520247.82,318534.06,6249188.74,4252944.39,3207188.39,1186562.52,5013185.72,3354100.82,1843433.52,524842.74,35761593.67,11604349.18,11006757.16,783675.50,16360805.95,922217.05,0,0,16229303.08,3599962.03,1087457.52,69493.52,30714550.96,22973567.62,22117860.85,0,11712466.49,933173.44,1713173.44,0,3365604.08,2142087.44,1660025.54,1972472.69,4661541.01,2196660.67,2135243.45,1504809.04,5617263.99,2705418.37,993549.71,650992.11,1839359.71,863644.53,636485.36,-422714.71,8636904.74,3899018.26,3087584.37,845700.90,2637056.14,1845813.79,3648200.51,709585.68,3355684.23,9979.79,694834.23,216715.55,50000.00,0.0
6,销售费用,962796.86,0.00,0,0,118526.00,92800.00,46120.00,473256.18,428793.30,173542.70,89405.10,419932.70,305422.50,213697.30,108155.00,606163.15,462586.15,379743.65,80058.65,2720564.94,2584845.09,2501343.10,1107842.18,5773420.48,4967986.38,3261699.33,973031.50,5334350.13,2803370.29,1881204.16,126566.59,3063105.61,2102110.94,1372238.79,561590.59,792891.84,270192.39,198522.53,156605.89,617961.16,458832.53,306651.52,139022.21,632576.72,476933.56,241018.73,149217.11,2011098.44,1732269.67,1509125.32,1306184.90,3449552.97,4781508.32,3822087.87,1005205.69,3465991.48,1806659.78,1876904.90,1614634.64,3559720.27,1526787.19,807718.50,536920.79,1278304.10,1014101.63,376487.75,160597.44,3988481.52,3261481.84,1862611.83,513488.72,1205216.38,635324.28,667927.68,878149.98,1503452.39,833928.74,1510608.96,3568966.35,2391464.57,0.0
7,管理费用,16824049.29,8913194.81,3467136.17,7192016.96,5831086.48,4943566.72,3743116.55,11123222.01,7037932.61,2690446.43,697747.61,4040349.13,3315299.20,2450939.89,934021.06,21179206.81,17532973.47,11040453.13,4856203.51,25124101.74,13335564.53,8466323.65,2963820.48,24685789.56,16830411.22,12289069.49,4322004.40,16493769.38,8721510.36,5503951.69,1882837.97,16596265.13,13508372.00,9655817.62,2791587.37,22392881.25,17893894.10,14245479.77,10199481.90,15006211.99,10989248.98,7590573.52,3094287.13,14575905.07,12591110.27,8010589.72,1998741.98,16671266.32,4992670.94,2473528.32,693435.87,7513995.89,5038722.15,3447279.85,2315369.54,6769018.17,5404069.94,3918197.36,1748734.59,6228139.85,4859728.34,3447496.63,2102238.66,8754211.07,6113971.03,4518027.35,2052842.94,8535988.74,5869096.60,5154853.34,1723501.71,3047116.07,-39913.66,-1695462.94,3659188.24,-304319.30,1900627.81,5146068.08,4528223.79,6316885.46,0.0
8,财务费用,1600260.87,567151.07,271236.90,164067.60,-81635.21,-61354.32,-34291.85,405593.43,-195180.58,-136110.86,-66093.47,1424705.67,-99368.55,-43821.11,-31359.15,-1984326.14,-1950155.26,-2025250.73,-2640193.20,11441630.42,8485823.58,5492492.60,2237190.07,9808967.29,10481873.52,7188912.27,2939744.73,13218788.04,9337520.32,5986475.94,2760179.83,16821862.80,7829150.37,177030.97,-22248.01,82682.03,2147931.80,925300.64,88934.94,1986461.19,2554058.90,2137663.56,1356964.15,3499264.10,3986185.52,2130148.17,1009393.64,7138108.31,6197196.20,4884342.19,2833080.46,10896070.06,11357264.58,7333490.45,2842194.12,16202390.45,12382081.05,9762751.30,4043419.39,21889570.15,15075883.99,9751425.83,5663251.74,18119149.42,11486798.42,7083321.45,2229139.79,13124603.09,7879812.85,5225457.92,2435241.00,3720489.75,5482966.87,973917.90,3509907.06,9940933.38,4110922.46,11692463.16,9999728.81,13396000.79,0.0
