,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160331,20151231,20141231,20131231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,309413749.24,170533602.46,62814645.45,499375049.42,222434714.40,154860158.78,53007202.55,439815515.95,215318806.22,120279599.23,56452554.51,397704392.19,186157637.15,41146500.00,311279585.49,296153526.37,311036700.00,0.0
2,营业收入,309413749.24,170533602.46,62814645.45,499375049.42,222434714.40,154860158.78,53007202.55,439815515.95,215318806.22,120279599.23,56452554.51,397704392.19,186157637.15,41146500.00,311279585.49,296153526.37,311036700.00,0.0
3,二、营业总成本,284875760.64,170498687.49,76414287.96,461699284.71,252465999.97,163139377.98,68555969.18,371140101.07,214491484.71,133012101.69,62521876.11,313495183.18,195381191.45,49136000.00,259088846.69,228571505.12,218019700.00,0.0
4,营业成本,144122587.66,80027492.33,34735203.64,248583449.28,114871929.71,77033874.17,29912921.02,203752824.44,111976039.97,69942434.46,32817374.54,170782304.82,98865797.31,22942000.00,135666360.68,119738833.82,114789700.00,0.0
5,营业税金及附加,2364465.79,1195855.76,311766.12,4659848.27,1389892.23,1038038.34,215479.01,5480719.29,2135319.40,1397338.05,492547.86,5430540.33,1310229.85,242700.00,2323367.58,3741802.31,3998900.00,0.0
6,销售费用,15508656.25,10901615.56,8274424.98,39402677.18,24751469.88,14724333.68,7019583.46,30083329.24,18779992.31,12970555.34,7372640.66,30599863.77,21551864.84,6325400.00,24710281.35,22790167.63,25157200.00,0.0
7,管理费用,83498925.87,54046914.42,22451785.70,109854462.40,107959918.89,65338518.87,30162633.48,116938934.03,71337627.44,43196519.25,20448445.83,95706653.06,61775542.82,17793200.00,79870666.00,68200993.53,64412100.00,0.0
8,财务费用,888050.36,246319.11,-143035.39,-599769.61,-503864.93,-351238.06,-155495.30,3718064.59,2672862.38,1669410.71,861947.62,6045625.12,4654463.27,1738000.00,8586744.67,8481366.29,6200400.00,0.0
9,研发费用,38493074.71,24080490.31,10588203.89,58043792.41,34437535.16,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,195939.02,1754824.78,3996654.19,5355850.98,1400847.51,11166229.48,7589643.21,3835843.88,528919.60,4930196.08,7223293.36,94800.00,7931426.41,5618341.54,3461500.00,0.0
11,公允价值变动收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12,投资收益,1939150.99,1071606.64,301534.16,5338819.16,3350690.27,2664576.35,1473632.39,406090.33,-443750.95,-257519.50,-148444.46,-262576.93,-164605.56,-38100.00,-163943.24,0,0,0.0
13,其中:对联营企业和合营企业的投资收益,-353754.18,-289920.90,-174040.93,6198.34,-97627.52,-103111.31,68152.94,405423.67,-443750.95,-257519.50,-148444.46,-262576.93,-164605.56,-38100.00,-163943.24,0,0,0.0
