9,研发费用,38887814.75,22297485.65,10274378.88,62172210.70,34441347.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,4834599.28,-2035339.62,-477213.86,-1859522.06,1086639.14,448154.45,3792849.22,1062656.11,-653642.62,515482.12,3868725.60,586529.49,-174915.16,630892.17,475972.16,493871.47,0,204540377.06,1010047.82,1011490.22,0,-142218.21,-986213.66,-986213.66,-621827.81,-1327757.00,1848623.16,1848623.16,0,5669448.06,1859756.15,1889149.21,0,2569629.04,5715028.04,4424093.07,-19134.53,1786074.36,3965958.36,3665958.36,0,-605938.22,2852.57,580152.43,0,11666017.47,14120997.70,15325180.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3051040.04,4111458.96,559836.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
11,公允价值变动收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7995208.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,474484.00,474484.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12,投资收益,124650039.46,97024631.16,49120358.03,97993563.50,90584007.74,60356782.69,21036062.16,138316397.04,97847924.26,77522077.03,18196327.05,225053594.70,171855944.81,72038368.67,23400653.64,298248942.47,311179043.62,232520604.50,30880617.85,145409791.88,68441115.60,34053922.94,14860475.05,90346682.86,69427971.73,42940544.09,24434653.24,378354913.50,231484878.24,69950641.82,29628389.30,37889809.28,9788991.08,131415927.63,59803401.29,351042232.07,245072639.07,167602381.11,85872106.15,356815816.63,261190239.46,160297511.98,86742878.11,171905089.12,163952707.92,126075985.28,95662335.44,158789780.39,792697.72,792697.72,132733.00,7977828.56,2122855.63,2012795.59,-376512.75,-32918771.21,-27801796.58,-30014971.06,400357.48,724312.73,856891.02,-2293466.51,168648.60,3258513.97,1596616.53,1002897.00,532761.92,2752048.39,1133768.83,931411.93,-21075.32,9401189.94,4554754.78,3939948.68,500000.00,4711748.46,670515.56,-724630.35,595300.00,387334.26,-132445.62,2453534.73,316500.00,2335559.39,0,480460.94,59233400.00,440612.43,0,0,0.0
13,其中:对联营企业和合营企业的投资收益,115901369.75,88275961.45,49120358.03,88881022.50,81471466.74,55583441.69,21036062.16,132404279.33,91935806.55,72889959.32,0,216510997.49,169468657.14,69651081.00,0,295424336.12,0,0,0,142737552.44,0,0,0,84967124.91,0,0,0,82636718.82,0,0,0,193608864.14,0,0,0,351008166.56,0,167602381.11,0,357884097.28,261190239.46,160297511.98,0,140849747.69,135269405.05,97392682.41,0,23510054.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
14,汇兑收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15,三、营业利润,5051216755.32,3665152939.55,2047866667.19,4676981557.43,3728147228.78,2718476566.60,1492268599.35,3428205116.97,2701616356.56,1957073268.40,1099192347.38,2539975826.57,2026623823.67,1517999791.67,815107313.89,1933610509.19,1750885591.04,1344359767.77,735659360.26,1192350586.74,1706014453.58,1307883775.85,693974627.87,4675354233.34,3683039348.15,2482868425.98,1556472665.54,6089363956.27,4242483193.64,2778685031.61,1813226655.13,4031847143.77,2781347060.13,1922802506.94,1206308140.67,2916895557.75,2072316981.21,1377473010.56,904350957.34,2154556595.36,1604097976.30,1093942816.43,674271955.10,1676228960.99,1416663287.98,1005421930.60,701884058.29,1062630229.58,637815538.16,403269408.11,230207281.82,493755005.74,352693078.28,277696454.30,158719374.72,119010421.86,103001232.65,91438992.32,95370000.83,96501141.00,85655262.84,70466839.28,84516017.00,107329860.76,75395336.56,76811062.91,80848642.90,70634026.51,69243220.60,65615954.95,69400587.98,125803136.86,83223768.88,219616247.79,101316334.67,246029187.30,95354745.50,249750004.03,73908020.39,376500514.50,145664334.84,302589146.02,110571300.00,243704053.29,152787800.00,125451126.47,69705500.00,81894483.78,75033091.51,42804041.80,0.0
16,加:营业外收入,30578389.93,17760567.89,5084313.47,31232477.21,25175903.88,12236636.76,6688856.82,25893795.02,19697510.86,10683476.14,7005490.35,41760199.76,30388828.37,14074895.68,6401569.94,43391801.38,6597877.03,3178916.88,2056302.89,34943430.80,21317352.60,14503344.45,2344400.17,25253119.02,18654881.62,10673130.01,4144523.59,86768240.03,29913720.10,26750605.82,2770978.95,32845340.92,26062490.16,4136165.81,4404424.53,17566101.91,9730989.83,2035552.48,1324049.31,7348552.07,2994806.13,528941.44,156209.06,11430032.38,3070157.68,2469838.76,1169682.83,3868058.62,1624856.02,542227.89,453207.54,3457627.01,2480472.19,1077351.40,1447009.70,11185918.24,694920.46,275672.18,173831.80,5679230.23,2119145.62,1994136.42,1552161.16,3186681.41,3149475.56,2983839.58,43990.00,757421.35,368765.63,202809.71,119210.00,3891023.74,87490.65,1750687.70,2703717.99,3291353.46,405360.20,1505822.26,78867.71,187984.50,0,84404.07,0,36950.73,0,74609.42,0,93990.55,640451.22,89530.08,0.0
17,减：营业外支出,48333179.36,5069812.91,781837.37,49528449.09,27163756.57,22688400.16,3805611.13,20380876.59,18703990.15,8238326.32,3926452.20,51858220.90,30520794.12,4671478.33,1336762.30,9934696.57,4224457.94,270752.74,0,9770720.31,6555509.61,3719608.34,9666.25,20907206.44,17249322.53,5405575.70,574029.81,24062655.87,16320168.60,11140331.91,8076243.08,19960380.38,4131036.40,3662641.84,1165172.17,15517991.43,710886.10,408106.37,255216.48,10097651.44,8642530.87,1513239.49,1382910.88,34102593.29,27875403.12,27512115.87,342276.05,3172028.34,980824.42,569714.83,306403.59,4389499.19,2917788.38,2756755.60,2306898.79,12646442.63,2375110.29,2121566.36,494773.93,4907383.63,6118644.69,1216551.85,425145.55,12447599.88,3362189.43,3169227.95,81433.79,5018781.77,1161659.84,595994.13,466677.55,8512916.83,1979247.88,4643037.57,615330.53,10319853.13,1524560.90,1053718.10,384186.52,795031.27,0,1799145.66,0,1000914.78,0,2341056.98,0,1727600.41,4224011.45,1189792.59,0.0
18,其中：非流动资产处置损失,0,0,0,0,0,0,0,0,6031461.65,526041.72,1443799.66,18725437.47,11699053.45,531444.65,0,1078823.03,161899.42,161899.42,0,907514.42,582452.10,217516.89,9576.85,2037698.86,2777733.69,2949427.56,0,7896861.82,6219158.51,1915844.44,61243.07,10856370.23,2748042.21,2747042.21,440572.42,159902.99,160758.98,160758.98,0,1763986.50,919767.99,863623.31,100.00,313301.93,257436.44,3646.80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
19,四、利润总额,5033461965.89,3677843694.53,2052169143.29,4658685585.55,3726159376.09,2708024803.20,1495151845.04,3433718035.40,2702609877.27,1959518418.22,1102271385.53,2529877805.43,2026491857.92,1527403209.02,820172121.53,1967067614.00,1753259010.13,1347267931.91,737715663.15,1217523297.23,1720776296.57,1318667511.96,696309361.79,4679700145.92,3684444907.24,2488135980.29,1560043159.32,6152069540.43,4256076745.14,2794295305.52,1807921391.00,4044732104.31,2803278513.89,1923276030.91,1209547393.03,2918943668.23,2081337084.94,1379100456.67,905419790.17,2151807495.99,1598450251.56,1092958518.38,673045253.28,1653556400.08,1391858042.54,980379653.49,702711465.07,1063326259.86,638459569.76,403241921.17,230354085.77,492823133.56,352255762.09,276017050.10,157859485.63,117549897.47,101321042.82,89593098.14,95049058.70,97272987.60,81655763.77,71244423.85,85643032.61,98068942.29,75182622.69,76625674.54,80811199.11,66372666.09,68450326.39,65222770.53,69053120.43,121181243.77,81332011.65,216723897.92,103404722.13,239000687.63,94235544.80,250202108.19,73602701.58,375893467.73,145664334.84,300874404.43,110571300.00,242740089.24,152787800.00,123184678.91,69705500.00,80260873.92,71449531.28,41703779.29,0.0
20,减：所得税费用,1216984747.39,898232269.30,497769585.32,1148219697.12,908199048.77,672273812.01,383937312.27,831693750.31,651190488.25,450194428.69,280438466.28,580181054.58,474397468.12,375134746.42,204331865.08,416344073.02,367949703.14,287054346.33,171906653.28,241457304.38,403789992.21,309543380.95,170647099.33,1142182420.96,880708784.90,600478718.11,388436417.58,1609548211.89,1135736653.09,674562365.73,445799503.06,989132613.49,690634030.71,447182574.57,278054164.94,638239621.47,454706886.29,304563388.37,210921030.92,460344082.99,334338757.40,236739281.85,141631752.64,386518245.04,306449570.95,239028668.15,190123209.17,291483694.21,230026331.08,149392715.71,88888817.83,158580598.80,125316810.11,94615504.91,54930352.75,73501161.76,70305276.50,56101466.75,42837681.75,58180594.37,56065201.23,43263710.47,35158010.11,58856445.97,40494118.67,35792207.62,29634834.68,35423832.61,34683066.96,31107914.45,31898314.54,37833118.14,45984715.46,52868272.86,54504047.82,109743790.90,30743720.90,76195398.89,24112357.21,124162060.89,48102243.70,100176074.87,36488500.00,80100441.61,22918200.00,18580458.12,10455800.00,21369617.68,0,0,0.0
21,五、净利润,3816477218.50,2779611425.23,1554399557.97,3510465888.43,2817960327.32,2035750991.19,1111214532.77,2602024285.09,2051419389.02,1509323989.53,821832919.25,1949696750.85,1552094389.80,1152268462.60,615840256.45,1550723540.98,1385309306.99,1060213585.58,565809009.87,976065992.85,1316986304.36,1009124131.01,525662262.46,3537517724.96,2803736122.34,1887657262.18,1171606741.74,4542521328.54,3120340092.05,2119732939.79,1362121887.94,3055599490.82,2112644483.18,1476093456.34,931493228.09,2280704046.76,1626630198.65,1074537068.30,694498759.25,1691463413.00,1264111494.16,856219236.53,531413500.64,1267038155.04,1085408471.59,741350985.34,512588255.90,771842565.65,408433238.68,253849205.46,141465267.94,334242534.76,226938951.98,181401545.19,102929132.88,44048735.71,31015766.32,33491631.39,52211376.95,39092393.23,25590562.54,27980713.38,50485022.50,39212496.32,34688504.02,40833466.92,51176364.43,30948833.48,33767259.43,34114856.08,37154805.89,71381687.73,35347296.19,163855625.06,48900674.31,127592935.95,63491823.90,170375964.08,49490344.37,318734954.82,97562091.14,244685899.59,74082800.00,211093986.10,129869600.00,104604220.79,59249700.00,58891256.24,71449531.28,22553360.92,0.0
22,归属于母公司所有者的净利润,3795286668.57,2749781041.42,1514560516.51,3485643008.98,2751035356.64,1966975621.76,1058558935.72,2557944598.97,1997394867.98,1467043514.56,797468049.82,1927743515.83,1506376764.55,1112415943.72,594273720.67,1472978108.60,1322809752.92,1021475057.49,540205461.96,879794569.19,1246816989.81,958400714.61,492928590.00,3437822898.06,2700045604.34,1816139974.03,1142752647.08,4390257185.30,2953837470.57,2008725260.72,1293299917.82,2905027184.03,2007717607.53,1410203748.85,896075841.09,2205243966.21,1580571774.18,1042592756.91,679206933.26,1673339089.69,1255458367.40,851940512.40,531385788.93,1265987888.22,1084865618.80,741493355.51,512737523.19,773367100.52,408696154.94,254161436.11,141770556.76,336612861.40,228874059.41,182970695.19,102958726.51,46181262.98,33205677.69,34959766.04,52835212.43,45411250.96,31461476.29,33139034.89,51188180.42,41841463.96,36761811.71,41622653.08,51101253.80,30561457.09,34077096.12,34032024.23,36913648.90,73130189.02,35151514.43,161976287.65,48115866.25,125736043.73,62704220.87,167821030.66,48651605.31,318734954.82,97562091.14,244685899.59,74082800.00,211093986.10,129869600.00,104604220.79,59249700.00,58891256.24,71449531.28,22553360.92,0.0
23,少数股东损益,21190549.93,29830383.81,39839041.46,24822879.45,66924970.68,68775369.43,52655597.05,44079686.12,54024521.04,42280474.97,24364869.43,21953235.02,45717625.25,39852518.88,21566535.78,77745432.38,62499554.07,38738528.09,25603547.91,96271423.66,70169314.55,50723416.40,32733672.46,99694826.90,103690518.00,71517288.15,28854094.66,152264143.24,166502621.48,111007679.07,68821970.12,150572306.79,104926875.65,65889707.49,35417387.00,75460080.55,46058424.47,31944311.39,15291825.99,18124323.31,8653126.76,4278724.13,27711.71,1050266.82,542852.79,-142370.17,-149267.29,-1524534.87,-262916.26,-312230.65,-305288.82,-2370326.64,-1935107.43,-1569150.00,-29593.63,-2132527.27,-2189911.37,-1468134.65,-623835.48,-6318857.73,-5870913.75,-5158321.51,-703157.92,-2628967.64,-2073307.69,-789186.16,75110.63,387376.39,-309836.69,82831.85,241156.99,-1748501.29,195781.76,1879337.41,784808.06,1856892.22,787603.03,2554933.42,838739.06,0,0,0,0,0,0,0,0,0,0,0,0.0
24,六、每股收益,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,基本每股收益(元/股),2.591000,1.877000,1.034000,2.380000,1.878000,1.343000,0.723000,1.798000,1.417000,1.046000,0.569000,1.375000,1.074000,0.793300,0.423800,1.050400,0.943000,0.728000,0.385000,0.630000,0.889000,0.684000,0.352000,2.455100,1.930000,1.295000,0.817000,3.144300,2.112500,1.436600,0.928000,2.083600,1.440000,1.011000,0.643000,1.580000,1.130000,0.750000,0.490000,1.200000,0.900000,0.610000,0.380000,0.910000,0.780000,0.531800,0.588000,0.887500,0.470000,0.290000,0.160000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
26,稀释每股收益(元/股),2.591000,1.877000,1.034000,2.380000,1.878000,1.343000,0.723000,1.798000,1.417000,1.046000,0.569000,1.375000,1.074000,0.793300,0.423800,1.050400,0.943000,0.728000,0.385000,0.630000,0.889000,0.684000,0.352000,2.455100,1.930000,1.295000,0.817000,3.144300,2.112500,1.436600,0.928000,2.083600,1.440000,1.011000,0.643000,1.580000,1.130000,0.750000,0.490000,1.200000,0.900000,0.610000,0.380000,0.910000,0.780000,0.531800,0.588000,0.887500,0.470000,0.290000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
27,七、其他综合收益,30674250.36,34428095.75,77530718.89,-33987321.62,-38671833.54,-40134935.47,-10785510.21,-5121775.76,26389447.69,13044757.40,676803.05,-48174447.19,-59403277.77,-55220764.10,-49744021.25,211993516.29,208303296.44,309534848.12,3748336.32,8784391.20,0,0,0,-4442837.70,0,0,0,-21785146.84,0,0,0,22018283.01,0,0,0,889981.92,0,0,0,2916495.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
28,八、综合收益总额,3847151468.86,2814039520.98,1631930276.86,3476478566.81,2779288493.78,1995616055.72,1100429022.56,2596902509.33,2077808836.71,1522368746.93,822509722.30,1901522303.66,1492691112.03,1097047698.50,566096235.20,1762717057.27,1593612603.43,1369748433.70,569557346.19,984850384.05,1316986304.36,1009124131.01,525662262.46,3533074887.26,2803736122.34,1887657262.18,1171606741.74,4520736181.70,3120340092.05,2119732939.79,1362121887.94,3077617773.83,2112644483.18,1476093456.34,931493228.09,2281594028.68,1626630198.65,1074537068.30,694498759.25,1694379908.06,1264111494.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
29,归属于母公司所有者的综合收益总额,3825556203.86,2784197583.03,1592681855.46,3451007993.43,2711976096.55,1926798641.82,1047917109.61,2552387000.78,2024303141.70,1480315876.83,798288359.43,1878413695.59,1446656492.46,1056719264.51,544495045.33,1684856873.33,1530859587.59,1331555307.60,543924024.35,889061130.54,1246816989.81,958400714.61,492928590.00,3433495673.02,2700045604.34,1816139974.03,1142752647.08,4368422327.33,2953837470.57,2008725260.72,1362121887.94,2927045467.04,2007717607.53,1410203748.85,931493228.09,2206133948.13,1580571774.18,1042592756.91,679206933.26,1676255584.75,1255458367.40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
30,归属于少数股东的综合收益总额,21595265.00,29841937.95,39248421.40,25470573.38,67312397.23,68817413.90,52511912.95,44515508.55,53505695.01,42052870.10,24221362.87,23108608.07,46034619.57,40328433.99,21601189.87,77860183.94,62753015.84,38193126.10,25633321.84,95789253.51,70169314.55,50723416.40,32733672.46,99579214.24,103690518.00,71517288.15,28854094.66,152313854.37,166502621.48,111007679.07,0,150572306.79,104926875.65,65889707.49,0,75460080.55,46058424.47,31944311.39,15291825.99,18124323.31,8653126.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
