,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19971231,19961231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,2752291891.77,1938176152.54,877911302.97,5273953574.15,4758172547.46,3340813760.15,1294139330.88,6481577931.66,4986365029.91,3044661301.07,1098498248.75,4420933841.81,3898790015.23,2718357746.89,1182719290.92,4910881720.37,3338317727.45,2395330620.19,1221509032.90,4211392744.61,3292716712.22,2233836193.81,853100046.00,5140220399.94,3137117457.71,2099952034.43,810910267.84,2966688485.99,2349427782.65,1251757604.51,746111207.97,2804983006.77,2307396308.47,1375083242.02,747464524.98,2827533019.44,2274212605.43,1470954614.58,806396926.75,2044714699.06,1380797610.77,854890631.01,324803090.61,1560431557.87,1267561654.55,999804668.40,410220899.25,2291759295.59,1514180619.90,1142228939.54,354119701.38,1787017623.53,966719666.61,662078711.34,249920057.14,761630811.51,381397694.19,226190999.31,87258495.78,283461874.63,201037704.58,112594970.54,60483974.55,78493369.35,62656274.66,49790332.37,26200805.03,49493979.64,38820471.69,26921393.02,13951846.44,72719408.62,19694648.34,71784163.54,37172751.32,133745822.15,71419741.87,117857745.48,84059148.21,28257795.16,0.0
2,营业收入,2752291891.77,1938176152.54,877911302.97,5273953574.15,4758172547.46,3340813760.15,1294139330.88,6481577931.66,4986365029.91,3044661301.07,1098498248.75,4420933841.81,3898790015.23,2718357746.89,1182719290.92,4910881720.37,3338317727.45,2395330620.19,1221509032.90,4211392744.61,3292716712.22,2233836193.81,853100046.00,5140220399.94,3137117457.71,2099952034.43,810910267.84,2966688485.99,2349427782.65,1251757604.51,746111207.97,2804983006.77,2307396308.47,1375083242.02,747464524.98,2827533019.44,2274212605.43,1470954614.58,806396926.75,2044714699.06,1380797610.77,854890631.01,324803090.61,1560431557.87,1267561654.55,999804668.40,410220899.25,2291759295.59,1514180619.90,1142228939.54,354119701.38,1786401345.21,966199472.09,661969986.74,249790924.07,761257524.97,381340693.99,226340634.24,87336887.65,283557480.86,200908143.21,112626722.41,60514420.22,78749504.47,62754008.36,49787279.27,26269122.64,49793390.08,39053534.52,27076768.24,14029534.05,71213251.91,19850023.56,70779424.96,37319651.54,133605797.15,71349729.61,117798157.30,84372723.21,28257795.16,0.0
3,二、营业总成本,2949240585.10,2107180419.83,993857529.80,7331730704.84,4776338207.75,3305433268.23,1246782665.54,6393728236.03,5071716467.87,3116290141.50,1119541483.05,4574296820.17,4066343771.05,2786013977.25,1244642596.18,5117642014.07,3374353846.52,2644985273.35,1346106508.63,4460991488.55,3181759005.56,2124714419.95,891466799.66,4980269962.89,3007526363.56,2016999732.15,750791988.98,2988316546.50,2312089850.84,1225936382.46,753899775.05,2793071844.77,2294995543.65,1355029333.97,724986300.25,2719907929.82,2194955464.64,1429095730.25,749185121.26,2016208048.42,1336944242.10,846864764.06,320350864.41,1546683834.42,1278761816.14,1012428198.90,411968669.12,2186676704.31,1486342480.68,1122306081.95,327938288.51,1744221922.78,959352749.78,654554970.56,246159536.52,760637317.61,393899406.29,236310580.89,94169621.43,303473838.22,203323651.32,119723704.39,59076447.31,84259618.76,60375175.79,47561441.61,24646100.16,67210759.73,45699786.53,29300446.37,13948315.06,94502774.84,32455646.30,63670938.98,27490426.87,106648904.91,57907842.16,79366661.93,56367220.20,11819524.03,0.0
4,营业成本,2456974685.52,1732295946.68,771028939.86,4683019362.90,4190523654.01,2906680525.67,1079602487.87,5698928395.16,4593069165.13,2787991039.11,996658453.61,4142128931.21,3624240725.15,2489004992.96,1030644046.05,4385672748.63,2882550192.90,2217772428.64,1140759434.81,3194408645.71,2544395269.86,1693990080.48,708495628.26,4449746703.06,2791044332.68,1888114409.71,689446869.57,2815148021.38,2194756045.77,1145510740.47,713425696.83,2612744915.52,2176232608.10,1277217928.81,682185275.21,2587397572.53,2120754648.80,1386521909.39,724083966.88,1864690904.58,1262694428.32,778065542.87,290124771.97,1426667246.52,1196774554.27,948468950.56,380941174.33,2007083692.70,1402324733.94,1061052051.65,299221617.93,1637928424.34,912505044.78,618658683.34,228458195.36,683769613.06,353201904.64,209558915.38,78068846.86,244548245.14,170597539.17,96967465.67,50202901.67,36109798.95,28009818.14,22214697.79,11046656.26,16133697.61,12609686.56,8605530.55,1166101.18,34146632.22,2211468.11,23737259.36,6112510.92,45891472.15,27662430.62,29647679.86,7068607.64,3767105.23,0.0
5,营业税金及附加,44882383.99,22781362.34,13411742.75,56433338.77,36794062.35,26649675.50,31056025.19,99151309.60,45975874.92,33199592.52,9616286.19,109071872.45,88049127.43,76260073.42,37346145.81,127913471.57,73187865.16,63584256.83,31174887.39,167169917.29,111444129.57,84777659.63,18672285.18,156245223.70,80374193.31,41036447.03,24210449.67,37180387.26,22532540.83,11703991.30,3017349.31,42171041.87,26254098.23,13066172.00,8314679.51,25836884.00,-1019103.87,-11282538.83,-11116421.13,43002749.31,-5273626.02,15007351.31,3546041.40,17331779.53,7905334.76,6463229.34,4048230.74,77747085.43,14188870.26,11206641.91,6380151.61,35186220.31,5181485.38,4244187.39,3242392.18,12206350.37,1223659.72,853330.80,466882.82,5758707.36,3944587.16,889396.18,444331.61,3523449.93,2801259.26,2462748.70,1220746.51,1722120.06,1268082.42,909971.84,532374.40,2104320.29,1091752.09,2772922.65,1820677.60,5106098.17,2559141.87,5372972.73,4745287.85,1566993.92,0.0
6,销售费用,28897457.17,20481185.06,10319361.00,43659516.37,31629932.37,18019705.91,10989508.78,30320673.20,18820065.40,11983902.13,6623307.19,25683008.89,16370390.36,11154601.64,7028910.98,21541086.74,15980300.13,11564475.08,8435580.49,31210596.11,17996285.73,13376267.69,8833242.57,26407487.67,16711343.24,10379197.93,5881426.70,23539779.66,14335108.14,9458990.98,3914192.65,27339266.20,15468625.84,10228336.70,5635322.42,15472841.99,9439937.78,6700706.94,4401378.14,14498832.77,9075618.44,6383852.28,3300936.38,11311316.54,8615341.68,6000741.98,3024431.16,12657031.67,8654211.80,5983174.09,3248877.45,10515379.49,8134054.09,4918263.68,2781386.97,11550417.24,8253802.18,5265322.84,3653552.42,10017080.11,6663068.99,4372734.66,1950417.49,6782474.48,5244761.69,3762355.89,2113507.95,8457584.21,6293722.53,4273366.79,2202043.81,9364569.58,4449314.84,9766988.68,4721941.54,10819088.87,5080121.42,11949697.94,20639976.08,11391750.70,0.0
7,管理费用,190565062.41,133702148.34,68234784.06,285228527.65,223440595.64,194066790.95,78482667.98,267582926.66,180499489.20,122835038.05,63569792.60,184809715.44,112765111.13,71018215.76,46163624.70,177432308.02,123802695.58,87291087.28,45751930.83,212274337.07,106418218.31,64488910.35,41009521.27,164498655.52,65201809.42,44339189.80,21657157.00,75143577.67,52516771.25,40147749.49,19633092.12,70053955.32,53770100.02,38904880.19,19897742.34,68276411.53,50311848.79,37828200.73,24320034.60,63154710.93,40308136.81,25489156.66,15707903.85,53655834.54,34839962.04,28783962.01,15172891.01,54215231.00,35725192.62,25693835.25,12549527.21,42988669.01,27220761.60,22337904.68,10737159.43,45338786.34,27031597.64,18021798.88,9655000.34,35870863.48,17343088.47,14161336.88,4868445.83,31918304.13,22853469.44,17651331.69,9490744.92,38841316.94,24219672.87,14909966.59,10401329.71,57296400.55,23448244.61,39399826.19,16879881.36,43950619.06,22841979.40,36738031.37,30023228.16,6821793.76,0.0
8,财务费用,171462307.45,156681415.60,110401094.38,221852722.35,103429333.92,95900564.68,45510260.33,229936870.96,230177046.16,156362275.79,43323669.51,87581060.85,219474053.54,131656281.72,121467493.64,408456391.83,279081103.77,263185054.03,119844723.07,845509094.01,396947511.78,263484060.44,115514659.62,168553972.40,52618525.56,31400692.80,9596086.04,36269713.80,28837646.58,20003171.95,14109444.14,32743137.65,22466205.39,14866460.20,8953280.77,22930326.87,16436685.23,10296004.11,7496162.77,35491764.80,31099734.57,22878910.96,7671210.81,34222323.68,30390454.69,22475146.31,8781941.88,37648554.16,25583965.16,18504872.15,6538114.31,17603229.63,6311403.93,4395931.47,940402.58,7772150.60,4188442.11,2611212.99,2325338.99,7278942.13,4775367.53,3332771.00,1610350.71,5925591.27,1465867.26,1470307.54,774444.52,2056040.91,1308622.15,601610.60,-353534.04,-8409147.80,1254866.65,-9325679.47,-2044584.55,881626.66,-235831.15,-4341719.97,-6109879.53,-11728119.58,0.0
