,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20071231,20061231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,1329147631.87,779121822.33,405667830.77,3369309669.22,2101128285.00,1595069452.71,785496227.33,3705052543.56,2494321828.80,1556976775.85,607414674.60,3376020546.15,2396347772.21,1666284191.39,757657192.13,3033641868.62,2163624379.20,1322953644.00,676558545.69,1226575982.47,503434730.25,284009107.73,120689954.07,445938273.90,288426759.09,159668490.26,62781478.56,317693495.75,238977934.08,157636039.32,69627376.15,275745762.43,190184067.69,125366249.69,57812950.01,249267697.10,187936403.32,124624399.49,63561955.58,327198063.42,239652744.14,152042729.31,67962035.31,216305618.18,168534593.47,201210601.52,126891229.59,0.0
2,营业收入,1329147631.87,779121822.33,405667830.77,3369309669.22,2101128285.00,1595069452.71,785496227.33,3705052543.56,2494321828.80,1556976775.85,607414674.60,3376020546.15,2396347772.21,1666284191.39,757657192.13,3033641868.62,2163624379.20,1322953644.00,676558545.69,1226575982.47,503434730.25,284009107.73,120689954.07,445938273.90,288426759.09,159668490.26,62781478.56,317693495.75,238977934.08,157636039.32,69627376.15,275745762.43,190184067.69,125366249.69,57812950.01,249267697.10,187936403.32,124624399.49,63561955.58,327198063.42,239652744.14,152042729.31,67962035.31,216305618.18,168534593.47,201210601.52,126891229.59,0.0
3,二、营业总成本,1412451698.85,856095123.67,441781146.46,5803470831.74,3804843654.54,2062790125.21,802637213.72,4074374120.73,2305642975.28,1454482253.80,572667001.11,3456646047.65,2261258519.18,1539310480.75,665325261.60,2715471124.84,1849486470.97,1144930463.99,558174009.33,1129901033.84,514880047.55,301595823.85,125572942.65,452119687.97,284892351.06,156506600.58,64182587.70,290492297.26,212225337.19,137480847.36,59633821.61,227858435.40,153164138.89,100089005.93,45375791.86,202684184.87,148032872.10,98436316.56,50812000.92,261202022.06,190217165.96,124374762.75,56583621.68,185084439.88,140764994.31,178654182.27,115576646.09,0.0
4,营业成本,1174137621.22,693809006.82,355394724.77,3255753836.60,1897751186.20,1466722285.17,666693679.50,3179699447.55,2059106696.71,1297886132.06,515662239.20,2988771276.25,2030721967.88,1380798936.41,592097014.29,2288889007.31,1626506365.16,1006937201.17,495573482.25,871583965.77,398224472.55,233366939.40,95329390.11,347069488.83,221063098.68,118419933.04,46767109.80,237750286.82,176330919.63,114974638.01,50459007.62,188077892.96,128649023.50,84853336.69,38854755.33,175167468.94,128674092.39,85373795.87,44482593.53,223675948.34,163810427.21,106534722.02,48355759.04,157960265.86,120888194.11,154119444.31,98075426.71,0.0
5,营业税金及附加,11649802.57,5612453.41,3536639.43,21558831.54,14353317.78,10956029.74,5093827.80,24384994.84,14551014.50,5664946.16,2273767.40,19089052.85,9107307.14,6018018.56,3096288.87,20096363.00,13509657.25,9237669.95,3385731.69,5073441.53,2678748.08,1934771.87,1134185.97,1321178.87,1040722.86,808885.94,472465.28,1732327.85,1209902.17,852677.28,479300.89,1522677.92,1052619.59,677374.17,574243.06,1452156.71,1195448.11,868873.08,370397.76,2571002.84,1567990.89,452743.28,141362.80,1088920.12,605282.47,432720.65,87238.77,0.0
6,销售费用,41643176.79,26960411.22,14201246.10,114230349.42,51009505.25,33061416.83,14736364.99,52543378.63,30574256.00,13854619.11,8320569.57,36883537.35,21113707.19,12824244.33,7136246.02,26426989.44,19492025.09,10756157.47,4572628.95,13371596.80,7774280.65,4787908.09,2311892.03,8164625.83,5809535.99,3675818.22,2814898.51,7451833.77,8489584.23,5375226.29,2384697.71,8123521.63,5275598.76,3176858.79,1584197.30,6047547.04,3040469.66,1817143.32,718055.95,5622332.38,3702111.00,2492640.46,996789.13,5913592.04,3973854.39,5881325.14,4935953.53,0.0
7,管理费用,143641782.84,94389941.48,47241604.96,451228515.21,308502346.06,220786759.53,80224118.90,367917428.95,164623151.90,110570053.80,43177032.45,269806586.13,175343367.99,119922422.44,45067600.08,268283430.79,168580947.20,103377659.33,54699820.48,165323988.50,88506439.43,51188744.60,23838376.66,77607977.14,51966299.92,31242159.89,12563834.96,48409520.72,31784824.56,20333840.61,8804200.55,38656377.46,24806139.41,16352114.99,6775893.95,30025413.60,16245726.60,10770440.22,5213182.19,24109926.17,16921315.57,10859845.45,5117985.73,16366801.80,11769943.05,12466768.68,9923794.01,0.0
8,财务费用,-1839993.99,5519209.16,10656926.09,38584058.54,33607363.95,42412161.62,40812463.57,96158171.76,33841416.53,21010937.29,8656981.02,22082256.28,24814041.26,17858409.20,15838887.99,13756181.89,10690039.87,14171338.28,1949460.85,24089329.09,13285154.53,7538680.63,3233445.29,6722701.81,3833172.14,1392467.74,2094849.19,-8344213.46,-6601288.44,-5066929.87,-2493385.16,-10150627.38,-6619242.37,-4970678.71,-2413297.78,-8950434.24,-1122864.66,-393935.93,27771.49,3413809.58,3091512.69,2655524.01,1971724.98,3492397.42,3265257.65,5868485.93,5133295.01,0.0
9,研发费用,43219309.42,29804101.58,11264476.91,161051374.72,85136093.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
