,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010930,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19951231,19941231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,4694512403.15,3217050730.49,1496574900.20,6673078456.92,4494164528.47,3198787063.70,1590863130.85,6101708461.85,4285058573.10,2775891296.32,1322217455.39,5224427206.30,3587112454.21,2499446234.55,1284870008.49,4824927064.33,3305338870.31,2256879885.16,1179105440.62,4901614600.42,3600394211.84,2468880035.94,1233047098.57,3082697718.80,2213781700.11,1558484507.95,687580331.32,2448824242.60,1903445763.89,1374413721.57,737969080.93,2584544874.94,1862339530.80,1201474466.07,661014678.85,2306667738.11,1681012824.57,1144156599.23,555005379.42,1289982988.89,881120912.79,508555107.62,202891887.26,1168071384.94,969358926.09,685737532.91,304917663.14,1074746510.11,806777819.02,512767229.22,250907199.96,867178391.59,705589950.01,492775485.61,244990876.82,913500298.79,696633222.46,496537768.15,268425401.56,831811385.14,607700290.40,391829712.11,190182292.94,769626699.30,554951538.15,396212403.75,202444849.29,751411251.51,582166542.73,369139358.69,161372168.01,605481680.71,439309811.26,283780232.57,401693391.20,164781697.94,203001983.45,99281542.53,152364574.14,67320974.40,127204362.65,66882747.38,126589973.86,114070985.89,130992852.82,0.0
2,营业收入,4694512403.15,3217050730.49,1496574900.20,6673078456.92,4494164528.47,3198787063.70,1590863130.85,6101708461.85,4285058573.10,2775891296.32,1322217455.39,5224427206.30,3587112454.21,2499446234.55,1284870008.49,4824927064.33,3305338870.31,2256879885.16,1179105440.62,4901614600.42,3600394211.84,2468880035.94,1233047098.57,3082697718.80,2213781700.11,1558484507.95,687580331.32,2448824242.60,1903445763.89,1374413721.57,737969080.93,2584544874.94,1862339530.80,1201474466.07,661014678.85,2306667738.11,1681012824.57,1144156599.23,555005379.42,1289982988.89,881120912.79,508555107.62,202891887.26,1168071384.94,969358926.09,685737532.91,304917663.14,1074746510.11,806777819.02,512767229.22,250907199.96,851775837.11,687091390.25,481765208.85,240982846.69,904431844.32,690149158.44,492970267.41,266942375.84,815515642.65,602557194.60,390525792.75,187812073.00,742614057.30,548101136.86,391755756.57,202002845.73,734904619.03,581882965.56,368537231.09,161159958.99,600031975.14,437533933.91,282318730.36,394104982.88,159820853.13,196135087.59,96281426.72,151018492.19,66456543.95,125601016.70,66604975.54,125987017.96,113829385.89,131083694.78,0.0
3,二、营业总成本,4502430426.77,3072385595.24,1457662705.36,6415729475.86,4309929767.71,3045655020.55,1528877715.86,5891300209.85,4096763487.13,2652584610.27,1265910711.09,5017963471.89,3457892654.35,2388758953.25,1219142639.58,4608894634.98,3130659883.01,2120280833.36,1091112705.06,4668382884.92,3361935496.52,2311474443.33,1151064721.93,2989965705.87,2130904188.69,1491484930.42,668873261.11,2343536768.75,1810248453.95,1285055142.66,685583500.87,2476963870.70,1772769364.00,1123611426.45,608043726.92,2146607852.97,1521599821.33,1026309863.90,500643052.12,1353802398.11,907742191.78,539079211.10,235670781.14,1249959227.93,970864190.52,678850302.92,303636349.06,1096840064.46,821505031.66,526960337.53,263026322.44,898396881.53,748142442.24,520439696.90,268515391.61,1000929138.38,719962364.49,496772698.86,268389596.29,790090654.33,578027469.18,370435697.17,185240198.57,708003982.42,508306564.93,349336931.76,189275845.61,678016804.87,532590454.82,334528913.57,146288337.19,566127029.47,411510084.79,261792841.68,371008923.35,142417976.40,168592606.65,85093679.11,124505308.68,52795555.50,101452043.65,0,101038228.08,89059211.63,104710455.20,0.0
4,营业成本,3918651563.84,2698921097.32,1279630868.33,5561642102.28,3783735412.51,2692104478.27,1357690164.27,5106014217.07,3564171033.75,2299609164.76,1096755916.13,4281233467.35,2952693123.27,2048476655.19,1056746743.26,3984750993.38,2714062312.34,1855918308.81,983664975.31,3889961685.63,2835852983.45,1924872529.69,967459766.80,2533348704.63,1816188486.48,1290863824.59,575579082.60,1990182888.11,1547206710.39,1111156222.19,594748453.71,2143511818.09,1561024306.29,996015406.84,542912021.28,1863918135.91,1341224901.08,909587631.77,446833039.38,1104279687.52,763846109.25,449211770.19,192356128.65,1000905331.42,817645621.24,576094129.87,256201395.48,933899695.74,703266739.57,449296633.17,224520104.09,761402043.79,630647340.16,442132569.52,227373281.67,840491882.78,620162371.90,432990609.97,235432599.25,675295059.35,491818310.69,312053420.63,155346563.25,580232846.57,418621565.91,285350168.22,159451987.49,573867524.52,454967435.60,281568754.90,125260747.53,497943062.45,362506202.22,228141680.33,313296529.26,118291222.06,141235191.02,70888773.96,103991206.81,42869559.42,82253640.75,0,88760107.89,78729117.48,94723738.82,0.0
5,营业税金及附加,26935652.73,19347811.00,9875351.74,38616751.48,25304255.76,19141232.02,9672393.80,39790941.82,29393805.36,19751672.10,9577483.64,30360870.98,15968014.17,13085434.29,7954802.04,24368887.92,14864113.60,10958707.33,6187581.51,22520201.09,15975014.15,12157371.09,6803518.68,16900509.99,11462233.86,9407856.70,4826123.52,13125310.69,10958502.01,8772936.32,6016826.47,12623282.10,9591712.26,5642526.99,4397767.92,7679972.93,5964495.29,4576258.88,2376285.89,4303824.61,3194790.19,1897965.66,920424.33,4521769.60,3655104.41,2698650.29,1518969.26,3707624.94,2702211.07,1720722.35,877216.92,3349027.41,2576177.27,1920531.03,1192451.40,3999286.66,3343488.84,2462477.88,1673950.77,5196701.32,3937579.73,2421879.76,1447367.97,4879942.68,3977216.37,2689486.61,1401631.61,4565675.89,3800233.62,2484512.00,1119190.65,3416468.85,2380661.30,1621010.86,2566994.25,1156117.42,1992107.91,1172301.38,1088036.31,531229.60,1096543.67,0,1278255.01,609126.90,479878.81,0.0
6,销售费用,101828918.92,69533866.86,34178913.50,179946887.40,100197075.20,66707546.32,30037055.90,123487494.70,90656497.72,61492684.04,33232281.53,145444300.59,106243450.90,71553759.70,35052276.31,147657725.86,103120913.67,67123861.32,34236838.93,166779603.63,107812666.86,69408639.09,32147658.06,115455173.24,79553564.03,49098251.68,21848377.12,92167218.28,66990141.14,42312096.75,21323244.12,96281323.87,63930918.35,39219832.05,20540260.19,79443455.89,54625999.45,35315018.70,15856149.67,58347509.35,35623182.83,19766880.80,7226379.11,57257446.04,37875216.27,26266978.86,12084645.46,41986442.04,29147892.47,19515264.07,10080843.46,38284125.87,32098700.45,24263941.00,14865718.00,39242496.92,25598952.92,17159936.87,7542776.31,21242194.55,14815087.08,9167272.32,4060472.22,23461978.03,13752276.55,10855830.25,5659424.57,20515584.50,14316206.40,9403544.09,4264131.65,10247479.93,6526802.19,4270332.04,9071421.80,3660049.21,3152667.18,1470459.85,1925458.23,871070.97,1855472.41,0,656493.57,506613.38,428421.09,0.0
7,管理费用,276031407.17,174084969.43,83977466.36,408553824.59,239896876.83,263061702.85,127990203.45,588435747.17,393443089.86,256954759.29,123455039.11,527905938.45,362000223.19,242214476.89,112452119.28,470972258.04,319197293.35,212231715.65,96466858.75,539663671.84,364747395.59,257715377.17,114457801.33,280739915.46,192006541.43,124527091.76,60232176.52,223533520.26,167433092.67,108880979.68,57208703.02,205365368.65,120352038.50,70953134.55,34489842.31,156135521.82,96001083.85,60725498.06,28289092.63,119687763.61,78248867.92,51512301.94,23490101.51,137713300.12,82717419.28,54842141.90,25163434.13,87121394.94,63290938.36,40746750.55,20579641.79,74918110.40,64551079.73,40405911.35,19623024.49,102321954.45,60248537.90,36951887.07,20530976.33,75939344.23,57245389.48,39760493.12,19587536.42,89374478.07,63504187.83,44938180.58,19772180.60,67224761.62,50824891.26,34764879.86,12548384.00,44398997.71,32908547.66,23094463.97,41299239.65,16910206.51,18539939.51,9550207.69,16594188.64,8735290.28,13887538.56,0,8959270.09,8046777.86,8158296.55,0.0
8,财务费用,8462023.35,5654734.65,3142733.80,7894465.95,9563371.02,7541065.58,4893851.27,11728776.22,10030299.30,7902070.96,4592008.58,15869708.17,14599097.59,9937368.28,5259004.62,16243086.68,18557899.57,12213076.76,7477710.94,18342678.25,14902502.77,10209894.53,4315564.63,17641776.43,14207325.77,8931639.65,4122137.07,19384381.24,14835434.99,10283519.67,4008055.70,19321938.00,15156044.90,8995283.35,4524205.71,17770124.05,13855087.77,9509267.90,4619051.95,21066621.17,16311770.08,11577313.09,5275124.80,28743647.03,21960745.28,14631556.84,7279662.85,27111483.56,20169176.04,13477623.21,6096052.41,20443574.06,18269144.63,11716744.00,5460916.05,14873517.57,10609012.93,7207787.07,3209293.63,12417354.88,10211102.20,7032631.34,4798258.71,10054737.07,8451318.27,5503266.10,2990621.34,11843258.34,8681687.94,6307222.72,3095883.36,10121020.53,7187871.42,4665354.48,4711385.51,2400381.20,3672701.03,2011936.23,906418.69,-211594.77,2358848.26,0,1384101.52,1167576.01,920119.93,0.0
