9,研发费用,151595797.40,97594118.78,41828538.52,134699744.92,106216520.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,6943426.93,15693302.96,15369676.73,87353.85,2063049.89,10956303.07,6513028.78,9078647.04,-164704.30,10918704.24,6733535.64,3540443.75,-3749223.24,1761504.65,110472.53,409677.30,328586.05,1724405.52,1533433.75,1617054.25,-582306.05,7221647.13,4502263.92,1582210.69,156607.56,3576593.96,2709200.60,1416453.29,367281.11,5941263.40,4401387.44,5771708.54,284663.95,5088457.44,1769494.37,1024181.77,388697.31,2073578.88,333923.19,-430150.56,35797.84,1879087.45,795005.04,799609.31,597639.25,-1156093.64,-735492.42,-810995.55,0,1150470.53,613572.05,604614.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
11,公允价值变动收益,0,0,0,0,0,0,0,0,0.00,0,0,0,-2397633.00,-642698.00,0,0,0,0,0,0,0,0,0.00,0,0,0,0.00,0,0,0,0.00,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12,投资收益,5407303.90,4555005.15,109936.80,3655966.62,5002606.44,3750104.56,1498969.43,1122406.53,7524341.94,5544257.90,2376253.18,14704896.20,8017527.76,4748340.83,1846555.67,8821509.54,3295030.67,2191600.57,1101449.06,364398.69,662844.12,460186.70,91222.06,-500554.69,-84666.14,-309528.40,-143856.21,-826682.59,154254.53,44139.54,-245803.81,709078.18,331074.75,184144.52,38907.30,8817059.18,8648414.45,8681509.33,8500546.96,-184554.03,-34604.88,299389.71,147376.91,-950712.96,-140082.08,188617.79,116947.56,-2951975.39,1422237.30,775484.30,331502.26,63431774.31,0,0,0,37184.37,-183115.22,-192411.30,0,37184.37,0,18592.19,0,37184.37,27888.28,37184.37,248323.49,0.0
13,其中:对联营企业和合营企业的投资收益,2036438.52,1184139.77,0,13074128.80,5002606.44,3750104.56,0,11372128.14,7524341.94,5544257.90,0,10662552.04,0,4748340.83,0,8821509.54,488367.66,160115.64,-18200.25,364398.69,662844.12,460186.70,91222.06,-500554.69,-84666.14,-309528.40,-143856.21,-826682.59,154254.53,44139.54,-245803.81,709078.18,331074.75,184144.52,38907.30,97533.79,-71110.94,-38016.06,-218978.43,-184554.03,-34604.88,299389.71,147376.91,-950712.96,-140082.08,188617.79,116947.56,-2951975.39,0,0,331502.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
14,汇兑收益,0,0,-5741518.90,0,0,0,-3746067.60,0,0,0,-495953.20,0,0,0,-1114391.27,0,0,0,0,0,0,0,0.00,0,0,0,0.00,0,0,0,0.00,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15,三、营业利润,237230422.97,127685903.44,39782949.94,272516000.78,194018010.63,101397810.10,23080082.08,332302324.66,171112845.44,92893216.68,11019219.69,205343438.78,119473817.60,61309609.07,2014870.35,158107078.52,-182328.58,-690392.19,-1495799.69,11387733.66,9660336.93,1188677.96,1709351.23,18005070.94,12629255.11,10703774.81,1845247.49,14248710.71,7259093.28,3843722.57,704828.91,27722045.09,23033087.06,13144994.56,1967593.67,17845711.02,12284224.30,8479020.59,6638583.76,4930774.59,4234261.41,1822506.99,871639.50,13089888.05,12678928.18,10914101.13,4540465.92,28757866.51,26396314.09,18361419.82,5525777.71,82113999.50,21005104.30,14664209.12,5456693.53,32695491.61,22527045.56,13641869.12,5116077.79,24387525.57,17285492.02,11021465.44,3767211.67,26083503.94,15753728.38,25292934.59,20752238.99,0.0
16,加:营业外收入,425512.46,425512.54,425512.46,499955.64,157932.68,91099.76,5018.20,66119.50,2177927.78,1654679.84,2338486.90,53456712.57,33831243.82,22861195.88,8979647.94,33701058.99,147757141.73,147127176.60,206110.05,13108406.23,12266603.00,11982723.39,1147779.84,14135648.27,3061773.55,2743955.58,1562504.95,8663879.18,6776686.65,6487076.24,1633845.64,7048874.26,5563054.31,5502820.55,2273946.76,4159835.18,2877588.88,1706122.88,1004130.08,7335132.07,5248518.43,4686344.42,1978526.89,14163718.35,12995577.63,10315096.15,5653322.83,7750836.40,7789761.64,6123051.64,3415815.24,6482853.87,4812816.37,3402530.08,1577192.34,0,0,0,0,0,0,0,0,15656526.20,16780728.69,51744.34,1500.00,0.0
17,减：营业外支出,0.00,0,0,214147.01,184085.89,57432.03,52574.04,85530.77,63398.30,13195.36,0,171245.65,128746.27,56042.09,56042.09,154799.90,258158.31,31994.44,31913.44,662885.25,104281.55,101450.00,0,601983.85,461430.57,420095.83,403942.18,1897191.30,121531.25,117952.25,112139.32,377250.70,339835.77,16111.01,11805.77,1102348.92,935451.03,519888.24,8357.47,1509325.69,202294.91,81925.69,2649.87,739345.19,772026.09,449064.71,24656.00,297299.13,97089.52,63589.52,53972.69,251350.18,256451.66,42676.11,0,74974.71,60921.00,200.00,100.00,27679.00,168158.80,200.00,0,221497.58,216497.58,189090.70,386513.77,0.0
18,其中：非流动资产处置损失,0,0,0,0,0,0,0,0,0,0,0,170754.06,0,0,0,0,129733.31,0,0,40109.84,0.00,0,0,601826.93,461430.57,420095.83,403942.18,1817815.09,57000.95,57000.95,49545.75,178842.50,143487.11,11689.70,11593.55,582296.42,0,9703.62,8357.47,1397081.39,0,0,0,237589.58,0,0,0,5431.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
19,四、利润总额,237655935.43,128111415.98,40208462.40,272801809.41,193991857.42,101431477.83,23032526.24,332282913.39,173227374.92,94534701.16,13357706.59,258628905.70,153176315.15,84114762.86,10938476.20,191653337.61,147316654.84,146404789.97,-1321603.08,23833254.64,21822658.38,13069951.35,2857131.07,31538735.36,15229598.09,13027634.56,3003810.26,21015398.59,13914248.68,10212846.56,2226535.23,34393668.65,28256305.60,18631704.10,4229734.66,20903197.28,14226362.15,9665255.23,7634356.37,10756580.97,9280484.93,6426925.72,2847516.52,26514261.21,24902479.72,20780132.57,10169132.75,36211403.78,34088986.21,24420881.94,8887620.26,88345503.19,25561469.01,18024063.09,7033885.87,32620516.90,22466124.56,13641669.12,5115977.79,24359846.57,17117333.22,11021265.44,3767211.67,41518532.56,32317959.49,25155588.23,20367225.22,0.0
20,减：所得税费用,30214911.58,17132665.35,5919398.81,31139267.25,12548581.12,7269614.63,400361.04,36212409.99,12126509.55,4963739.76,862017.41,29653498.22,13171589.83,9345837.00,141872.15,22020568.11,40004963.18,38915279.28,1149866.00,8558057.54,7241065.04,5238107.28,1363909.62,10487177.74,5475346.51,3339804.30,1510966.57,4999755.16,3058285.62,1737413.62,869795.78,6457591.41,5958424.76,3883793.87,1335855.81,4273122.62,2783999.38,1603375.28,1070753.20,3366149.72,2089043.61,1420080.47,556935.89,175096.65,272266.00,94583.26,1480893.24,4794149.87,5179537.78,4357685.79,670223.92,24293911.95,2078662.04,558107.77,1685529.25,4922058.93,2522025.58,1363555.03,1409920.92,243788.98,1005514.86,999621.33,911618.54,8454303.04,6960343.62,3980670.83,2149059.03,0.0
21,五、净利润,207441023.85,110978750.63,34289063.59,241662542.16,181443276.30,94161863.20,22632165.20,296070503.40,161100865.37,89570961.40,12495689.18,228975407.48,140004725.32,74768925.86,10796604.05,169632769.50,107311691.66,107489510.69,-2471469.08,15275197.10,14581593.34,7831844.07,1493221.45,21051557.62,9754251.58,9687830.26,1492843.69,16015643.43,10855963.06,8475432.94,1356739.45,27936077.24,22297880.84,14747910.23,2893878.85,16630074.66,11442362.77,8061879.95,6563603.17,7390431.25,7191441.32,5006845.25,2290580.63,26339164.56,24630213.72,20685549.31,8688239.51,31417253.91,28909448.43,20063196.15,8217396.34,64051591.24,23482806.97,17465955.32,5348356.62,27698457.97,19944098.98,12278114.09,3706056.87,24116057.59,16111818.36,10021644.11,2855593.13,33064229.52,25357615.87,21174917.40,18218166.19,0.0
22,归属于母公司所有者的净利润,224473829.93,122425896.12,40516299.90,245685945.67,183362618.06,96426226.85,22206784.45,283698019.58,150157525.78,83045858.73,11030308.70,210479451.51,132891204.78,69242773.48,9357668.52,161898507.39,111348276.18,110451722.81,-422560.06,12874102.35,10953059.63,7141747.07,1467784.00,16938170.51,9434643.20,8244795.66,1727488.56,14307064.35,10628886.93,8122459.97,1622125.38,17509065.17,11638659.82,7494227.29,1564265.04,9858955.48,6591938.25,5793604.38,4566604.50,7782036.72,5499107.30,4726934.89,1858755.70,17315392.01,17012218.22,14839037.59,6259647.94,16579462.99,18734430.41,14560543.13,5492508.81,61167233.16,19356937.70,14246752.19,4213978.73,22614736.07,16357063.68,10028653.69,2958852.11,20016420.39,13329146.88,8314331.47,2237261.92,29580772.69,23057037.89,19447039.21,16093039.86,0.0
23,少数股东损益,-17032806.08,-11447145.49,-6227236.31,-4023403.51,-1919341.76,-2264363.65,425380.75,12372483.82,10943339.59,6525102.67,1465380.48,18495955.97,7113520.54,5526152.38,1438935.53,7734262.11,-4036584.52,-2962212.12,-2048909.02,2401094.75,3628533.71,690097.00,25437.45,4113387.11,319608.38,1443034.60,-234644.87,1708579.08,227076.13,352972.97,-265385.93,10427012.07,10659221.02,7253682.94,1329613.81,6771119.18,4850424.52,2268275.57,1996998.67,-391605.47,1692334.02,279910.36,431824.93,9023772.55,7617995.50,5846511.72,2428591.57,14837790.92,10175018.02,5502653.02,2724887.51,2884358.08,4125869.27,3219203.13,1134377.90,5083721.90,3587035.30,2249460.40,747204.76,4099637.20,2782671.48,1707312.64,618331.21,3483456.83,2300577.98,1727878.19,2125126.33,0.0
24,六、每股收益,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,基本每股收益(元/股),0.313800,0.171200,0.070000,0.440000,0.330000,0.172800,0.040000,0.500000,0.261600,0.142700,0.020000,0.360000,0.224900,0.116300,0.020000,0.450000,0.430000,0.420000,0.000000,0.060000,0.050000,0.040000,0.010000,0.080000,0.050000,0.040000,0.010000,0.070000,0.050000,0.040000,0.010000,0.090000,0.060000,0.040000,0.010000,0.050000,0.030000,0.030000,0.020000,0.040000,0.030000,0.020000,0.010000,0.130000,0.130000,0.110000,0.050000,0.120000,0.140000,0.110000,0.050000,0.540000,0.170000,0.130000,0.050000,0.270000,0,0.120000,0,0.320000,0,0.160000,0,0.560000,0,0.370000,0.380000,0.0
26,稀释每股收益(元/股),0.313800,0.171200,0.070000,0.440000,0.330000,0.172800,0.040000,0.500000,0.261600,0.142700,0.020000,0.360000,0.224900,0.116300,0.020000,0.450000,0.430000,0.420000,0.000000,0.060000,0.050000,0.040000,0.010000,0.080000,0.050000,0.040000,0.010000,0.070000,0.050000,0.040000,0.010000,0.090000,0.060000,0.040000,0.010000,0.050000,0.030000,0.030000,0.020000,0.040000,0.030000,0.020000,0.010000,0.130000,0.130000,0.110000,0.050000,0.120000,0.140000,0.110000,0.050000,0.540000,0.170000,0.130000,0.050000,0,0,0,0,0,0,0,0,0,0,0,0,0.0
27,七、其他综合收益,5651886.87,2012076.91,-2200700.21,4253729.82,5983078.22,1708138.70,-3310596.03,-4018859.28,-2720799.69,-1440762.25,-228819.59,2053265.30,32769.43,35536.22,-1527.69,-146431.76,0,0,0,0,0,0,0,0,0.00,0,0,0,0.00,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
28,八、综合收益总额,213092910.72,112990827.54,32088363.38,245916271.98,187426354.52,95870001.90,19321569.17,292051644.12,158380065.68,88130199.15,12266869.59,231028672.78,140037494.75,74804462.08,10795076.36,169486337.74,107311691.66,107489510.69,-2471469.08,15275197.10,14581593.34,7831844.07,1493221.45,21051557.62,9754251.58,9687830.26,1492843.69,16015643.43,10855963.06,8475432.94,1356739.45,27936077.24,22297880.84,14747910.23,2893878.85,16630074.66,11442362.77,8061879.95,6563603.17,7390431.25,7191441.32,5006845.25,2290580.63,26339164.56,24630213.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
29,归属于母公司所有者的综合收益总额,230125716.80,124437973.03,38315599.69,249939675.49,189345696.28,98134365.55,18896188.42,279679160.30,147436726.09,81605096.48,10801489.11,212532716.81,132923974.21,69278309.70,9356140.83,161752075.63,111348276.18,110451722.81,-422560.06,12874102.35,10953059.63,7141747.07,1467784.00,16938170.51,9434643.20,8244795.66,1727488.56,14307064.35,10628886.93,8122459.97,1622125.38,17509065.17,11638659.82,7494227.29,1564265.04,9858955.48,6591938.25,5793604.38,4566604.50,7782036.72,5499107.30,4726934.89,1858755.70,17315392.01,17012218.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
30,归属于少数股东的综合收益总额,-17032806.08,-11447145.49,-6227236.31,-4023403.51,-1919341.76,-2264363.65,425380.75,12372483.82,10943339.59,6525102.67,1465380.48,18495955.97,7113520.54,5526152.38,1438935.53,7734262.11,-4036584.52,-2962212.12,-2048909.02,2401094.75,3628533.71,690097.00,25437.45,4113387.11,319608.38,1443034.60,-234644.87,1708579.08,227076.13,352972.97,-265385.93,10427012.07,10659221.02,7253682.94,1329613.81,6771119.18,4850424.52,2268275.57,1996998.67,-391605.47,1692334.02,279910.36,431824.93,9023772.55,7617995.50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
