,报表日期,20200331,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19951231,19941231,19931231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,1149857376.10,5626823268.01,3797129487.54,2150656099.90,875189879.94,3834291613.98,2775427799.01,1958897116.58,914393055.72,2514872093.55,1808557808.71,1327090095.40,646141021.52,3539851233.18,2434112610.26,1621574462.88,770333798.22,3574114397.35,2891704490.25,1993221382.22,900898166.83,4697106692.91,3697076018.62,2393362437.07,1247866922.99,5655572708.69,4602936766.88,2575125234.90,1300101829.97,3950759721.53,2659403045.18,1799561461.48,840080292.00,3515157953.58,2634930379.68,1686624058.93,787032380.99,3078538629.65,2179430282.22,1415514157.10,725646826.98,2940740737.75,2089316465.27,1326330684.15,617873139.63,1435717100.82,929279102.04,463558308.65,263605463.51,1283144614.26,974555234.12,729545364.08,475643094.50,1002276595.12,751038196.73,513888103.92,235833819.88,586320688.81,329740960.31,181080232.05,59387925.59,276955032.47,174823911.87,119138727.13,64262003.71,269251164.16,185414857.93,132780614.89,55387113.38,295478345.62,204936581.00,129464615.46,70733006.43,288991750.16,154854444.20,221599054.40,90021985.81,163338718.51,64211918.23,156414479.63,70964658.83,159509809.64,75382670.07,90358167.00,49127426.00,18549012.00,17935692.00,0.0
2,营业收入,1149857376.10,5626823268.01,3797129487.54,2150656099.90,875189879.94,3834291613.98,2775427799.01,1958897116.58,914393055.72,2514872093.55,1808557808.71,1327090095.40,646141021.52,3539851233.18,2434112610.26,1621574462.88,770333798.22,3574114397.35,2891704490.25,1993221382.22,900898166.83,4697106692.91,3697076018.62,2393362437.07,1247866922.99,5655572708.69,4602936766.88,2575125234.90,1300101829.97,3950759721.53,2659403045.18,1799561461.48,840080292.00,3515157953.58,2634930379.68,1686624058.93,787032380.99,3078538629.65,2179430282.22,1415514157.10,725646826.98,2940740737.75,2089316465.27,1326330684.15,617873139.63,1435717100.82,929279102.04,463558308.65,263605463.51,1283144614.26,974555234.12,729545364.08,475643094.50,1004604551.57,752723194.89,515396741.51,236229721.66,586764935.84,330054017.83,181015737.69,59355678.41,276468346.47,174387430.24,118883676.56,64171943.28,267945299.06,184426848.33,132161204.25,55115423.05,295255234.90,204773956.00,129334235.70,70648992.15,288862761.44,154789769.84,220090365.68,86309791.45,156208450.82,64146726.23,156358345.63,70925866.83,159463435.24,75396678.07,90085992.00,49127426.00,18549012.00,17935692.00,0.0
3,二、营业总成本,938974236.72,4705038689.50,3374513592.20,1983115313.65,818045513.09,3378889438.31,2180299531.95,1528171454.98,837846415.38,2783085288.98,1831483985.50,1367029048.38,636044080.80,2748944521.87,1801053661.08,1200491436.44,560093920.99,2851833777.95,2250206415.65,1596665808.33,715841591.94,3600392650.05,2783447087.60,1804783803.06,964585408.94,4275593525.06,3416257546.34,1884624805.21,910301363.55,3374645193.61,2368960938.45,1662682124.81,793219922.71,3236324039.95,2427060031.27,1522551672.06,711685716.36,2675919212.49,1904051582.81,1218956739.28,617924918.32,2297786385.09,1581929523.32,989470804.70,483323338.66,1378149375.44,863525773.77,410491929.40,215163805.00,951334753.33,686734384.63,509014986.18,333932424.38,726650177.10,551186112.61,384007157.06,181052834.47,500136450.31,292032957.54,161554125.65,45301868.40,220632327.70,145228469.54,99182390.16,54471446.06,221422571.90,163345372.10,119299834.06,46773515.51,257393622.26,177537883.00,110499644.32,59544547.90,256583446.84,131695295.21,185762842.68,73243612.46,118150147.22,50674021.61,117938446.14,54480960.40,115403356.12,0,58512018.00,36287929.00,13914874.00,11002454.00,0.0
4,营业成本,782120998.59,3900179394.65,2726176272.54,1591005798.87,670396125.61,2623388866.83,1807691317.13,1253888642.00,697718897.96,1879062098.34,1351729410.99,1038802453.92,509550162.22,2253332409.07,1448949741.91,950549872.40,453550548.32,2314779055.37,1849082660.86,1272202242.07,608436018.33,3091058255.91,2392811795.74,1558238672.36,812446888.77,3692116603.53,2968032658.81,1652812413.07,816054603.56,2964734368.04,2101721396.63,1475216435.07,696622382.01,2880946024.94,2169921232.91,1349696975.93,629965895.16,2412207807.17,1728633262.60,1111224934.74,546854453.62,2028413667.28,1407325121.89,874256951.40,424221604.44,1176117555.56,742188494.50,334615541.11,176963816.37,774747746.29,548071320.17,410421167.81,272481272.16,602620555.19,458242033.96,319527163.28,151394825.37,401243711.64,234525133.56,129295417.11,37415082.46,188943465.36,125197285.28,88330904.85,48131324.83,172312093.11,122759763.16,91005182.43,33568384.39,196771615.00,136345534.00,79406922.92,42825422.67,193989375.06,101766034.00,140862939.42,51497656.21,91395925.17,34403158.10,83356067.10,36811088.50,90958748.47,0,49647617.00,30408808.00,8273189.00,7430704.00,0.0
5,营业税金及附加,15373205.18,49849939.35,42098886.56,20370216.68,8132061.35,42561582.45,31476978.88,23335973.39,10993743.31,40454109.77,30377120.75,19862845.70,10644366.49,41802355.30,27123166.03,18491183.02,9731911.64,42726982.49,31720938.28,22353711.95,9288775.31,163403826.01,147863695.56,72293814.26,61254072.77,158008205.27,146088432.50,12287981.54,2914934.01,32491096.49,19993673.73,16487195.63,7325852.71,34188434.33,27549994.55,20997154.88,6595677.21,20564712.05,12712158.44,7960878.71,3838668.52,28331481.39,17918260.73,11542563.48,3823450.06,11155271.59,6620023.58,4241473.88,3530477.11,43154642.64,35524502.86,20070420.66,17343725.89,14413750.45,11726808.50,8579095.27,2811896.75,9083604.31,7063992.01,6748085.69,2687652.78,10738459.72,5830391.30,4080862.83,2050035.78,7861497.36,5056662.20,3669000.79,1436375.74,8821559.45,6402547.00,4393655.35,2376755.88,8211436.83,4256767.26,6974988.34,2223995.62,3829401.90,255510.72,414502.23,170831.10,497681.75,0,1692788.00,899309.00,0,0,0.0
6,销售费用,2002764.42,10473851.21,5086858.17,2853940.38,1005508.89,4117259.44,3078415.31,2332049.63,1286189.30,6831503.80,4945366.27,3466906.08,1870122.53,6128192.52,4048230.80,2883611.10,1217433.40,2078146.80,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,315490.00,315490.00,33000.00,33000.00,253126.00,253126.00,201600.00,104024.00,2026223.07,2009161.15,1932663.15,1583695.15,4375886.59,3785848.88,2577679.66,1803331.81,2337630.09,1663891.04,1450550.15,712811.50,851611.99,614603.99,362464.99,182348.39,18637370.84,16666408.92,11713559.04,6075303.12,25245249.00,21504945.00,15049274.97,8299684.54,31432630.73,15600942.22,26528115.30,14302788.73,22890989.36,11254015.51,22204362.20,11867060.03,16202955.51,0,3294784.00,1503846.00,2953038.00,2008481.00,0.0
7,管理费用,54289459.32,360452224.65,276780578.87,185001885.64,59430692.31,287145043.31,198392890.90,135964822.80,60022181.38,335081712.65,258767317.38,190133631.75,61203160.25,271831566.49,198975584.89,153094691.33,50202975.57,304910412.54,240096873.05,198562101.73,50594943.93,132622376.43,87759721.23,59778825.92,31653524.39,114186077.95,70418071.69,49908694.48,20547113.95,98005293.38,58896419.64,42058905.86,20757682.77,85619583.74,54799235.23,39823657.10,21025581.55,81584329.30,52535047.25,35394579.42,22972519.82,76374794.42,57118974.95,38690549.56,21752963.38,89504998.98,50287389.04,37513009.08,20607205.51,66218552.85,49620881.09,36324238.06,22530138.18,37758561.16,27077281.77,18994280.93,7858757.22,39653698.14,18197587.29,8287753.23,2826039.76,15653642.86,10331521.32,5041528.95,3582389.12,19082381.22,17064958.82,11968849.52,5309231.81,23769157.70,10941093.00,9889947.42,5023449.77,19683167.47,8778189.17,9166594.45,3968256.48,-1117860.17,3294248.77,6119268.46,2379044.62,4671124.68,0,1965842.00,1639186.00,1435282.00,942339.00,0.0
8,财务费用,85187809.21,384083279.64,324370996.06,183883472.08,80208849.19,209910110.48,164983386.40,113806372.89,66646607.13,233798328.18,176651864.85,114761519.23,54557938.04,158430968.91,110977660.24,74543069.27,44096688.24,218769760.72,160562579.08,101746810.32,47553931.99,226441538.28,173446707.39,113396013.94,58782073.32,275392283.27,212866512.74,145089372.76,72833657.05,260192549.42,187010859.15,125171899.60,64068660.35,230805866.27,174751544.39,112284835.96,51783355.21,184790378.44,136573362.78,91690124.04,44469799.88,135657196.18,97414249.17,63798736.26,32403283.30,103851378.21,63124577.64,34476643.56,16519667.34,65335619.53,47886192.19,32628840.08,15342707.48,67481423.71,50354139.50,34328937.92,17184023.32,47817806.13,30582353.64,15772319.47,1660281.90,4445147.77,3254667.65,1366628.54,525347.94,3529229.37,1797579.00,943242.28,384220.45,2786041.11,2343764.00,1759843.66,1019235.04,3266836.75,1293362.56,2230205.17,1250915.42,1151690.96,1467088.51,5844246.15,3252936.15,3072845.71,0,1910987.00,1836780.00,1253365.00,620930.00,0.0
