,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19981231,19971231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,592560664.53,424991661.18,183919908.63,900826494.92,655842509.39,422449507.94,223481094.47,868209877.68,636989868.77,418872891.67,214999409.75,665995269.60,438332896.38,282097197.41,138698869.11,157405960.45,31214189.90,17867063.84,7425387.17,52521673.86,37945263.91,23209991.03,12965477.94,105064311.22,83763788.89,52432003.99,21133133.63,204019374.98,147161470.62,82935574.39,31061785.75,232629069.24,169821038.12,117879056.82,47864210.46,212002732.68,144174222.64,79218991.67,31438736.39,105285509.75,60211648.32,28588460.75,12939766.17,118226070.99,82334729.47,47582727.81,21962199.46,208243880.75,183631691.73,123212667.20,41415511.55,317417970.14,241223945.69,145688024.84,65620573.32,346411496.39,247340916.18,136042002.11,54769024.52,266267032.35,179898312.09,109727568.75,54563045.12,258315040.95,185033615.74,109971601.33,52967935.40,253282976.78,173165289.29,110359936.20,56132142.84,270608631.40,115150426.02,242664048.47,115187585.56,207371365.88,157392510.92,204322257.31,0.0
2,营业收入,592560664.53,424991661.18,183919908.63,900826494.92,655842509.39,422449507.94,223481094.47,868209877.68,636989868.77,418872891.67,214999409.75,665995269.60,438332896.38,282097197.41,138698869.11,157405960.45,31214189.90,17867063.84,7425387.17,52521673.86,37945263.91,23209991.03,12965477.94,105064311.22,83763788.89,52432003.99,21133133.63,204019374.98,147161470.62,82935574.39,31061785.75,232629069.24,169821038.12,117879056.82,47864210.46,212002732.68,144174222.64,79218991.67,31438736.39,105285509.75,60211648.32,28588460.75,12800924.40,118226070.99,82334729.47,47582727.81,21962199.46,208243880.75,183631691.73,123189118.48,41415511.55,317417570.14,241223689.28,145687768.43,65620573.32,345646940.52,246792339.31,135493425.24,54566852.04,266001879.38,179433159.12,109727568.75,54563045.12,258315040.95,185033615.74,109971601.33,52967935.40,253282607.64,173164920.15,110359567.06,56132142.84,270710606.84,115199121.61,242741759.70,115202124.54,207338185.47,157392500.92,204322257.31,0.0
3,二、营业总成本,563559635.98,395777649.70,175539417.37,2580517810.43,624280184.25,386137616.10,201375599.82,688648536.74,487118238.67,318338902.78,166997489.89,527220922.05,368474262.56,223940625.18,93625828.67,147709358.20,52944763.56,34910577.60,15218177.93,77520570.32,54894558.22,34316336.89,18009888.25,155150233.64,119496899.80,77408887.75,33413224.39,279059645.32,192280633.38,112300825.06,44324587.73,312250379.99,214901842.76,148388143.38,57267155.22,266132335.24,192603877.64,116312268.44,40448447.33,274274706.60,154526299.38,95727855.29,37103089.90,165315798.72,172671134.95,103222436.21,51182891.89,331370019.70,223740758.53,154626521.78,54471430.24,512901828.29,232183524.42,140683306.40,62908627.83,330515330.18,229695342.25,126291041.20,49740610.88,233467671.44,160837063.60,100072414.13,48687244.09,221308139.90,164905351.39,100303330.50,47483035.14,218832557.26,151822178.75,100165758.61,50517081.17,234523475.25,106777228.52,206948325.45,95153160.18,169470307.75,128237726.13,153377042.32,0.0
4,营业成本,428698967.68,306427856.26,129171700.70,710152230.27,502117084.87,319938555.24,167332569.78,585516441.46,415456779.66,270806729.68,138211810.48,446915114.93,310979213.86,188182507.20,76850285.78,103560198.70,33178192.00,20084431.35,7490655.06,50978997.52,36826946.89,22333396.24,12546396.60,108406854.75,86301338.38,54986337.23,22907471.55,200630718.09,144604514.76,79924888.91,30662038.06,224584760.05,164466502.35,114053967.94,45622760.69,212510516.37,149483234.73,85094187.39,33328755.64,161993285.89,99802670.80,52573395.52,26525043.71,170007934.05,112095369.81,66139083.73,32627328.89,245592764.40,178046581.51,116126078.29,39363773.76,302245001.04,201134271.57,120244518.38,53539737.20,279588536.56,201883101.59,106786898.86,40384559.00,200981984.77,138395981.67,85987038.91,41665247.96,187742755.87,140204449.65,86036331.60,40383680.18,186308233.00,130502274.48,83920847.42,40637694.46,189273848.70,84160689.27,158322882.09,73640411.22,131841652.63,101465534.06,132392896.08,0.0
5,营业税金及附加,1261249.85,783827.89,369595.04,4525648.32,1101432.15,740128.06,466782.17,1841805.30,801992.14,593233.52,312306.04,1958913.98,189222.05,188267.61,107839.40,539926.11,65517.01,58765.43,8358.12,862638.17,666720.48,62973.35,47754.35,714860.31,506654.36,195001.79,102938.55,859956.74,133422.36,881.62,410.40,182490.80,156931.85,4675.42,410.40,454798.11,164093.58,29118.57,25211.69,383563.55,99380.19,36785.08,6907.72,293689.93,129114.96,124019.32,106674.08,493445.46,123149.70,95746.01,95746.01,788474.72,518891.85,54560.45,54560.45,591012.83,591012.83,353533.63,200834.73,352527.56,327344.19,316740.71,178231.26,550447.35,417903.32,308446.26,185373.47,960661.61,870923.97,645389.76,168064.16,413424.85,196375.12,554094.10,325824.69,662565.75,683458.94,928731.41,0.0
6,销售费用,14934568.50,10335890.11,5701992.06,18775208.94,18689657.30,9828689.85,4311420.11,17796394.42,12996420.04,8184540.64,3991137.77,16782476.41,10773745.67,7974960.55,4331487.14,8221669.63,1556808.99,998692.52,464316.92,2486136.11,1528946.86,1057192.36,379198.94,7009649.46,5221424.53,3710398.79,2263800.35,13426644.84,10507882.18,6467326.40,4599893.38,16284452.91,11865336.35,6778668.55,2765134.69,10817291.53,6357104.84,4138389.88,1461197.17,11609960.35,5387924.25,3685179.38,1265476.88,4214226.22,3306797.49,2169912.50,827649.97,10314252.26,6005347.31,4779106.68,2594145.81,9992288.80,6147257.38,4184798.95,2229827.69,11076659.99,7373244.71,5086121.10,3318902.99,7433552.62,5532819.29,3471627.33,1929158.65,9608295.49,5419706.10,3045870.09,1246101.25,7763566.47,5247030.21,3673865.88,2429293.47,9952415.10,5026728.23,14981544.61,6188056.31,10295476.74,6910603.32,5079189.20,0.0
7,管理费用,93112855.44,60725233.08,30437743.12,110300166.20,68697570.97,59290471.82,31706551.95,81678642.70,56453219.96,38005971.22,21972546.39,66625939.87,51107856.22,31664109.98,14234146.29,25715508.38,10162840.21,7055872.84,4384738.21,11709174.47,8456193.12,5606979.24,2375865.07,14071149.12,9023978.66,6111329.39,2672977.94,24845901.15,12624448.88,9009596.61,2090691.13,23691691.16,15533185.44,11640463.66,4202656.99,18639746.55,13361871.89,8110284.28,3513977.23,24568004.91,16340832.76,12578702.37,4678971.61,25792427.36,22587871.66,14204079.41,5796435.82,16737784.60,15852513.12,12063202.37,1778048.29,174841698.99,8812438.45,5541555.53,2134795.90,13994501.26,8440496.58,4821119.90,1919449.50,11773749.30,8580544.08,5749409.37,2245224.60,14501150.40,10391292.25,6213784.92,2921772.29,14818410.87,9893141.83,7310997.30,3536140.92,25071963.40,10046189.71,17663650.81,7153887.50,16226867.49,9864136.61,10698432.01,0.0
8,财务费用,-2791790.16,-1242370.49,-576043.76,-2780976.01,-4613322.81,-3683074.64,-2210132.85,-1736621.15,-1037234.11,-789396.26,-131831.09,-1496902.82,-770145.42,-439035.31,102534.28,2460226.84,2413798.24,1591415.64,734814.00,3853774.56,2895331.92,1877452.72,888640.00,12676304.18,10393053.19,6642367.98,2754357.23,12453248.66,9529393.78,6256919.15,2491144.91,13815599.20,9113535.44,5502263.48,2301095.47,10916761.54,7725488.40,5164676.90,2530261.47,14079031.87,11264399.24,8424527.27,4626689.98,43281791.09,35229170.70,21362526.56,11859284.50,43972929.62,23713166.89,21562388.43,10645699.28,25034364.74,15570665.17,10657873.09,4949706.59,25264619.54,11407486.54,9243367.71,3916864.66,12925857.19,8000374.37,4547597.81,2669381.62,8905490.79,8472000.07,4698897.63,2746107.95,8981685.31,5308808.26,4614658.25,3745888.16,9811823.20,7347246.19,15565746.24,7877888.32,12250990.74,6991973.60,3815210.62,0.0
