,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19971231,19961231,19951231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,5149706800.29,3606016739.87,1987175521.04,6428175733.35,4154798130.11,2736697486.50,1148943115.77,7177096665.70,4583349959.73,3230305249.58,1376151707.78,4277405819.78,2208033535.99,1151551710.41,534881450.71,6861101805.42,4532290784.96,2984061230.53,1318644686.38,9023321688.96,5375359434.88,3715824342.68,1546050071.48,9551413326.73,5470323219.37,3730357675.57,1887018220.37,9360076854.13,5997990187.93,4083243417.24,1902192253.16,10325961715.14,6491245981.25,4435692910.27,2145796983.83,9653736002.57,7211569454.34,4835244109.40,2228679242.03,8068885023.98,5742128225.99,3866545064.80,1674008675.43,7047599972.21,5011409543.29,3252357253.68,1511075427.15,4725077192.24,3375131187.57,2424913519.69,1139995476.49,3446871207.32,2568691692.88,1633105960.77,721571313.12,2457477229.99,1675594162.91,1086456232.26,529112585.98,1839235113.76,1299770809.47,812511673.26,334308909.02,1011324380.91,639248878.14,433230937.85,194824719.13,821286161.12,497833816.92,339586780.97,118828802.97,677722978.77,352488042.10,552654954.29,236966940.25,434109581.95,184384191.35,397242806.96,417475806.00,330447720.00,382138135.00,0.0
2,营业收入,5149706800.29,3606016739.87,1987175521.04,6428175733.35,4154798130.11,2736697486.50,1148943115.77,7177096665.70,4583349959.73,3230305249.58,1376151707.78,4277405819.78,2208033535.99,1151551710.41,534881450.71,6861101805.42,4532290784.96,2984061230.53,1318644686.38,9023321688.96,5375359434.88,3715824342.68,1546050071.48,9551413326.73,5470323219.37,3730357675.57,1887018220.37,9360076854.13,5997990187.93,4083243417.24,1902192253.16,10325961715.14,6491245981.25,4435692910.27,2145796983.83,9653736002.57,7211569454.34,4835244109.40,2228679242.03,8068885023.98,5742128225.99,3866545064.80,1674008675.43,7047599972.21,5011409543.29,3252357253.68,1511075427.15,4725077192.24,3375131187.57,2424913519.69,1139995476.49,3440675138.22,2552353771.69,1631164125.20,720392123.26,2450892512.99,1671119202.21,1082729445.54,528487400.11,1832929082.14,1296532370.95,809563893.94,334010765.12,1005635277.17,637182541.86,431638793.62,194561329.40,816419966.30,495538647.51,337441101.98,118558240.22,665110448.98,346841800.94,543782454.61,233035347.00,425616745.24,181257390.03,396351918.60,416204024.00,329951306.00,382273699.00,0.0
3,二、营业总成本,5178779197.46,3646467922.58,1974256121.65,6409139263.07,4164896925.01,2741140833.75,1151291132.61,7188248799.51,4610483226.41,3245463193.81,1403074780.48,6245798852.47,3211467974.02,1771220134.10,776757606.01,6922643523.87,4556034692.48,3004807599.88,1339878059.07,9101580880.56,5409013964.59,3749779089.78,1566844917.17,9590422965.36,5569728743.40,3813280608.42,1919109512.42,9751538292.69,6257074811.74,4203892942.87,1883340786.11,9955201439.04,6148928363.22,4166956796.59,2028316430.76,8957960294.12,6643640557.92,4456131394.74,2064151486.99,7526364342.13,5343596175.46,3600152877.30,1560734927.48,6602100588.00,4675007503.88,3030056772.11,1400281606.11,4413933158.71,3147083984.53,2276829742.72,1070450054.66,3352830492.37,2497665484.97,1584072314.23,699993346.28,2415113553.90,1646419531.00,1064699443.19,521150024.01,1814754281.16,1285582542.69,801338970.81,331910937.40,1083925526.70,689072846.22,468086370.19,192840944.41,803783970.41,481983728.60,324523886.29,116800283.80,646292504.25,326943878.07,506333824.46,211762236.08,361762378.72,165230418.62,333247766.15,359299580.00,263420005.00,302122149.00,0.0
4,营业成本,3854674555.02,2700418920.72,1534605011.58,4503351453.74,2954806134.51,1984171033.34,786052228.99,5459517362.67,3560839532.22,2473747444.19,1050872140.38,4208838006.70,2152536485.22,1035871254.51,425442195.87,5443836768.79,3665038348.92,2447117947.21,1066447322.12,7624379581.20,4438004180.37,3082829967.06,1206794581.72,8173578694.51,4631968354.62,3178633624.55,1538821941.03,8450168677.05,5345328052.39,3540006637.27,1491935648.36,8949269893.28,5432529121.60,3651485576.23,1740974922.90,8167019014.92,6028941965.42,4019331796.86,1801900011.77,6930880338.86,4860599130.70,3256741577.18,1417194704.50,6018017544.29,4217104755.98,2715740771.23,1283567267.43,3993061275.76,2855796425.36,2071839293.58,968815178.88,2992524261.02,2261615176.26,1426005949.06,629790639.00,2174519335.51,1481135932.30,949010883.36,460662717.45,1573829435.73,1124108925.29,693435240.69,285722290.97,916382664.45,585719229.42,396395987.25,157585943.49,670426741.61,396589567.23,263872265.40,91339775.51,551215517.85,278115368.84,449971051.41,186362315.07,319158638.38,146711377.23,296576908.91,319413684.00,233428442.00,256363920.00,0.0
5,营业税金及附加,32590277.19,24432392.03,9297460.66,46531394.39,41297408.95,25745629.83,7492395.71,68995313.31,38955475.95,31729336.31,9114767.46,17684031.52,5276804.72,5263607.00,5141719.94,8425374.45,3528934.28,2819119.84,1093767.91,4568045.51,2885077.32,1901546.97,949379.22,3832588.81,2312907.96,1095499.94,667311.80,2913403.54,2490788.84,2301710.95,3949190.69,20082363.94,17822571.27,14192070.48,8349764.54,54652367.70,49566042.10,35927098.73,17795040.74,32609336.98,21088488.21,14890773.20,3130288.46,23480994.54,15787707.24,13006119.12,6527318.45,19871861.75,13594072.56,11119627.73,3829319.08,19175128.65,13526851.39,9645164.19,3196987.96,7658763.29,6057678.23,5383718.50,2738100.65,9007765.13,6137511.16,4226152.34,1830334.37,3732062.56,1937528.03,1759198.54,1271109.58,4019668.16,1955069.59,1334806.42,232553.81,3065075.64,2034072.28,1355199.98,461909.10,2217071.81,688484.49,1537862.58,2969757.00,2402538.00,3211278.00,0.0
6,销售费用,212615163.45,156491375.67,83022109.00,311638732.13,176310697.68,114405205.56,76351696.36,324808985.25,163558449.34,114907730.53,68914392.58,294546712.29,173914962.10,111036436.29,65508706.83,342802294.27,210436166.27,144575144.12,106267388.68,340102935.57,206504137.91,143766560.86,103037210.04,385846068.31,256066010.04,148641598.84,121403466.52,453006609.17,263079243.81,160196940.73,126768253.27,335591727.68,211700354.02,135487919.78,76162631.45,238486391.56,158444047.14,107531654.58,65045967.79,166404538.18,125003012.95,84494962.61,46587632.34,117215836.04,134675859.11,83264494.36,39092205.89,140398725.11,86309952.05,56107072.23,23884430.80,120721577.16,76068297.75,51262145.77,21943647.65,89602794.64,54341337.43,38388451.02,17104422.80,109249144.84,72732627.46,48291636.08,18465780.12,86747974.09,45567284.72,28431227.20,16822973.62,51278153.93,38440854.18,24669700.02,11107744.54,38637370.65,21896361.94,29656353.74,10554454.30,20239518.64,9858666.29,8371911.39,6998746.00,0,0,0.0
7,管理费用,391096211.16,264847637.06,127398468.98,483002980.97,340295233.00,265832988.54,130678395.12,547434454.13,384806458.04,252388455.03,121431180.97,621633845.33,405651837.16,272233914.68,117011570.71,613628993.13,409137528.25,276243900.12,142662658.19,563340606.54,364315722.95,246055218.83,119556633.63,563115291.45,367617951.77,256225467.79,127576546.18,505670174.75,345122332.78,239078777.59,133742506.73,435975733.28,308078337.51,209185037.60,103383252.91,348357804.14,262786027.37,173717123.35,94055164.42,249462213.74,233426761.67,159433011.84,74616448.26,337677241.36,220940985.03,144828118.45,54147423.14,192241752.62,131567813.72,88405892.84,52374125.55,180577884.28,115001472.97,76950672.11,36077734.31,124308539.90,82731849.04,56759635.96,33169026.36,90929842.58,58993815.31,40216141.86,17861560.38,42082314.92,29788084.71,22835007.14,9565218.05,50427282.60,26104519.10,20117302.68,9282751.54,41300145.31,25504538.74,23718944.39,9421080.92,16273158.48,6514830.16,14513604.84,18822801.00,15482207.00,24793982.00,0.0
8,财务费用,605604401.14,442578718.32,199493476.48,813127117.12,563445128.47,371472636.01,173066539.94,728437215.16,504775270.28,348272841.35,162619238.23,554546848.78,391378002.30,273755532.27,120292498.75,494648308.84,336293938.44,224139000.93,136738084.20,430343314.67,298831813.08,187924449.88,87491228.17,323469142.99,231586767.05,145588030.33,68729015.49,218995568.90,159896199.86,95946057.83,40018945.83,108006234.12,62994527.63,38297822.85,15916365.91,81231331.91,61246860.92,42826107.45,15279814.77,70287864.41,47253026.52,28689694.67,15806485.52,72269469.92,49229006.85,30074480.70,11477886.52,47048149.29,28340630.47,17882765.97,9008955.52,39831641.26,31453686.60,20208383.10,8984337.36,19024120.56,22152734.00,15156754.35,7475756.75,31738092.88,23609663.47,15169799.84,8030971.56,34980510.68,26060719.34,18664950.06,7595699.67,27632124.11,18893718.50,14529811.77,4837458.40,12074394.80,-606463.73,1632274.94,4962476.69,3873991.41,1457060.45,12247478.43,11094592.00,12106818.00,17752969.00,0.0
