,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19981231,19971231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,137642521.42,80554078.49,39350985.56,147704241.34,119638666.25,69886450.35,34070423.02,254829228.13,195228835.43,150450004.95,74916114.50,583860837.62,397057340.53,229208232.78,98519736.94,577333198.92,428053734.75,287094341.93,120922999.23,865932814.58,660361988.05,477464755.92,186451213.62,1063951190.78,682257381.68,448382846.73,93686136.05,1077046295.12,685264471.08,446906268.48,276462265.32,1064710775.16,696197863.32,451722354.07,169175408.11,790697143.64,495480687.99,239775922.59,102011141.66,561267650.19,420213539.24,247782738.82,121401994.37,509809023.59,365053298.72,259846315.54,99965030.69,459620987.08,350025295.45,252861841.86,129164369.74,577048207.83,422947080.42,247415750.17,113850541.21,669118340.95,477584636.15,343989674.90,179396608.00,596402907.01,413707200.00,258589422.73,136180561.84,416311765.69,276174617.63,162376650.22,67432575.14,377958524.23,229378812.13,153116749.20,87291054.17,389587740.69,123858042.69,268887591.50,151552677.85,292409089.64,373158109.74,308542531.71,0.0
2,营业收入,137642521.42,80554078.49,39350985.56,147704241.34,119638666.25,69886450.35,34070423.02,254829228.13,195228835.43,150450004.95,74916114.50,583860837.62,397057340.53,229208232.78,98519736.94,577333198.92,428053734.75,287094341.93,120922999.23,865932814.58,660361988.05,477464755.92,186451213.62,1063951190.78,682257381.68,448382846.73,93686136.05,1077046295.12,685264471.08,446906268.48,276462265.32,1064710775.16,696197863.32,451722354.07,169175408.11,790697143.64,495480687.99,239775922.59,102011141.66,561267650.19,420213539.24,247782738.82,121401994.37,509809023.59,365053298.72,259846315.54,99965030.69,459620987.08,350025295.45,252861841.86,129164369.74,566866326.67,420764157.49,247385045.24,113252947.94,668524868.16,477273243.90,343776780.71,178577105.54,596401354.32,413254240.00,258264756.87,135973048.86,416259775.03,276057181.08,162340682.44,67411364.19,377851215.44,230346281.37,152920741.12,87199062.33,389556202.34,118341273.79,266596848.96,150933173.21,292197661.21,370830805.08,307992385.14,0.0
3,二、营业总成本,148519290.28,86745564.06,41168347.35,195344902.65,140712048.79,85279754.16,41869328.73,301973195.69,232868695.50,176958008.92,91596026.41,680956538.14,461020535.37,276741963.66,115255650.32,649417416.44,482286658.70,327893474.62,136179722.77,974364761.99,733222926.69,521836355.81,201009202.86,1263000823.37,787729552.83,480834194.09,115644651.40,1156321483.80,731539623.81,469130940.52,285488457.27,1105940714.27,705011581.25,456571101.93,171342120.71,815336439.99,505935976.53,252566684.21,104865916.41,593860517.36,438339468.70,256114491.14,112490441.99,512522250.94,339133430.72,243139489.76,91176263.09,453712657.56,346849353.04,244215723.22,117762471.46,571893725.29,409471424.81,237561041.73,108231689.12,645142460.04,462616019.43,331702442.62,168622404.63,584281317.23,398315770.00,249399388.41,127915116.93,413653046.09,266421308.08,155410270.79,60974584.32,357844266.80,211081103.76,156173724.62,84366514.51,403471892.81,119279054.70,257278778.81,139351750.51,278562200.70,363226193.88,296811640.14,0.0
4,营业成本,119449169.54,68479149.44,36380972.26,137648290.53,109093444.13,63281571.94,29684150.72,232730843.58,178851957.85,138364997.40,69866259.17,506710803.98,344889973.25,196808171.77,86256805.76,494457438.89,372808625.61,252238592.20,106767790.73,770068199.95,601008618.26,439321239.64,171238883.61,964672823.06,634737765.59,404514291.26,77827476.46,928466594.47,584981655.98,374642152.09,240391322.64,900874262.55,564025572.08,363962767.32,130414687.87,645360619.08,408162644.05,195398513.16,81623143.98,446406713.07,337810238.89,195826399.92,90860433.66,398407405.24,274957090.83,201575818.43,70353094.06,344666916.37,264597293.68,197301087.71,97493155.17,463089761.95,340469468.38,193813082.55,86508401.56,560960900.03,401852291.44,293173029.49,150543718.41,495393500.59,337102640.00,208762176.34,108880092.27,337764640.51,218571442.30,124806741.84,47530082.07,307449096.16,183845945.49,125291476.59,68948141.19,328872088.91,90656617.80,209907777.77,110299603.71,226059576.49,298466999.80,243425765.12,0.0
5,营业税金及附加,504845.88,306166.98,26443.70,1119199.68,533343.40,295075.06,65262.66,1762107.09,924591.07,612644.79,252563.96,2804214.03,827595.82,503637.41,28927.29,2415193.47,951916.82,477120.29,312735.72,3248292.09,1649930.02,881923.25,392995.78,3690355.84,1763171.89,1241593.54,308675.28,4047630.50,2163366.38,1245154.10,533662.93,3280493.40,1749012.90,1172741.96,478046.93,3434674.39,1421533.28,848213.18,371855.89,3050854.60,1407807.97,1032324.19,421504.12,3269532.47,2173850.31,1589739.63,645107.11,4128842.82,2274683.59,1552665.18,520961.82,2865715.85,1348263.55,978284.23,455900.03,2259964.29,1029043.99,628007.62,243401.00,2809815.20,1219740.00,465446.46,285872.73,1159427.39,825766.77,600660.96,119419.44,1040486.99,479052.71,259154.10,104782.90,1420048.36,687513.51,706284.63,593360.05,766161.81,46028.68,70286.36,0.0
6,销售费用,10215313.00,6643833.15,3431778.10,13300818.77,10836332.91,7080898.54,3715611.31,15202294.54,10877434.02,7358600.79,3390966.73,28450126.79,20544739.00,14397392.36,6075062.79,29787740.45,20155523.95,13920909.95,6943963.63,30090334.06,23409609.33,17192412.83,6830093.90,36664828.62,23583380.19,15523732.95,7361659.64,37472364.44,28089725.45,19797543.67,9072218.18,38745841.03,28794291.19,19085279.91,8776283.61,28893912.22,15168456.67,9518822.11,4331922.33,23512742.05,13806507.61,8924049.12,4279206.66,22525887.40,15595569.80,10178764.48,4483710.45,22642845.14,17444292.16,10161061.69,4814158.82,22891974.85,16015738.24,9236815.77,4675701.70,26142645.28,17004351.68,11057790.30,5313668.80,25124604.21,14493520.00,9133190.47,4807826.63,21497047.19,14228143.78,9319568.37,3838938.22,21552585.55,13218994.59,9722077.81,3331856.79,23314469.31,6512699.95,10852521.94,4239818.16,12451007.76,12984507.83,10175605.51,0.0
7,管理费用,19055360.02,12184713.80,6100677.58,29361497.49,20183303.60,14173510.55,8154803.04,47591016.04,38898512.87,27677603.38,17627595.63,87006140.55,69339859.87,51480206.19,22246528.80,89342551.51,79408591.17,59328896.87,22132133.26,114401998.90,77873623.89,54092696.59,21090559.06,119897811.95,81684855.59,54652644.53,28880805.29,156066618.19,106996900.82,66718913.45,32484744.53,152231090.48,108602760.01,68141331.76,29881074.76,112965199.56,72255775.60,39273668.15,14837167.20,81420683.73,50779501.75,35377957.16,15360846.57,68431154.48,41146702.68,25611493.40,12727045.31,70119434.31,51190394.94,30634784.56,13149633.34,76620001.22,48504250.18,31948378.26,15521865.19,53458618.27,41102278.06,26513219.51,13166622.33,54393671.37,41855930.00,28930213.35,12618778.65,48521733.02,29214237.72,18237354.29,8243441.84,21491100.47,8854421.90,17814441.78,9994914.08,40322567.33,17421844.21,21329002.89,17320643.56,22692207.60,38564628.23,28436450.89,0.0
8,财务费用,-2546790.07,-2309306.83,-1094251.01,-1276395.39,-493929.74,-201026.97,249501.00,1071878.55,1767375.83,1391733.04,457558.08,2920007.01,3479318.32,1837699.69,648325.68,4162341.22,2124057.46,1111057.28,-457208.75,5864406.47,6103119.15,5129611.40,3405739.65,10310758.75,5263574.49,4220383.03,1840157.85,11165247.37,9307975.18,6127177.21,2706508.99,7997292.84,6582241.27,4486048.95,2197993.52,8067019.74,8424243.42,7570474.95,3714998.87,8061521.38,7561508.61,4464442.21,2320038.60,12807869.85,5416948.66,4343605.38,3081712.13,8941991.83,6486955.79,4026124.08,1244562.31,6426271.42,3133704.46,1584480.92,1069820.64,2320332.17,1628054.26,330395.70,-645005.91,6559725.86,3643940.00,2108361.79,1322546.65,4710197.98,3581717.51,2445945.33,1242702.75,6310997.63,4682689.07,3086574.34,1986819.55,9542718.90,4000379.23,14615357.52,6981558.43,16593247.04,12913154.20,14703532.26,0.0
