,报表日期,20190930,20190630,20190331,20181231,20180930,20180331,20171231,20170331,20161231,20151231,20141231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,613971917.27,411230830.64,162850400.00,766591245.41,573588789.59,161860700.00,694378490.40,153091575.68,567493282.07,357120365.76,337270136.64,0.0
2,营业收入,613971917.27,411230830.64,162850400.00,766591245.41,573588789.59,161860700.00,694378490.40,153091575.68,567493282.07,357120365.76,337270136.64,0.0
3,二、营业总成本,547537138.95,366738594.31,0,688194696.34,510784689.83,0,626476814.24,139911219.08,541908988.16,347903120.47,269245774.65,0.0
4,营业成本,471821773.39,316965334.90,0,588688032.05,441161343.37,0,541232376.99,119717733.84,452244866.51,284668183.41,220586209.08,0.0
5,营业税金及附加,940621.38,695158.20,0,1708050.22,1252111.83,0,1220451.57,309538.50,1782772.33,705689.98,841595.68,0.0
6,销售费用,15598080.58,9967015.50,0,15171882.81,11726845.37,0,12682127.07,2970904.70,12099573.87,9147506.14,8404502.55,0.0
7,管理费用,18147628.03,11505914.44,0,28291003.03,19202096.63,0,21507354.31,16522873.15,33865934.56,51852932.29,38764185.78,0.0
8,财务费用,-5792690.84,-2465544.45,0,-6481465.33,-5404623.33,0,-2676345.16,114294.55,-3802969.16,-239326.81,-203704.13,0.0
9,研发费用,46821726.41,30070715.72,0,60817193.56,42846915.96,0,52510849.46,0,45718810.05,0,0,0.0
10,资产减值损失,0,0,0,0,0,0,0,275874.34,0,1768135.46,852985.69,0.0
11,公允价值变动收益,0,0,0,0,0,0,0,0,0,0,0,0.0
12,投资收益,173237.04,137055.14,0,972435.31,349348.02,0,4186664.30,-57884.35,1059585.94,-439852.95,726828.34,0.0
13,其中:对联营企业和合营企业的投资收益,173237.04,137055.14,0,972435.31,349348.02,0,-69786.32,-241842.82,-496716.93,-938265.42,-399360.52,0.0
14,汇兑收益,0,0,0,0,0,0,0,0,0,0,0,0.0
15,三、营业利润,73503409.17,44116486.31,11541400.00,85043001.91,68106473.88,11402000.00,81266894.93,13122472.25,25883857.23,8777392.34,68751190.33,0.0
16,加:营业外收入,316825.81,176914.19,0,1556074.39,3646554.17,0,1430538.32,101992.16,9002135.94,11102196.74,7791280.55,0.0
17,减：营业外支出,28956.48,25039.74,0,634534.45,128556.99,0,147493.53,0,345328.99,138490.12,85239.76,0.0
18,其中：非流动资产处置损失,0,0,0,0,0,0,0,0,0,98490.12,85239.76,0.0
19,四、利润总额,73791278.50,44268360.76,11644900.00,85964541.85,71624471.06,11439900.00,82549939.72,13224464.41,34540664.18,19741098.96,76457231.12,0.0
20,减：所得税费用,4593862.61,2721660.47,0,4633401.55,4715482.96,0,6434036.90,1322096.18,4625402.54,496028.85,9567800.81,0.0
21,五、净利润,69197415.89,41546700.29,11212700.00,81331140.30,66908988.10,11189200.00,76115902.82,11902368.23,29915261.64,19245070.11,66889430.31,0.0
22,归属于母公司所有者的净利润,69197415.89,41546700.29,11212700.00,81331140.30,66908988.10,11189200.00,76115902.82,11902368.23,29915261.64,19245070.11,66889430.31,0.0
23,少数股东损益,0,0,0,0,0,0,0,0,0,0,0,0.0
24,六、每股收益,,,,,,,,,,,,
25,基本每股收益(元/股),1.500000,0.900000,0,1.760000,1.450000,0,1.660000,0.260000,0.900000,1.800000,6.690000,0.0
26,稀释每股收益(元/股),1.500000,0.900000,0,1.760000,1.450000,0,1.660000,0.260000,0.900000,1.800000,6.690000,0.0
27,七、其他综合收益,-215205.52,-23124.60,0,42359.06,-51058.32,0,-158170.20,-20859.21,23897.60,0,0,0.0
28,八、综合收益总额,68982210.37,41523575.69,0,81373499.36,66857929.78,0,75957732.62,11881509.02,29939159.24,19245070.11,66889430.31,0.0
29,归属于母公司所有者的综合收益总额,68982210.37,41523575.69,0,81373499.36,66857929.78,0,75957732.62,11881509.02,29939159.24,19245070.11,66889430.31,0.0
30,归属于少数股东的综合收益总额,0,0,0,0,0,0,0,0,0,0,0,0.0
