,报表日期,20200331,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19960630,19951231,19950630,19941231,19940630,19931231,19930630,19921231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,2210078708.77,10880767824.24,8026052879.01,5332197956.13,2665889824.51,9213775284.29,7080075939.03,4718839354.95,2462469223.66,7709121876.65,5698274107.14,4003315532.84,2161125855.73,8082462780.74,5976724189.46,3959061852.59,2149634811.25,7902502297.32,6236725101.85,4498757111.87,2140869766.73,9400972695.32,8002687737.64,5578640382.17,2940452249.43,12438143702.43,9490497599.24,6555082311.63,3356118359.13,11125706156.35,7996117752.29,5083126461.51,2576953862.85,12136745653.46,10233422564.15,6783255243.59,3371946173.29,10286643421.79,6591368670.07,3495628466.07,1599571899.03,4882522145.66,3323798944.74,2127860027.96,1080276762.55,4910957107.72,3669851477.53,2320367572.03,1087629470.10,4240587142.86,3132955573.32,1976449860.46,898907607.14,3624019321.30,2603690642.47,1767470143.60,862573921.63,3987139117.98,3139661441.83,2334482901.77,1220368899.24,4155427188.25,2910357435.46,2009232813.65,970632911.18,3603661226.57,2411489892.24,1743472903.69,825468247.97,3076104882.56,2267851370.21,1523955438.24,737268463.45,2881711130.91,1349738452.37,2368820140.83,906584175.24,1660708170.09,892220620.94,1176084918.10,657178898.00,1498182693.18,765750601.32,1593570669.06,763219815.38,1418256552.02,674202800.00,1149041000.00,507240728.72,905193036.98,30809802.00,717126100.00,0.0
2,营业收入,2210078708.77,10880767824.24,8026052879.01,5332197956.13,2665889824.51,9213775284.29,7080075939.03,4718839354.95,2462469223.66,7709121876.65,5698274107.14,4003315532.84,2161125855.73,8082462780.74,5976724189.46,3959061852.59,2149634811.25,7902502297.32,6236725101.85,4498757111.87,2140869766.73,9400972695.32,8002687737.64,5578640382.17,2940452249.43,12438143702.43,9490497599.24,6555082311.63,3356118359.13,11125706156.35,7996117752.29,5083126461.51,2576953862.85,12136745653.46,10233422564.15,6783255243.59,3371946173.29,10286643421.79,6591368670.07,3495628466.07,1599571899.03,4882522145.66,3323798944.74,2127860027.96,1080276762.55,4910957107.72,3669851477.53,2320367572.03,1087629470.10,4240587142.86,3132955573.32,1976449860.46,898907607.14,3598124449.31,2586420103.36,1756130443.37,858849849.39,3971939348.91,3130347220.99,2323280157.41,1215793357.69,4124209738.18,2893338372.89,1998420954.84,966937125.35,3591392217.40,2400722828.67,1735289259.28,820701425.97,3073036729.49,2259092578.14,1519075055.63,737369929.10,2874441467.03,1343272799.08,2358939127.37,900611835.81,1630338043.36,878659855.24,1152675570.21,643064869.91,1464033582.31,755401620.50,1567738730.66,749559070.06,1402732488.78,669711800.00,1142385000.00,507397028.77,904007871.46,30809802.00,717126100.00,0.0
3,二、营业总成本,2228504263.07,10700954450.65,7970395016.40,5276987338.49,2644556904.65,9185909729.91,7035468422.51,4668859184.16,2442325594.11,7684152177.42,5656109816.21,3990684210.66,2161688631.80,8149231568.20,5957813601.67,3947932602.89,2139695173.45,7933793829.89,6233422890.66,4485833549.20,2131129061.24,9453638982.75,8005752586.56,5578369365.89,2940113865.86,12576250201.09,9541522987.90,6603330274.31,3399602521.36,11436925699.41,8135778029.15,5172285989.95,2608170424.97,12551469345.95,10212833310.46,6771012072.63,3360471668.72,10020390504.17,6309298961.89,3254621123.90,1456528994.62,5232934242.40,3814181976.17,2026735607.48,1040728712.36,4516951858.68,3367942880.50,2159130531.39,1053361144.50,4107445875.11,3027830985.24,1944670239.95,880943656.73,3682300273.72,2672802643.83,1795418535.14,854130775.49,4170868952.17,3173596815.88,2313399444.00,1223153366.83,4029834436.47,2822118502.83,1933054501.65,926285094.74,3269636542.68,2096377091.95,1428638501.30,695355113.40,2751813135.43,2051807128.96,1370406361.95,660024843.50,2597008898.16,1223048547.85,2200440191.53,868985186.81,1568247443.38,803783611.07,1083690122.37,585904636.03,1302188055.70,0,1406781629.48,0,1199368374.71,0,0,0,731766377.15,14704125.00,0,0.0
4,营业成本,1376845281.31,6287855536.77,4732321648.06,3162034710.41,1548980124.99,5326660807.98,4353714997.00,2907491435.41,1582284776.93,5265154233.02,4139820404.99,3069839552.09,1712401867.37,6517821650.07,4821611683.01,3216247992.02,1771441426.74,6464857214.88,5181394725.45,3768604318.37,1778632526.40,7876911927.91,6908272089.52,4840654743.79,2590600627.81,11162228152.22,8649200994.71,6002125333.80,3106865087.94,10053082701.62,7247095265.70,4590560758.73,2331655333.13,11132790105.34,9362513116.01,6232628780.04,3069819276.61,8764078494.39,5373334520.13,2581993760.26,1112386947.94,3388190375.71,2326540311.70,1471045175.12,764131039.36,3248547790.75,2453353210.71,1565662953.68,790893563.44,3032372706.66,2292986602.61,1522520065.22,722059416.04,2885011720.20,2117202111.39,1408210800.32,665555143.47,3227441701.01,2554493889.34,1902182203.61,1011355478.71,3417860697.66,2374871047.74,1628237403.02,773694047.34,2572826461.08,1600200177.40,1068776426.64,523415926.68,2163020130.92,1626546469.31,1086779144.08,524231960.50,2074717320.21,975275189.86,1833299444.47,752654311.01,1363763191.24,700261639.75,914532674.19,498849694.08,1092341548.56,0,1157452165.43,0,1031543747.12,0,0,0,588248345.33,14704125.00,0,0.0
5,营业税金及附加,32199172.48,143309770.12,109641398.82,77985809.50,43409764.86,138501198.18,106014726.17,72133099.18,40327030.51,113645446.75,87526281.99,61957613.34,32369603.54,81528985.34,39741090.96,30747529.82,16718747.44,39024043.47,31418222.42,24079215.76,14067729.38,31203452.87,24344514.23,16131059.02,9364051.23,30382824.96,20237485.92,14329270.43,5242377.16,29163771.32,18633826.64,12186545.40,4736290.74,31953472.54,21981714.65,15137511.71,9079175.40,33678902.27,24307643.73,21202188.76,10181412.83,20038575.83,14501262.96,8782891.34,4555841.34,20037658.83,15925678.05,11583564.41,6471942.30,18327078.07,14185269.06,7990674.82,3574150.64,15378678.27,10975254.90,7999585.41,3915244.72,12870695.60,8488745.51,5737215.85,2719778.37,9931988.90,7056271.65,5366137.32,3288510.52,10848457.25,8983270.82,6298685.25,3003761.45,11217905.14,9278963.43,6223992.40,2938195.76,10035387.47,5306943.74,9512350.07,4125202.07,7733830.12,4591153.60,5520158.37,2774858.80,8696417.69,0,11640841.41,0,9739021.22,0,0,0,65586152.06,0,0,0.0
6,销售费用,579245835.41,3198557101.66,2323746565.77,1521166802.61,790082765.96,2639384638.49,1864428164.31,1195968148.33,582115991.81,1370657520.09,840718914.27,479198707.05,227438523.14,759225980.47,589722820.89,348362444.56,162344060.09,710435927.80,523051227.68,361580724.48,165391750.68,758414127.96,516939835.99,346831390.79,155271568.95,630678601.45,405187018.75,264967521.73,121893319.88,516802245.65,347469868.37,228567578.50,95850608.99,492115256.97,317967236.71,182163557.60,96528022.63,372585094.18,284432773.02,197000914.40,104753796.94,299613195.07,211896052.33,137597086.04,64505516.47,275542604.55,203650327.71,140003832.67,68323600.69,291415533.72,211177661.28,125740740.20,44119609.19,233396767.86,165049475.42,121076595.35,59029133.27,274790638.09,180138188.39,116625980.22,61736912.28,121972916.16,82525860.10,52366981.61,23612129.98,115630542.89,68670009.49,41613684.08,20803532.67,70774095.04,58071028.25,37900960.46,18850825.66,47212930.85,28320026.08,37181091.00,10445743.86,16605791.87,8159613.99,11602434.20,3952287.76,18230067.04,0,19717120.68,0,12750985.01,0,0,0,9520733.11,0,0,0.0
7,管理费用,98580634.32,482990502.97,365940381.49,223258860.15,114655607.49,492767263.18,321758748.92,259560137.24,131781403.14,469205716.48,290456215.15,185993674.94,101140679.04,484995178.84,274758522.17,194111176.24,122757647.04,433341796.76,305755772.44,191967801.32,106473634.11,473094861.62,336883822.69,225680776.62,110535726.16,491875254.31,357587834.09,249856073.92,133973788.67,652839060.86,383220621.81,254848563.61,131122038.56,641247330.80,380794956.35,250946305.02,124810447.58,647300246.40,441385210.33,308168071.26,176652766.70,680296180.67,455715534.73,290451630.06,141473774.45,551167524.52,423014027.99,277119512.39,112135659.17,438605753.23,273055789.53,135801937.19,53401998.95,306816840.18,210784208.78,151258204.92,74356473.02,426272323.33,263526057.53,183172369.50,95834107.72,329079257.92,241800776.63,173172458.36,88146800.66,410699909.15,300221296.79,231522725.01,105732489.88,334447028.65,220920051.90,150098735.94,66978141.49,286730493.38,111346369.98,192343615.94,55647192.40,113834848.65,49492147.06,90217014.18,43238145.41,76414116.14,0,114789560.99,0,100221300.30,0,0,0,55122788.80,0,0,0.0
8,财务费用,125170102.87,521233891.67,376904463.09,253046870.74,125478947.45,432057567.59,306020213.24,215489433.29,102688079.78,378622009.50,268707652.11,172079445.82,82821226.82,279270140.08,221853362.05,154028941.23,65205683.37,251078505.65,189177650.42,135464422.53,66563420.67,288770287.16,218340685.36,148933771.85,74825118.69,202312623.23,101777851.00,65152419.67,31348959.65,183096174.32,135675069.44,85792740.29,42216821.04,209883651.56,126424176.20,90880297.54,54996760.43,215986926.67,157464696.99,108733786.93,52741636.53,215850998.44,169851079.94,119018875.23,66063180.84,289271393.85,241781509.25,165675377.31,76664330.44,278411811.61,204136260.20,126246085.12,57788481.91,241696267.21,168791593.34,106873349.14,51274781.01,229493594.14,166949935.11,105681674.82,51507089.75,150989575.83,115864546.71,73911521.34,37543606.24,159631172.31,118302337.45,80426980.32,42399402.72,172353975.68,136990616.07,89403529.07,47025720.09,178312766.25,102800018.19,140836961.94,46112737.47,62180195.30,41279056.67,61817841.43,37089649.98,106505906.27,0,103181940.97,0,45113321.06,0,0,0,13288357.85,0,0,0.0
9,研发费用,16463236.68,67007647.46,61840559.17,39494285.08,23266259.60,71881322.13,59555259.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,0,0,-1316565.70,84656932.36,23976313.56,18216930.71,3128311.94,86867251.58,28880347.70,21615217.42,5516731.89,26389633.40,10126122.59,4434519.02,1227608.77,35056341.33,2625292.25,4137066.74,0,25244325.23,971638.77,137623.82,-483226.98,58772744.92,7531803.43,6899654.76,278988.06,1941745.64,3683377.19,329803.42,2589332.51,43479528.74,3152110.54,-744379.28,5237986.07,-13239159.74,28374117.69,37522402.29,-187566.32,628944916.68,635677734.51,-160050.31,-640.10,132384886.18,30218126.79,-914709.07,-1127951.54,48312991.82,32289402.56,26370737.40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12733271.89,0,4129586.20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
11,公允价值变动收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12,投资收益,12463061.16,46483140.30,32882500.23,20703539.96,9293855.91,40317650.51,31141307.57,20023811.55,8664352.30,37537024.46,28016661.19,17178581.66,7997797.43,31021857.17,23472569.64,15411576.47,6295000.33,41381717.21,23124540.33,14668481.18,6271715.16,29782358.32,17490625.26,10878902.12,4796301.19,22940743.09,15782425.89,10975181.04,5131740.40,47733781.22,16489822.25,9999146.27,4400000.00,32883838.32,16486228.79,10922647.75,5317052.92,10794549.25,5023897.54,3697541.07,1557055.75,29571378.48,19671119.58,14599390.33,6899838.00,14842046.73,15714055.37,9571382.90,3835787.05,15750536.96,8616298.77,5187661.92,2219015.72,34255110.07,-3874292.95,-2045385.79,-853765.70,-11797126.74,-3458252.71,-2091417.42,-636626.58,-15030028.72,-2591890.98,-2378517.24,1483058.93,2251391.35,5889144.23,5233078.91,1615283.71,-1847936.17,-2459205.10,-4171554.53,-2531745.80,-9733080.12,-3412390.13,2672469.19,28781243.86,41707331.85,26751449.34,39912132.60,19393868.62,31421102.38,19375412.37,42047139.08,28430000.00,54148284.35,40399400.00,5226000.00,0,0,0,0,0.0
