,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20041231,20031231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,348406032.91,241471282.50,83933896.45,1446698511.24,942464215.55,575018197.91,232857972.97,1245324272.18,726549267.41,263128785.31,116295047.21,1355621551.74,871611355.19,597249221.81,255203168.29,993443414.26,457479804.11,203868041.20,55855184.07,507764060.95,196258274.27,121861272.32,111008363.27,417389223.31,305447169.88,206608362.70,103954003.58,414517257.26,306707813.69,208383283.16,105681026.41,457624430.05,332577661.08,222606895.47,101889175.17,402736079.10,292208825.23,187725635.84,87463053.10,305217216.20,209562821.79,126611849.39,54418353.45,347430480.48,263110696.22,170801350.50,72844546.69,314500354.17,235123959.63,155614395.54,74784232.73,311514655.11,224050015.33,154775864.76,74201718.75,291670652.63,212457850.31,270256141.05,227501845.35,0.0
2,营业收入,348406032.91,241471282.50,83933896.45,1446698511.24,942464215.55,575018197.91,232857972.97,1245324272.18,726549267.41,263128785.31,116295047.21,1355621551.74,871611355.19,597249221.81,255203168.29,993443414.26,457479804.11,203868041.20,55855184.07,507764060.95,196258274.27,121861272.32,111008363.27,417389223.31,305447169.88,206608362.70,103954003.58,414517257.26,306707813.69,208383283.16,105681026.41,457624430.05,332577661.08,222606895.47,101889175.17,402736079.10,292208825.23,187725635.84,87463053.10,305217216.20,209562821.79,126611849.39,54418353.45,347430480.48,263110696.22,170801350.50,72844546.69,314500354.17,235123959.63,155614395.54,74784232.73,311514655.11,224050015.33,154775864.76,74201718.75,291184503.41,212185754.14,269943172.75,227448365.89,0.0
3,二、营业总成本,367167392.91,246495379.06,72353284.66,1784313433.51,766778680.66,467888413.16,197365887.21,1091011855.49,575313953.34,165112615.13,96354844.84,1042850691.15,716807975.95,498851373.98,224247946.89,655080168.88,328979082.80,143774937.06,35294446.46,252926590.11,129060647.78,77818452.67,114863823.41,418867273.59,306879515.43,207267561.45,103777087.07,521597009.23,308854013.67,206885234.70,103992759.57,441475073.36,315769301.02,211123531.57,95853601.40,379082810.25,274988669.41,177397006.26,82378286.64,302971554.87,212969066.58,132967982.22,60497656.46,359131441.59,263169142.44,169240495.13,71935058.38,311153975.55,225800015.28,148551978.78,70547328.52,281255059.17,197311800.06,136862424.05,68996190.93,260878431.49,189775536.33,240051185.05,202479257.25,0.0
4,营业成本,241089047.68,158304709.20,49506237.51,1023571898.27,628386435.39,366976605.61,146213001.07,885950129.51,516865438.10,170917196.78,70236799.96,805372496.36,587268768.74,403714129.81,188225829.78,514656973.77,267802528.66,118538122.80,28128154.03,187133505.30,92843825.11,50449491.88,93677496.01,328214472.18,239708150.75,161457617.85,82634383.09,342664596.15,252711655.28,172408128.22,87296107.55,384478720.72,275091359.72,186516841.33,85732336.89,338468999.26,243489724.12,156996213.02,72579999.64,262994536.57,186052087.35,115880264.67,53751925.72,313611813.96,233572230.28,148508447.18,62639767.14,265189106.06,200382481.63,131537922.77,61754780.87,246896394.50,172368206.71,119099014.85,62692570.57,231137276.53,168993494.72,213113615.38,177438135.60,0.0
5,营业税金及附加,2318918.21,1771543.06,385344.49,10084435.89,5914514.01,2199407.02,809813.43,8664477.32,5649524.71,3703341.81,533993.06,14948784.09,2823100.07,1680480.88,673551.56,10193676.85,6071226.44,1525121.40,414340.09,5154316.22,125024.87,680224.51,590786.24,2867157.21,2155600.06,1523839.08,630475.34,2376310.83,1776918.07,1199753.59,478396.96,1542099.40,683493.08,441822.65,141354.63,1668000.48,949356.41,678189.16,109827.79,1675053.67,1086100.40,327255.25,192809.89,1428398.27,1110514.00,539255.37,270975.51,1106453.19,365160.57,277310.64,151610.60,1348608.02,1044304.77,959521.00,250975.08,1330619.03,501551.37,457613.34,953984.84,0.0
6,销售费用,23400980.96,15262722.11,5851685.54,38561123.44,28191871.57,17908096.54,7722056.69,23223742.09,15339614.92,10084925.61,3889091.28,28544656.84,21795341.73,16928092.65,12651681.35,31525188.65,19787055.23,10467336.43,5034788.60,17789473.46,11378042.99,8111749.43,3246110.85,12002491.38,7945745.94,5096326.24,2720444.51,10557608.79,7406940.98,5087351.64,2324102.00,11176727.95,7759736.53,5323891.18,2200192.11,9926153.59,6807803.41,4118892.84,1787888.70,8791015.14,5346732.44,3316052.02,1348920.27,10785406.35,7576180.07,5689736.90,2178202.52,10241717.10,5222969.91,3270593.34,1609232.42,5727704.39,3943981.34,2631944.77,1106478.64,5023573.38,3962711.99,5132838.71,4593318.54,0.0
7,管理费用,38641988.34,23849131.56,11059269.35,86393255.22,49728908.55,35354471.92,18453518.99,64389059.18,37381197.80,21833496.69,12049452.12,56409283.82,35278918.99,23195354.12,11653766.58,54505147.07,30999582.82,12766188.27,5541374.80,41306711.83,24250210.83,17190741.01,11582200.91,47701680.84,34183959.41,22295953.24,10070907.74,42605680.45,29187060.37,17057504.62,8653057.43,28657519.07,23437302.71,13770774.63,6277609.22,22132502.43,19077754.30,12618070.40,5815009.83,21766295.33,18462582.11,12314394.82,5548953.20,23188012.62,16491058.83,11643921.45,5563746.87,27139934.92,16005389.51,10898749.49,5309694.42,18302410.62,13492638.46,9245415.37,3681161.51,15925070.19,10885788.76,13752222.70,13877035.70,0.0
8,财务费用,61716457.72,47307273.13,3056624.35,101813884.68,58692996.64,39087750.84,22677388.85,58462902.78,37911354.66,24289684.80,10381971.58,32193365.93,22009910.89,14079206.11,7415670.97,13773836.26,7075108.05,5876574.00,2576209.51,4533621.80,1709937.64,298499.39,5669681.42,24810922.58,20156059.70,14209419.90,7574209.45,24824447.83,17654551.27,10994991.16,5203439.01,12177611.25,8311702.10,4808617.78,2270668.92,6868850.91,4659811.03,3057522.21,2085560.68,5205679.44,3807571.93,2700858.45,1577459.99,6027895.83,4180184.29,2620159.26,1282366.34,6306776.92,3494098.28,2237487.16,1722010.21,7893016.61,5157323.62,3620983.74,1265005.13,7461892.36,5431989.49,7594894.92,5616782.57,0.0
