9,研发费用,27416634.97,12873313.26,3781625.12,28276981.09,27089441.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,13127150.63,62872677.43,36830399.41,32085673.59,4725567.70,28335658.00,52591101.14,50859870.36,3911522.53,25694312.97,21885044.87,19642399.03,5081038.56,4973311.33,882359.14,335495.94,-35303.19,4068812.71,1910657.80,865940.97,612544.82,7651232.40,2723550.58,1719316.80,800017.34,4856211.13,2697583.28,1009516.92,766551.20,3019362.06,1674212.49,1153399.52,540340.40,3819707.57,1400657.22,509703.88,481611.74,3716035.19,1512705.95,401132.00,14188.20,938844.71,165612.43,165612.43,0,-935879.13,-1160326.14,977258.90,1256369.20,0.0
11,公允价值变动收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12,投资收益,8815726.00,8725764.44,4820922.05,18461040.66,15432792.27,0,0,124150.56,124150.56,124150.56,124150.56,2739325.58,2502378.69,2291501.59,654580.36,0,1846699.10,1293649.97,649070.79,1249123.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,326304.00,0,0.0
13,其中:对联营企业和合营企业的投资收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
14,汇兑收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15,三、营业利润,107058315.00,65421096.68,37873476.54,162663195.86,67151367.55,29624168.90,21330986.66,367163795.26,161551824.76,108626788.99,39289720.22,263263630.56,156483655.82,98426982.84,30011833.57,232629452.92,-4640664.80,-354537.79,1283944.18,8325133.89,4143742.33,2867234.80,639272.96,13205545.22,10280131.86,6626979.54,1734397.23,6235428.25,10669433.75,7574058.68,2556085.32,22921867.03,20599638.13,14135009.44,5067851.56,20087862.19,20149308.02,11344550.89,6232218.04,65413908.03,55440536.44,32448438.14,12329045.30,56195888.18,50199707.90,37308866.39,15370767.00,55174632.76,40304686.80,43419847.37,42146425.29,0.0
16,加:营业外收入,7879560.49,6658732.17,5793160.27,23945211.73,13900190.12,13307572.50,9804545.06,9377185.79,15313043.54,10966018.86,3618754.07,18190544.29,13122804.63,11054603.28,6181147.56,6983169.77,5267612.49,3668583.33,1904462.01,13378942.58,8551212.37,4737799.67,2334883.80,8241988.22,6099365.75,4046304.90,1989218.29,15815800.10,11282141.04,6938687.33,4251882.92,8904807.00,6514148.20,4393423.27,1577117.38,12198728.44,8132564.85,6003759.71,2087957.30,8153465.39,4425659.15,2716681.97,1361688.64,9444470.98,1222241.48,970283.58,305620.33,798560.86,647518.12,744872.88,2200000.00,0.0
17,减：营业外支出,1772407.03,379739.55,363063.97,3324758.95,864918.88,840121.25,196415.11,558642.31,1235114.63,994837.63,215426.15,806081.45,783024.38,751848.91,637289.13,224605.59,741958.34,607779.12,103660.67,83609.94,81154.12,24065.46,1092.00,286877.72,104100.29,65042.59,59896.55,2714.42,2714.42,0,0,420882.38,134028.40,134028.40,102028.83,322369.99,278247.42,100000.00,0,196428.04,20496.00,10566.64,10358.45,358331.68,377591.33,325065.49,84998.88,207817.69,153403.49,104633.03,3.02,0.0
18,其中：非流动资产处置损失,0,0,0,0,0,0,0,0,103071.08,103071.08,0,203222.11,0,294.00,520840.70,466.69,114259.89,103660.67,103660.67,16782.17,14357.88,14357.88,1092.00,36936.48,30159.05,11101.35,10896.55,255.55,255.55,0,0,96413.76,9559.78,9559.78,2028.83,97330.29,86167.72,0,0,178290.49,0,0,10358.45,118038.43,9284.20,84998.88,985.00,124405.89,77088.29,8167.67,0,0.0
19,四、利润总额,113165468.46,71700089.30,43303572.84,183283648.64,80186638.79,42091620.15,30939116.61,375982338.74,175629753.67,118597970.22,42693048.14,280648093.40,168823436.07,108729737.21,35555692.00,239388017.10,-115010.65,2706266.42,3084745.52,21620466.53,12613800.58,7580969.01,2973064.76,21160655.72,16275397.32,10608241.85,3663718.97,22048513.93,21948860.37,14512746.01,6807968.24,31405791.65,26979757.93,18394404.31,6542940.11,31964220.64,28003625.45,17248310.60,8320175.34,73370945.38,59845699.59,35154553.47,13680375.49,65282027.48,51044358.05,37954084.48,15591388.45,55765375.93,40798801.43,44060087.22,44346422.27,0.0
20,减：所得税费用,6602928.71,1603898.57,5582229.66,12040818.95,7867986.41,1430143.77,3163961.15,70765902.28,29316663.07,20546068.22,10318898.11,46434032.30,26986694.03,17341764.95,6462164.12,36242239.03,-27736.97,411668.91,441301.51,3245434.01,1892070.09,1143145.35,445959.72,2608211.30,2441309.60,1591236.28,549557.84,2990984.14,3296806.72,1718206.50,974916.56,4594173.57,3700232.23,2412429.19,981441.02,6354816.99,4998047.98,3384750.75,1248026.30,11301979.50,10686571.35,6575719.86,1913782.21,8879237.63,8103527.46,6775243.71,3962855.90,2917649.00,6858111.38,6376372.81,3184555.74,0.0
21,五、净利润,106562539.75,70096190.73,37721343.18,171242829.69,72318652.38,40661476.38,27775155.46,305216436.46,146313090.60,98051902.00,32374150.03,234214061.10,141836742.04,91387972.26,29093527.88,203145778.07,-87273.68,2294597.51,2643444.01,18375032.52,10721730.49,6437823.66,2527105.04,18552444.42,13834087.72,9017005.57,3114161.13,19057529.79,18652053.65,12794539.51,5833051.68,26811618.08,23279525.70,15981975.12,5561499.09,25609403.65,23005577.47,13863559.85,7072149.04,62068965.88,49159128.24,28578833.61,11766593.28,56402789.85,42940830.59,31178840.77,11628532.55,52847726.93,33940690.05,37683714.41,41161866.53,0.0
22,归属于母公司所有者的净利润,100455583.17,64753861.11,35520061.40,164019449.01,73483118.30,41078008.67,27895217.29,306459708.94,147067048.25,98559235.27,32722690.88,237048804.97,143738976.27,92993494.01,30262820.25,203303262.27,-87273.68,2294597.51,2643444.01,18375032.52,10721730.49,6437823.66,2527105.04,18552444.42,13834087.72,9017005.57,3114161.13,19057529.79,18652053.65,12794539.51,5833051.68,26811618.08,23279525.70,15981975.12,5561499.09,25609403.65,23005577.47,13863559.85,7072149.04,62068965.88,49159128.24,28578833.61,11766593.28,56405638.04,42940413.47,31179079.36,11626765.03,52850090.10,33944556.91,37683714.41,41161866.53,0.0
23,少数股东损益,6106956.58,5342329.62,2201281.78,7223380.68,-1164465.92,-416532.29,-120061.83,-1243272.48,-753957.65,-507333.27,-348540.85,-2834743.87,-1902234.23,-1605521.75,-1169292.37,-157484.20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2848.19,417.12,-238.59,1767.52,-2363.17,-3866.86,0,0,0.0
24,六、每股收益,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,基本每股收益(元/股),0.132300,0.085300,0.050000,0.220000,0.096800,0.050000,0.060000,0.610000,0.290600,0.190000,0.060000,0.470000,0.280000,0.180000,0.060000,0.720000,0.000000,0.012000,0.010000,0.100000,0.060000,0.030000,0.010000,0.100000,0.070000,0.050000,0.020000,0.100000,0.100000,0.070000,0.040000,0.180000,0.160000,0.110000,0.040000,0.180000,0.160000,0.100000,0.050000,0.430000,0.340000,0.200000,0.080000,0.470000,0.380000,0.290000,0.110000,0.480000,0.310000,0,0,0.0
26,稀释每股收益(元/股),0.132300,0.085300,0.050000,0.220000,0.096800,0.050000,0.060000,0.610000,0.290600,0.190000,0.060000,0.470000,0.280000,0.180000,0.060000,0.720000,0.000000,0.012000,0.010000,0.100000,0.060000,0.030000,0.010000,0.100000,0.070000,0.050000,0.020000,0.100000,0.100000,0.070000,0.040000,0.180000,0.160000,0.110000,0.040000,0.180000,0.160000,0.100000,0.050000,0.430000,0.340000,0.200000,0.080000,0.470000,0.380000,0.290000,0.110000,0.480000,0.310000,0,0,0.0
27,七、其他综合收益,831663.42,-800815.21,-8459246.36,173842.26,-3181162.55,-727447.97,-685416.61,-2730714.54,-1268031.23,-710758.03,-884316.12,-1486902.32,258086.73,354202.47,38382.10,1116029.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
28,八、综合收益总额,107394203.17,69295375.52,29262096.82,171416671.95,69137489.83,39934028.41,27089738.85,302485721.92,145045059.37,97341143.97,31489833.91,232727158.78,142094828.77,91742174.73,29131909.98,204261808.05,-87273.68,2294597.51,2643444.01,18375032.52,10721730.49,6437823.66,2527105.04,18552444.42,13834087.72,9017005.57,3114161.13,19057529.79,18652053.65,12794539.51,5833051.68,26811618.08,23279525.70,15981975.12,5561499.09,25609403.65,23005577.47,13863559.85,7072149.04,62068965.88,49159128.24,28578833.61,11766593.28,56402789.85,42940830.59,0,0,0,0,0,0,0.0
29,归属于母公司所有者的综合收益总额,101406139.03,64348132.59,27200698.41,165666679.43,71883487.20,40310175.84,26484413.65,304553439.77,146198459.92,98074471.92,32181378.59,236582147.60,144034927.76,93223629.40,30244242.35,204345933.56,-87273.68,2294597.51,2643444.01,18375032.52,10721730.49,6437823.66,2527105.04,18552444.42,13834087.72,9017005.57,3114161.13,19057529.79,18652053.65,12794539.51,5833051.68,26811618.08,23279525.70,0.00,5561499.09,0,23005577.47,13863559.85,7072149.04,62068965.88,49159128.24,28578833.61,11766593.28,56405638.04,42940413.47,0,0,0,0,0,0,0.0
30,归属于少数股东的综合收益总额,5988064.14,4947242.93,2061398.41,5749992.52,-2745997.37,-376147.43,605325.20,-2067717.85,-1153400.55,-733327.95,-691544.68,-3854988.82,-1940098.99,-1481454.67,-1112332.37,-84125.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,-2848.19,417.12,0,0,0,0,0,0,0.0
