,报表日期,20200331,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19970331,19961231,19951231,19941231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,312565662.59,1511902797.70,967896296.52,708903940.33,346072788.06,1186883895.39,760100212.30,523525370.59,265269210.46,878331383.51,551464104.95,370610164.40,181543323.35,654850628.77,434201852.23,291061066.25,167115652.99,601224525.16,434039010.73,306578490.41,161151846.55,388482413.33,271140055.29,178542731.30,81377368.40,684631607.21,482828729.55,379548574.24,198170453.25,1652130979.88,1478408332.67,929094063.09,526176657.68,961829994.02,657633123.93,398228730.87,186102231.31,560487308.47,345391568.75,235685514.16,114018073.28,364902874.26,264146235.01,180798626.72,63625322.08,326509176.77,188844125.90,137596105.76,78663003.37,211341120.90,132081272.58,80992765.90,60233733.15,201643770.87,164501040.35,97560994.08,56724241.09,357240699.07,325063329.05,277215337.81,143726652.64,484037943.90,331697454.74,214985290.94,154566830.27,351063568.82,264857578.94,157032337.84,87626830.22,385733940.96,338316715.28,265078548.02,174537246.45,494002021.34,242693034.85,371848692.43,231563782.21,499142618.40,268015220.70,499327605.75,338036550.54,445085464.66,229824535.91,156460094.01,348988377.00,212819400.00,147688737.00,0.0
2,营业收入,312565662.59,1511902797.70,967896296.52,708903940.33,346072788.06,1186883895.39,760100212.30,523525370.59,265269210.46,878331383.51,551464104.95,370610164.40,181543323.35,654850628.77,434201852.23,291061066.25,167115652.99,601224525.16,434039010.73,306578490.41,161151846.55,388482413.33,271140055.29,178542731.30,81377368.40,684631607.21,482828729.55,379548574.24,198170453.25,1652130979.88,1478408332.67,929094063.09,526176657.68,961829994.02,657633123.93,398228730.87,186102231.31,560487308.47,345391568.75,235685514.16,114018073.28,364902874.26,264146235.01,180798626.72,63625322.08,326509176.77,188775939.64,137540304.97,78644241.37,211244667.58,132081272.58,80992765.90,60233733.15,202097641.33,164312037.85,97422426.61,56669613.85,357738051.09,325615614.74,277796754.94,144411626.65,484690865.34,330856097.46,215116899.99,154453859.38,350168746.27,264033977.09,156137214.07,87590636.61,383447838.90,336149889.15,263445512.54,174412742.62,493772136.09,242632435.35,371949504.00,231538523.31,499020286.85,267914796.92,478471688.40,312674560.10,410256234.90,229510564.63,156315203.01,348830850.60,212819400.00,147688737.00,0.0
3,二、营业总成本,185385151.85,1107118171.99,720430674.28,501007152.20,249448170.23,913340166.29,564568805.81,380276161.59,183029930.24,685314392.49,433456432.52,290542214.99,136258230.61,551145880.35,366507896.86,256543430.77,132812433.58,516173470.54,369995218.80,264022587.93,141996719.05,536552470.68,378511932.56,246358784.13,102391329.59,687547826.98,487720906.09,349319313.23,180635449.88,1047459981.83,879937643.15,586064472.45,373388387.39,784738683.86,584833095.31,352240212.33,166637237.50,497467861.86,295972659.35,194236943.48,113830961.11,352587333.22,231878697.85,168500553.31,69351415.65,317839253.75,208572959.56,136328048.35,75660601.53,203634978.46,136632053.07,100572935.57,61892484.35,416895371.29,264057810.72,193824383.40,74158975.13,609928900.29,471378719.05,284990305.72,138739373.99,449472336.57,311665151.62,201072046.70,132254647.85,452124380.03,278090005.32,175650630.26,93681280.37,531845394.02,323267739.10,225522970.53,157320604.93,390742387.51,186116944.75,268847439.16,174483594.11,322760729.07,172484228.04,297841037.88,206466511.61,262671402.73,0,116360923.02,238244887.46,138309276.00,112534136.00,0.0
4,营业成本,45634925.96,336366813.51,217010039.69,158900199.13,77552848.44,251212870.08,168494079.47,113357179.73,50767278.96,193734956.33,125696330.25,85461810.71,41982686.71,163764455.96,112881646.19,80788664.37,47997888.31,177526613.38,135209714.13,100496670.54,56461973.71,155905118.51,118638117.38,76248068.87,32513830.80,197788379.25,136444766.65,95746471.41,51676715.96,357524886.11,315653726.05,207068815.81,115343528.21,245023416.17,172074762.83,109159116.52,50634059.02,146217939.88,91421957.49,60124614.92,27225682.28,79464775.80,56301068.40,33456801.64,13988359.30,80514185.89,50313854.86,34824486.37,22026840.82,50015351.66,43772987.23,30894805.06,22685714.29,100947775.02,82545630.32,53242504.29,28421619.21,210158140.99,180701059.04,141350819.58,75610400.53,184197044.71,119758524.39,83012696.46,64649100.07,145671748.18,101747180.38,60804712.44,35839627.81,146672918.62,160060923.71,119932696.37,57167211.83,217493667.13,105239565.26,156629951.21,95357296.03,168452116.21,97274589.13,143379305.74,103004490.79,104722354.45,0,57931878.21,105538563.83,59017958.00,60339830.00,0.0
5,营业税金及附加,46945764.77,241155547.32,158373737.82,116513078.30,56777051.73,189898971.61,122198940.81,84186730.06,41566056.62,140990566.28,89603182.65,60072447.33,28907064.05,97134448.82,61073172.92,40964848.20,24159143.96,91422445.38,66790807.00,46588124.72,21629431.77,59086995.87,38681741.43,26595222.92,11452063.59,100587125.74,73056965.08,58535737.67,29973746.12,235044252.11,208363338.23,133154512.18,72869889.09,148843852.58,104310740.54,62947285.55,30183593.12,85159188.58,48730976.09,30665310.51,15471943.25,47974798.01,35049462.78,22776405.23,8212395.13,40923900.40,22660596.83,15806870.64,9623055.58,22666754.38,16499318.10,10635982.08,8230074.83,28161600.91,24230741.89,15008904.66,8837826.22,44492868.30,43095318.23,40733470.39,20736325.03,55109711.63,40832105.22,28564575.29,27646349.81,59848738.56,46060964.74,27862429.25,17203338.14,72109893.06,56197201.77,42825596.84,38190389.80,92499327.13,43763959.81,61264708.75,42469349.86,85884169.84,46525882.57,113722684.88,89905380.25,117688526.98,0,45195661.55,101123908.02,60920492.00,36922183.00,0.0
6,销售费用,74567162.71,383878342.87,279357913.27,182161824.19,90533050.36,345918292.25,203457587.86,138812288.68,67836855.04,205412978.40,146429204.23,97932073.87,44398301.79,164704492.45,128259670.39,94489837.84,43125539.45,124386330.19,93344802.63,67591119.62,43552115.52,190218229.30,131245869.82,89336476.67,35563453.99,270071454.77,186706497.44,126188705.89,57617157.10,323440135.89,264092327.27,184714974.41,150734601.49,270069056.11,228623380.91,131509340.63,67415736.69,202726201.64,128348335.64,92155505.19,44621186.11,131286873.63,82509752.63,63490901.49,26314276.73,121398675.84,88093679.60,52271902.63,24855895.74,46852785.48,23183944.61,15753002.79,9005687.76,54916791.60,34244031.06,23254355.52,10449481.37,134817283.27,104403461.71,50453368.67,17147189.48,98048020.17,74769924.07,44792447.70,16379801.58,90089901.91,52347676.53,31350870.71,14668216.22,139174271.56,42317155.32,21963741.74,42230807.29,16471866.18,7853776.09,15386711.58,6381549.46,11517262.97,5643706.79,4628600.08,1101211.99,5261512.25,0,6077721.68,1498280.28,2465995.00,2910539.00,0.0
7,管理费用,22672499.44,146515323.45,83376828.61,54697500.72,23859133.78,128111301.35,76065965.86,49770019.44,23353965.81,118395039.78,64490891.66,42226767.39,20546128.58,93013039.18,63099872.06,39005961.80,17864571.20,100645314.48,66439024.65,41944477.10,18525794.48,113018402.78,84125225.69,50085610.03,22907485.31,114765189.39,91360212.32,67279910.47,41937400.93,133629680.60,89232874.69,57928810.38,31270232.45,108151194.51,65529822.50,38841570.08,16600639.24,81996130.75,52223781.54,37597904.08,18015997.28,70861923.78,50723015.87,36080281.68,19064797.73,63346768.49,43935699.97,30954064.80,17999116.97,57634251.09,40999171.71,33522158.24,16218454.52,190904222.99,94307704.45,83171964.96,17402292.58,180298971.20,116173463.46,32122671.21,13440290.15,76633561.10,49926086.65,27716331.46,15054288.95,110378323.54,48415656.06,32522897.07,13732983.00,135015189.42,41488677.97,29402673.04,12124762.06,63998800.56,20472352.90,49346742.30,27313062.82,51492124.76,19643938.25,38774172.48,18473319.63,24122253.54,0,2440669.83,9279895.31,7318525.00,5310581.00,0.0
8,财务费用,-4545271.92,-10534298.13,-18121175.01,-11674465.62,-1187478.89,-10967161.96,-2200689.32,-1080560.51,-593092.80,-1102875.08,-190182.75,425934.12,-201642.38,-628800.02,228082.41,275120.83,126193.12,682291.87,388544.89,-206187.23,-283084.85,-2490636.08,-1438197.79,-672392.08,-45504.10,-3155339.98,-2822768.36,-1602637.79,-921202.64,-5696473.70,-4372207.70,-3569151.02,-1822114.85,-137914.35,1435519.11,1866223.20,1850553.79,9005561.18,7044263.07,4347209.65,2190024.96,6057516.07,4452584.72,3281600.83,1629633.29,1142385.45,3498629.10,2400224.71,1155692.42,15190728.30,12176631.42,9766987.40,5752552.95,41964980.77,28729703.00,19146653.97,9047755.75,40161636.53,27005416.61,20329975.87,11805168.80,35483998.96,26378511.29,16985995.79,8525107.44,46135667.84,29518527.61,23109720.79,12237115.20,38873121.36,23203780.33,11398262.54,7607433.95,278726.51,8787290.69,-13780674.68,2962335.94,5415055.29,3396111.30,-2663725.30,-6017891.05,10876755.51,0,4714991.75,20804240.02,8586306.00,7051003.00,0.0
