,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20071231,20061231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,1919066190.64,1306396328.80,614266791.99,2361506446.29,1742447091.14,1193758887.96,597441677.65,1964235001.56,1400482170.46,960532164.50,436997530.94,1692485823.24,1237612629.80,815749880.52,416722374.18,1577736593.64,1141919651.89,753017300.70,325995304.70,1308516503.97,956112943.37,628176852.46,267912563.51,1090027702.94,811774611.11,527859184.98,241330928.87,886433223.74,649810392.72,416353343.17,194163366.49,750643827.59,555964838.89,359751559.47,166192969.42,640714827.50,474649741.92,308917732.19,141908836.06,551602812.17,409204098.70,267751994.07,120893265.33,484305049.20,351185055.49,404403391.27,326896741.85,0.0
2,营业收入,1919066190.64,1306396328.80,614266791.99,2361506446.29,1742447091.14,1193758887.96,597441677.65,1964235001.56,1400482170.46,960532164.50,436997530.94,1692485823.24,1237612629.80,815749880.52,416722374.18,1577736593.64,1141919651.89,753017300.70,325995304.70,1308516503.97,956112943.37,628176852.46,267912563.51,1090027702.94,811774611.11,527859184.98,241330928.87,886433223.74,649810392.72,416353343.17,194163366.49,750643827.59,555964838.89,359751559.47,166192969.42,640714827.50,474649741.92,308917732.19,141908836.06,551602812.17,409204098.70,267751994.07,120893265.33,484305049.20,351185055.49,404403391.27,326896741.85,0.0
3,二、营业总成本,1483687554.57,956892378.52,463947469.05,1891160296.77,1344299001.74,879924945.06,454594501.46,1572379825.27,1067617171.36,689621969.63,316399799.36,1272776062.35,922048986.14,589702918.32,312463476.87,1263495150.90,904195820.25,594575125.42,260528687.16,1095825682.49,784435804.30,505494137.33,209517847.55,891893442.51,650049461.60,416182328.81,188670748.30,686188161.54,495537654.68,317498403.75,151540446.81,581867529.34,426838742.19,276423645.04,131933728.82,496485134.43,364735492.79,237508626.43,115822247.63,442939563.51,328549458.62,213888368.21,102409222.79,404012135.34,291793429.48,347754837.73,290495854.27,0.0
4,营业成本,698563657.19,494411648.75,264040026.81,903944220.81,676830186.08,472282032.76,245907386.42,811143167.05,569149356.11,369422727.93,150417136.89,516198575.88,371987050.95,256906423.73,144970557.55,573144195.48,422922452.92,284080830.35,122478681.22,517412776.14,376502358.56,250213796.69,104816789.35,451868734.47,332239431.34,211711819.85,99337583.11,337673236.80,245924030.46,154887547.66,72075597.61,272388445.65,201948357.49,131658127.19,62895720.05,234754132.11,173967370.85,111455013.18,49639097.62,211683880.36,157559394.72,104883332.27,49467311.15,227067416.13,169212181.62,214675235.34,189972558.14,0.0
5,营业税金及附加,24782957.54,15714882.95,7824117.86,26370884.74,19218152.05,13553029.16,6908733.56,23661574.79,16842246.64,12379377.77,6263783.94,22710788.43,14875120.20,9910503.28,5303354.87,17448158.58,12601909.88,8388453.53,3859097.35,14071665.53,9945458.70,6669058.18,2960156.90,11772496.91,8407011.11,5569573.47,2789999.56,9780539.71,7057873.39,4616414.17,2314036.93,8673399.73,6036487.51,4010751.06,1897281.59,5521828.19,4239785.46,2619433.15,1262596.02,5052714.01,3799365.01,2465972.29,1167512.52,4208390.73,3033766.22,3275490.15,2231387.04,0.0
6,销售费用,599919288.98,344424054.53,144008454.02,749817011.06,514138104.31,313505988.10,157747483.54,593678831.43,381095201.45,237465352.36,123108191.63,589612730.66,426811746.79,252566667.94,128037545.01,527609028.86,365917712.18,234766975.19,101097533.51,434843754.39,314572146.60,203102642.94,80904884.58,358205208.80,263034913.68,170520948.56,72624784.40,300642217.59,220733627.49,144998575.90,70000998.34,255435267.50,186416434.82,121545325.59,55357040.27,225919804.95,159959215.82,106291475.53,54661143.09,185206055.59,137743820.17,87064822.00,42435826.98,135857427.87,93552647.70,100531749.16,76101119.88,0.0
7,管理费用,86131986.79,55355925.35,25710033.31,100372388.61,72098630.99,71580463.71,34344450.94,138358823.55,95263953.63,61961935.40,30732529.51,135667287.78,100359941.36,64453149.76,31543925.70,139822576.03,97386752.91,62670174.79,31592508.51,118826074.05,79674338.95,41585147.65,19472950.46,86884373.61,58191741.68,35898792.81,15400145.25,63081175.04,38399060.44,24491907.15,11685852.95,62644648.55,39464323.90,26186892.55,12748058.21,48543698.50,33605310.98,21855051.72,10861171.12,37049937.47,25510197.98,15910082.50,7619938.78,29243500.00,19715571.33,24367735.65,19369311.98,0.0
8,财务费用,18489108.84,12760939.27,7928354.60,7119741.82,5486790.67,278293.92,306094.96,3189415.92,928838.51,110385.75,-106852.99,3634165.88,4323074.18,3202002.73,1087137.71,5337678.05,4257969.28,599515.34,167147.64,307956.77,-301377.69,-256592.27,-292246.85,-18363741.65,-15192263.23,-9340082.64,-2667215.04,-27228355.35,-18221842.98,-12422224.20,-4880516.83,-18672387.27,-8565033.02,-8016049.44,-1279632.15,-18624876.38,-8094597.78,-5493915.89,-826746.77,3964522.69,3501946.28,2694501.54,1670235.34,6664562.96,5023257.96,4432630.13,3279764.09,0.0
9,研发费用,55800555.23,34224927.67,15223931.24,84291366.95,51097928.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
