,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19981231,19971231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,596851052.35,510138376.96,324603433.29,138252655.42,557868754.62,395194314.37,202774638.90,77473084.98,901400202.39,741062636.84,523082594.77,208365411.57,645414443.30,485908560.73,325012083.01,133325795.10,910134659.88,740266292.09,573145053.15,340016336.78,1159453961.47,661635530.75,436303252.52,181225106.04,1678480505.55,1186235578.39,760961034.30,221365268.29,1236908170.01,902528488.19,470149946.01,102093377.18,384930148.09,282618571.40,188023122.34,106893440.50,509440438.43,376568956.22,254440130.82,78453963.67,500433477.16,415139427.59,222475951.70,67522314.06,550401066.79,239694549.07,136587087.14,61976845.84,260552546.30,195161716.32,112176903.24,56124339.50,294207911.22,235677005.08,125445033.66,53654272.45,264605023.46,202009886.71,118860153.72,47841154.52,197142545.95,154254540.44,91850943.72,41380912.74,222787301.63,155452800.08,122526498.59,60833281.44,235351351.23,172077539.76,105145535.91,38822883.29,224163961.72,120502740.33,183485387.95,69150371.44,171760365.64,177796982.74,173014840.35,0.0
2,营业收入,596851052.35,510138376.96,324603433.29,138252655.42,557868754.62,395194314.37,202774638.90,77473084.98,901400202.39,741062636.84,523082594.77,208365411.57,645414443.30,485908560.73,325012083.01,133325795.10,910134659.88,740266292.09,573145053.15,340016336.78,1159453961.47,661635530.75,436303252.52,181225106.04,1678480505.55,1186235578.39,760961034.30,221365268.29,1236908170.01,902528488.19,470149946.01,102093377.18,384930148.09,282618571.40,188023122.34,106893440.50,509440438.43,376568956.22,254440130.82,78453963.67,500433477.16,415139427.59,222475951.70,67522314.06,550401066.79,239694549.07,136587087.14,61976845.84,260552546.30,195161716.32,112176903.24,56124339.50,290270593.96,233440425.49,124161429.19,53231700.81,260875428.14,199623423.13,117597205.33,46894158.02,194507754.47,152135878.94,90485371.18,40165854.51,220842695.81,152856785.16,120272637.24,60466522.66,230269414.51,166131442.88,100159108.02,38515299.74,222060877.45,118997406.02,179997669.42,69149190.80,171761005.26,177792982.74,172906760.10,0.0
3,二、营业总成本,499375341.69,338498286.47,227156895.76,114126417.69,604595478.10,371794750.38,241340686.63,118567764.12,819584906.38,609911358.06,444180446.73,200779996.83,555183964.87,357716855.92,240779889.13,116987224.05,844065292.88,663817466.39,531407907.45,334602315.65,1038071984.66,532420207.19,365314908.25,160329295.58,1609868383.17,1093409653.79,706257645.33,211380213.72,1190731342.59,863812627.21,439989802.38,99960327.74,438055935.36,298506154.39,211064835.96,112606380.77,463786656.15,293546487.40,189669504.67,91214947.95,467608817.22,388157183.52,238053371.89,72400491.63,519252387.36,230762207.97,128222523.09,59069395.49,236604509.27,175295112.97,109108186.32,56048861.09,240669419.64,188906773.89,108606044.66,49964586.64,208247700.05,168465060.93,98316428.70,45837876.65,389732131.41,220247450.82,143837798.27,61812331.23,304078780.79,161761342.50,109409931.97,58148602.04,211029665.11,158508973.69,91887136.58,43952502.58,211207715.65,99317357.93,129153811.03,52482162.49,119383514.62,104861083.32,95081152.45,0.0
4,营业成本,302059486.20,204049724.62,135335129.97,67576220.31,323979234.29,223663285.35,145151684.62,73577727.86,583983423.51,421516642.96,318127602.12,138885350.21,278155687.35,190229066.85,119867061.27,53665403.89,491099491.04,435816406.40,362513584.28,233131721.86,619348819.30,279456059.94,213563498.31,89673924.49,1209119251.15,832125348.52,549604143.47,140050739.14,938880516.53,710630425.57,339130484.22,53079650.03,255626995.21,173791728.13,125196431.52,67264013.35,282338189.37,176755059.67,113342019.83,52730947.37,295359224.90,265359114.55,159462652.39,38116384.77,331317117.39,133695703.98,72159252.81,34677949.80,143026089.60,107705126.45,64954569.96,32189141.62,135268920.30,107892790.06,60517220.55,28335811.79,125645077.68,95073737.22,56067805.39,26673150.85,160964835.85,118801395.72,77500674.73,36040963.40,151826938.90,88178856.21,60978805.05,30467093.95,110947806.73,79707196.30,49322637.07,24134186.11,109385365.21,53667382.96,79531430.28,31471749.87,70623148.28,58915695.55,55676839.01,0.0
5,营业税金及附加,7739485.40,6237740.63,4028216.53,1679238.78,8828791.71,6389136.51,4005554.11,2009323.23,18867185.09,15593530.02,11821883.88,6538292.67,16845512.35,7082868.06,4262143.01,1914502.83,60721457.66,62705270.30,58258226.27,38382423.31,129609486.03,72167601.50,23380849.73,14998328.48,125266323.58,73583876.97,24474990.28,10280187.31,27114311.05,9904529.18,6088260.88,2552954.00,21239995.98,10293819.68,8990710.56,6786840.25,17742733.28,9572820.25,6935614.36,2009605.42,35271756.37,17672782.37,6214879.48,904016.82,31841709.57,2091610.63,1223635.02,464493.17,1987296.70,1390681.59,767291.95,336824.48,1904571.00,1483284.99,819539.58,344466.04,1760392.28,1155087.37,680363.73,307684.03,3218520.12,1940494.33,1869656.84,218481.32,3544873.60,1263237.02,999709.67,818899.28,1768202.63,923867.50,535168.73,206208.34,1454432.03,796068.37,1755065.17,704846.32,1882257.10,1878484.45,1835249.95,0.0
6,销售费用,2034600.44,1244233.72,878464.77,635283.14,2840406.49,1666087.60,750316.53,408959.26,4623223.88,3204578.00,2700019.03,1139120.13,2602665.81,1811815.63,1047126.42,808386.26,4664393.45,3410042.90,2811062.93,1523434.69,6984706.21,4564065.05,3496864.08,1284026.66,20275729.02,14714616.71,8121703.67,5638093.36,10479338.34,6708503.83,3728295.28,2178365.85,6472785.18,3781030.89,1777953.28,1707757.26,3178058.36,1858144.54,1159600.88,254309.22,3129286.62,1718227.27,1151507.28,745158.76,28836526.94,103869.75,0,0,365197.47,0,0,0,0,0,0,0,0,0,0,0,16876.00,786380.49,494089.55,227650.04,2020915.87,1865159.56,1419467.90,758020.06,2338198.32,0,0,0,0,0,538726.34,10009534.01,0,0,0,0.0
7,管理费用,126023524.97,79338950.20,53855535.43,26133497.33,138097883.98,81136124.28,54652055.42,26062327.15,127708844.06,97680310.47,64485709.99,33930977.62,174182773.65,104550572.89,67665742.63,34937248.10,141968854.16,85897880.94,59523095.21,31714524.53,145581282.91,94915784.66,63882877.79,31694260.69,156155309.35,99065203.60,67415357.52,33910134.29,134085072.84,79272334.39,53669678.85,27771901.69,102344155.25,66935436.21,46593553.50,23742183.80,111331832.60,71995992.09,43591228.77,22605461.05,83816437.50,59209764.40,39433072.35,18323495.86,75707140.86,52056784.22,31681532.39,14897305.80,64827002.64,46024062.94,30566400.64,16603723.33,79099450.08,60514292.60,34279581.01,16968763.95,52322539.55,49711922.98,27342798.16,13627490.86,190721412.20,73394099.75,46562378.94,17805293.98,117822444.06,51865918.97,34599129.95,20482955.19,69283698.58,56328165.64,28998243.26,12638301.72,70246023.15,29787610.56,30281987.15,10296032.29,24866607.69,16578725.78,16724699.89,0.0
8,财务费用,61518244.68,47627637.30,33059549.06,16787059.64,67816641.91,52277780.69,33321133.43,15548792.76,72109258.29,55240249.24,37054464.27,18293429.39,74929124.63,55212985.92,37622919.52,17990397.25,82792096.81,67885632.65,44306416.73,22789231.78,92848519.25,63784445.99,43175880.69,20804723.49,91484635.12,69638098.71,51384048.85,21344619.84,78454636.37,55676420.25,35566203.52,13478196.68,53462291.42,42060774.24,27646808.78,12912674.03,46552162.07,31859076.84,22237598.78,12384512.42,47632498.36,38646299.15,26675439.64,12959595.23,50507143.28,37883060.94,19528730.93,7849506.46,25510810.82,18194091.57,11542831.09,5933914.98,24396478.26,19016406.24,12989703.52,4315544.86,28519690.54,22524313.36,14225461.42,5229550.91,34810487.24,25325080.53,17410998.21,7519942.49,28863608.36,18588170.74,11412819.40,5621633.56,26691758.85,21549744.25,13031087.52,6973806.41,30121895.26,15066296.04,17046602.09,0,22011501.55,27488177.54,20844363.60,0.0
