,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20051231,20041231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,32076486697.74,20899745636.23,8464618690.85,40698339575.21,32068535925.46,20170930282.80,9385090216.44,29913395727.94,21052382998.63,12224415957.69,4913234119.85,17999619717.57,12800159235.60,7438905018.67,3042939208.18,13616345105.04,10036289973.28,6374620503.94,2618790523.04,12061447691.98,9184140612.69,6063499975.69,2640775744.80,13094760298.10,10202460391.29,7231273084.47,2981981694.86,10349952665.33,7867352606.95,5460795632.63,3050873956.48,11877884365.59,8767155043.18,5770714243.80,2497372592.79,9052592859.38,6843816980.44,4531853614.34,1962220291.97,6052315951.24,4377009827.98,2766687116.54,1334319200.53,7906006500.61,6422450628.95,4570938136.67,2071148713.35,6768104021.36,5107109038.15,3305809327.17,1307454458.71,6214608388.11,4390266055.87,3069689169.15,1789596767.13,0.0
2,营业收入,31998744260.79,20844630103.40,8439434109.41,40596624275.45,31989431809.29,20117462223.49,9363838349.01,29816268253.96,20987737983.93,12180269383.39,4893365072.81,17917107059.19,12725155308.66,7385625925.12,3015042334.98,13590993000.74,10036289973.28,6374620503.94,2618790523.04,12061447691.98,9184140612.69,6063499975.69,2640775744.80,13094760298.10,10202460391.29,7231273084.47,2981981694.86,10349952665.33,7867352606.95,5460795632.63,3050873956.48,11877884365.59,8767155043.18,5770714243.80,2497372592.79,9052592859.38,6843816980.44,4531853614.34,1962220291.97,6052315951.24,4377009827.98,2766687116.54,1334319200.53,7906006500.61,6422450628.95,4570938136.67,2071148713.35,6768104021.36,5107109038.15,3305809327.17,1307454458.71,6214608388.11,4390266055.87,3069689169.15,1789596767.13,0.0
3,二、营业总成本,31380174930.03,20234448975.12,8136976179.00,39871649170.33,31402590033.12,19571232026.92,9084706125.65,29267877393.27,20577566965.01,11932114515.20,4802033406.09,17534537992.55,12479060241.13,7206119578.46,2936419115.49,13444354556.57,9893876043.60,6181913267.76,2549656732.52,11786462656.70,8986223102.63,5925946397.34,2591669774.55,12912253713.46,10075954862.06,7143724657.05,2939173905.59,10200979453.72,7789519215.21,5402395691.65,3008914689.67,11734180544.56,8629012995.15,5703866791.90,2485466029.21,8884844118.92,6727668414.99,4474635358.35,1946145025.86,5888756567.17,4235925299.95,2672918137.01,1298123446.69,7713750153.39,6276759445.61,4464689775.90,2035852478.97,6601927124.42,4964619092.93,3201354446.09,1271210699.90,6116044412.68,4302725237.79,3031424001.87,1747864269.27,0.0
4,营业成本,29901390027.84,19345337282.11,7815551279.56,38324116143.32,30216901011.41,18867006819.53,8830102314.34,28106537982.09,19735259178.43,11386767793.80,4542284586.70,16558182760.06,11799066637.22,6760440357.75,2775063559.07,12792265567.22,9416908346.53,5918064831.59,2426074063.07,11253919364.08,8601096433.96,5658024300.50,2441661001.50,12467562965.90,9736417078.60,6927132026.74,2826255745.11,9773883935.26,7419972133.28,5154341086.78,2899439522.04,11361383540.99,8368558571.22,5502004211.64,2387055782.00,8534287250.96,6466028592.01,4300937139.74,1858955041.94,5528453068.93,3941618371.05,2473777387.67,1196471945.92,7480716072.02,6088952839.30,4344074121.63,1981528992.45,6394116271.68,4812850505.22,3105787025.15,1234221562.99,5913895029.84,4150754493.45,2904417377.37,1658336936.06,0.0
5,营业税金及附加,50714281.24,30652052.98,13100891.66,59686897.33,36346922.73,21619891.98,8671597.81,40077461.50,25777502.69,16954502.91,6523234.18,31483761.95,12055746.97,8461240.33,5141492.52,19179402.15,14011107.15,10217679.74,6630022.38,16553721.94,9908121.44,6147544.18,2612992.53,16101717.76,9978959.45,6182867.97,3007954.64,14643400.94,11202519.43,7795452.65,4556414.73,17008756.04,11638596.07,8369248.29,3628728.47,9331580.25,7125330.88,4755383.66,1909634.51,6760900.83,5111046.69,3595695.33,1898401.79,10268820.64,8069216.54,5422657.26,2510737.14,10716814.21,7574783.88,5717770.61,2514759.59,12792974.12,9472899.23,8561027.76,2031575.01,0.0
6,销售费用,381574090.10,244397032.81,99053476.78,408271582.82,299407195.00,190007416.49,89674923.97,391944380.11,290103366.97,191622323.94,101331735.26,250194078.40,187511388.95,118196086.67,52162032.71,129506314.92,110594284.32,74439140.29,31709479.44,153259653.75,108714304.33,73139288.00,43825016.15,156583844.69,127141612.65,76324573.30,31938607.02,144815905.51,111792575.67,69789468.05,31179503.83,152952370.87,114353837.99,74137278.84,31535654.31,150297543.30,107196240.69,67614701.43,30685068.61,105875157.21,103416468.58,69743906.20,33868700.05,131385459.74,103041537.45,69773728.90,35207079.42,104889735.93,72075980.21,47771714.98,21973259.70,77033497.76,54682055.49,58980796.89,30438762.25,0.0
7,管理费用,496382984.25,301913894.23,118873776.70,387624498.13,263684095.08,240652162.89,114354738.54,487797302.61,333734584.00,225009303.50,136069188.14,338568594.92,265051389.60,164686044.59,69769765.95,222571860.74,168840210.65,104058880.12,46467047.59,223557021.03,149135071.38,94266059.66,41235831.38,220136525.12,166189211.05,108889128.34,51968533.55,187536479.40,135862646.70,87973093.82,43510003.05,195301842.49,143915776.54,95901146.47,42030285.58,179518485.31,116281729.15,71355877.50,34821797.18,187045992.55,135106563.15,87429642.91,47605254.92,102285265.47,76120028.27,52102496.48,24711886.34,82407666.20,68153164.09,41837463.49,16219202.22,45960776.41,38104710.87,30789315.74,18976424.21,0.0
8,财务费用,403821697.16,219626240.27,47975359.11,488304251.64,464278866.92,238262229.22,40259723.72,203120700.60,169780418.25,99924988.35,19120187.70,325632739.66,189722717.84,138038194.18,34670443.41,315453341.94,181114502.80,76161417.61,40887573.90,134126109.48,122124309.10,94839018.07,59818940.29,14684358.97,26700551.13,18871331.28,21975225.74,102287154.12,104790776.69,74358122.87,29717500.62,-9930848.73,-15505146.02,4948934.45,7145385.57,361267.50,7093568.70,11863213.72,11201950.58,47606703.43,37659193.88,28315308.76,13425448.75,-2025781.49,-5489413.01,-17038972.46,-16037284.62,14784681.23,11366129.47,7595962.46,5354206.26,30653366.00,27973633.40,27491319.66,36333945.15,0.0
