,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19951231,19941231,19931231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,91808920.27,72181208.97,16795780.75,207322284.14,93620701.24,66930255.51,15364436.54,113390629.11,55991421.50,32759299.82,6330839.24,94275813.68,37299902.58,23867977.03,6768172.61,50338034.00,17882315.33,10849351.85,3305334.15,183364795.30,133021579.28,6591946.95,4023882.37,264271089.30,239193424.68,217155247.54,156903112.72,524086285.81,55091433.89,52832860.46,2365910.83,334585628.75,90926243.21,83674035.93,69169910.11,60810194.91,13668124.23,10836395.82,8107136.01,75602567.45,66954391.04,24519243.47,22313026.47,16901702.51,14543917.04,12475224.57,8415408.50,34907013.02,27926479.93,27912439.93,1946641.00,432102334.70,307874293.73,307867645.99,1181280.85,14627519.80,12972465.60,9930286.17,6605524.84,34803738.95,24225965.32,16372180.08,2730323.28,151714412.23,115698127.73,70530438.17,32603222.13,389824498.36,246167667.36,186787630.64,48887807.79,316248404.51,140122166.36,257243615.48,63273609.38,344209180.41,181297217.32,133203664.80,86426928.84,93076479.49,73951977.64,203709027.53,146485664.61,70326182.39,38524821.00,0.0
2,营业收入,91808920.27,72181208.97,16795780.75,207322284.14,93620701.24,66930255.51,15364436.54,113390629.11,55991421.50,32759299.82,6330839.24,94275813.68,37299902.58,23867977.03,6768172.61,50338034.00,17882315.33,10849351.85,3305334.15,183364795.30,133021579.28,6591946.95,4023882.37,264271089.30,239193424.68,217155247.54,156903112.72,524086285.81,55091433.89,52832860.46,2365910.83,334585628.75,90926243.21,83674035.93,69169910.11,60810194.91,13668124.23,10836395.82,8107136.01,75602567.45,66954391.04,24519243.47,22313026.47,16901702.51,14543917.04,12475224.57,8415408.50,34907013.02,27926479.93,27912439.93,1946641.00,433883682.18,307731538.95,307731538.95,1096462.00,14956730.10,14383897.80,11509722.80,6478324.40,37943225.90,25210205.50,17693214.80,2357099.30,154707971.23,115081257.93,69926108.13,32346064.01,373339421.77,245741815.46,186690176.43,48959895.65,316591411.71,139944277.83,250528360.69,62265906.00,342479506.61,180853616.64,131616042.89,86426928.84,93053723.24,73571191.93,202998507.53,145773344.61,70326182.39,38524821.00,0.0
3,二、营业总成本,141129702.25,96689686.03,28051690.04,198080817.43,115370556.61,82817971.35,27282747.25,155589883.98,96321428.99,67706476.48,21648665.64,156785300.20,89164626.58,59500376.33,26712606.47,123018428.78,55149279.77,31778414.87,12341542.83,155873545.58,122170596.34,27089070.51,14725358.25,334608176.56,274507521.66,234551136.36,166818582.04,491277993.61,76387607.47,62413118.75,17644150.16,313492396.74,112455726.72,87955410.74,63045030.40,95798524.35,44891517.53,32047015.65,18726940.33,81017876.28,79613438.28,38254254.72,27039128.13,50037910.59,34175473.50,23398932.75,13955261.21,48314911.83,33832375.28,22621277.47,915339.78,385054434.23,270935330.15,269383623.11,4677785.04,54257815.99,54782931.92,52376023.83,15258303.58,113846703.81,49036415.49,35596979.22,7907102.35,201832409.56,105918790.63,60003348.33,27098794.03,353613098.76,225196636.75,166796691.69,43959373.46,290439165.52,134368031.81,249704961.55,62063188.57,329122890.52,167516736.74,121714032.93,73659001.31,65869034.52,0,168899071.30,119718059.18,61008884.35,35221461.21,0.0
4,营业成本,84925571.71,55460345.21,13518743.35,117855100.90,67175260.86,48880555.66,10227675.06,48571311.66,25431872.96,13780806.67,3974586.10,31181901.77,11573506.58,8032100.02,2480036.98,19069479.03,7989202.54,4260441.22,1908144.44,72936449.43,53329005.00,3737643.91,2247824.11,249721621.80,229658878.37,209211916.87,154703855.89,389172389.81,26770172.36,26178729.01,568794.05,217135922.34,55864442.88,51336253.46,40610041.95,32740804.73,5023999.53,4111845.26,3318479.48,49741809.98,45401338.12,16232230.74,15570468.81,7130506.80,5931418.69,5363392.22,3721851.28,14404826.45,15669668.85,15616253.61,1404389.16,347456353.50,237593889.34,237593889.34,1471152.76,14332818.70,13966047.64,11845205.60,6400871.69,52728268.77,26367199.54,18233433.94,2075858.26,139863174.62,79846322.32,43036341.08,18764090.87,273072683.54,167162799.33,122752285.95,30775112.37,214090623.81,110877291.85,214352366.02,53622348.36,281613643.65,143195345.01,92822888.66,59905059.56,49186877.58,0,149387983.27,102029378.49,47362792.92,26170447.37,0.0
5,营业税金及附加,1341168.49,1356783.80,43342.53,6182602.14,762905.85,504152.74,96054.67,3565950.64,1348731.76,1937641.89,198964.33,6383442.32,5853884.55,2595922.16,399305.72,1282750.14,395555.13,266879.38,59427.55,24260269.10,25481422.55,207621.14,94929.34,14190093.67,2143767.09,1856287.62,147897.41,37876983.19,5909054.11,5559083.47,223857.19,41879975.50,18978245.64,11136429.83,9964640.12,7559793.06,1070380.85,884544.56,224271.76,7828501.68,4085343.63,1469399.36,1324708.71,1387796.27,1300452.40,716958.74,489816.44,8329980.96,6452124.98,1406907.28,98964.52,21824858.39,15485713.19,15485713.19,77300.57,840108.33,808316.13,651049.13,264141.41,4296020.98,1478099.55,1097048.02,126780.66,8856364.30,5408757.41,3837915.97,1791056.57,19459219.20,12705235.21,9637180.16,2508973.54,16044042.82,6070181.52,11563998.37,2519816.71,16737855.30,9153370.10,6911903.98,4738738.31,4914014.33,0,4384676.12,3842339.38,4033581.31,1225089.00,0.0
6,销售费用,13519686.88,10154887.67,3591856.82,14271891.85,8719953.97,5617826.21,3154463.34,9462787.34,6638998.76,4500628.22,2259164.88,13092078.30,10597984.93,8194456.67,1623571.46,6241237.76,3752091.64,1942814.65,693522.10,3034061.25,1404108.10,263917.19,176196.44,1155663.18,570610.41,552542.59,355223.44,5152113.97,2513938.21,1893155.64,1394187.56,4217781.91,2879069.43,2253488.80,1063171.53,3543803.71,2257546.02,1626973.61,802679.22,3256566.23,2507284.83,1657422.52,971433.93,2581340.93,1689821.14,976403.44,497758.90,569216.90,513321.60,411164.00,40000.00,1972454.63,1955081.63,1904981.63,524457.43,7030623.60,6001762.66,8170201.07,5123292.99,2403190.50,2695415.92,2067465.38,545595.13,1667550.81,2225495.77,1781237.79,777122.74,9869015.17,8557915.71,6043766.67,1518655.34,13209265.23,4988360.99,9830884.82,1314037.94,12193859.70,7929580.07,6096415.80,2687226.79,875064.67,0,886722.72,1126429.49,776447.61,0,0.0
7,管理费用,32888876.03,23799395.94,8792875.42,47279837.09,29234478.89,26395797.27,13759791.31,54200689.40,43426548.41,30176655.39,14698560.64,74388663.06,54428862.88,37904810.76,21222339.48,51699800.26,37267925.43,22540868.93,8639244.85,49667551.75,36929703.05,19519895.96,10237908.18,60130190.61,33898309.23,18427535.83,10271365.13,47805273.67,36379011.30,25421503.39,13750163.28,43974825.06,29787967.75,19958322.27,9634787.89,42877717.42,29443550.33,20732009.89,12013540.20,33688468.83,22350171.78,15357212.73,7666854.36,36491694.45,23745253.06,15359979.25,8850594.37,27386326.77,9564205.17,3972332.26,-1270080.66,10991146.03,13823648.65,12995517.08,1907505.45,28416234.68,31204439.27,29780125.81,2497578.61,40319823.45,6735785.08,6172260.98,1366446.91,31189776.05,5925180.79,3700890.12,2102701.90,23010147.53,13094636.70,9999407.63,4960235.70,21749357.49,8994263.63,10776624.78,2775022.44,7621025.15,4079599.12,8140954.09,3455830.95,4707916.69,0,6679825.95,5982127.73,2870576.76,1097028.77,0.0
8,财务费用,1430998.75,850915.56,271395.28,-823985.25,-945351.82,-787512.42,68817.45,6781474.53,7392003.11,5399519.72,3151055.19,10538360.72,6537463.99,3069464.01,987352.83,6104925.10,4482697.95,1682049.97,1041203.89,6775718.42,5756397.39,4090032.06,1968500.18,5676797.02,4246658.50,2775388.68,1340240.17,6433418.03,4761153.00,3306368.75,1707148.08,5861994.62,4762062.73,3086978.09,1772388.91,6623447.99,6927140.90,4522742.43,2367969.67,6333279.81,5178697.78,3447387.23,1505662.32,2442121.16,1440666.39,873478.78,395240.22,2158271.93,1633054.68,1214620.32,642066.76,2809621.68,2076997.34,1403521.87,697368.83,3638030.68,2802366.22,1929442.22,972418.88,14099400.11,11759915.40,8026770.90,3792421.39,20255543.78,12513034.34,7646963.37,3663821.95,28202033.32,23676049.80,18364051.28,4196396.51,25345876.17,3437933.82,1815388.53,1831963.12,9133570.05,3158842.44,7741870.40,2872145.70,6185161.25,0,7559863.24,6737784.09,5965485.75,6728896.07,0.0
